label	channel	x	subject	shift_pct	lo	hi	p_gt0	sigma_vertex
log-spl3-n1n2	n1	7.0	35	1.052693797694626	-47.92198455546318	126.46749724705859	0.51375	0.20520008132909817
log-spl3-n1n2	n1	7.0	36	-5.44098224952449	-49.41242658429571	70.73995085903681	0.4166666666666667	0.2572309366948231
log-spl3-n1n2	n1	7.0	37	-1.4517079249653675	-42.96737441040588	80.62192367378675	0.4791666666666667	0.22623019687632678
log-spl3-n1n2	n1	7.0	45	-2.785633170318824	-44.43111434563943	52.574360457553965	0.44683333333333336	0.2310372780578601
log-spl3-n1n2	n1	7.0	46	-2.407364837652098	-45.92570340492525	80.45645690674752	0.4648333333333333	0.23158343512455098
log-spl3-n1n2	n1	7.0	47	-38.84334135895152	-68.2907120806571	2.7176034369097124	0.034	0.3949146014811622
log-spl3-n1n2	n1	7.0	50	29.099095562591348	-29.346748575636184	187.36571211417856	0.7840833333333334	0.1435320197056723
log-spl3-n1n2	n1	7.0	53	5.855923116006034	-39.7356684059786	110.82486037670316	0.5788333333333333	0.18675907902800332
log-spl3-n1n2	n1	7.0	56	-26.328875927526518	-62.92551714087958	23.469489449667755	0.11633333333333333	0.3046202412556427
log-spl3-n1n2	n1	7.0	59	51.27315162925355	-20.28814865913808	204.7889488317056	0.879	0.1463864559090645
log-spl3-n1n2	n1	7.0	62	12.784593258444566	-39.291935567154674	160.64630899508487	0.6490833333333333	0.1712843774524548
log-spl3-n1n2	n1	7.0	63	-0.9153291930672047	-44.29249829737173	91.98498631282166	0.48683333333333334	0.18868764461293602
log-spl3-n1n2	n1	7.0	67	-10.119695272639722	-43.48478255616725	43.181441194335044	0.3045833333333333	0.24205563004352953
log-spl3-n1n2	n1	7.0	69	-12.477203011466315	-54.695186362609135	47.479452959622	0.30033333333333334	0.24205439488774627
log-spl3-n1n2	n1	7.0	72	29.12012094342623	-25.869062667131807	187.82073234762103	0.78375	0.13457782829716342
log-spl3-n1n2	n1	7.0	74	-19.647648514882093	-55.71832049110804	27.936020190106156	0.16941666666666666	0.30466029844221676
log-spl3-n1n2	n1	28.0	1	-25.15997164623039	-49.516681811899154	4.7519101101603765	0.04608333333333333	0.31306800324995865
log-spl3-n1n2	n1	28.0	2	-15.159833339342327	-50.55590343416522	32.64614215390171	0.25875	0.2662147349570987
log-spl3-n1n2	n1	28.0	3	38.78224916185471	-10.729181904183163	128.4607586102936	0.9273333333333333	0.1477873931406084
log-spl3-n1n2	n1	28.0	4	-6.889808475803221	-40.08904666049255	33.48708401218528	0.3535	0.2976088847146505
log-spl3-n1n2	n1	28.0	5	-18.588081302739468	-48.553516300904846	30.380508382210838	0.18591666666666667	0.29247311018672506
log-spl3-n1n2	n1	28.0	6	-9.190407661896778	-35.1327691314887	23.471401050883284	0.2634166666666667	0.2471631279250121
log-spl3-n1n2	n1	28.0	7	17.473214698441975	-23.879327374978278	80.61846854787015	0.776	0.21987451341566633
log-spl3-n1n2	n1	28.0	9	-15.65496749155143	-37.95340211976098	14.425288543825094	0.12675	0.2398421315666518
log-spl3-n1n2	n1	28.0	10	-18.19723165138154	-51.46278304624355	27.38901304597609	0.18575	0.31406190811926565
log-spl3-n1n2	n1	28.0	11	-10.142623860269845	-39.62782648156215	32.74527984464141	0.2966666666666667	0.24197765147024564
log-spl3-n1n2	n1	28.0	18	-7.860944831673649	-35.045028283249984	26.15190702312884	0.30766666666666664	0.24155887480239396
log-spl3-n1n2	n1	28.0	19	-4.614950739375912	-35.236835580965085	35.48139627590791	0.3868333333333333	0.2383702379129116
log-spl3-n1n2	n1	28.0	21	-6.991715953298616	-34.52389231151483	26.583553309153025	0.32025	0.2770521799886159
log-spl3-n1n2	n1	28.0	25	16.047206449608897	-31.930192209509052	62.57635574820104	0.7309166666666667	0.17649603060465333
log-spl3-n1n2	n1	28.0	26	36.45152514877128	2.8038641810760163	83.07392174339697	0.9835833333333334	0.17098679232979347
log-spl3-n1n2	n1	28.0	29	-4.622895009495287	-33.68722554904243	30.78881768551572	0.3824166666666667	0.25899195486593285
log-spl3-n1n2	n1	28.0	30	-10.434493806653027	-44.79546059671725	24.910679046880027	0.259	0.2782242595975317
log-spl3-n1n2	n1	28.0	31	-11.625497049204526	-50.02614249733774	34.65419250428922	0.28733333333333333	0.27432267743083344
log-spl3-n1n2	n1	28.0	34	6.426914670611095	-22.790418473319583	45.090823030751935	0.659	0.23261046029270613
log-spl3-n1n2	n1	28.0	35	44.758100573207145	-2.5199224824626887	148.50684771206733	0.9646666666666667	0.14122026879679486
log-spl3-n1n2	n1	28.0	36	-9.663663352257174	-40.79779640653131	31.83478438871803	0.30425	0.2650922291119615
log-spl3-n1n2	n1	28.0	37	-3.9314328585452865	-33.67437997710128	33.57813032231509	0.4088333333333333	0.2558053054899764
log-spl3-n1n2	n1	28.0	45	40.49976597884244	7.072509158327982	101.24879948687222	0.99225	0.17024714866860685
log-spl3-n1n2	n1	28.0	46	-14.110384962188842	-44.0852644962135	27.27855043325063	0.22391666666666668	0.2900735167135681
log-spl3-n1n2	n1	28.0	47	-11.546320593004134	-40.369488232529505	29.352594016652503	0.25558333333333333	0.25741395582354
log-spl3-n1n2	n1	28.0	50	64.41932113595949	17.32779535238333	152.1289336912397	0.9984166666666666	0.1345349702022593
log-spl3-n1n2	n1	28.0	53	-13.126426863834	-41.62582958827482	22.876304510611224	0.21416666666666667	0.31922782548243095
log-spl3-n1n2	n1	28.0	56	18.784508706922697	-24.447682431122974	88.8207259042509	0.7721666666666667	0.17637715596584969
log-spl3-n1n2	n1	28.0	59	16.368918980035055	-16.365006043419026	59.25067001688508	0.8226666666666667	0.2051510117773879
log-spl3-n1n2	n1	28.0	62	40.16724531047851	-8.262776774988877	128.814761361846	0.9393333333333334	0.15187389511508897
log-spl3-n1n2	n1	28.0	63	21.475692690633544	-17.055958136568343	78.71399378998454	0.84625	0.21114717905011332
log-spl3-n1n2	n1	28.0	67	-30.979334442720194	-54.505334881895664	-0.9618088391624576	0.021833333333333333	0.3119871683394595
log-spl3-n1n2	n1	28.0	69	-7.486792309467449	-41.798748388438675	40.66577903542929	0.35275	0.3122817375386427
log-spl3-n1n2	n1	28.0	72	22.912348437352726	-13.647438674877415	78.42596777030886	0.8795	0.18076906739326787
log-spl3-n1n2	n1	28.0	74	-26.474979512878427	-54.78885369501278	11.249348898310318	0.08141666666666666	0.32770645695553435
log-spl3-n1n2	n2	7.0	1	39.81258558221818	-27.028879184949066	183.6074484230989	0.88075	0.09278007849740676
log-spl3-n1n2	n2	7.0	2	36.781769965357235	-20.475412054476237	136.7832639657183	0.88925	0.22437756916463208
log-spl3-n1n2	n2	7.0	3	46.1885964474365	-15.667479562855679	207.18335627156745	0.9235833333333333	0.06991983130433548
log-spl3-n1n2	n2	7.0	4	40.813361402163835	-24.27511095239407	185.80769703416308	0.89575	0.11734326122707983
log-spl3-n1n2	n2	7.0	5	45.307285835615886	-16.786173043772674	207.01113269116425	0.9164166666666667	0.08932117585428087
log-spl3-n1n2	n2	7.0	6	32.8568667366596	-40.21041738992357	154.29908994777557	0.8131666666666667	0.13128534910230355
log-spl3-n1n2	n2	7.0	7	27.06429209509853	-41.93507873966336	126.93284520850794	0.7751666666666667	0.188465232306963
log-spl3-n1n2	n2	7.0	9	45.28408456539677	-19.985808565638006	219.15999287200594	0.913	0.0750893547227995
log-spl3-n1n2	n2	7.0	10	45.38080146148033	-19.646641236100283	211.97253322096049	0.9143333333333333	0.08157487517130753
log-spl3-n1n2	n2	7.0	11	41.395199860280925	-22.404046977504784	180.78687879546607	0.89625	0.07595855162841139
log-spl3-n1n2	n2	7.0	18	50.96428510640442	-9.279335013300381	227.80887748995522	0.9474166666666667	0.07751416365771414
log-spl3-n1n2	n2	7.0	19	35.70584267742889	-34.4049378224862	171.27907724650194	0.8359166666666666	0.10287043980867415
log-spl3-n1n2	n2	7.0	21	61.195633077709516	0.09393152235517277	282.33056925265913	0.9751666666666666	0.1647430737771711
log-spl3-n1n2	n2	7.0	25	38.06087662589513	-29.919803561593287	184.7686450063599	0.8540833333333333	0.07571580668430902
log-spl3-n1n2	n2	7.0	26	44.25553078112779	-15.795340351103759	194.16246720549688	0.9210833333333334	0.11048975146306791
log-spl3-n1n2	n2	7.0	29	41.118890672485804	-27.997968274996857	191.19344188420806	0.88625	0.10466973689134701
log-spl3-n1n2	n2	7.0	30	44.36948491238576	-20.940624124023785	200.89733872556477	0.90925	0.07926793686282575
log-spl3-n1n2	n2	7.0	31	38.947364349634206	-29.00299464239132	170.73249107686897	0.87175	0.10576944344753914
log-spl3-n1n2	n2	7.0	34	41.51872407860304	-25.98671856462372	193.1799823982096	0.8874166666666666	0.0966697223192361
log-spl3-n1n2	n2	7.0	35	32.53065338581719	-28.344204601674853	120.86419810966258	0.84825	0.1588183692376659
log-spl3-n1n2	n2	7.0	36	41.93642429232531	-24.377218108329934	195.48343908872351	0.8955833333333333	0.0926040313364627
log-spl3-n1n2	n2	7.0	37	39.89557094480912	-28.18826089079028	184.88825263680786	0.87825	0.09196174358679354
log-spl3-n1n2	n2	7.0	45	38.585618430887614	-20.998087550060397	160.84805502212333	0.8964166666666666	0.12865702506846372
log-spl3-n1n2	n2	7.0	46	36.07539810735329	-25.975249950586175	159.45889328368148	0.8708333333333333	0.14671215338289392
log-spl3-n1n2	n2	7.0	47	31.855576409054276	-41.9856919772333	159.51310467243792	0.7986666666666666	0.10919623460658517
log-spl3-n1n2	n2	7.0	50	46.93544200313289	-16.347744494598548	219.39347171175882	0.9249166666666667	0.0736769543412279
log-spl3-n1n2	n2	7.0	53	43.37807611639192	-22.719023060739357	192.54544856559264	0.9079166666666667	0.08715706333444938
log-spl3-n1n2	n2	7.0	56	58.33604977401438	-8.947734342113812	262.8432582243026	0.9525	0.1614712762485468
log-spl3-n1n2	n2	7.0	59	47.31444950198449	-12.514871068374138	206.28951331894078	0.9376666666666666	0.08584245392086111
log-spl3-n1n2	n2	7.0	62	47.27298028353434	-16.434569168538133	229.97840150779697	0.9245	0.10359994279187337
log-spl3-n1n2	n2	7.0	63	53.24694806960725	-10.948197792554364	264.0611524906508	0.9471666666666667	0.09603914954713486
log-spl3-n1n2	n2	7.0	67	42.22009919579561	-19.41402552212025	197.21211413029215	0.90625	0.07235528077305858
log-spl3-n1n2	n2	7.0	69	45.09461064961258	-16.269321792137056	207.36667628030793	0.9208333333333333	0.08709925545446034
log-spl3-n1n2	n2	7.0	72	48.84279602452591	-14.225408918324847	233.82100767343255	0.92875	0.0822354859603709
log-spl3-n1n2	n2	7.0	74	28.85451879971509	-45.39554306832429	149.37035924473773	0.7649166666666667	0.09608839434945107
log-spl3-n1n2	n2	28.0	1	14.182050080678065	-28.311576316170218	88.52895578501985	0.7318333333333333	0.1233489177811817
log-spl3-n1n2	n2	28.0	2	11.546139599773042	-37.23071424542653	81.63942013041378	0.65925	0.2562546708559159
log-spl3-n1n2	n2	28.0	3	22.014568578955583	-21.867705717525315	106.38519577818265	0.8199166666666666	0.11043214937724327
log-spl3-n1n2	n2	28.0	4	18.75416242782214	-22.263725166515325	89.04293656369548	0.8074166666666667	0.12155151077002424
log-spl3-n1n2	n2	28.0	5	16.010782706206783	-31.206528803204748	93.84947434378238	0.7361666666666666	0.12308378453271857
log-spl3-n1n2	n2	28.0	6	13.494303730116918	-17.724185353489975	69.50131414737568	0.7861666666666667	0.1122091314710976
log-spl3-n1n2	n2	28.0	7	7.762954156363778	-31.2527478700153	64.1079331693105	0.6505	0.24771443183797173
log-spl3-n1n2	n2	28.0	9	-20.386167931002298	-42.4513347687738	4.883578067968879	0.05316666666666667	0.1699410458737634
log-spl3-n1n2	n2	28.0	10	22.711807878998947	-22.365728000570975	111.36055290113381	0.8230833333333333	0.125000844893908
log-spl3-n1n2	n2	28.0	11	0.1954183652676078	-37.26121493977237	54.344724418540686	0.5035	0.19053837054287898
log-spl3-n1n2	n2	28.0	18	-6.174744398551129	-35.07264752067772	36.83253915272501	0.37275	0.2223025342242798
log-spl3-n1n2	n2	28.0	19	26.18071091934533	-8.947750316382521	91.90679255308088	0.9233333333333333	0.1441083208017307
log-spl3-n1n2	n2	28.0	21	9.888034102030897	-24.05767091926697	61.62418001450574	0.7045833333333333	0.1662171554495525
log-spl3-n1n2	n2	28.0	25	0.4252676646327558	-29.689954510724064	45.26160362556587	0.508	0.1810335570689943
log-spl3-n1n2	n2	28.0	26	7.346268572109871	-25.052635475079743	51.71608852944671	0.667	0.1252758469040451
log-spl3-n1n2	n2	28.0	29	-15.64653741076989	-45.35067825559716	18.321063437057965	0.17008333333333334	0.2096266680891537
log-spl3-n1n2	n2	28.0	30	1.9634507637304899	-28.830209575239486	49.57846192620317	0.5473333333333333	0.20391982139891693
log-spl3-n1n2	n2	28.0	31	6.246407624612605	-34.74241906726663	74.27174029739538	0.6019166666666667	0.1343271407520103
log-spl3-n1n2	n2	28.0	34	11.088280973107633	-22.87206060644955	62.15370651783207	0.7361666666666666	0.11463436280930299
log-spl3-n1n2	n2	28.0	35	44.65951490469726	0.10004448900751824	148.57154842664775	0.9754166666666667	0.1202478179500788
log-spl3-n1n2	n2	28.0	36	1.5466452738723935	-38.259718592678595	64.30244884756826	0.5270833333333333	0.14872616933641486
log-spl3-n1n2	n2	28.0	37	10.345162577291545	-29.416300261744666	76.87542335032131	0.6755833333333333	0.12952459989727963
log-spl3-n1n2	n2	28.0	45	39.84842827466444	0.8057666539366906	124.72995533764345	0.9781666666666666	0.11697070944377899
log-spl3-n1n2	n2	28.0	46	12.424747565067252	-27.764960412870547	78.78360422085491	0.7204166666666667	0.18015325181199804
log-spl3-n1n2	n2	28.0	47	-0.18638659156066106	-39.10460697742711	58.27515116221984	0.4965833333333333	0.18067394033118908
log-spl3-n1n2	n2	28.0	50	30.986717826255493	-6.459643496327838	99.68383130641165	0.9381666666666667	0.13045774092310883
log-spl3-n1n2	n2	28.0	53	23.934360374636743	-13.748351797248784	101.62189775062924	0.87775	0.13993747172502374
log-spl3-n1n2	n2	28.0	56	40.1228496122219	-7.6970595319412345	160.41180101421847	0.94775	0.1140588615199242
log-spl3-n1n2	n2	28.0	59	0.18063837914430447	-30.753555209105905	45.84809946288725	0.5043333333333333	0.15801247897299586
log-spl3-n1n2	n2	28.0	62	15.895546980597619	-23.205123708908623	91.67725198219041	0.7655833333333333	0.16265946815760537
log-spl3-n1n2	n2	28.0	63	8.308367304644781	-27.67660212562163	68.09135321114034	0.6588333333333334	0.11807004926596691
log-spl3-n1n2	n2	28.0	67	-19.994149622994062	-47.37696945966094	17.37634616559324	0.11891666666666667	0.17021826429510672
log-spl3-n1n2	n2	28.0	69	16.048243434883247	-27.462461733090183	95.64791512644959	0.7433333333333333	0.11873052392068698
log-spl3-n1n2	n2	28.0	72	5.038520431090044	-33.54912508748762	64.56494207982608	0.5895833333333333	0.1333526049344626
log-spl3-n1n2	n2	28.0	74	8.607775300603814	-43.89967306060896	87.66126966723944	0.60475	0.2060939038997667
