order	stake_grp	rung	label	where	variant	over_subjects	quantity	value	n_safe
Risky second	0.0	6.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.8797827846522026	
Risky second	1.0	1.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.32921441719690103	
Risky second	1.0	2.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.4333641039087986	
Risky second	1.0	3.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.5396066204962378	
Risky second	1.0	4.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.6489409703557373	
Risky second	1.0	5.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.7260500379485022	
Risky second	1.0	6.0	log-power-n2	trials	integrate/median	mean	p_vertex	0.7853353610070315	
Risky first	0.0	1.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.24750090245833076	
Risky first	0.0	2.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.3934740555158086	
Risky first	0.0	3.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.5608069033814761	
Risky first	0.0	4.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.728133780542933	
Risky first	0.0	5.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.8411626739605736	
Risky first	0.0	6.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.9259858856457696	
Risky first	1.0	1.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.17630976744455373	
Risky first	1.0	2.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.3023487657132202	
Risky first	1.0	3.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.4432141578486944	
Risky first	1.0	4.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.5971827251532743	
Risky first	1.0	5.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.7162689980542285	
Risky first	1.0	6.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.807405000126856	
Risky second	0.0	1.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.2174849840233736	
Risky second	0.0	2.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.36185753393828723	
Risky second	0.0	3.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.5414342577125659	
Risky second	0.0	4.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.7219305512647574	
Risky second	0.0	5.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.8384137324123695	
Risky second	0.0	6.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.924882230601355	
Risky second	1.0	1.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.2931909542078593	
Risky second	1.0	2.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.43066640393538114	
Risky second	1.0	3.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.5804328409687359	
Risky second	1.0	4.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.7124530835264067	
Risky second	1.0	5.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.8123500383520599	
Risky second	1.0	6.0	log-power-n2	trials	integrate/mean	median	p_vertex	0.878282229837761	
Risky first	0.0	1.0	log-power-n2	trials	integrate/median	median	p_vertex	0.24631887042152856	
Risky first	0.0	2.0	log-power-n2	trials	integrate/median	median	p_vertex	0.39316244453385163	
Risky first	0.0	3.0	log-power-n2	trials	integrate/median	median	p_vertex	0.5614449787557622	
Risky first	0.0	4.0	log-power-n2	trials	integrate/median	median	p_vertex	0.72832461317481	
Risky first	0.0	5.0	log-power-n2	trials	integrate/median	median	p_vertex	0.8412021143459375	
Risky first	0.0	6.0	log-power-n2	trials	integrate/median	median	p_vertex	0.9268081896790589	
Risky first	1.0	1.0	log-power-n2	trials	integrate/median	median	p_vertex	0.17502162762312345	
Risky first	1.0	2.0	log-power-n2	trials	integrate/median	median	p_vertex	0.302106146447806	
Risky first	1.0	3.0	log-power-n2	trials	integrate/median	median	p_vertex	0.4433317732782347	
Risky first	1.0	4.0	log-power-n2	trials	integrate/median	median	p_vertex	0.5961760959839227	
Risky first	1.0	5.0	log-power-n2	trials	integrate/median	median	p_vertex	0.7164155246684317	
Risky first	1.0	6.0	log-power-n2	trials	integrate/median	median	p_vertex	0.80843253379946	
Risky second	0.0	1.0	log-power-n2	trials	integrate/median	median	p_vertex	0.2155113154191829	
Risky second	0.0	2.0	log-power-n2	trials	integrate/median	median	p_vertex	0.36185084990650046	
Risky second	0.0	3.0	log-power-n2	trials	integrate/median	median	p_vertex	0.5410867010883682	
Risky second	0.0	4.0	log-power-n2	trials	integrate/median	median	p_vertex	0.7231972066378393	
Risky second	0.0	5.0	log-power-n2	trials	integrate/median	median	p_vertex	0.8395569882104867	
Risky second	0.0	6.0	log-power-n2	trials	integrate/median	median	p_vertex	0.9248929676287676	
Risky second	1.0	1.0	log-power-n2	trials	integrate/median	median	p_vertex	0.2915415855737098	
Risky second	1.0	2.0	log-power-n2	trials	integrate/median	median	p_vertex	0.43087444276229886	
Risky second	1.0	3.0	log-power-n2	trials	integrate/median	median	p_vertex	0.5802812226591636	
Risky second	1.0	4.0	log-power-n2	trials	integrate/median	median	p_vertex	0.7134077370644964	
Risky second	1.0	5.0	log-power-n2	trials	integrate/median	median	p_vertex	0.8141391946818917	
Risky second	1.0	6.0	log-power-n2	trials	integrate/median	median	p_vertex	0.8793163302229625	
Risky first			log-power-n2	trials_safe	integrate/mean	mean	dp	-0.028576957871629324	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	dp	-0.019278473664777696	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	dp	-0.010688972922737676	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	dp	-0.0009228008038608181	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	dp	0.0042869786987478785	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	dp	0.016365355764663855	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	dp	0.005119953509562174	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	dp	0.001364836694503642	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	dp	0.0033514521019862792	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	dp	0.012255413568045598	28.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	dp	-0.028522659899269553	7.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	dp	-0.019040760411094856	10.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	dp	-0.010529473879531952	14.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	dp	-0.0008397975197520459	20.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	dp	0.004229176332455398	28.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	dp	0.016647308885975404	7.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	dp	0.004899887963553054	10.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	dp	0.0012227926224417625	14.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	dp	0.0031178346923099605	20.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	dp	0.01199754920471843	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	dp	-0.008237410459232049	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	dp	-0.003985963044769323	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	dp	0.00032080142502402764	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	dp	0.004111829000066842	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	dp	0.004132572950351229	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	dp	0.006482196164902693	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	dp	0.003681826912268322	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	dp	0.0001934425355245243	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	dp	-9.640657981483266e-05	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	dp	0.004350571443946295	28.0
Risky first			log-power-n2	trials_safe	integrate/median	median	dp	-0.007529917313147193	7.0
Risky first			log-power-n2	trials_safe	integrate/median	median	dp	-0.0030276499081792196	10.0
Risky first			log-power-n2	trials_safe	integrate/median	median	dp	0.00028971047946616164	14.0
Risky first			log-power-n2	trials_safe	integrate/median	median	dp	0.003532255962066846	20.0
Risky first			log-power-n2	trials_safe	integrate/median	median	dp	0.0033594713355904696	28.0
Risky second			log-power-n2	trials_safe	integrate/median	median	dp	0.006264544378305214	7.0
Risky second			log-power-n2	trials_safe	integrate/median	median	dp	0.00312729932322392	10.0
Risky second			log-power-n2	trials_safe	integrate/median	median	dp	0.00032844548270145413	14.0
Risky second			log-power-n2	trials_safe	integrate/median	median	dp	0.0005132736617277207	20.0
Risky second			log-power-n2	trials_safe	integrate/median	median	dp	0.003070147184993084	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	num_shift	-0.02997792642547493	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	num_shift	-0.01592446777955625	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	num_shift	-0.004089516285783256	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.004886118847635117	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.006893084487471257	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.017393543823562205	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.005020126850111859	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.003671860370478066	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.01785642486604124	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	num_shift	0.04924067844067759	28.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	num_shift	-0.030305058331484433	7.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	num_shift	-0.01581731202714261	10.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	num_shift	-0.00433245764127747	14.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.0042436823315241574	20.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.006689261963311267	28.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.017252843893984626	7.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.005186800703642606	10.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.003377626500456511	14.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.01752707269132376	20.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	num_shift	0.04853117582930447	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	num_shift	-0.0054591626714947375	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	num_shift	-0.0019678078464507353	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	num_shift	0.0011353665121841003	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	num_shift	0.0039815927165521535	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	num_shift	0.005541806504321523	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	num_shift	0.005952123199511543	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	num_shift	0.002531366007801374	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	num_shift	-0.00012633509374574222	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	num_shift	-0.00017763824674984547	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	num_shift	0.0037794567405955927	28.0
Risky first			log-power-n2	trials_safe	integrate/median	median	num_shift	-0.004366061226680207	7.0
Risky first			log-power-n2	trials_safe	integrate/median	median	num_shift	-0.0013739970133271515	10.0
Risky first			log-power-n2	trials_safe	integrate/median	median	num_shift	0.0006188699420317523	14.0
Risky first			log-power-n2	trials_safe	integrate/median	median	num_shift	0.002957402397046874	20.0
Risky first			log-power-n2	trials_safe	integrate/median	median	num_shift	0.004559634740372085	28.0
Risky second			log-power-n2	trials_safe	integrate/median	median	num_shift	0.005245573836247408	7.0
Risky second			log-power-n2	trials_safe	integrate/median	median	num_shift	0.0020689791358177315	10.0
Risky second			log-power-n2	trials_safe	integrate/median	median	num_shift	7.249076665523843e-05	14.0
Risky second			log-power-n2	trials_safe	integrate/median	median	num_shift	0.000296026804812646	20.0
Risky second			log-power-n2	trials_safe	integrate/median	median	num_shift	0.002964315998100838	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.1043026837044443	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0910396970997924	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0778042764636933	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0620170536539644	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0444874335990815	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0953220398336088	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0713400145102685	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0463332978309372	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	1.0171653745894167	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	den_ratio	0.9872717709357517	28.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.1026639441238848	7.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0909422437747476	10.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0772528888873896	14.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0613659661547847	20.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0449359288423343	28.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0932045422438734	7.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.069310945061666	10.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0464784643445575	14.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	den_ratio	1.0173115132714718	20.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	den_ratio	0.9869168400454982	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0671855664613474	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0628518070522222	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0563469336749856	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0468548443501078	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0351696580850192	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0625578641291136	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0520058388094984	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0392283897351893	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	den_ratio	1.0184890727082938	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	den_ratio	0.9949366314533359	28.0
Risky first			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.063961884268255	7.0
Risky first			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.0621452433493674	10.0
Risky first			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.0556573810883974	14.0
Risky first			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.0480917451449745	20.0
Risky first			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.0354615160341005	28.0
Risky second			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.060806999964714	7.0
Risky second			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.052667359075322	10.0
Risky second			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.039927619051184	14.0
Risky second			log-power-n2	trials_safe	integrate/median	median	den_ratio	1.018928512123577	20.0
Risky second			log-power-n2	trials_safe	integrate/median	median	den_ratio	0.9956010245193561	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.0	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.0	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.0	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.0	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.0	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.017393543823562205	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.005020126850111859	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.003671860370478066	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.01785642486604124	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postR	0.04924067844067759	28.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.0	7.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.0	10.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.0	14.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.0	20.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.0	28.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.017252843893984626	7.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.005186800703642606	10.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.003377626500456511	14.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.01752707269132376	20.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postR	0.04853117582930447	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.005952123199511543	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0025313660078013743	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postR	-0.0001263350937457421	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postR	-0.00017763824674984713	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postR	0.0037794567405955927	28.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0	7.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0	10.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0	14.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0	20.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0	28.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postR	0.005245573836247408	7.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0020689791358177263	10.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postR	7.249076665523843e-05	14.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postR	0.0002960268048126368	20.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postR	0.002964315998100838	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.02997792642547493	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.01592446777955625	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.004089516285783258	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postS	-0.004886118847635118	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	d_postS	-0.006893084487471255	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.0	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.0	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.0	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.0	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	d_postS	0.0	28.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.030305058331484447	7.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.015817312027142594	10.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.0043324576412774665	14.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postS	-0.004243682331524143	20.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	d_postS	-0.006689261963311318	28.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.0	7.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.0	10.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.0	14.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.0	20.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	d_postS	0.0	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0054591626714947375	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0019678078464507344	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postS	-0.0011353665121841105	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postS	-0.003981592716552141	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	d_postS	-0.005541806504321501	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	d_postS	0.0	28.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postS	0.004366061226680262	7.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postS	0.0013739970133270774	10.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postS	-0.0006188699420317523	14.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postS	-0.0029574023970468932	20.0
Risky first			log-power-n2	trials_safe	integrate/median	median	d_postS	-0.0045596347403720205	28.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postS	0.0	7.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postS	0.0	10.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postS	0.0	14.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postS	0.0	20.0
Risky second			log-power-n2	trials_safe	integrate/median	median	d_postS	0.0	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.6544075296921477	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5933645078623591	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5336573440472759	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.47997586299274503	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.44076679573629435	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5782815167674777	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5963017580187119	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5944818399158628	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5791732129495224	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	mean	p_vertex	0.5484676513530236	28.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.654982807502069	7.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5933928037890425	10.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5340891296903321	14.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.48026321225607893	20.0
Risky first			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.4407207305738808	28.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5782957349706419	7.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5962723929566647	10.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5950421770295933	14.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5789405281573099	20.0
Risky second			log-power-n2	trials_safe	integrate/median	mean	p_vertex	0.5485456345127648	28.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.6720650394604907	7.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.6078976354342958	10.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.5498128971673648	14.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.5334644733964667	20.0
Risky first			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.48213361494135754	28.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.58262281418585	7.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.5947590077941995	10.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.6158701884300355	14.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.6259336185757312	20.0
Risky second			log-power-n2	trials_safe	integrate/mean	median	p_vertex	0.6090405808169482	28.0
Risky first			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.671838899920217	7.0
Risky first			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.6070685108235404	10.0
Risky first			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.5508294568393446	14.0
Risky first			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.5337550530553172	20.0
Risky first			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.48247927277449054	28.0
Risky second			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.582664533683107	7.0
Risky second			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.594693843135091	10.0
Risky second			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.6163609674796313	14.0
Risky second			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.6254419727978291	20.0
Risky second			log-power-n2	trials_safe	integrate/median	median	p_vertex	0.6103362465580887	28.0
Risky first			log-power-n2	grid	integrate/mean	mean	dp	-0.026936055079087647	7.0
Risky first			log-power-n2	grid	integrate/mean	mean	dp	-0.013632729453010826	10.0
Risky first			log-power-n2	grid	integrate/mean	mean	dp	-0.0017545487392044135	14.0
Risky first			log-power-n2	grid	integrate/mean	mean	dp	0.00779812628035915	20.0
Risky first			log-power-n2	grid	integrate/mean	mean	dp	0.01054815049368902	28.0
Risky second			log-power-n2	grid	integrate/mean	mean	dp	0.017038015961483473	7.0
Risky second			log-power-n2	grid	integrate/mean	mean	dp	0.006558707623808735	10.0
Risky second			log-power-n2	grid	integrate/mean	mean	dp	0.0030820369086468203	14.0
Risky second			log-power-n2	grid	integrate/mean	mean	dp	0.005360999074753339	20.0
Risky second			log-power-n2	grid	integrate/mean	mean	dp	0.013556505920747051	28.0
Risky first			log-power-n2	grid	integrate/median	mean	dp	-0.026690474002987675	7.0
Risky first			log-power-n2	grid	integrate/median	mean	dp	-0.013563560975591998	10.0
Risky first			log-power-n2	grid	integrate/median	mean	dp	-0.002065325435325066	14.0
Risky first			log-power-n2	grid	integrate/median	mean	dp	0.007727097750972164	20.0
Risky first			log-power-n2	grid	integrate/median	mean	dp	0.010226985499382588	28.0
Risky second			log-power-n2	grid	integrate/median	mean	dp	0.017105921727934414	7.0
