label	channel	x	subject	shift_pct	lo	hi	p_gt0	sigma_vertex
log-power-n1psd	n1	28.0	59	35.31188419923935	3.577843045904529	78.89619856455292	0.987125	0.1701019796856431
log-power-n1psd	n1	28.0	62	18.40169417622245	-15.152893101315621	72.91650057967658	0.8423333333333334	0.16822547275084504
log-power-n1psd	n1	28.0	63	12.917652068648867	-14.790132012364204	50.28388321652353	0.8002083333333333	0.209867850460701
log-power-n1psd	n1	28.0	67	-2.3019365333734276	-25.783356980057125	26.643720155679326	0.42875	0.2237754655264322
log-power-n1psd	n1	28.0	69	-10.24643793706307	-34.28274383044881	17.520486855519174	0.21504166666666666	0.28814321165440143
log-power-n1psd	n1	28.0	72	25.619106903540214	-5.332464679163738	74.10801786730175	0.9439166666666666	0.16726776738161353
log-power-n1psd	n1	28.0	74	-18.680979963862733	-41.92229818834525	6.404878550528717	0.067375	0.2838940780370637
log-power-n1psd	n2	7.0	1	0.0	0.0	0.0	0.0	0.1117064421715303
log-power-n1psd	n2	7.0	2	0.0	0.0	0.0	0.0	0.32436337439882656
log-power-n1psd	n2	7.0	3	0.0	0.0	0.0	0.0	0.07781043867667828
log-power-n1psd	n2	7.0	4	0.0	0.0	0.0	0.0	0.10810473445774232
log-power-n1psd	n2	7.0	5	0.0	0.0	0.0	0.0	0.1040707227199913
log-power-n1psd	n2	7.0	6	0.0	0.0	0.0	0.0	0.08565877566436927
log-power-n1psd	n2	7.0	7	0.0	0.0	0.0	0.0	0.2298276007704354
log-power-n1psd	n2	7.0	9	0.0	0.0	0.0	0.0	0.10134611960434177
log-power-n1psd	n2	7.0	10	0.0	0.0	0.0	0.0	0.10156206477717561
log-power-n1psd	n2	7.0	11	0.0	0.0	0.0	0.0	0.12113184711337484
log-power-n1psd	n2	7.0	18	0.0	0.0	0.0	0.0	0.13196909893318978
log-power-n1psd	n2	7.0	19	0.0	0.0	0.0	0.0	0.13249662190215983
log-power-n1psd	n2	7.0	21	0.0	0.0	0.0	0.0	0.1831264457489887
log-power-n1psd	n2	7.0	25	0.0	0.0	0.0	0.0	0.10116953163932701
log-power-n1psd	n2	7.0	26	0.0	0.0	0.0	0.0	0.10433322858071215
log-power-n1psd	n2	7.0	29	0.0	0.0	0.0	0.0	0.1262259608129177
log-power-n1psd	n2	7.0	30	0.0	0.0	0.0	0.0	0.13896963138890536
log-power-n1psd	n2	7.0	31	0.0	0.0	0.0	0.0	0.10508590270034118
log-power-n1psd	n2	7.0	34	0.0	0.0	0.0	0.0	0.08315919641788841
log-power-n1psd	n2	7.0	35	0.0	0.0	0.0	0.0	0.16590947622620264
log-power-n1psd	n2	7.0	36	0.0	0.0	0.0	0.0	0.11179695096489019
log-power-n1psd	n2	7.0	37	0.0	0.0	0.0	0.0	0.09358911772130821
log-power-n1psd	n2	7.0	45	0.0	0.0	0.0	0.0	0.15454926112583278
log-power-n1psd	n2	7.0	46	0.0	0.0	0.0	0.0	0.19518946196015685
log-power-n1psd	n2	7.0	47	0.0	0.0	0.0	0.0	0.1486416551600592
log-power-n1psd	n2	7.0	50	0.0	0.0	0.0	0.0	0.10317453422236453
log-power-n1psd	n2	7.0	53	0.0	0.0	0.0	0.0	0.10988730240684202
log-power-n1psd	n2	7.0	56	0.0	0.0	0.0	0.0	0.16229940455587966
log-power-n1psd	n2	7.0	59	0.0	0.0	0.0	0.0	0.09725110256517226
log-power-n1psd	n2	7.0	62	0.0	0.0	0.0	0.0	0.13532106548047226
log-power-n1psd	n2	7.0	63	0.0	0.0	0.0	0.0	0.0869409042490813
log-power-n1psd	n2	7.0	67	0.0	0.0	0.0	0.0	0.08368569208636553
log-power-n1psd	n2	7.0	69	0.0	0.0	0.0	0.0	0.10067202277261246
log-power-n1psd	n2	7.0	72	0.0	0.0	0.0	0.0	0.08156165275286646
log-power-n1psd	n2	7.0	74	0.0	0.0	0.0	0.0	0.15478371481677433
log-power-n1psd	n2	28.0	1	0.0	0.0	0.0	0.0	0.15104437572504506
log-power-n1psd	n2	28.0	2	0.0	0.0	0.0	0.0	0.2801561813274307
log-power-n1psd	n2	28.0	3	0.0	0.0	0.0	0.0	0.12892842196790516
log-power-n1psd	n2	28.0	4	0.0	0.0	0.0	0.0	0.1484502941187983
log-power-n1psd	n2	28.0	5	0.0	0.0	0.0	0.0	0.1377815511715539
log-power-n1psd	n2	28.0	6	0.0	0.0	0.0	0.0	0.1322383813271844
log-power-n1psd	n2	28.0	7	0.0	0.0	0.0	0.0	0.2449821655423146
log-power-n1psd	n2	28.0	9	0.0	0.0	0.0	0.0	0.12819337125788494
log-power-n1psd	n2	28.0	10	0.0	0.0	0.0	0.0	0.14755215668032956
log-power-n1psd	n2	28.0	11	0.0	0.0	0.0	0.0	0.16508040446772002
log-power-n1psd	n2	28.0	18	0.0	0.0	0.0	0.0	0.17856430129969136
log-power-n1psd	n2	28.0	19	0.0	0.0	0.0	0.0	0.17519035767765273
log-power-n1psd	n2	28.0	21	0.0	0.0	0.0	0.0	0.21508467541344833
log-power-n1psd	n2	28.0	25	0.0	0.0	0.0	0.0	0.15275708933243137
log-power-n1psd	n2	28.0	26	0.0	0.0	0.0	0.0	0.140377265918021
log-power-n1psd	n2	28.0	29	0.0	0.0	0.0	0.0	0.18264015396495759
log-power-n1psd	n2	28.0	30	0.0	0.0	0.0	0.0	0.18243422948571264
log-power-n1psd	n2	28.0	31	0.0	0.0	0.0	0.0	0.14229386281577777
log-power-n1psd	n2	28.0	34	0.0	0.0	0.0	0.0	0.1345956547598537
log-power-n1psd	n2	28.0	35	0.0	0.0	0.0	0.0	0.17349292976327316
log-power-n1psd	n2	28.0	36	0.0	0.0	0.0	0.0	0.14863692599059525
log-power-n1psd	n2	28.0	37	0.0	0.0	0.0	0.0	0.13942862658800587
log-power-n1psd	n2	28.0	45	0.0	0.0	0.0	0.0	0.18985051195742425
log-power-n1psd	n2	28.0	46	0.0	0.0	0.0	0.0	0.21392236093630065
log-power-n1psd	n2	28.0	47	0.0	0.0	0.0	0.0	0.18070066001823032
log-power-n1psd	n2	28.0	50	0.0	0.0	0.0	0.0	0.15186413249440323
log-power-n1psd	n2	28.0	53	0.0	0.0	0.0	0.0	0.1554597664979112
log-power-n1psd	n2	28.0	56	0.0	0.0	0.0	0.0	0.17512974087567826
log-power-n1psd	n2	28.0	59	0.0	0.0	0.0	0.0	0.15719546602048423
log-power-n1psd	n2	28.0	62	0.0	0.0	0.0	0.0	0.18024278870842753
log-power-n1psd	n2	28.0	63	0.0	0.0	0.0	0.0	0.1370385207144998
log-power-n1psd	n2	28.0	67	0.0	0.0	0.0	0.0	0.1432991730582229
log-power-n1psd	n2	28.0	69	0.0	0.0	0.0	0.0	0.14256369966382293
log-power-n1psd	n2	28.0	72	0.0	0.0	0.0	0.0	0.13510727855330365
log-power-n1psd	n2	28.0	74	0.0	0.0	0.0	0.0	0.18895257598125753
