label	channel	x	subject	shift_pct	lo	hi	p_gt0	sigma_vertex
log-weber+affine-n1n2.pathfinder	n2	7.0	62	62.72019971325342	-9.139543311343512	303.20193217119225	0.9497916666666667	0.09569206729965382
log-weber+affine-n1n2.pathfinder	n2	7.0	63	62.347006213143494	-15.028070301134607	323.5430505407991	0.936875	0.05985338656614646
log-weber+affine-n1n2.pathfinder	n2	7.0	67	35.85084776785668	-35.125618759044585	239.42653455139717	0.80525	0.06086954926894604
log-weber+affine-n1n2.pathfinder	n2	7.0	69	48.507443599484816	-19.9371139721492	255.02773228392795	0.9030833333333333	0.07364446740146124
log-weber+affine-n1n2.pathfinder	n2	7.0	72	60.265315081154036	-19.592787879312684	341.2437439337726	0.9159583333333333	0.055646648068551435
log-weber+affine-n1n2.pathfinder	n2	7.0	74	-10.921185858027094	-56.77929261967869	91.73313230132032	0.377375	0.1785653472483507
log-weber+affine-n1n2.pathfinder	n2	28.0	1	3.1292889867996165	-31.198401052538077	62.00974390349021	0.5602083333333333	0.15550883777734736
log-weber+affine-n1n2.pathfinder	n2	28.0	2	18.69999566543663	-16.600823158504728	67.05866327194819	0.8419583333333334	0.2674274284814091
log-weber+affine-n1n2.pathfinder	n2	28.0	3	19.047900485482735	-25.554002436236342	104.7442374139205	0.7700416666666666	0.11482973360355099
log-weber+affine-n1n2.pathfinder	n2	28.0	4	19.149020953310433	-19.197865264052506	85.73595152936217	0.8160416666666667	0.126501446784185
log-weber+affine-n1n2.pathfinder	n2	28.0	5	12.651383417933914	-29.518470040502677	88.63570299015916	0.6933333333333334	0.12041936259592352
log-weber+affine-n1n2.pathfinder	n2	28.0	6	3.6072169060508474	-24.268687320737964	42.52671584541485	0.5934166666666667	0.1290724973491052
log-weber+affine-n1n2.pathfinder	n2	28.0	7	8.087697728328335	-27.862343695133738	62.399658775348456	0.659625	0.2644679289290688
log-weber+affine-n1n2.pathfinder	n2	28.0	9	-29.903452104919026	-49.3519757933743	-4.775623871414943	0.012958333333333334	0.1608640017162368
log-weber+affine-n1n2.pathfinder	n2	28.0	10	18.522494583076842	-26.06428308767507	100.48014146093233	0.7672083333333334	0.13255263322255906
log-weber+affine-n1n2.pathfinder	n2	28.0	11	-8.619381811767902	-41.86681691522186	47.818594670733034	0.340125	0.18331623291451138
log-weber+affine-n1n2.pathfinder	n2	28.0	18	-8.297214326666774	-35.94575086273133	26.122650231189997	0.292	0.20193222936211352
log-weber+affine-n1n2.pathfinder	n2	28.0	19	22.740420195667255	-9.318304197521773	66.90131164370324	0.9147916666666667	0.15203855469556982
log-weber+affine-n1n2.pathfinder	n2	28.0	21	18.37684577471699	-16.360535210929317	65.40364141551467	0.8480416666666667	0.20550288073579703
log-weber+affine-n1n2.pathfinder	n2	28.0	25	-10.259225554473744	-34.29989571298398	19.413699102366646	0.22570833333333334	0.1650336096608559
log-weber+affine-n1n2.pathfinder	n2	28.0	26	3.1422975600115644	-26.696123338451237	47.45903915620574	0.5696666666666667	0.13824752201900845
log-weber+affine-n1n2.pathfinder	n2	28.0	29	-24.327769610147392	-47.65685940847739	6.04211209370523	0.051208333333333335	0.2472721966580163
log-weber+affine-n1n2.pathfinder	n2	28.0	30	-11.725030401438651	-52.503187066380654	31.245464049561896	0.2667083333333333	0.22111514447537092
log-weber+affine-n1n2.pathfinder	n2	28.0	31	-0.928567202350078	-39.283886035981176	69.44704104310615	0.4836666666666667	0.14604416768810446
log-weber+affine-n1n2.pathfinder	n2	28.0	34	9.730361526236686	-17.54221641240834	48.09207125314941	0.7371666666666666	0.13327163948230553
log-weber+affine-n1n2.pathfinder	n2	28.0	35	42.289469276689125	0.26802219291852614	108.19753430306115	0.9764583333333333	0.1352643699139673
log-weber+affine-n1n2.pathfinder	n2	28.0	36	-0.8644767344769266	-37.740684496485656	67.4340444034702	0.485875	0.14662017132019844
log-weber+affine-n1n2.pathfinder	n2	28.0	37	5.178897510272796	-32.369329561616844	71.39954724498266	0.5917083333333333	0.1356457180963889
log-weber+affine-n1n2.pathfinder	n2	28.0	45	46.49029518827636	12.7734196695521	110.24542335836777	0.9979583333333333	0.156423588554404
log-weber+affine-n1n2.pathfinder	n2	28.0	46	9.012641054306393	-26.618905045329452	62.72506915129493	0.6792083333333333	0.2118181047148975
log-weber+affine-n1n2.pathfinder	n2	28.0	47	-7.753537429232072	-41.725460657085904	56.10706371904252	0.36475	0.19146853652147355
log-weber+affine-n1n2.pathfinder	n2	28.0	50	16.999950577599833	-11.589635391088734	64.0845123866956	0.861375	0.12938513946698632
log-weber+affine-n1n2.pathfinder	n2	28.0	53	17.13586257667725	-34.73307924060375	82.35708743147595	0.75675	0.14135149651711001
log-weber+affine-n1n2.pathfinder	n2	28.0	56	56.685612732714134	-4.045100793657326	176.8880678615816	0.9644166666666667	0.1370861848943492
log-weber+affine-n1n2.pathfinder	n2	28.0	59	-4.950770018033335	-31.45857765509771	27.547081224351228	0.36604166666666665	0.18306523694882737
log-weber+affine-n1n2.pathfinder	n2	28.0	62	16.569031640294785	-22.246202414986328	84.86251314416523	0.779125	0.16779858734151842
log-weber+affine-n1n2.pathfinder	n2	28.0	63	5.116104546735922	-30.088562699095203	60.197900639213294	0.600875	0.13792111703167897
log-weber+affine-n1n2.pathfinder	n2	28.0	67	-31.999072446859294	-57.995826768926925	-2.8269897813092117	0.016791666666666667	0.21590920982323936
log-weber+affine-n1n2.pathfinder	n2	28.0	69	14.948717874922913	-27.399916848127	88.58925485616733	0.734	0.12595253799219508
log-weber+affine-n1n2.pathfinder	n2	28.0	72	7.626931869037479	-31.421124348146567	67.26627558460227	0.6324583333333333	0.1361649782384149
log-weber+affine-n1n2.pathfinder	n2	28.0	74	6.632944826429532	-31.627022784327327	76.22384148370989	0.6187083333333333	0.1885534331722948
