trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	onset_abs	duration
23.0	421.67029069499404	stim	6		18	0.55	1.0	23.0	10.0		424.98959018700407	0.3002120449964423
23.0	421.9705027399905	stim	7		18	0.55	1.0	23.0	10.0		425.2898022320005	0.2994746610056609
23.0	422.26997740099614	stim	8		36	0.55	1.0	23.0	10.0		425.5892768930062	0.6005546660016989
23.0	422.87053206699784	stim	9		86	0.55	1.0	23.0	10.0		426.18983155900787	1.4392565089947311
23.0	424.30562418299087	response	9	j		0.55	1.0	23.0	10.0		427.6249236750009	
23.0	424.30978857599257	choice	9		240					1.0	427.6290880680026	2.561012562000542
24.0	426.8708011379931	stim	0		15	0.55	1.0	39.0	14.0		430.19010063000314	0.25001708400668576
24.0	427.1208182219998	stim	1		18	0.55	1.0	39.0	14.0		430.44011771400983	0.2999101379973581
24.0	427.42072835999716	stim	2		18	0.55	1.0	39.0	14.0		430.7400278520072	0.30004253100196365
24.0	427.7207708909991	stim	3		30	0.55	1.0	39.0	14.0		431.04007038300915	0.5053813659906154
24.0	428.22615225698974	stim	4		32	0.55	1.0	39.0	14.0		431.54545174899977	0.5943058310076594
24.0	428.8204580879974	stim	5		300	0.55	1.0	39.0	14.0		432.1397575800074	5.000181112001883
24.0	433.8206391999993	stim	6		18	0.55	1.0	39.0	14.0		437.1399386920093	0.2998818469932303
24.0	434.1205210469925	stim	7		18	0.55	1.0	39.0	14.0		437.43982053900254	0.2992357280018041
24.0	434.4197567749943	stim	8		36	0.55	1.0	39.0	14.0		437.73905626700434	0.5999137120088562
24.0	435.01967048700317	stim	9		25	0.55	1.0	39.0	14.0		438.3389699790132	0.42394693799724337
24.0	435.43896278899047	response	9	j		0.55	1.0	39.0	14.0		438.7582622810005	
24.0	435.4436174250004	choice	9		240					1.0	438.76291691701044	3.5766625679971185
25.0	439.02027999299753	stim	0		15	0.55	1.0	28.0	7.0		442.33957948500756	0.24979312399227638
25.0	439.2700731169898	stim	1		18	0.55	1.0	28.0	7.0		442.58937260899984	0.30037788600020576
25.0	439.57045100299	stim	2		18	0.55	1.0	28.0	7.0		442.88975049500004	0.3000889640097739
25.0	439.8705399669998	stim	3		30	0.55	1.0	28.0	7.0		443.1898394590098	0.5019731270003831
25.0	440.37251309400017	stim	4		29	0.55	1.0	28.0	7.0		443.6918125860102	0.607240115001332
25.0	440.9797532090015	stim	5		300	0.55	1.0	28.0	7.0		444.29905270101153	5.011593704999541
25.0	445.99134691400104	stim	6		17	0.55	1.0	28.0	7.0		449.3106464060111	0.28633604099741206
25.0	446.27768295499845	stim	7		18	0.55	1.0	28.0	7.0		449.5969824470085	0.29997289000311866
25.0	446.5776558450016	stim	8		36	0.55	1.0	28.0	7.0		449.8969553370116	0.600143562987796
25.0	447.17779940798937	stim	9		27	0.55	1.0	28.0	7.0		450.4970988999994	0.45776178101368714
25.0	447.63038646899804	response	9	j		0.55	1.0	28.0	7.0		450.9496859610081	
25.0	447.63556118900306	choice	9		239					1.0	450.9548606810131	3.542218729999149
26.0	451.1777799190022	stim	0		14	0.55	1.0	23.0	14.0		454.49707941101224	0.24931635298707988
26.0	451.4270962719893	stim	1		18	0.55	1.0	23.0	14.0		454.7463957639993	0.30015894200187176
26.0	451.72725521399116	stim	2		18	0.55	1.0	23.0	14.0		455.0465547060012	0.3004911140014883
26.0	452.02774632799265	stim	3		30	0.55	1.0	23.0	14.0		455.3470458200027	0.5061126810032874
26.0	452.53385900899593	stim	4		28	0.55	1.0	23.0	14.0		455.85315850100596	0.596378204994835
26.0	453.13023721399077	stim	5		300	0.55	1.0	23.0	14.0		456.4495367060008	4.996911799011286
26.0	458.12714901300205	stim	6		17	0.55	1.0	23.0	14.0		461.4464485050121	0.3002505350013962
26.0	458.42739954800345	stim	7		18	0.55	1.0	23.0	14.0		461.7466990400135	0.301702431999729
26.0	458.7291019800032	stim	8		32	0.55	1.0	23.0	14.0		462.0484014720132	0.5822715319955023
26.0	459.3113735119987	stim	9		64	0.55	1.0	23.0	14.0		462.6306730040087	1.0732987160008634
26.0	460.3796827240003	response	9	k		0.55	1.0	23.0	14.0		463.69898221601034	
26.0	460.38467222799954	choice	9		241					2.0	463.7039717200096	2.942822247990989
27.0	463.32749447599053	stim	0		15	0.55	1.0	47.0	28.0		466.64679396800057	0.2500753700005589
27.0	463.5775698459911	stim	1		17	0.55	1.0	47.0	28.0		466.8968693380011	0.2996677320043091
27.0	463.8772375779954	stim	2		18	0.55	1.0	47.0	28.0		467.19653707000543	0.30031925899675116
27.0	464.17755683699215	stim	3		29	0.55	1.0	47.0	28.0		467.4968563290022	0.5147207080008229
27.0	464.692277544993	stim	4		20	0.55	1.0	47.0	28.0		468.011577037003	0.5850719020090764
27.0	465.27734944700205	stim	5		299	0.55	1.0	47.0	28.0		468.5966489390121	4.99954956700094
27.0	470.276899014003	stim	6		17	0.55	1.0	47.0	28.0		473.596198506013	0.30049271098687313
27.0	470.57739172498987	stim	7		17	0.55	1.0	47.0	28.0		473.8966912169999	0.3078706220112508
27.0	470.8852623470011	stim	8		25	0.55	1.0	47.0	28.0		474.20456183901115	0.575361499999417
27.0	471.46062384700053	stim	9		106	0.55	1.0	47.0	28.0		474.77992333901057	1.7734168939932715
27.0	473.2294908390031	response	9	k		0.55	1.0	47.0	28.0		476.54879033101315	
27.0	473.2340407409938	choice	9		241					2.0	476.55334023300384	2.24320557199826
28.0	475.47724631299207	stim	0		15	0.55	1.0	66.0	28.0		478.7965458050021	0.2501266350009246
28.0	475.727372947993	stim	1		18	0.55	1.0	66.0	28.0		479.046672440003	0.2996930009976495
28.0	476.02706594899064	stim	2		18	0.55	1.0	66.0	28.0		479.34636544100067	0.3003045369987376
28.0	476.3273704859894	stim	3		30	0.55	1.0	66.0	28.0		479.6466699779994	0.5224039770109812
28.0	476.84977446300036	stim	4		17	0.55	1.0	66.0	28.0		480.1690739550104	0.5942653679958312
28.0	477.4440398309962	stim	5		298	0.55	1.0	66.0	28.0		480.7633393230062	4.982661244997871
28.0	482.42670107599406	stim	6		17	0.55	1.0	66.0	28.0		485.7460005680041	0.30020825599785894
28.0	482.7269093319919	stim	7		18	0.55	1.0	66.0	28.0		486.04620882400195	0.30779099999926984
28.0	483.0347003319912	stim	8		26	0.55	1.0	66.0	28.0		486.3539998240012	0.5959538150054868
28.0	483.6306541469967	stim	9		47	0.55	1.0	66.0	28.0		486.9499536390067	0.7864601899927948
28.0	484.4123710290005	response	9	j		0.55	1.0	66.0	28.0		487.7316705210105	
28.0	484.41711433698947	choice	9		240					1.0	487.7364138289995	3.2100557040103013
29.0	487.6271700409998	stim	0		15	0.55	1.0	19.0	14.0		490.9464695330098	0.25244230100361165
29.0	487.8796123420034	stim	1		18	0.55	1.0	19.0	14.0		491.1989118340134	0.2970090529997833
29.0	488.17662139500317	stim	2		18	0.55	1.0	19.0	14.0		491.4959208870132	0.29995958699146286
29.0	488.47658098199463	stim	3		29	0.55	1.0	19.0	14.0		491.79588047400466	0.5044074339966755
29.0	488.9809884159913	stim	4		30	0.55	1.0	19.0	14.0		492.30028790800134	0.585830704003456
29.0	489.56681911999476	stim	5		301	0.55	1.0	19.0	14.0		492.8861186120048	5.002719837008044
29.0	494.5695389570028	stim	6		18	0.55	1.0	19.0	14.0		497.88883844901284	0.2998673699912615
29.0	494.86940632699407	stim	7		18	0.55	1.0	19.0	14.0		498.1887058190041	0.2999680119974073
29.0	495.1693743389915	stim	8		36	0.55	1.0	19.0	14.0		498.4886738310015	0.6000747270009015
29.0	495.7694490659924	stim	9		55	0.55	1.0	19.0	14.0		499.0887485580024	0.9239530690101674
29.0	496.6887415389938	response	9	k		0.55	1.0	19.0	14.0		500.0080410310038	
29.0	496.69340213500254	choice	9		240					2.0	500.0127016270126	3.076294981990941
30.0	499.7696971169935	stim	0		15	0.55	1.0	112.0	28.0		503.0889966090035	0.2498645489977207
30.0	500.0195616659912	stim	1		18	0.55	1.0	112.0	28.0		503.33886115800124	0.2998799500055611
30.0	500.31944161599677	stim	2		18	0.55	1.0	112.0	28.0		503.6387411080068	0.30019237200031057
30.0	500.6196339879971	stim	3		30	0.55	1.0	112.0	28.0		503.9389334800071	0.5343521360045997
30.0	501.1539861240017	stim	4		12	0.55	1.0	112.0	28.0		504.4732856160117	0.60597084199253
30.0	501.7599569659942	stim	5		298	0.55	1.0	112.0	28.0		505.07925645800424	4.966555282007903
30.0	506.7265122480021	stim	6		18	0.55	1.0	112.0	28.0		510.04581174001214	0.3002321179956198
30.0	507.02674436599773	stim	7		18	0.55	1.0	112.0	28.0		510.34604385800776	0.30732822099525947
30.0	507.334072586993	stim	8		25	0.55	1.0	112.0	28.0		510.653372079003	0.5763719870010391
30.0	507.910444573994	stim	9		16	0.55	1.0	112.0	28.0		511.22974406600406	0.27363979200890753
30.0	508.1792790390027	response	9	j		0.55	1.0	112.0	28.0		511.49857853101275	
30.0	508.18408436600293	choice	9		240					1.0	511.50338385801297	3.742540729988832
2.0	511.92662509599177	stim	0		277						515.2459245880018	4.999684791997424
2.0	516.8287507249916	response	0	space							520.1480502170016	
31.0	516.9263098879892	stim	0		15	1.0	0.55	14.0	33.0		520.2456093799992	0.2501662240101723
31.0	517.1764761119994	stim	1		18	1.0	0.55	14.0	33.0		520.4957756040094	0.29969017900293693
31.0	517.4761662910023	stim	2		18	1.0	0.55	14.0	33.0		520.7954657830123	0.30004520299553405
31.0	517.7762114939978	stim	3		30	1.0	0.55	14.0	33.0		521.0955109860079	0.5024359240051126
31.0	518.278647418003	stim	4		33	1.0	0.55	14.0	33.0		521.597946910013	0.5974978879967239
31.0	518.8761453059997	stim	5		299	1.0	0.55	14.0	33.0		522.1954447980097	4.999966406991007
31.0	523.8761117129907	stim	6		17	1.0	0.55	14.0	33.0		527.1954112050007	0.30025510099949315
31.0	524.1763668139902	stim	7		18	1.0	0.55	14.0	33.0		527.4956663060002	0.3096260780002922
31.0	524.4859928919905	stim	8		24	1.0	0.55	14.0	33.0		527.8052923840005	0.5806510190013796
31.0	525.0666439109918	stim	9		32	1.0	0.55	14.0	33.0		528.3859434030019	0.5339461670082528
31.0	525.5955790070002	response	9	k		1.0	0.55	14.0	33.0		528.9148784990102	
31.0	525.6005900780001	choice	9		241					2.0	528.9198895700101	3.4759339619922685
32.0	529.0765240399924	stim	0		15	1.0	0.55	28.0	94.0		532.3958235320024	0.24965218800934963
32.0	529.3261762280017	stim	1		17	1.0	0.55	28.0	94.0		532.6454757200117	0.299970072999713
32.0	529.6261463010014	stim	2		18	1.0	0.55	28.0	94.0		532.9454457930115	0.3001836019975599
32.0	529.926329902999	stim	3		30	1.0	0.55	28.0	94.0		533.245629395009	0.5074705220031319
32.0	530.4338004250021	stim	4		26	1.0	0.55	28.0	94.0		533.7530999170122	0.5937670879939105
32.0	531.027567512996	stim	5		300	1.0	0.55	28.0	94.0		534.3468670050061	4.998492655999144
32.0	536.0260601689952	stim	6		18	1.0	0.55	28.0	94.0		539.3453596610052	0.30013107700506225
32.0	536.3261912460002	stim	7		18	1.0	0.55	28.0	94.0		539.6454907380103	0.33128234300238546
32.0	536.6574735890026	stim	8		13	1.0	0.55	28.0	94.0		539.9767730810127	0.5730509479908505
32.0	537.2305245369935	stim	9		71	1.0	0.55	28.0	94.0		540.5498240290035	1.1856256839964772
32.0	538.4116710509988	response	9	k		1.0	0.55	28.0	94.0		541.7309705430089	
32.0	538.41615022099	choice	9		238					2.0	541.735449713	2.8099032480095048
33.0	541.2260534689995	stim	0		14	1.0	0.55	20.0	56.0		544.5453529610095	0.25022902799537405
33.0	541.4762824969948	stim	1		18	1.0	0.55	20.0	56.0		544.7955819890049	0.2995770779962186
33.0	541.775859574991	stim	2		18	1.0	0.55	20.0	56.0		545.0951590670011	0.3004326540103648
33.0	542.0762922290014	stim	3		30	1.0	0.55	20.0	56.0		545.3955917210114	0.5045331529981922
33.0	542.5808253819996	stim	4		29	1.0	0.55	20.0	56.0		545.9001248740096	0.5818096169969067
33.0	543.1626349989965	stim	5		301	1.0	0.55	20.0	56.0		546.4819344910065	5.02713492300245
33.0	548.189769921999	stim	6		17	1.0	0.55	20.0	56.0		551.509069414009	0.2863360479968833
33.0	548.4761059699958	stim	7		18	1.0	0.55	20.0	56.0		551.7954054620059	0.3181202309933724
33.0	548.7942262009892	stim	8		18	1.0	0.55	20.0	56.0		552.1135256929992	0.5819489420100581
33.0	549.3761751429993	stim	9		62	1.0	0.55	20.0	56.0		552.6954746350093	1.0408900640031788
33.0	550.4118916509906	response	9	k		1.0	0.55	20.0	56.0		553.7311911430006	
33.0	550.4170652070025	choice	9		239					2.0	553.7363646990125	2.959034478000831
34.0	553.3760996850033	stim	0		14	1.0	0.55	10.0	16.0		556.6953991770133	0.24669470198568888
34.0	553.622794386989	stim	1		17	1.0	0.55	10.0	16.0		556.942093878999	0.3029005670105107
34.0	553.9256949539995	stim	2		18	1.0	0.55	10.0	16.0		557.2449944460095	0.30038330500246957
34.0	554.226078259002	stim	3		29	1.0	0.55	10.0	16.0		557.545377751012	0.5003279419906903
34.0	554.7264062009926	stim	4		36	1.0	0.55	10.0	16.0		558.0457056930027	0.5993680730025517
34.0	555.3257742739952	stim	5		299	1.0	0.55	10.0	16.0		558.6450737660052	4.999700679996749
34.0	560.3254749539919	stim	6		17	1.0	0.55	10.0	16.0		563.644774446002	0.30019079901103396
34.0	560.625665753003	stim	7		18	1.0	0.55	10.0	16.0		563.944965245013	0.3030035859992495
34.0	560.9286693390022	stim	8		31	1.0	0.55	10.0	16.0		564.2479688310123	0.5874491859867703
34.0	561.516118524989	stim	9		49	1.0	0.55	10.0	16.0		564.835418016999	0.8143516610143706
34.0	562.3116814059904	response	9	j		1.0	0.55	10.0	16.0		565.6309808980004	
34.0	562.3304701860034	choice	9		241					1.0	565.6497696780134	3.195366098996601
35.0	565.525836285	stim	0		14	1.0	0.55	14.0	28.0		568.84513577701	0.2499023260024842
35.0	565.7757386110025	stim	1		18	1.0	0.55	14.0	28.0		569.0950381030125	0.2998362609941978
35.0	566.0755748719967	stim	2		18	1.0	0.55	14.0	28.0		569.3948743640067	0.300141943997005
35.0	566.3757168159937	stim	3		30	1.0	0.55	14.0	28.0		569.6950163080037	0.5028903430065839
35.0	566.8786071590002	stim	4		33	1.0	0.55	14.0	28.0		570.1979066510103	0.5978530949942069
35.0	567.4764602539944	stim	5		298	1.0	0.55	14.0	28.0		570.7957597460045	4.99899755899969
35.0	572.4754578129941	stim	6		17	1.0	0.55	14.0	28.0		575.7947573050042	0.30001605200232007
35.0	572.7754738649965	stim	7		18	1.0	0.55	14.0	28.0		576.0947733570065	0.30805957499251235
35.0	573.083533439989	stim	8		26	1.0	0.55	14.0	28.0		576.402832931999	0.5972492320142919
35.0	573.6807826720033	stim	9		60	1.0	0.55	14.0	28.0		577.0000821640133	1.0020648329955293
35.0	574.6777661899978	response	9	k		1.0	0.55	14.0	28.0		577.9970656820078	
35.0	574.6828475049988	choice	9		240					2.0	578.0021469970088	2.9929416249942733
36.0	577.6757891299931	stim	0		15	1.0	0.55	10.0	11.0		580.9950886220031	0.24986494099721313
36.0	577.9256540709903	stim	1		18	1.0	0.55	10.0	11.0		581.2449535630003	0.29973807799979113
36.0	578.2253921489901	stim	2		18	1.0	0.55	10.0	11.0		581.5446916410001	0.30034158000489697
36.0	578.525733728995	stim	3		30	1.0	0.55	10.0	11.0		581.845033221005	0.5003652879968286
36.0	579.0260990169918	stim	4		36	1.0	0.55	10.0	11.0		582.3453985090018	0.5994846829999005
36.0	579.6255836999917	stim	5		299	1.0	0.55	10.0	11.0		582.9448831920017	4.999713990007876
36.0	584.6252976899996	stim	6		17	1.0	0.55	10.0	11.0		587.9445971820096	0.30001316400012
36.0	584.9253108539997	stim	7		18	1.0	0.55	10.0	11.0		588.2446103460097	0.30112004600232467
36.0	585.226430900002	stim	8		36	1.0	0.55	10.0	11.0		588.545730392012	0.599032341997372
36.0	585.8254632419994	stim	9		38	1.0	0.55	10.0	11.0		589.1447627340094	0.6406502930040006
36.0	586.4611156669998	response	9	j		1.0	0.55	10.0	11.0		589.7804151590099	
36.0	586.4661135350034	choice	9		240					1.0	589.7854130270134	3.3591921719926177
37.0	589.825305706996	stim	0		15	1.0	0.55	28.0	112.0		593.144605199006	0.25027008399774786
37.0	590.0755757909938	stim	1		18	1.0	0.55	28.0	112.0		593.3948752830038	0.29955447000975255
37.0	590.3751302610035	stim	2		18	1.0	0.55	28.0	112.0		593.6944297530135	0.3003158379870001
37.0	590.6754460989905	stim	3		30	1.0	0.55	28.0	112.0		593.9947455910005	0.5082183460035594
37.0	591.1836644449941	stim	4		26	1.0	0.55	28.0	112.0		594.5029639370041	0.5976386050024303
37.0	591.7813030499965	stim	5		299	1.0	0.55	28.0	112.0		595.1006025420065	4.982130770004005
37.0	596.7634338200005	stim	6		18	1.0	0.55	28.0	112.0		600.0827333120105	0.3041313379944768
37.0	597.067565157995	stim	7		18	1.0	0.55	28.0	112.0		600.386864650005	0.3345929920033086
37.0	597.4021581499983	stim	8		12	1.0	0.55	28.0	112.0		600.7214576420083	0.5963123499968788
37.0	597.9984704999952	stim	9		27	1.0	0.55	28.0	112.0		601.3177699920052	0.46371342000202276
37.0	598.4575988959987	response	9	k		1.0	0.55	28.0	112.0		601.7768983880087	
37.0	598.4621839199972	choice	9		238					2.0	601.7814834120072	3.512879782996606
38.0	601.9750637029938	stim	0		14	1.0	0.55	7.0	9.0		605.2943631950038	0.24766892500338145
38.0	602.2227326279972	stim	1		18	1.0	0.55	7.0	9.0		605.5420321200072	0.3161440840049181
38.0	602.5388767120021	stim	2		17	1.0	0.55	7.0	9.0		605.8581762040121	0.286263528993004
38.0	602.8251402409951	stim	3		30	1.0	0.55	7.0	9.0		606.1444397330051	0.4997495020070346
38.0	603.3248897430021	stim	4		36	1.0	0.55	7.0	9.0		606.6441892350122	0.6000699649885064
38.0	603.9249597079906	stim	5		299	1.0	0.55	7.0	9.0		607.2442592000007	4.999767316010548
38.0	608.9247270240012	stim	6		18	1.0	0.55	7.0	9.0		612.2440265160112	0.30038269999204203
38.0	609.2251097239932	stim	7		18	1.0	0.55	7.0	9.0		612.5444092160033	0.29952193700592034
38.0	609.5246316609991	stim	8		36	1.0	0.55	7.0	9.0		612.8439311530092	0.6004513779917033
38.0	610.1250830389909	stim	9		21	1.0	0.55	7.0	9.0		613.4443825310009	0.3575774370110594
38.0	610.477645202991	response	9	j		1.0	0.55	7.0	9.0		613.796944695001	
38.0	610.4826604760019	choice	9		235					1.0	613.8019599680119	3.6350625669874717
39.0	614.1177230429894	stim	0		15	1.0	0.55	20.0	28.0		617.4370225349994	0.2501198270038003
39.0	614.3678428699932	stim	1		18	1.0	0.55	20.0	28.0		617.6871423620032	0.2999451189971296
39.0	614.6677879889903	stim	2		18	1.0	0.55	20.0	28.0		617.9870874810003	0.2999680810025893
39.0	614.9677560699929	stim	3		30	1.0	0.55	20.0	28.0		618.2870555620029	0.49964389800152276
39.0	615.4673999679944	stim	4		36	1.0	0.55	20.0	28.0		618.7866994600045	0.6003068370046094
39.0	616.067706804999	stim	5		300	1.0	0.55	20.0	28.0		619.3870062970091	4.999711729993578
39.0	621.0674185349926	stim	6		18	1.0	0.55	20.0	28.0		624.3867180270026	0.2998889830050757
39.0	621.3673075179977	stim	7		18	1.0	0.55	20.0	28.0		624.6866070100077	0.30141318899404723
39.0	621.6687207069917	stim	8		27	1.0	0.55	20.0	28.0		624.9880201990018	0.6062830510054482
39.0	622.2750037579972	stim	9		31	1.0	0.55	20.0	28.0		625.5943032500072	0.523949640992214
39.0	622.7940192309907	response	9	j		1.0	0.55	20.0	28.0		626.1133187230007	
39.0	622.7989533989894	choice	9		240					1.0	626.1182528909994	3.4757046090089716
40.0	626.2746580079984	stim	0		15	1.0	0.55	7.0	28.0		629.5939575000084	0.24991244899865706
40.0	626.524570456997	stim	1		18	1.0	0.55	7.0	28.0		629.8438699490071	0.2997453980060527
40.0	626.8243158550031	stim	2		18	1.0	0.55	7.0	28.0		630.1436153470131	0.30029883098904975
40.0	627.1246146859921	stim	3		30	1.0	0.55	7.0	28.0		630.4439141780022	0.4999472260096809
40.0	627.6245619120018	stim	4		36	1.0	0.55	7.0	28.0		630.9438614040118	0.6001455679943319
40.0	628.2247074799961	stim	5		299	1.0	0.55	7.0	28.0		631.5440069720062	4.999703498004237
40.0	633.2244109780004	stim	6		17	1.0	0.55	7.0	28.0		636.5437104700104	0.298075835002237
40.0	633.5224868130026	stim	7		18	1.0	0.55	7.0	28.0		636.8417863050126	0.3097026659961557
40.0	633.8321894789988	stim	8		26	1.0	0.55	7.0	28.0		637.1514889710088	0.5955242950003594
40.0	634.4277137739991	stim	9		20	1.0	0.55	7.0	28.0		637.7470132660092	0.3375579940038733
40.0	634.7604810369958	response	9	k		1.0	0.55	7.0	28.0		638.0797805290058	
40.0	634.765271768003	choice	9		240					2.0	638.084571260013	3.6592589449865045
3.0	638.4245307129895	stim	0		699						641.7438302049995	11.684599106010864
3.0	650.0934358489903	response	0	space							653.4127353410004	
3.0	650.1091298190004	stim	0		274						653.4284293110104	5.014807956002187
3.0	655.0593966689921	response	0	space							658.3786961610022	
41.0	655.1239377750026	stim	0		15	1.0	0.55	28.0	33.0		658.4432372670126	0.2503335739893373
41.0	655.3742713489919	stim	1		18	1.0	0.55	28.0	33.0		658.6935708410019	0.29979017600999214
41.0	655.6740615250019	stim	2		18	1.0	0.55	28.0	33.0		658.9933610170119	0.3003172759927111
41.0	655.9743788009946	stim	3		30	1.0	0.55	28.0	33.0		659.2936782930046	0.5082588009972824
41.0	656.4826376019919	stim	4		26	1.0	0.55	28.0	33.0		659.8019370940019	0.5920215320074931
41.0	657.0746591339994	stim	5		299	1.0	0.55	28.0	33.0		660.3939586260094	4.999118820996955
41.0	662.0737779549963	stim	6		17	1.0	0.55	28.0	33.0		665.3930774470064	0.3003496260062093
41.0	662.3741275810025	stim	7		18	1.0	0.55	28.0	33.0		665.6934270730126	0.31013266000081785
41.0	662.6842602410034	stim	8		24	1.0	0.55	28.0	33.0		666.0035597330134	0.580559332986013
41.0	663.2648195739894	stim	9		25	1.0	0.55	28.0	33.0		666.5841190659994	0.4157230660057394
41.0	663.6758552449901	response	9	j		1.0	0.55	28.0	33.0		666.9951547370001	
41.0	663.6805426399951	choice	9		241					1.0	666.9998421320051	3.593666604007012
42.0	667.2742092440021	stim	0		14	1.0	0.55	20.0	33.0		670.5935087360122	0.250016110992874
42.0	667.524225354995	stim	1		18	1.0	0.55	20.0	33.0		670.843524847005	0.3136658090079436
42.0	667.8378911640029	stim	2		17	1.0	0.55	20.0	33.0		671.157190656013	0.2863664769975003
42.0	668.1242576410004	stim	3		30	1.0	0.55	20.0	33.0		671.4435571330105	0.504743764991872
42.0	668.6290014059923	stim	4		29	1.0	0.55	20.0	33.0		671.9483008980023	0.5951882460067281
42.0	669.224189651999	stim	5		299	1.0	0.55	20.0	33.0		672.5434891440091	4.999645586998668
42.0	669.6758198699972	response	5	p		1.0	0.55	20.0	33.0		672.9951193620072	
42.0	674.2238352389977	stim	6		18	1.0	0.55	20.0	33.0		677.5431347310077	0.30052136699669063
42.0	674.5243566059944	stim	7		18	1.0	0.55	20.0	33.0		677.8436560980044	0.30957905200193636
42.0	674.8339356579963	stim	8		24	1.0	0.55	20.0	33.0		678.1532351500064	0.5902042829984566
42.0	675.4241399409948	stim	9		29	1.0	0.55	20.0	33.0		678.7434394330048	0.491104879998602
42.0	675.9100907669927	response	9	j		1.0	0.55	20.0	33.0		679.2293902590027	
42.0	675.9152448209934	choice	9		240					1.0	679.2345443130034	3.5087193560029846
43.0	679.4239641769964	stim	0		15	1.0	0.55	7.0	11.0		682.7432636690064	0.2499935679952614
43.0	679.6739577449916	stim	1		18	1.0	0.55	7.0	11.0		682.9932572370017	0.31360348300950136
43.0	679.9875612280011	stim	2		17	1.0	0.55	7.0	11.0		683.3068607200112	0.28649256700009573
43.0	680.2740537950012	stim	3		30	1.0	0.55	7.0	11.0		683.5933532870113	0.4997327890014276
43.0	680.7737865840027	stim	4		36	1.0	0.55	7.0	11.0		684.0930860760127	0.6002629039867315
43.0	681.3740494879894	stim	5		299	1.0	0.55	7.0	11.0		684.6933489799994	4.999512831011089
43.0	686.3735623190005	stim	6		18	1.0	0.55	7.0	11.0		689.6928618110105	0.30015762300172355
43.0	686.6737199420022	stim	7		18	1.0	0.55	7.0	11.0		689.9930194340122	0.30096812099509407
43.0	686.9746880629973	stim	8		35	1.0	0.55	7.0	11.0		690.2939875550073	0.5824825759918895
43.0	687.5571706389892	stim	9		86	1.0	0.55	7.0	11.0		690.8764701309992	1.4409847100032493
43.0	688.9923811149929	response	9	k		1.0	0.55	7.0	11.0		692.3116806070029	
43.0	688.9981553489924	choice	9		240					2.0	692.3174548410025	2.572887892005383
44.0	691.5710432409978	stim	0		14	1.0	0.55	14.0	23.0		694.8903427330079	0.25279452999529894
44.0	691.8238377709931	stim	1		18	1.0	0.55	14.0	23.0		695.1431372630032	0.2996916389965918
44.0	692.1235294099897	stim	2		18	1.0	0.55	14.0	23.0		695.4428289019997	0.30031174400937743
44.0	692.4238411539991	stim	3		29	1.0	0.55	14.0	23.0		695.7431406460091	0.5022173479956109
44.0	692.9260585019947	stim	4		32	1.0	0.55	14.0	23.0		696.2453579940047	0.5822221810085466
44.0	693.5082806830032	stim	5		301	1.0	0.55	14.0	23.0		696.8275801750133	5.0151808349910425
44.0	698.5234615179943	stim	6		18	1.0	0.55	14.0	23.0		701.8427610100043	0.3002110170054948
44.0	698.8236725349998	stim	7		18	1.0	0.55	14.0	23.0		702.1429720270098	0.30526951399224345
44.0	699.128942048992	stim	8		28	1.0	0.55	14.0	23.0		702.4482415410021	0.5949121010053204
44.0	699.7238541499974	stim	9		100	1.0	0.55	14.0	23.0		703.0431536420074	1.688729458997841
44.0	701.3937647949933	response	9	j		1.0	0.55	14.0	23.0		704.7130642870034	
44.0	701.4125836089952	choice	9		238					1.0	704.7318831010052	2.311035336999339
45.0	703.7236189459945	stim	0		14	1.0	0.55	14.0	39.0		707.0429184380046	0.2499975929968059
45.0	703.9736165389913	stim	1		18	1.0	0.55	14.0	39.0		707.2929160310014	0.2996492340025725
45.0	704.2732657729939	stim	2		18	1.0	0.55	14.0	39.0		707.5925652650039	0.30019998700299766
45.0	704.5734657599969	stim	3		30	1.0	0.55	14.0	39.0		707.8927652520069	0.5024701439979253
45.0	705.0759359039948	stim	4		32	1.0	0.55	14.0	39.0		708.3952353960049	0.5838928849989315
45.0	705.6598287889938	stim	5		301	1.0	0.55	14.0	39.0		708.9791282810038	5.013224217997049
45.0	710.6730530069908	stim	6		18	1.0	0.55	14.0	39.0		713.9923524990008	0.30014308101090137
45.0	710.9731960880017	stim	7		18	1.0	0.55	14.0	39.0		714.2924955800117	0.3119225970003754
45.0	711.2851186850021	stim	8		22	1.0	0.55	14.0	39.0		714.6044181770121	0.5790255339961732
45.0	711.8641442189983	stim	9		17	1.0	0.55	14.0	39.0		715.1834437110083	0.28074576299695764
45.0	712.1398063020024	response	9	k		1.0	0.55	14.0	39.0		715.4591057940124	
45.0	712.1448899819952	choice	9		240					2.0	715.4641894740053	3.7281599790003384
46.0	715.8730499609956	stim	0		14	1.0	0.55	20.0	80.0		719.1923494530056	0.24985593900782987
46.0	716.1229059000034	stim	1		18	1.0	0.55	20.0	80.0		719.4422053920134	0.2999937659915304
46.0	716.4228996659949	stim	2		18	1.0	0.55	20.0	80.0		719.742199158005	0.3003126940020593
46.0	716.723212359997	stim	3		30	1.0	0.55	20.0	80.0		720.042511852007	0.5044052869925508
46.0	717.2276176469895	stim	4		29	1.0	0.55	20.0	80.0		720.5469171389996	0.5958120970026357
