kind	payoff
risky	31.0
risky	14.0
risky	22.0
risky	19.0
risky	39.0
risky	25.0
risky	55.0
risky	9.0
risky	44.0
risky	15.0
risky	31.0
risky	24.0
risky	17.0
risky	44.0
risky	14.0
risky	13.0
risky	9.0
risky	35.0
risky	49.0
risky	17.0
risky	17.0
risky	15.0
risky	31.0
risky	22.0
risky	12.0
risky	44.0
risky	19.0
risky	15.0
risky	8.0
risky	11.0
risky	39.0
risky	35.0
risky	39.0
risky	35.0
risky	28.0
risky	19.0
risky	11.0
risky	55.0
risky	9.0
risky	22.0
risky	12.0
risky	39.0
risky	25.0
risky	44.0
risky	39.0
risky	35.0
risky	49.0
risky	19.0
risky	22.0
risky	14.0
risky	44.0
risky	27.0
risky	22.0
risky	62.0
risky	8.0
risky	19.0
risky	27.0
risky	55.0
risky	12.0
risky	49.0
risky	17.0
risky	19.0
risky	13.0
risky	12.0
risky	44.0
risky	35.0
risky	44.0
risky	12.0
risky	49.0
risky	35.0
risky	27.0
risky	19.0
risky	22.0
risky	24.0
risky	8.0
risky	22.0
risky	19.0
risky	62.0
risky	11.0
risky	55.0
risky	28.0
risky	8.0
risky	31.0
risky	31.0
risky	31.0
risky	31.0
risky	15.0
risky	15.0
risky	27.0
risky	62.0
risky	11.0
risky	22.0
risky	17.0
risky	28.0
risky	62.0
risky	24.0
risky	31.0
risky	9.0
risky	15.0
risky	35.0
risky	21.0
risky	86.0
risky	18.0
risky	13.0
risky	11.0
risky	15.0
risky	22.0
risky	15.0
risky	48.0
risky	40.0
risky	15.0
risky	20.0
risky	55.0
risky	39.0
risky	27.0
risky	79.0
risky	37.0
risky	33.0
risky	13.0
risky	21.0
risky	67.0
risky	29.0
risky	48.0
risky	52.0
risky	33.0
risky	79.0
risky	21.0
risky	10.0
risky	111.0
risky	40.0
risky	111.0
risky	30.0
risky	79.0
risky	40.0
risky	43.0
risky	86.0
risky	43.0
risky	52.0
risky	18.0
risky	11.0
risky	26.0
risky	29.0
risky	7.0
risky	24.0
risky	15.0
risky	111.0
risky	48.0
risky	13.0
risky	39.0
risky	14.0
risky	10.0
risky	26.0
risky	24.0
risky	27.0
risky	31.0
risky	31.0
risky	39.0
risky	22.0
risky	7.0
risky	26.0
risky	30.0
risky	39.0
risky	11.0
risky	52.0
risky	61.0
risky	37.0
risky	27.0
risky	30.0
risky	55.0
risky	43.0
risky	33.0
risky	31.0
risky	27.0
risky	86.0
risky	7.0
risky	67.0
risky	29.0
risky	14.0
risky	16.0
risky	55.0
risky	20.0
risky	33.0
risky	20.0
risky	14.0
risky	16.0
risky	111.0
risky	18.0
risky	24.0
risky	29.0
risky	55.0
risky	24.0
risky	10.0
risky	52.0
risky	30.0
risky	48.0
risky	21.0
risky	61.0
risky	22.0
risky	10.0
risky	67.0
risky	86.0
risky	13.0
risky	16.0
risky	14.0
risky	61.0
risky	79.0
risky	43.0
risky	7.0
risky	37.0
risky	67.0
risky	37.0
risky	40.0
risky	18.0
risky	26.0
risky	20.0
risky	22.0
risky	31.0
risky	61.0
risky	11.0
risky	16.0
risky	27.0
risky	26.0
risky	27.0
risky	29.0
risky	10.0
risky	10.0
risky	24.0
risky	61.0
risky	31.0
risky	13.0
risky	7.0
risky	33.0
risky	86.0
risky	22.0
risky	20.0
risky	15.0
risky	26.0
risky	55.0
risky	14.0
risky	20.0
risky	37.0
risky	39.0
risky	11.0
risky	86.0
risky	7.0
risky	27.0
risky	10.0
risky	16.0
risky	24.0
risky	27.0
risky	37.0
risky	7.0
risky	33.0
risky	39.0
risky	43.0
risky	20.0
risky	22.0
risky	31.0
risky	30.0
risky	15.0
risky	52.0
risky	86.0
risky	30.0
risky	48.0
risky	79.0
risky	13.0
risky	111.0
risky	86.0
risky	21.0
risky	16.0
risky	31.0
risky	40.0
risky	43.0
risky	30.0
risky	61.0
risky	16.0
risky	48.0
risky	21.0
risky	67.0
risky	39.0
risky	67.0
risky	11.0
risky	20.0
risky	26.0
risky	7.0
risky	15.0
risky	52.0
risky	14.0
risky	29.0
risky	111.0
risky	111.0
risky	30.0
risky	43.0
risky	52.0
risky	111.0
risky	29.0
risky	79.0
risky	52.0
risky	24.0
risky	18.0
risky	33.0
risky	48.0
risky	21.0
risky	16.0
risky	24.0
risky	39.0
risky	55.0
risky	55.0
risky	40.0
risky	14.0
risky	29.0
risky	40.0
risky	79.0
risky	10.0
risky	11.0
risky	67.0
risky	13.0
risky	48.0
risky	33.0
risky	13.0
risky	37.0
risky	11.0
risky	18.0
risky	61.0
risky	43.0
risky	79.0
risky	67.0
risky	40.0
risky	22.0
risky	18.0
risky	18.0
risky	31.0
risky	61.0
risky	21.0
risky	26.0
risky	37.0
risky	55.0
risky	22.0
risky	14.0
risky	15.0
safe	28.0
safe	7.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	28.0
safe	10.0
safe	20.0
safe	14.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	14.0
safe	20.0
safe	7.0
safe	20.0
safe	7.0
safe	7.0
safe	28.0
safe	28.0
safe	10.0
safe	10.0
safe	28.0
safe	10.0
safe	10.0
safe	14.0
safe	20.0
safe	10.0
safe	7.0
safe	14.0
safe	14.0
safe	7.0
safe	14.0
safe	10.0
safe	28.0
safe	28.0
safe	28.0
safe	7.0
safe	14.0
safe	20.0
safe	7.0
safe	28.0
safe	10.0
safe	20.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	14.0
safe	10.0
safe	28.0
safe	7.0
safe	28.0
safe	7.0
safe	14.0
safe	14.0
safe	20.0
safe	7.0
safe	14.0
safe	20.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	14.0
safe	20.0
safe	7.0
safe	10.0
safe	28.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	20.0
safe	14.0
safe	14.0
safe	20.0
safe	10.0
safe	28.0
safe	10.0
safe	20.0
safe	28.0
safe	28.0
safe	7.0
safe	7.0
safe	10.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	20.0
safe	7.0
safe	28.0
safe	14.0
safe	20.0
safe	14.0
safe	20.0
safe	14.0
safe	14.0
safe	28.0
safe	20.0
safe	10.0
safe	7.0
safe	28.0
safe	10.0
safe	7.0
safe	14.0
safe	20.0
safe	10.0
safe	10.0
safe	14.0
safe	7.0
safe	28.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	10.0
safe	20.0
safe	20.0
safe	20.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	28.0
safe	28.0
safe	28.0
safe	20.0
safe	28.0
safe	20.0
safe	10.0
safe	10.0
safe	14.0
safe	28.0
safe	10.0
safe	10.0
safe	7.0
safe	7.0
safe	10.0
safe	7.0
safe	28.0
safe	28.0
safe	28.0
safe	14.0
safe	10.0
safe	20.0
safe	14.0
safe	7.0
safe	20.0
safe	7.0
safe	10.0
safe	20.0
safe	20.0
safe	28.0
safe	7.0
safe	20.0
safe	14.0
safe	14.0
safe	7.0
safe	10.0
safe	10.0
safe	14.0
safe	14.0
safe	10.0
safe	7.0
safe	28.0
safe	7.0
safe	20.0
safe	10.0
safe	14.0
safe	10.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	14.0
safe	14.0
safe	28.0
safe	28.0
safe	10.0
safe	14.0
safe	7.0
safe	14.0
safe	20.0
safe	10.0
safe	28.0
safe	10.0
safe	14.0
safe	28.0
safe	7.0
safe	10.0
safe	28.0
safe	14.0
safe	28.0
safe	10.0
safe	7.0
safe	7.0
safe	28.0
safe	7.0
safe	14.0
safe	20.0
safe	20.0
safe	7.0
safe	7.0
safe	28.0
safe	7.0
safe	14.0
safe	10.0
safe	14.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	7.0
safe	20.0
safe	20.0
safe	20.0
safe	7.0
safe	14.0
safe	7.0
safe	20.0
safe	10.0
safe	14.0
safe	28.0
safe	10.0
safe	10.0
safe	14.0
safe	10.0
safe	14.0
safe	7.0
safe	28.0
safe	28.0
safe	20.0
safe	10.0
safe	14.0
safe	20.0
safe	14.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	20.0
safe	14.0
safe	28.0
safe	20.0
safe	28.0
safe	10.0
safe	20.0
safe	7.0
safe	7.0
safe	20.0
safe	14.0
safe	10.0
safe	10.0
safe	20.0
safe	28.0
safe	20.0
safe	20.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	20.0
safe	10.0
safe	28.0
safe	28.0
safe	14.0
safe	10.0
safe	7.0
safe	28.0
safe	10.0
safe	20.0
safe	14.0
safe	28.0
safe	20.0
safe	10.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	28.0
safe	7.0
safe	14.0
safe	7.0
safe	20.0
safe	20.0
safe	10.0
safe	28.0
safe	14.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	7.0
safe	14.0
safe	28.0
safe	28.0
safe	10.0
safe	14.0
safe	10.0
safe	28.0
safe	20.0
safe	14.0
safe	7.0
safe	7.0
safe	20.0
safe	14.0
safe	10.0
safe	7.0
safe	7.0
safe	14.0
safe	7.0
safe	10.0
safe	28.0
safe	20.0
safe	10.0
safe	20.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	10.0
safe	28.0
safe	10.0
safe	10.0
safe	10.0
safe	10.0
safe	14.0
safe	28.0
safe	28.0
safe	28.0
safe	7.0
safe	20.0
safe	14.0
safe	28.0
safe	14.0
safe	28.0
safe	14.0
safe	28.0
safe	10.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	14.0
safe	14.0
safe	14.0
safe	7.0
safe	7.0
safe	7.0
safe	28.0
safe	20.0
safe	28.0
safe	10.0
safe	7.0
safe	20.0
safe	7.0
safe	14.0
safe	20.0
safe	10.0
safe	14.0
safe	14.0
safe	28.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	28.0
safe	28.0
safe	20.0
safe	10.0
safe	20.0
safe	28.0
safe	20.0
safe	14.0
safe	10.0
safe	10.0
safe	20.0
safe	10.0
safe	7.0
safe	7.0
safe	7.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	10.0
safe	14.0
safe	20.0
safe	20.0
safe	20.0
safe	10.0
safe	28.0
safe	20.0
safe	7.0
safe	14.0
safe	28.0
safe	10.0
safe	28.0
safe	7.0
safe	10.0
safe	10.0
safe	28.0
safe	20.0
safe	14.0
safe	28.0
safe	20.0
safe	10.0
safe	10.0
safe	28.0
safe	28.0
safe	20.0
safe	14.0
safe	20.0
safe	20.0
safe	14.0
safe	28.0
safe	7.0
safe	14.0
safe	20.0
safe	28.0
safe	7.0
safe	28.0
safe	7.0
safe	7.0
safe	10.0
safe	7.0
safe	14.0
safe	7.0
safe	20.0
safe	14.0
safe	14.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	10.0
safe	20.0
safe	10.0
safe	10.0
safe	28.0
safe	14.0
safe	10.0
safe	28.0
safe	7.0
safe	10.0
safe	7.0
safe	10.0
safe	28.0
safe	14.0
safe	20.0
safe	28.0
safe	14.0
safe	20.0
safe	7.0
safe	14.0
safe	20.0
safe	20.0
safe	10.0
safe	10.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	7.0
safe	7.0
safe	10.0
safe	28.0
safe	28.0
safe	20.0
safe	7.0
safe	10.0
safe	14.0
safe	14.0
safe	14.0
safe	20.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	20.0
safe	7.0
safe	7.0
safe	10.0
safe	20.0
safe	14.0
safe	14.0
safe	20.0
safe	14.0
safe	7.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	10.0
safe	14.0
safe	14.0
safe	14.0
safe	28.0
safe	10.0
safe	10.0
safe	7.0
safe	14.0
safe	20.0
safe	10.0
safe	14.0
safe	7.0
safe	7.0
safe	7.0
safe	28.0
safe	28.0
safe	14.0
safe	28.0
safe	10.0
safe	28.0
safe	14.0
safe	28.0
safe	28.0
safe	10.0
safe	10.0
safe	7.0
safe	14.0
safe	7.0
safe	14.0
safe	28.0
safe	10.0
safe	28.0
safe	7.0
safe	10.0
safe	10.0
safe	20.0
safe	10.0
safe	20.0
safe	20.0
safe	7.0
safe	20.0
safe	28.0
safe	20.0
safe	28.0
safe	14.0
safe	28.0
safe	20.0
safe	7.0
safe	20.0
safe	10.0
safe	14.0
safe	14.0
safe	20.0
safe	7.0
safe	20.0
safe	10.0
safe	28.0
safe	28.0
safe	28.0
safe	20.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	20.0
safe	10.0
safe	20.0
safe	10.0
safe	20.0
safe	10.0
safe	28.0
safe	20.0
safe	28.0
safe	7.0
safe	14.0
safe	14.0
safe	28.0
safe	10.0
safe	28.0
safe	20.0
safe	28.0
safe	20.0
safe	10.0
safe	14.0
safe	28.0
safe	10.0
safe	20.0
safe	20.0
safe	7.0
safe	28.0
safe	28.0
safe	28.0
safe	14.0
safe	20.0
safe	10.0
safe	14.0
safe	28.0
safe	10.0
safe	10.0
safe	28.0
safe	20.0
safe	10.0
safe	10.0
safe	10.0
safe	28.0
safe	20.0
safe	14.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	20.0
safe	7.0
safe	20.0
safe	10.0
safe	14.0
safe	7.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	20.0
safe	10.0
safe	7.0
safe	10.0
safe	10.0
safe	14.0
safe	7.0
safe	14.0
safe	28.0
safe	20.0
safe	7.0
safe	10.0
safe	28.0
safe	20.0
safe	14.0
safe	10.0
safe	20.0
safe	20.0
safe	7.0
safe	10.0
safe	20.0
safe	28.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	28.0
safe	14.0
safe	14.0
safe	10.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	7.0
safe	14.0
safe	28.0
safe	10.0
safe	7.0
safe	7.0
safe	7.0
safe	28.0
safe	10.0
safe	28.0
safe	7.0
safe	14.0
safe	20.0
safe	10.0
safe	7.0
safe	14.0
safe	28.0
safe	7.0
safe	7.0
safe	20.0
safe	14.0
safe	14.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	10.0
safe	7.0
safe	14.0
safe	14.0
safe	14.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	28.0
safe	28.0
safe	20.0
safe	14.0
safe	7.0
safe	7.0
safe	7.0
safe	14.0
safe	14.0
safe	14.0
safe	14.0
safe	7.0
safe	28.0
safe	7.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	28.0
safe	14.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	28.0
safe	28.0
safe	7.0
safe	20.0
safe	14.0
safe	28.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	10.0
safe	10.0
safe	28.0
safe	28.0
safe	20.0
safe	20.0
safe	14.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	28.0
safe	10.0
safe	28.0
safe	10.0
safe	7.0
safe	28.0
safe	14.0
safe	10.0
safe	20.0
safe	20.0
safe	28.0
safe	10.0
safe	20.0
safe	10.0
safe	28.0
safe	20.0
safe	28.0
safe	20.0
safe	28.0
safe	7.0
safe	7.0
safe	14.0
safe	14.0
safe	10.0
safe	20.0
safe	7.0
safe	20.0
safe	7.0
safe	7.0
safe	7.0
safe	28.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	10.0
safe	10.0
safe	28.0
safe	10.0
safe	10.0
safe	20.0
safe	28.0
safe	14.0
safe	20.0
safe	28.0
safe	14.0
safe	10.0
safe	14.0
safe	10.0
safe	10.0
safe	20.0
safe	10.0
safe	14.0
safe	14.0
safe	7.0
safe	10.0
safe	28.0
safe	14.0
safe	7.0
safe	7.0
safe	7.0
safe	28.0
safe	20.0
safe	20.0
safe	20.0
safe	14.0
safe	14.0
safe	14.0
safe	14.0
safe	7.0
safe	7.0
safe	20.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	10.0
safe	20.0
safe	28.0
safe	20.0
safe	28.0
safe	28.0
safe	7.0
safe	28.0
safe	20.0
safe	28.0
safe	28.0
safe	14.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	10.0
safe	10.0
safe	28.0
safe	10.0
safe	20.0
safe	20.0
safe	14.0
safe	28.0
safe	20.0
safe	20.0
safe	10.0
safe	14.0
safe	7.0
safe	10.0
safe	7.0
safe	14.0
safe	7.0
safe	10.0
safe	20.0
safe	7.0
safe	20.0
safe	7.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	10.0
safe	10.0
safe	14.0
safe	14.0
safe	14.0
safe	20.0
safe	28.0
safe	7.0
safe	28.0
safe	14.0
safe	14.0
safe	7.0
safe	20.0
safe	14.0
safe	7.0
safe	7.0
safe	20.0
safe	28.0
safe	10.0
safe	10.0
safe	10.0
safe	10.0
safe	14.0
safe	7.0
safe	7.0
safe	20.0
safe	28.0
safe	10.0
safe	10.0
safe	7.0
safe	20.0
safe	14.0
safe	28.0
safe	14.0
safe	20.0
safe	20.0
safe	10.0
safe	14.0
safe	10.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	14.0
safe	14.0
safe	28.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	20.0
safe	20.0
safe	7.0
safe	7.0
safe	28.0
safe	20.0
safe	20.0
safe	7.0
safe	14.0
safe	10.0
safe	7.0
safe	14.0
safe	10.0
safe	10.0
safe	20.0
safe	7.0
safe	20.0
safe	14.0
safe	10.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	20.0
safe	14.0
safe	10.0
safe	20.0
safe	7.0
safe	10.0
safe	20.0
safe	7.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	10.0
safe	20.0
safe	7.0
safe	28.0
safe	7.0
safe	10.0
safe	10.0
safe	20.0
safe	28.0
safe	10.0
safe	28.0
safe	7.0
safe	20.0
safe	7.0
safe	28.0
safe	10.0
safe	10.0
safe	7.0
safe	10.0
safe	20.0
safe	20.0
safe	14.0
safe	28.0
safe	20.0
safe	10.0
safe	20.0
safe	14.0
safe	20.0
safe	14.0
safe	14.0
safe	10.0
safe	20.0
safe	7.0
safe	28.0
safe	20.0
safe	28.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	20.0
safe	14.0
safe	14.0
safe	14.0
safe	28.0
safe	20.0
safe	28.0
safe	7.0
safe	14.0
safe	7.0
safe	7.0
safe	14.0
safe	20.0
safe	10.0
safe	28.0
safe	7.0
safe	14.0
safe	14.0
safe	20.0
safe	10.0
safe	14.0
safe	10.0
safe	14.0
safe	10.0
safe	14.0
safe	28.0
safe	7.0
safe	10.0
safe	10.0
safe	14.0
safe	28.0
safe	28.0
safe	7.0
safe	10.0
safe	20.0
safe	20.0
safe	10.0
safe	28.0
safe	10.0
safe	28.0
safe	28.0
safe	14.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	10.0
safe	20.0
safe	7.0
safe	28.0
safe	7.0
safe	20.0
safe	20.0
safe	28.0
safe	14.0
safe	14.0
safe	10.0
safe	14.0
safe	14.0
safe	28.0
safe	20.0
safe	10.0
safe	10.0
safe	10.0
safe	10.0
safe	14.0
safe	28.0
safe	10.0
safe	28.0
safe	20.0
safe	20.0
safe	7.0
safe	28.0
safe	20.0
safe	14.0
safe	14.0
safe	10.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	7.0
safe	20.0
safe	10.0
safe	28.0
safe	7.0
safe	10.0
safe	28.0
safe	28.0
safe	28.0
safe	7.0
safe	14.0
safe	20.0
safe	14.0
safe	20.0
safe	10.0
safe	20.0
safe	28.0
safe	14.0
safe	28.0
safe	14.0
safe	28.0
safe	28.0
safe	10.0
safe	20.0
safe	7.0
safe	10.0
safe	10.0
safe	10.0
safe	20.0
safe	7.0
safe	10.0
safe	7.0
safe	28.0
safe	10.0
safe	10.0
safe	20.0
safe	28.0
safe	10.0
safe	20.0
safe	7.0
safe	7.0
safe	10.0
safe	28.0
safe	10.0
safe	14.0
safe	28.0
safe	20.0
safe	14.0
safe	10.0
safe	20.0
safe	7.0
safe	20.0
safe	10.0
safe	20.0
safe	14.0
safe	14.0
safe	14.0
safe	14.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	14.0
safe	14.0
safe	14.0
safe	7.0
safe	28.0
safe	20.0
safe	10.0
safe	14.0
safe	28.0
safe	7.0
safe	10.0
safe	20.0
safe	28.0
safe	14.0
safe	28.0
safe	7.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	7.0
safe	14.0
safe	7.0
safe	7.0
safe	20.0
safe	7.0
safe	7.0
safe	20.0
safe	10.0
safe	7.0
safe	20.0
safe	7.0
safe	28.0
safe	20.0
safe	14.0
safe	14.0
safe	20.0
safe	7.0
safe	20.0
safe	28.0
safe	10.0
safe	10.0
safe	20.0
safe	28.0
safe	7.0
safe	14.0
safe	10.0
safe	20.0
safe	20.0
safe	10.0
safe	20.0
safe	14.0
safe	10.0
safe	28.0
safe	20.0
safe	20.0
safe	14.0
safe	28.0
safe	28.0
safe	28.0
safe	14.0
safe	10.0
safe	7.0
safe	28.0
safe	20.0
safe	10.0
safe	14.0
safe	7.0
safe	20.0
safe	10.0
safe	10.0
safe	7.0
safe	14.0
safe	10.0
safe	14.0
safe	20.0
safe	20.0
safe	20.0
safe	10.0
safe	28.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	28.0
safe	7.0
safe	20.0
safe	7.0
safe	7.0
safe	28.0
safe	14.0
safe	10.0
safe	28.0
safe	7.0
safe	28.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	10.0
safe	28.0
safe	20.0
safe	7.0
safe	14.0
safe	14.0
safe	14.0
safe	28.0
safe	7.0
safe	28.0
safe	7.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	7.0
safe	20.0
safe	7.0
safe	20.0
safe	7.0
safe	20.0
safe	14.0
safe	10.0
safe	14.0
safe	10.0
safe	28.0
safe	14.0
safe	10.0
safe	20.0
safe	10.0
safe	14.0
safe	14.0
safe	20.0
safe	28.0
safe	10.0
safe	14.0
safe	14.0
safe	10.0
safe	20.0
safe	14.0
safe	28.0
safe	14.0
safe	10.0
safe	28.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	10.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	20.0
safe	7.0
safe	7.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	10.0
safe	28.0
safe	10.0
safe	28.0
safe	14.0
safe	10.0
safe	20.0
safe	14.0
safe	28.0
safe	14.0
safe	10.0
safe	28.0
safe	20.0
safe	20.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	7.0
safe	7.0
safe	20.0
safe	28.0
safe	20.0
safe	10.0
safe	10.0
safe	28.0
safe	10.0
safe	7.0
safe	10.0
safe	7.0
safe	28.0
safe	28.0
safe	14.0
safe	28.0
safe	14.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	14.0
safe	10.0
safe	14.0
safe	10.0
safe	7.0
safe	10.0
safe	20.0
safe	14.0
safe	20.0
safe	14.0
safe	14.0
safe	14.0
safe	28.0
safe	10.0
safe	28.0
safe	28.0
safe	28.0
safe	10.0
safe	7.0
safe	14.0
safe	7.0
safe	28.0
safe	14.0
safe	14.0
safe	7.0
safe	28.0
safe	14.0
safe	10.0
safe	28.0
safe	7.0
safe	10.0
safe	7.0
safe	10.0
safe	20.0
safe	20.0
safe	7.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	28.0
safe	14.0
safe	7.0
safe	28.0
safe	7.0
safe	10.0
safe	7.0
safe	28.0
safe	7.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	7.0
safe	14.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	28.0
safe	14.0
safe	20.0
safe	28.0
safe	14.0
safe	14.0
safe	28.0
safe	10.0
safe	20.0
safe	20.0
safe	20.0
safe	20.0
safe	20.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	7.0
safe	10.0
safe	10.0
safe	28.0
safe	7.0
safe	14.0
safe	7.0
safe	20.0
safe	28.0
safe	20.0
safe	14.0
safe	28.0
safe	14.0
safe	20.0
safe	20.0
safe	28.0
safe	14.0
safe	10.0
safe	10.0
safe	28.0
safe	7.0
safe	7.0
safe	20.0
safe	14.0
safe	10.0
safe	20.0
safe	14.0
safe	7.0
safe	7.0
safe	10.0
safe	20.0
safe	10.0
safe	7.0
safe	28.0
safe	14.0
safe	7.0
safe	7.0
safe	28.0
safe	28.0
safe	20.0
safe	10.0
safe	20.0
safe	28.0
safe	14.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	20.0
safe	14.0
safe	10.0
safe	10.0
safe	20.0
safe	10.0
safe	14.0
safe	10.0
safe	7.0
safe	14.0
safe	28.0
safe	28.0
safe	14.0
safe	14.0
safe	14.0
safe	7.0
safe	28.0
safe	7.0
safe	7.0
safe	14.0
safe	14.0
safe	20.0
safe	10.0
safe	7.0
safe	14.0
safe	14.0
safe	28.0
safe	7.0
safe	14.0
safe	10.0
safe	14.0
safe	20.0
safe	10.0
safe	20.0
safe	28.0
safe	28.0
safe	10.0
safe	14.0
safe	10.0
safe	7.0
safe	7.0
safe	28.0
safe	28.0
safe	20.0
safe	20.0
safe	28.0
safe	7.0
safe	10.0
safe	10.0
safe	28.0
safe	28.0
safe	7.0
safe	10.0
safe	7.0
safe	14.0
safe	20.0
safe	28.0
safe	20.0
safe	20.0
safe	28.0
safe	10.0
safe	7.0
safe	10.0
safe	14.0
safe	7.0
safe	20.0
safe	20.0
safe	20.0
safe	28.0
safe	10.0
safe	7.0
safe	20.0
safe	20.0
safe	14.0
safe	14.0
safe	7.0
safe	7.0
safe	20.0
safe	14.0
safe	7.0
safe	28.0
safe	7.0
safe	10.0
safe	28.0
safe	20.0
safe	7.0
safe	7.0
safe	7.0
safe	7.0
safe	14.0
safe	20.0
safe	28.0
safe	14.0
safe	20.0
safe	10.0
safe	14.0
safe	20.0
safe	14.0
safe	20.0
safe	28.0
safe	10.0
safe	7.0
safe	20.0
safe	28.0
safe	10.0
safe	7.0
safe	28.0
safe	10.0
safe	20.0
safe	14.0
safe	7.0
safe	10.0
safe	7.0
safe	10.0
safe	28.0
safe	14.0
safe	14.0
safe	20.0
safe	7.0
safe	7.0
safe	14.0
safe	20.0
safe	20.0
safe	10.0
safe	7.0
safe	7.0
safe	20.0
safe	28.0
safe	28.0
safe	14.0
safe	20.0
safe	10.0
safe	10.0
safe	20.0
safe	14.0
safe	14.0
safe	20.0
safe	20.0
safe	10.0
safe	20.0
safe	10.0
safe	14.0
safe	14.0
safe	10.0
safe	10.0
safe	28.0
safe	14.0
safe	28.0
safe	20.0
safe	20.0
safe	10.0
safe	20.0
safe	14.0
safe	28.0
safe	28.0
safe	7.0
safe	14.0
safe	10.0
safe	10.0
safe	14.0
safe	28.0
safe	20.0
safe	28.0
safe	10.0
safe	20.0
safe	7.0
safe	28.0
safe	14.0
safe	28.0
safe	28.0
safe	7.0
safe	10.0
safe	28.0
safe	14.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	10.0
safe	28.0
safe	7.0
safe	7.0
safe	28.0
safe	14.0
safe	10.0
safe	10.0
safe	10.0
