parameter	level	mean	lo	hi	p_gt0
safe_prior_mu	sub-09	5.561603708549042			
safe_prior_mu	sub-10	4.435448658797883			
safe_prior_mu	sub-11	4.873482693174022			
safe_prior_mu	sub-18	4.653639569539663			
safe_prior_mu	sub-19	5.304511924820199			
safe_prior_mu	sub-21	4.4906538309382755			
safe_prior_mu	sub-25	4.842255878441023			
safe_prior_mu	sub-26	4.992611343098962			
safe_prior_mu	sub-29	4.836479602324045			
safe_prior_mu	sub-30	4.680328098058424			
safe_prior_mu	sub-31	5.135978270675693			
safe_prior_mu	sub-34	5.037464564817182			
safe_prior_mu	sub-35	7.430957875528437			
safe_prior_mu	sub-36	5.4160852954913015			
safe_prior_mu	sub-37	4.875099013724828			
safe_prior_mu	sub-45	5.844768573412637			
safe_prior_mu	sub-46	5.6150208346613555			
safe_prior_mu	sub-47	4.621505392238235			
safe_prior_mu	sub-50	5.074279772394684			
safe_prior_mu	sub-53	5.150786860331635			
safe_prior_mu	sub-56	5.06062774410346			
safe_prior_mu	sub-59	5.964127966207132			
safe_prior_mu	sub-62	4.197259043198845			
safe_prior_mu	sub-63	5.067179381665287			
safe_prior_mu	sub-67	4.979242876249396			
safe_prior_mu	sub-69	4.463265266578833			
safe_prior_mu	sub-72	5.312279635447951			
safe_prior_mu	sub-74	5.676524454813638			
safe_prior_sd	group	1.0378313876878764	0.5077708378877552	1.544497508834726	0.99985
safe_prior_sd	sub-01	0.9477251782126274			
safe_prior_sd	sub-02	1.1442361292709355			
safe_prior_sd	sub-03	0.9278485589575824			
safe_prior_sd	sub-04	1.053102124820437			
safe_prior_sd	sub-05	1.1037605250651004			
safe_prior_sd	sub-06	1.1913370675926949			
safe_prior_sd	sub-07	1.0717778137730078			
safe_prior_sd	sub-09	1.3847738560765832			
safe_prior_sd	sub-10	1.088983121447821			
safe_prior_sd	sub-11	1.0013628820392968			
safe_prior_sd	sub-18	0.8441015311995463			
safe_prior_sd	sub-19	1.3348519263808831			
safe_prior_sd	sub-21	1.260203770800683			
safe_prior_sd	sub-25	0.8348578506756005			
safe_prior_sd	sub-26	0.8289205825379213			
safe_prior_sd	sub-29	1.3018581869871855			
safe_prior_sd	sub-30	1.0385640916439414			
safe_prior_sd	sub-31	0.9120461577556788			
safe_prior_sd	sub-34	1.1896039477826297			
safe_prior_sd	sub-35	-0.11207040884807826			
safe_prior_sd	sub-36	0.8983914807930043			
safe_prior_sd	sub-37	1.0576644024180373			
safe_prior_sd	sub-45	0.9596713680733987			
safe_prior_sd	sub-46	0.8737990482209056			
safe_prior_sd	sub-47	1.0155235108387308			
safe_prior_sd	sub-50	1.3757109310625042			
safe_prior_sd	sub-53	1.0155479353511525			
safe_prior_sd	sub-56	1.0191549260598447			
safe_prior_sd	sub-59	1.1239070215396219			
safe_prior_sd	sub-62	1.094690155295521			
safe_prior_sd	sub-63	1.076111423729103			
safe_prior_sd	sub-67	1.2405755944771817			
safe_prior_sd	sub-69	1.0192167289061178			
safe_prior_sd	sub-72	1.0009677041462666			
safe_prior_sd	sub-74	1.0454159603255277			
