term	stimulation	payoff	nu	lo	hi	sim_lo	sim_hi
memory	vertex	13.882352941176471	1.4070855874195474	1.2347443881841602	1.6215984073495096		
memory	vertex	14.058823529411764	1.410831566740494	1.2381513894241438	1.625622118960904		
memory	vertex	14.235294117647058	1.414345223597032	1.2412944724517874	1.629540143786712		
memory	vertex	14.411764705882353	1.4176385022559082	1.2443096201545056	1.632672814298193		
memory	vertex	14.588235294117649	1.420723459342177	1.2470504515803786	1.6353944091132335		
memory	vertex	14.764705882352942	1.4236122530023243	1.249465029614642	1.6380935419943723		
memory	vertex	14.941176470588236	1.4263171328217796	1.2524936546922674	1.6406015887503012		
memory	vertex	15.11764705882353	1.4288504304705332	1.2554817665599722	1.6424121918449452		
memory	vertex	15.294117647058824	1.4312245510531953	1.2581841984590068	1.6444674269162256		
memory	vertex	15.470588235294118	1.4334519651426372	1.2608194740386673	1.6463509374876346		
memory	vertex	15.647058823529413	1.4355452014787562	1.2633976952762072	1.6482640486706577		
memory	vertex	15.823529411764707	1.4375168403162362	1.265329127774222	1.6497873634349205		
memory	vertex	16.0	1.4393795074072129	1.2673000839305664	1.651041813721393		
memory	vertex	16.176470588235297	1.4411458686070309	1.269317794971233	1.6523367804286015		
memory	vertex	16.352941176470587	1.4428286250924978	1.2712274781712587	1.653182229432014		
memory	vertex	16.529411764705884	1.444440509184286	1.2737743994009227	1.6537134721432662		
memory	vertex	16.705882352941178	1.4459942807658983	1.2758589395409918	1.6544610014625565		
memory	vertex	16.88235294117647	1.4475027242934975	1.277882316027328	1.6552579536530359		
memory	vertex	17.058823529411764	1.448978646391191	1.280161635890124	1.6555179339499568		
memory	vertex	17.235294117647058	1.4504348740279756	1.2817865070626526	1.656193468065147		
memory	vertex	17.411764705882355	1.4518842532725402	1.2836000779430305	1.6568612669598664		
memory	vertex	17.58823529411765	1.4533393791645977	1.285492343500651	1.657594298912427		
memory	vertex	17.764705882352942	1.4548066649324967	1.2871629439030194	1.6581276085245624		
memory	vertex	17.941176470588236	1.4562863311668979	1.2886644864015917	1.6591609226123556		
memory	vertex	18.11764705882353	1.4577783292717303	1.290606839843549	1.6593827240565113		
