subject	mu	sd	amp_ips	amp_vertex	pref_n	amp_diff
30	2.8028502	2.529241	1.4776366	1.6620082	16.491585	-0.18437159
30	2.5243797	0.8109614	3.766031e-16	0.30030885	12.48315	-0.30030885
30	2.6963806	3.0260642	1.528976	1.796062	14.8259735	-0.26708603
30	2.5955522	3.064688	1.6369127	1.8039422	13.403987	-0.1670295
30	2.085047	0.612533	0.5140073	0.20075634	8.04497	0.31325093
30	2.7892835	4.7756686	0.7942947	0.9986328	16.26936	-0.20433807
30	1.9070174	4.392835	1.9048814	2.0752792	6.732977	-0.17039788
30	2.1906676	0.8243742	0.32156917	0.22948554	8.94118	0.09208363
30	1.5991446	4.5263567	1.7493854	1.9319395	4.948797	-0.18255413
30	2.370253	0.8444183	0.2926864	0.3271964	10.7001	-0.034509987
30	1.545351	3.697748	1.1694871	1.2125318	4.6896176	-0.043044686
30	2.536595	1.5442582	0.49824446	0.5222825	12.636572	-0.024038017
30	3.013768	1.8825386	0.5586541	5.1228908e-20	20.363987	0.5586541
30	2.198911	3.5675306	2.0268579	1.7008	9.01519	0.3260579
30	1.6981975	2.7680855	1.5449325	1.3270291	5.4640894	0.21790338
30	1.9239221	1.634082	1.2665317	0.8123219	6.847763	0.4542098
30	1.8665245	1.5962832	0.89690506	0.6807794	6.465785	0.21612567
30	1.7303699	1.8767393	0.57994777	0.46022123	5.6427407	0.11972654
30	2.693146	3.4689076	2.0023406	2.126757	14.778094	-0.12441635
30	1.88748	0.7291721	0.61937577	0.17755292	6.602709	0.44182283
30	2.915291	3.5307152	2.0845494	2.3079553	18.454184	-0.22340584
30	2.7878215	3.3208835	2.1421618	2.2641869	16.24559	-0.12202501
30	1.9529645	1.0123149	0.5107749	0.37813506	7.0495553	0.13263986
30	2.997262	3.2019598	2.3069031	2.4965808	20.030619	-0.18967772
30	2.8864622	3.1327715	2.550727	2.6525838	17.929766	-0.10185695
30	2.3574343	0.84146756	0.25974128	0.3473574	10.563813	-0.087616116
30	2.947584	3.0514443	2.5250885	2.5812547	19.059847	-0.056166172
30	2.5272665	3.5106328	2.3177354	2.34114	12.519238	-0.023404598
30	2.4193606	0.70434225	0.38353294	0.19056018	11.238671	0.19297276
30	2.477164	0.90838414	0.44019467	0.3507266	11.907447	0.08946806
30	2.396887	1.1939809	0.64607376	0.513335	10.988915	0.13273877
30	2.9236214	0.36921042	0.69929373	0.06711958	18.608555	0.63217413
30	2.6290886	3.5920682	3.3118932	2.963028	13.861132	0.34886527
30	2.4365337	2.4588945	1.1654648	1.0204182	11.43334	0.14504659
30	2.4377034	2.5912862	1.5807854	1.4226922	11.446722	0.15809321
30	2.7175627	3.4969602	2.9983695	2.9969225	15.143368	0.0014469624
30	2.7268925	0.06589755	0.794158	1.4067053e-19	15.285314	0.794158
30	2.4211476	3.5998514	3.247029	3.2809496	11.258772	-0.033920527
30	2.4091718	2.1889374	1.3274195	1.3415447	11.124744	-0.014125228
30	2.791273	3.267188	4.5459723	4.1738577	16.30176	0.37211466
30	2.8888812	0.30537188	0.3581331	0.03493899	17.97319	0.32319412
30	2.8041306	1.9391247	1.2883193	0.88265103	16.512712	0.40566832
30	2.6841645	1.582889	1.0173335	0.62677133	14.64596	0.39056218
30	0.9449264	1.1353658	0.37774435	9.455703e-10	2.572624	0.37774435
30	2.9265778	3.1816056	1.9261163	1.6071975	18.66365	0.31891882
30	2.7753036	2.7967389	1.5726422	1.3299153	16.043497	0.24272692
30	-2.0945234	2.2752745	1.3259318	1.2301915	0.123128906	0.09574032
30	2.5378659	3.451991	3.294687	3.070575	12.652639	0.22411203
30	-3.9312015	3.3522236	1.1171134	1.2789342e-13	0.019620085	1.1171134
30	2.7989404	1.8200283	1.2408378	0.8865842	16.42723	0.3542536
30	2.4627316	3.9523277	2.676852	2.7041936	11.736828	-0.027341604
30	2.696052	1.2795318	0.69014794	0.30340585	14.821103	0.3867421
30	2.7190032	1.5471804	1.037584	0.6388537	15.165198	0.39873022
30	2.8660936	3.820497	3.4740055	2.9920723	17.568256	0.48193312
30	3.1642191	0.811518	0.5183038	0.2936822	23.670254	0.22462162
30	2.9136233	0.31344053	0.30470902	0.007336894	18.423431	0.29737213
30	2.9338195	4.0017633	2.1726658	1.8412336	18.799297	0.33143222
30	2.6961048	2.5218716	1.6306801	1.2964249	14.821884	0.33425522
30	2.6416829	2.180199	1.6081185	1.2149805	14.036806	0.39313805
30	2.4979079	1.6200616	0.34673792	8.649159e-19	12.157033	0.34673792
30	3.3629606	3.7960706	2.6074016	2.194867	28.87455	0.4125347
30	3.1416972	2.3247304	1.3225818	1.1862681	23.143112	0.13631368
30	3.3405347	6.51975	1.0365391	0.6810608	28.234219	0.3554783
30	2.3161242	7.4912796	0.95064527	0.5634929	10.136312	0.38715237
30	3.2278645	4.258521	1.9994804	1.6518023	25.22573	0.34767807
30	3.2955165	4.1214066	2.941763	2.4441514	26.991352	0.49761152
30	4.185855	0.81410694	0.094954625	0.38232034	65.74969	-0.28736573
31	2.5846167	2.4379091	1.7542318	1.5840827	13.258205	0.17014909
31	2.3427744	2.6508892	1.5775317	1.3412783	10.410078	0.23625338
31	2.529261	1.2035046	0.26367044	2.3832777e-06	12.544234	0.26366806
31	3.4025576	3.9980075	1.4406313	1.2660155	30.040834	0.17461574
31	2.1045232	0.12007424	0.36891428	0.66417444	8.203191	-0.29526016
31	8.495772	5.1357913	0.7445072	2.0252532e-27	4894.0347	0.7445072
31	2.734168	1.5363096	0.24689656	4.0924134e-15	15.396929	0.24689656
31	-2.8055592	2.4795718	1.6630255e-13	1.8809501	0.060472947	-1.8809501
31	4.095402	0.07249958	4.7763567e-08	0.61815715	60.063465	-0.6181571
31	-1.884658	8.014639	1.8913265	2.2232363	0.151881	-0.33190978
31	4.7064376	4.0597525	0.49435392	9.004627e-17	110.65725	0.49435392
31	-4.3170247	3.695422	3.4119316e-19	2.2635868	0.013339514	-2.2635868
31	-1.4217178	2.2196703	2.6988325e-06	0.6101153	0.24129917	-0.6101126
31	2.230813	4.2397137	3.1436682	3.6010582	9.30743	-0.45739007
31	-0.004950372	5.277451	5.6931144e-14	0.3198523	0.9950619	-0.3198523
31	0.42096046	1.7917651	0.44402167	0.7836267	1.523424	-0.339605
31	-0.6361183	1.4419329	0.54057974	2.6671329	0.5293432	-2.126553
31	2.7271504	3.4830108	2.6686842	3.0638564	15.289257	-0.39517212
31	0.32526168	0.8380962	1.9494585e-06	3.3538187	1.3843929	-3.3538167
31	2.1563509	1.2946899	0.19438663	0.653409	8.639553	-0.45902237
31	0.021843389	2.433236	6.678477e-20	0.97434455	1.0220838	-0.97434455
31	2.8524396	3.1656325	1.5206914	1.646654	17.33001	-0.12596262
31	2.8580816	3.327354	4.2950807	4.7976236	17.42806	-0.502543
31	-0.043112226	2.19423	1.1594573e-19	1.3180425	0.9578039	-1.3180425
31	1.3721596	1.3828219	0.19597104	0.81173635	3.9438586	-0.61576533
31	-4.041552	4.920222	1.0106705e-14	0.84530675	0.01757018	-0.84530675
31	-1.2535678	3.3863738	3.8509216e-13	1.33322	0.28548443	-1.33322
31	-2.806877	3.4322784	1.00632404e-35	1.925649	0.06039331	-1.925649
31	-2.076967	3.1484096	2.0146437e-15	2.2006843	0.1253097	-2.2006843
31	-0.06057714	2.3448122	1.5242937e-18	0.7309957	0.9412212	-0.7309957
31	2.5250318	0.70926154	0.14587332	0.54426557	12.491293	-0.39839226
31	2.6163464	0.78045326	4.870332e-07	0.2861708	13.68563	-0.28617033
31	2.1966372	1.2044582	0.21158552	0.6009392	8.994715	-0.3893537
31	2.3715591	1.2877635	2.0951844e-20	0.78187805	10.714084	-0.78187805
31	2.2705894	1.0461098	0.13911536	0.5756931	9.685107	-0.4365777
31	2.9540832	3.0881014	5.189373	5.6497464	19.184126	-0.4603734
31	2.2838547	1.4116179	5.0455484e-19	1.0086608	9.81444	-1.0086608
31	2.2545855	1.078154	0.12937559	0.5528123	9.531342	-0.4234367
31	2.801921	3.134182	2.0082972	2.253572	16.476265	-0.24527478
31	-1.8163435	3.7579765	4.6255866e-35	0.77656597	0.16261928	-0.77656597
31	2.0874927	1.5254614	1.1317779e-19	0.8592483	8.06467	-0.8592483
31	-1.3334203	3.2859118	6.9150717e-19	1.1708512	0.2635742	-1.1708512
31	-0.3181224	2.8002594	7.133899e-19	1.3740637	0.72751373	-1.3740637
31	2.6350229	0.010006585	0.3801432	0.28180802	13.943631	0.09833518
31	-2.7530406	3.9092643	1.8113376e-19	1.2329383	0.06373378	-1.2329383
31	-2.2007008	5.198323	0.948763	1.6036984	0.11072554	-0.65493536
31	-2.291259	4.7075906	3.8917573e-38	0.6134928	0.10113904	-0.6134928
31	2.408536	0.7954958	0.33943492	0.54876107	11.117673	-0.20932615
31	2.6074498	0.99510396	0.24602361	0.68097425	13.564414	-0.43495065
31	2.4867346	0.900885	0.18689722	0.4192049	12.0219555	-0.23230767
31	2.5331006	0.60909337	0.104521275	0.3079125	12.59249	-0.20339122
31	2.6013544	0.62250197	0.16754656	0.3396202	13.481985	-0.17207365
31	2.5428042	0.6192398	0.02307707	0.61709106	12.715278	-0.594014
31	-1.4277862	2.6102746	1.6154673	1.6425352	0.23983929	-0.0270679
31	2.6748555	1.0234692	2.5438046e-20	0.50849366	14.510253	-0.50849366
31	2.6549988	1.2868838	1.0771446e-18	0.4634776	14.224969	-0.4634776
31	1.1805935	3.207294	2.989537e-19	0.48708534	3.2563062	-0.48708534
31	-0.87317264	6.6725245	1.4344287	1.7611064	0.41762447	-0.32667768
31	2.3712041	0.77147466	1.1856669e-08	0.26039365	10.710281	-0.26039365
31	1.4802508	2.8078816	1.3482147e-19	0.36819586	4.3940477	-0.36819586
31	-0.9935207	4.9117136	4.103048e-20	0.4534395	0.3702708	-0.4534395
31	2.2651937	1.1242834	0.10593172	0.34414127	9.63299	-0.23820955
31	2.2770817	2.3865843	1.5723972e-19	0.2312053	9.748191	-0.2312053
31	2.7189305	0.9279366	0.4005424	0.8286354	15.164095	-0.428093
31	2.7099817	1.4245169	0.59283584	1.1442143	15.029	-0.5513784
31	-1.3028084	2.1271453	1.5869273	1.7356956	0.2717675	-0.1487683
31	2.5488825	1.1497477	6.2900714e-20	0.28861144	12.7928	-0.28861144
31	-2.7243578	2.9395745	1.8860824e-18	1.0458847	0.06558831	-1.0458847
31	2.1764405	3.7527924	1.7984403	1.9604026	8.814874	-0.16196227
31	2.1002269	0.08988704	1.6006544	4.6926356e-12	8.168023	1.6006544
31	2.271647	0.93266857	4.0536687e-20	0.27320412	9.695355	-0.27320412
31	2.5593219	3.1385138	1.1746976	1.3736215	12.927049	-0.19892383
31	2.5223975	1.1340477	0.5480775	0.9857591	12.45843	-0.43768156
31	2.3824296	1.4360446	0.41378102	1.3487933	10.831186	-0.9350122
31	2.356999	1.2456212	0.43946353	0.8116454	10.559215	-0.37218186
31	2.0446413	1.6429	0.5130342	1.2467328	7.726386	-0.7336986
31	1.9661884	4.663895	1.2237475	1.4061764	7.143397	-0.18242896
31	2.114216	0.5988422	9.630596e-15	0.60699975	8.28309	-0.60699975
31	1.8439167	0.6955523	0.30395374	0.2479544	6.321248	0.05599934
31	-3.8350608	2.9830267	1.229042	2.579093	0.021600025	-1.3500509
31	1.752734	1.5653079	2.6792785e-14	0.3180078	5.770357	-0.3180078
31	2.5274477	0.4654385	3.871071e-06	0.3265342	12.521506	-0.32653034
31	2.099678	1.2187182	0.19890316	0.48064667	8.163541	-0.28174353
31	-4.0983443	4.0969853	1.4028352	2.9057982	0.016600138	-1.502963
31	-0.52903914	4.2114162	1.8300593	2.2650115	0.5891708	-0.43495226
31	0.21043476	2.4239128	0.7782495	1.9606179	1.2342145	-1.1823684
31	1.6200659	1.1366541	6.164615e-15	0.39991862	5.0534234	-0.39991862
31	1.5968053	1.1308665	6.1855656e-16	0.3784532	4.9372344	-0.3784532
31	0.7772571	2.4093728	0.5787325	0.94130796	2.1754968	-0.36257547
31	2.3801959	3.6428802	2.0653076	2.46013	10.807019	-0.39482236
31	1.7341119	1.7000118	0.37457812	0.82725316	5.6638956	-0.45267504
31	1.9912919	0.9370412	0.14770442	0.43326312	7.3249907	-0.2855587
31	2.1420355	0.9601787	0.08104946	0.49384543	8.516756	-0.41279596
31	0.9699126	1.840338	0.20273714	0.43731573	2.637714	-0.2345786
31	2.143235	1.2335377	0.22799042	0.675551	8.526978	-0.44756058
31	0.95201665	2.2860558	3.2230506e-13	0.7905805	2.5909295	-0.7905805
31	2.1647937	0.97635	1.05963155e-19	0.5478677	8.712805	-0.5478677
31	1.7208751	1.2908872	9.4038726e-20	0.44322997	5.589418	-0.44322997
31	-1.9616126	3.192956	3.7396464e-20	1.2196891	0.14063145	-1.2196891
31	2.1635942	0.5812506	0.041593947	0.7502503	8.70236	-0.7086563
31	1.9628752	0.6373317	0.061178047	0.50895846	7.1197686	-0.4477804
31	-4.2102947	6.044035	1.6364095	1.1666784	0.014841993	0.4697311
31	2.0954633	1.1089206	4.5070458e-17	0.6083492	8.129206	-0.6083492
31	1.9010192	0.95676327	2.897944e-20	0.54031986	6.6927123	-0.54031986
31	-2.9685154	3.2008824	3.2172551e-19	1.6136165	0.05137953	-1.6136165
31	-0.5366652	2.7704217	0.4914761	0.86686444	0.58469486	-0.37538835
31	2.352563	0.4699014	0.17989703	0.5380353	10.512478	-0.35813826
31	2.2749443	0.51258206	0.04997652	0.5533846	9.727377	-0.5034081
31	-1.4530797	4.0396805	0.6222931	5.5008474e-18	0.23384899	0.6222931
31	2.1793013	0.25411522	0.070334926	0.5151653	8.840127	-0.44483042
31	0.0876971	7.0348783	1.818839	1.9380746	1.0916574	-0.119235635
31	1.2643687	4.1011853	1.6107136	1.8640002	3.5408566	-0.2532866
31	-0.63319117	6.9835196	1.4813092	1.6846123	0.53089494	-0.2033031
31	-1.0576526	6.8781114	1.0652884	1.2365526	0.34727004	-0.17126417
31	-5.3281465	4.512575	5.0696042e-20	3.8950722	0.004853057	-3.8950722
31	2.0116713	1.6755548	0.39227125	0.6967772	7.4758015	-0.30450597
31	-2.0108807	4.378973	1.7194669	2.1004198	0.13387072	-0.38095284
31	0.42485732	2.5099323	0.7922637	1.3233612	1.5293722	-0.5310975
31	1.6439669	1.397976	0.09042523	0.35590407	5.17566	-0.26547885
31	1.1889596	4.2335024	0.8473124	1.019616	3.283663	-0.17230362
31	2.16296	0.9060489	0.22352874	0.46318567	8.696843	-0.23965693
31	3.381688	1.5869023	2.7381435e-21	0.46652144	29.420395	-0.46652144
31	0.992945	2.4668984	0.37922305	0.7614008	2.6991718	-0.38217777
31	2.1913095	0.847967	0.1400858	0.46790722	8.946921	-0.32782143
31	1.3041096	1.6794457	1.4374304e-11	0.44982678	3.684407	-0.44982678
31	-3.5701115	3.1128583	7.110041e-20	2.9858217	0.028152714	-2.9858217
31	-1.5258998	3.731461	0.80453026	1.2278188	0.21742533	-0.42328858
31	2.2106369	0.53145796	3.3349746e-08	0.7269731	9.121524	-0.72697306
31	2.0267963	1.0178214	1.2628013e-19	0.54620546	7.5897326	-0.54620546
31	2.1281006	1.016648	1.3558324e-19	0.4545065	8.398899	-0.4545065
31	-0.5309219	2.16744	6.7138806e-20	0.9788584	0.5880626	-0.9788584
31	-2.3219845	4.2662735	1.0717648	1.5659895	0.09807875	-0.49422467
31	1.947866	1.0532445	1.7592643e-13	0.46912158	7.0137043	-0.46912158
31	2.214537	0.56828314	0.23600547	0.8360662	9.157167	-0.6000607
31	2.0434926	0.8710072	2.6437101e-17	0.45946658	7.717516	-0.45946658
31	1.9862473	1.0689043	0.05114777	0.37276912	7.288132	-0.32162136
31	-0.81122077	3.691119	2.6450387e-19	1.3528945	0.44431534	-1.3528945
31	0.99077135	1.6958141	0.22442316	0.5763485	2.6933112	-0.3519253
31	2.200087	0.54172444	0.24322934	0.6784741	9.0258	-0.4352448
31	-4.2069383	5.618137	1.4946152	0.8806821	0.014891894	0.6139331
31	2.1024175	0.34367546	6.282908e-14	0.5229329	8.185935	-0.5229329
31	-5.805281	5.521992	5.592162e-19	1.1721339	0.0030116078	-1.1721339
31	-2.2513173	4.347091	1.1545684	1.6087263	0.10526048	-0.45415783
31	-4.078832	3.1728704	1.6094003e-15	2.4199014	0.016927222	-2.4199014
31	-1.3808277	3.783185	0.8749824	1.1171485	0.25137043	-0.2421661
31	-4.197206	4.0468926	3.873786e-18	2.662781	0.015037533	-2.662781
31	-1.2388856	3.349677	6.430973e-17	1.9304682	0.2897069	-1.9304682
31	-1.0914679	3.3156967	9.585885e-14	1.2339185	0.33572334	-1.2339185
31	1.9795575	0.70692974	0.03472135	0.43616122	7.2395387	-0.40143988
31	-1.0891265	3.268765	7.142688e-21	1.9237067	0.33651033	-1.9237067
31	-1.8398039	3.5013356	1.406694e-20	1.7477359	0.15884857	-1.7477359
31	-2.370389	2.338844	3.5631762e-14	2.5369294	0.09344437	-2.5369294
31	-5.1776495	3.8099663	1.415612e-15	3.1428342	0.0056412504	-3.1428342
31	-6.3059945	5.608164	2.0778341	1.1483384	0.00182533	0.9294957
31	3.995388	4.3642135	1.361553	1.528421	54.346924	-0.16686809
31	1.9092551	0.3592805	0.6177546	0.56301695	6.7480607	0.054737628
31	-5.098469	3.6604464	4.638685	2.1114273	0.0061060893	2.527258
31	3.085461	1.3469636	6.489486e-22	0.23431866	21.877548	-0.23431866
31	2.101978	0.14023067	0.08855339	0.94870716	8.182339	-0.8601538
31	-4.742414	4.146446	4.6931134e-18	2.8556225	0.008717577	-2.8556225
31	0.51590496	2.9941258	1.301612	1.6649486	1.6751537	-0.36333656
31	-0.973875	3.1961086	4.223937e-20	1.5766386	0.37761694	-1.5766386
31	-3.1938453	3.0603955	1.6576051e-19	4.31762	0.04101386	-4.31762
31	-2.8172083	3.2113478	1.1595398	2.361536e-13	0.059772577	1.1595398
31	-1.9411025	2.0672376	1.1542165	7.5813124e-13	0.1435456	1.1542165
31	1.8970419	0.34793216	0.47696665	0.47711563	6.6661463	-0.00014898181
31	1.5725381	0.27384636	0.5860095	0.78782135	4.8188634	-0.20181185
31	2.0502088	0.21991882	5.107783e-14	0.91953367	7.769523	-0.91953367
31	1.8920065	0.0827549	0.47653762	0.44507605	6.6326637	0.031461567
31	0.88481015	4.0723534	1.8456751	1.8943036	2.4225245	-0.04862845
31	-1.6984506	3.4348836	1.3272576e-18	1.1263993	0.1829668	-1.1263993
34	1.616757	2.4950395	1.181049e-13	0.4679571	5.03673	-0.4679571
34	2.3927214	4.030002	2.96712	2.6658645	10.943234	0.30125546
34	2.9313633	3.466576	2.3847928	2.1720705	18.75318	0.2127223
34	-4.619434	6.296045	0.8866756	9.853358e-15	0.009858375	0.8866756
34	1.7550056	1.4293481	6.0582475e-20	0.5930526	5.78348	-0.5930526
34	-3.7277653	9.770689	2.6859798	2.2375002	0.024046512	0.44847965
34	1.473325	4.9338064	1.5976511	1.3695289	4.3637204	0.22812223
34	2.1792388	0.26964122	0.16249202	0.57674915	8.839575	-0.4142571
34	2.1101046	0.21841253	0.17880808	0.4315264	8.249104	-0.25271833
34	2.512323	2.6411006	1.0317896e-19	0.28980568	12.333547	-0.28980568
34	1.8504902	3.6126907	1.1813426e-19	0.28859335	6.362938	-0.28859335
34	2.0972633	0.10438144	0.631404	0.62365806	8.143852	0.0077459216
34	-4.026097	4.4190164	4.7913676e-14	0.8135854	0.017843843	-0.8135854
34	2.0644436	0.17843266	1.0977166e-15	0.50694865	7.880912	-0.50694865
34	2.102329	0.15625522	5.6359957e-13	0.64457595	8.185211	-0.64457595
34	1.9066969	0.23691814	0.26103106	0.5565377	6.7308197	-0.29550663
34	2.0172896	0.20207652	0.07192373	0.7522331	7.517921	-0.68030936
34	0.047140628	1.3053536	0.79997814	0.6536166	1.0482694	0.14636153
34	2.0324135	0.2087968	0.22223012	0.5519101	7.632485	-0.32967997
34	1.9987099	0.21869832	0.07791792	0.80948704	7.37953	-0.7315691
34	2.114834	0.11050468	0.22401872	1.3582542	8.288211	-1.1342355
34	1.911322	0.21077889	0.22928055	0.455811	6.7620225	-0.22653045
34	1.5688735	0.28557655	0.35327888	0.64287657	4.8012366	-0.2895977
34	2.117889	0.1076004	0.7058273	1.9107097	8.313568	-1.2048824
34	2.0549765	0.2148883	4.851665e-15	0.45806375	7.806654	-0.45806375
34	2.1181505	0.11485098	4.6825707e-11	0.92212224	8.315743	-0.92212224
34	2.1255672	0.10066983	0.23378049	0.9886302	8.377648	-0.7548497
34	1.9580398	0.17398636	0.2347702	0.4296047	7.0854244	-0.19483452
34	-5.714674	4.19968	5.999196e-18	2.6637392	0.0032972253	-2.6637392
34	1.8639759	0.09969713	0.35610026	0.28891775	6.4493275	0.06718251
34	1.8076463	0.13862918	0.3765153	0.6871373	6.096082	-0.310622
34	2.1350164	0.10084435	7.996149e-14	1.2709324	8.457186	-1.2709324
34	1.9824958	0.23891935	2.8982772e-15	0.46896094	7.260842	-0.46896094
34	1.9407402	0.26414686	0.06794804	0.7360273	6.963904	-0.66807926
34	2.1100926	0.1739405	0.13645528	0.50088924	8.249005	-0.36443394
34	2.0655603	0.2737983	0.104209974	0.3378031	7.8897176	-0.23359312
34	2.0475297	0.24554677	0.15386464	0.5624563	7.748736	-0.4085917
34	2.098943	0.122248374	0.16687325	1.6987289	8.157543	-1.5318557
34	-5.2330112	3.846053	1.1551073e-14	2.7395504	0.005337429	-2.7395504
34	2.0826144	0.17596553	0.16495806	0.60145354	8.025423	-0.43649548
34	2.059358	0.21588014	0.16280545	0.4239971	7.8409333	-0.26119167
34	-5.936491	4.3494306	3.815124e-15	2.2781084	0.0026412816	-2.2781084
34	1.9504707	0.25844118	0.018104086	0.5603646	7.0319967	-0.5422605
34	1.8740686	0.21396592	0.1704926	0.2973045	6.5147486	-0.1268119
34	2.113589	0.12529877	0.105440535	0.8412936	8.277898	-0.735853
34	2.107261	0.14657348	0.2289072	0.49997213	8.225679	-0.27106494
34	2.036333	0.12024432	0.3047339	0.2790291	7.66246	0.025704801
34	3.098554	3.58675	3.2589858	2.952525	22.165874	0.30646086
34	5.6850305	4.502732	4.12076e-15	0.35947382	294.42682	-0.35947382
34	5.155173	4.661408	9.493202e-17	0.42332438	173.32576	-0.42332438
34	-4.019855	5.5564237	0.692676	9.446087e-19	0.017955568	0.692676
34	-1.9218032	5.636252	2.4804576e-14	0.40564495	0.14634283	-0.40564495
34	2.116292	0.11136435	2.1049997e-11	1.8268096	8.3003025	-1.8268096
34	1.8935721	0.25128037	0.13480219	0.45916387	6.643056	-0.32436168
34	-0.08249485	1.0395025	1.4223984e-17	5.4388475	0.9208162	-5.4388475
34	-6.1423755	4.06154	1.8009092e-16	4.615728	0.0021498108	-4.615728
34	-4.614863	5.229761	6.2241264e-15	0.6000197	0.009903541	-0.6000197
34	2.1058962	0.11631626	0.094221324	1.4274322	8.214461	-1.3332108
34	1.9639386	0.21036036	0.15732658	0.535041	7.1273437	-0.3777144
34	1.9392937	0.33051115	0.19269979	0.64722	6.953838	-0.45452023
34	-6.9358625	5.262427	1.1083151e-16	2.3202193	0.00097228406	-2.3202193
34	-2.699725	4.8468924	1.4005278e-17	1.0850605	0.067224	-1.0850605
34	-5.7802086	4.573999	2.6257635e-14	2.0979369	0.0030880712	-2.0979369
34	2.011128	0.21313895	0.08328125	0.5932339	7.4717402	-0.50995266
34	1.8782552	0.2747434	0.17731409	0.7847277	6.5420804	-0.6074136
34	2.112418	0.106209174	5.0399552e-17	1.7270042	8.268209	-1.7270042
34	-0.5841359	5.340293	5.307557e-18	0.5520734	0.55758744	-0.5520734
34	-3.296385	4.588048	3.8367166e-15	0.55053157	0.03701674	-0.55053157
34	2.042814	0.12679465	0.06441984	0.5860279	7.712281	-0.52160805
34	2.110201	0.11914498	0.1740721	1.0650856	8.249898	-0.89101356
34	2.1215997	0.100562364	0.61980736	1.7129104	8.344475	-1.093103
34	-3.194874	5.795779	7.2255364e-20	1.3195388	0.040971685	-1.3195388
34	-6.5450244	4.761422	5.7269214e-17	2.7150655	0.001437249	-2.7150655
34	-1.7671256	6.179381	4.5530947e-19	0.69943327	0.17082329	-0.69943327
34	3.0908055	3.532118	3.5783925	3.200002	21.99479	0.37839055
34	3.7336147	2.4535449	0.3576477	1.997104e-13	41.830036	0.3576477
34	3.3535411	5.977556	0.6458003	4.341211e-20	28.603844	0.6458003
34	2.1154304	0.10414706	4.705898e-17	1.7991583	8.293154	-1.7991583
34	5.3496757	7.026828	9.716867e-20	0.31441137	210.54	-0.31441137
34	8.793734	7.064076	6.4176596e-19	0.4830175	6592.8013	-0.4830175
34	-0.90255374	5.6973133	1.213805e-13	0.32406622	0.40553272	-0.32406622
34	3.8749156	5.7679496	0.8756587	4.824955e-20	48.17863	0.8756587
34	2.1195536	0.10125212	2.8613864e-16	1.7441769	8.327419	-1.7441769
34	3.9300323	6.7145176	4.0563137e-20	0.33783597	50.90862	-0.33783597
34	2.1179652	0.10297375	1.2675974e-21	2.5810344	8.314202	-2.5810344
34	-4.233115	3.4644403	2.2351851	3.0546303	0.014507128	-0.81944513
34	2.01315	0.50068843	0.51949036	0.3605455	7.4868636	0.15894488
34	-1.218621	1.4616135	1.8604985e-12	8.098717	0.29563758	-8.098717
34	-4.1172705	4.804523	1.19943935e-17	1.9494375	0.016288916	-1.9494375
34	-4.7110434	5.5078278	1.239373	2.0879447	0.008995388	-0.8485718
34	-1.4794892	1.8912585	1.5922701	2.5224774	0.227754	-0.93020725
34	1.8488169	0.4490421	0.34945384	0.54388326	6.3522997	-0.19442943
34	1.7850512	0.42045054	0.48193175	0.88499016	5.959885	-0.4030584
34	2.0833015	0.13947824	0.053325083	1.218613	8.03094	-1.165288
34	-6.864073	5.0784407	3.9058774e-20	3.2508035	0.0010446506	-3.2508035
34	-0.64900124	1.434319	1.2656168	1.9951736	0.52256745	-0.7295568
34	1.9374766	0.22628705	0.14107129	0.73985434	6.9412136	-0.598783
34	-5.329004	3.4451833	4.300665e-19	5.0608673	0.004848898	-5.0608673
34	-1.9481302	1.957961	1.2240119e-23	4.26433	0.14254034	-4.26433
34	-3.3332312	4.509552	2.4106607e-19	1.9620999	0.035677638	-1.9620999
34	1.5286222	0.41356856	0.2559182	1.2056354	4.611818	-0.9497172
34	2.1053834	0.1066581	0.27023095	1.3714032	8.21025	-1.1011722
34	-3.4536178	4.359091	4.220734e-19	1.5977223	0.031630993	-1.5977223
34	-5.4922814	4.3306966	4.7429854e-18	3.6905477	0.0041184374	-3.6905477
34	2.0409176	0.30012497	0.107642785	0.42496035	7.6976695	-0.31731755
34	2.1243396	0.10160051	3.022111e-16	1.1251483	8.36737	-1.1251483
34	-3.4103334	4.7052307	1.0483819e-15	0.5412832	0.033030186	-0.5412832
34	0.22463858	5.9733896	5.6464825e-18	0.43919972	1.2518702	-0.43919972
34	1.8095286	0.60118735	0.48409286	0.44290617	6.107568	0.04118669
34	1.95727	0.21690032	0.12814061	0.6812065	7.0799727	-0.5530659
34	1.7166237	0.39058724	0.3027896	1.1144916	5.565705	-0.811702
34	2.0291011	0.16219631	0.11897455	0.6265029	7.6072454	-0.5075283
34	0.46067291	0.8261085	0.57376087	3.380594	1.5851403	-2.8068333
34	2.0973897	0.10487472	0.5096878	0.966476	8.144881	-0.45678824
34	-4.443377	3.1535323	9.1197876e-11	2.8028677	0.011756171	-2.8028677
34	4.2936482	3.0425665	7.775145e-13	0.3912346	73.233154	-0.3912346
34	1.347503	0.8627988	0.6911685	0.62349576	3.8478053	0.06767273
34	-1.0395772	1.4931054	1.0611236	5.566161	0.35360414	-4.5050373
34	1.9787658	0.21393912	0.097045645	0.5289487	7.23381	-0.43190306
34	0.32015884	0.9127223	0.44057575	3.130469	1.3773465	-2.6898932
34	-3.999719	4.996495	0.47557142	1.9247051e-15	0.018320788	0.47557142
