order	curve	x	p	delta
Risky second	IPS (full probit)	1.295732417931154	0.9500565664458688	-0.0025335601036060584
Risky second	IPS (full probit)	1.3026987212533645	0.9516119369710487	-0.0027207040312983155
Risky second	IPS (full probit)	1.309665024575575	0.9531283225464712	-0.0028949735140025856
Risky second	IPS (full probit)	1.3166313278977857	0.954606354941951	-0.0030567549923170567
Risky second	IPS (full probit)	1.3235976312199962	0.9560466676417323	-0.0032064346391800225
Risky second	IPS (full probit)	1.3305639345422067	0.9574498953626225	-0.003344397833515367
Risky second	IPS (full probit)	1.3375302378644172	0.9588166735832875	-0.0034710286527916967
Risky second	IPS (full probit)	1.3444965411866276	0.9601476380849614	-0.0035867093848676035
Risky second	IPS (full probit)	1.3514628445088381	0.9614434245038082	-0.0036918200594290296
Risky second	IPS (full probit)	1.3584291478310486	0.9627046678951439	-0.00378673799928253
Risky second	IPS (full probit)	1.365395451153259	0.9639320023097125	-0.0038718373917056015
Risky second	IPS (full probit)	1.3723617544754696	0.9651260603821832	-0.0039474888800087315
Risky second	IPS (full probit)	1.37932805779768	0.9662874729320131	-0.004014059175415308
Risky second	IPS (full probit)	1.3862943611198906	0.9674168685768074	-0.004071910689310232
Risky second	Consistency only	0.0	0.07835681616715277	0.029694760360190392
Risky second	Consistency only	0.006966303322210506	0.08061814591096605	0.030123054843142198
Risky second	Consistency only	0.013932606644421012	0.08292842115020171	0.030545701130198458
Risky second	Consistency only	0.020898909966631518	0.0852881498817028	0.03096220360698189
Risky second	Consistency only	0.027865213288842023	0.08769782762254469	0.03137206074509257
Risky second	Consistency only	0.03483151661105253	0.09015793679343564	0.03177476564940143
Risky second	Consistency only	0.041797819933263036	0.09266894610143439	0.032169806628511974
Risky second	Consistency only	0.04876412325547354	0.09523130992269602	0.03255666778786419
Risky second	Consistency only	0.055730426577684046	0.09784546768597857	0.03293482964489525
Risky second	Consistency only	0.06269672989989455	0.10051184325765078	0.03330376976560055
Risky second	Consistency only	0.06966303322210506	0.1032308443289583	0.03366296342177813
Risky second	Consistency only	0.07662933654431556	0.10600286180631696	0.034011884268173434
Risky second	Consistency only	0.08359563986652607	0.10882826920541089	0.03435000503867512
Risky second	Consistency only	0.09056194318873657	0.11170742204988565	0.03467679826065144
Risky second	Consistency only	0.09752824651094708	0.11464065727543565	0.034991736986453525
Risky second	Consistency only	0.10449454983315759	0.11762829264008862	0.03529429554104546
Risky second	Consistency only	0.11146085315536809	0.12067062614150353	0.035583950284667876
Risky second	Consistency only	0.1184271564775786	0.12376793544209613	0.035860180389373775
Risky second	Consistency only	0.1253934597997891	0.12692047730281625	0.03612246862822327
Risky second	Consistency only	0.1323597631219996	0.1301284870264009	0.03637030217586523
Risky second	Consistency only	0.1393260664442101	0.13339217791092883	0.03660317341917951
Risky second	Consistency only	0.14629236976642063	0.13671174071450393	0.03682058077660261
Risky second	Consistency only	0.15325867308863111	0.14008734313189142	0.03702202952470662
Risky second	Consistency only	0.16022497641084163	0.1435191292839304	0.0372070326305598
Risky second	Consistency only	0.16719127973305214	0.14700721922054072	0.03737511158834628
Risky second	Consistency only	0.17415758305526263	0.15055170843813753	0.03752579725868549
Risky second	Consistency only	0.18112388637747315	0.15415266741226064	0.037658630709051344
Risky second	Consistency only	0.18809018969968366	0.1578101411462149	0.037773164053657104
Risky second	Consistency only	0.19505649302189415	0.16152414873651205	0.03786896129113826
Risky second	Consistency only	0.20202279634410467	0.16529468295588967	0.03794559913834139
Risky second	Consistency only	0.20898909966631518	0.1691217098546735	0.03800266785849976
Risky second	Consistency only	0.21595540298852567	0.17300516838123126	0.03803977208205522
Risky second	Consistency only	0.22292170631073618	0.17694497002225523	0.0380565316183738
Risky second	Consistency only	0.2298880096329467	0.18094099846359024	0.038052582256586365
Risky second	Consistency only	0.2368543129551572	0.18499310927230633	0.038027576553779585
Risky second	Consistency only	0.2438206162773677	0.1891011296006977	0.03798118460875938
Risky second	Consistency only	0.2507869195995782	0.19326485791286313	0.03791309481960792
Risky second	Consistency only	0.2577532229217887	0.1974840637345076	0.03782301462326515
Risky second	Consistency only	0.2647195262439992	0.2017584874265732	0.037710671215369806
Risky second	Consistency only	0.27168582956620974	0.2060878399832886	0.03757581224861689
Risky second	Consistency only	0.2786521328884202	0.21047180285519507	0.03741820650790145
Risky second	Consistency only	0.2856184362106307	0.21491002779768242	0.03723764456054934
Risky second	Consistency only	0.29258473953284125	0.2194021367455365	0.03703393937995736
Risky second	Consistency only	0.29955104285505174	0.2239477217139712	0.03680692694100862
Risky second	Consistency only	0.30651734617726223	0.22854634472658636	0.03655646678565572
Risky second	Consistency only	0.31348364949947277	0.2331975377706586	0.03628244255711949
Risky second	Consistency only	0.32044995282168326	0.23790080278014142	0.03598476250118998
Risky second	Consistency only	0.32741625614389375	0.242655611646713	0.03566335993317349
Risky second	Consistency only	0.3343825594661043	0.2474614062591774	0.035318193669085174
Risky second	Consistency only	0.3413488627883148	0.2523175985714853	0.03494924841974739
Risky second	Consistency only	0.34831516611052526	0.25722357069960633	0.03455653514652024
Risky second	Consistency only	0.3552814694327358	0.2621786750474446	0.034140091377461046
Risky second	Consistency only	0.3622477727549463	0.267182234461949	0.03369998148278164
Risky second	Consistency only	0.3692140760771568	0.27223354241753606	0.033236296908551954
Risky second	Consistency only	0.3761803793993673	0.27733186322989395	0.03274915636767661
Risky second	Consistency only	0.3831466827215778	0.2824764322992043	0.03223870598726003
Risky second	Consistency only	0.3901129860437883	0.28766645638277255	0.031705119411560956
Risky second	Consistency only	0.39707928936599884	0.2929011138970161	0.0311485978598266
Risky second	Consistency only	0.40404559268820933	0.2981795552487202	0.030569370138396668
Risky second	Consistency only	0.4110118960104198	0.30350090319542744	0.029967692606556906
Risky second	Consistency only	0.41797819933263036	0.30886425323478583	0.02934384909572635
Risky second	Consistency only	0.42494450265484085	0.3142686740226358	0.028698150781659326
Risky second	Consistency only	0.43191080597705134	0.31971320781957946	0.02803093600945139
Risky second	Consistency only	0.4388771092992619	0.3251968709657258	0.027342570071235417
Risky second	Consistency only	0.44584341262147237	0.33071865438327097	0.026633444936567274
Risky second	Consistency only	0.45280971594368286	0.3362775241065268	0.0259039789356047
Risky second	Consistency only	0.4597760192658934	0.3418724218389689	0.025154616395285545
Risky second	Consistency only	0.4667423225881039	0.3475022655368386	0.024385827228830925
Risky second	Consistency only	0.4737086259103144	0.35316595001878814	0.02359810647899252
Risky second	Consistency only	0.4806749292325249	0.35886234760102137	0.022791973815585453
Risky second	Consistency only	0.4876412325547354	0.36459030875734166	0.021967972987942674
Risky second	Consistency only	0.4946075358769459	0.3703486628034813	0.02112667123304479
Risky second	Consistency only	0.5015738391991564	0.3761362186050471	0.020268658640174297
Risky second	Consistency only	0.5085401425213669	0.3819517653083825	0.019394547473056134
Risky second	Consistency only	0.5155064458435774	0.387794073093608	0.018504971450542473
Risky second	Consistency only	0.5224727491657879	0.393661893949069	0.017600584987003065
Risky second	Consistency only	0.5294390524879984	0.39955396246638436	0.016682062393679475
Risky second	Consistency only	0.536405355810209	0.40546899665525904	0.01575009704235708
Risky second	Consistency only	0.5433716591324195	0.41140569877718874	0.014805400492799936
Risky second	Consistency only	0.55033796245463	0.4173627561971592	0.013848701585484957
Risky second	Consistency only	0.5573042657768404	0.4233388422524095	0.012880745501256063
Risky second	Consistency only	0.5642705690990509	0.42933261713730453	0.011902292789600644
Risky second	Consistency only	0.5712368724212614	0.4353427288033343	0.010914118367329528
Risky second	Consistency only	0.578203175743472	0.44136781387323387	0.009917010489515654
Risky second	Consistency only	0.5851694790656825	0.4474064985681949	0.008911769694616267
Risky second	Consistency only	0.592135782387893	0.453457399647119	0.007899207725765078
Risky second	Consistency only	0.5991020857101035	0.45951912535684186	0.006880146430285838
Risky second	Consistency only	0.606068389032314	0.4655902763922424	0.005855416639529487
Risky second	Consistency only	0.6130346923545245	0.4716694468651317	0.004825857031189318
Risky second	Consistency only	0.6200009956767351	0.4777552252808049	0.0037923129762896246
Risky second	Consistency only	0.6269672989989455	0.4838461955211247	0.00275563537308654
Risky second	Consistency only	0.633933602321156	0.48994093783299686	0.001716679470148752
Risky second	Consistency only	0.6408999056433665	0.49603802982108625	0.0006763036809165901
Risky second	Consistency only	0.647866208965577	0.5021360474436172	-0.00036463160794375504
Risky second	Consistency only	0.6548325122877875	0.5082335660100973	-0.0014052652320551973
Risky second	Consistency only	0.6617988156099981	0.5143291611797982	-0.0024447364463699994
Risky second	Consistency only	0.6687651189322086	0.5204214099598279	-0.0034821861213878424
Risky second	Consistency only	0.6757314222544191	0.5265088917016295	-0.004516757936205207
Risky second	Consistency only	0.6826977255766296	0.5325901890947428	-0.005547599566058881
Risky second	Consistency only	0.68966402889884	0.5386638891566693	-0.006573863862038065
Risky second	Consistency only	0.6966303322210505	0.5447285842176917	-0.0075947100206636975
Risky second	Consistency only	0.7035966355432611	0.5507828728994996	-0.008609304741054591
Risky second	Consistency only	0.7105629388654716	0.5568253610864914	-0.009616823367433414
Risky second	Consistency only	0.7175292421876821	0.5628546628886291	-0.010616451014764827
Risky second	Consistency only	0.7244955455098926	0.5688694015947364	-0.01160738367535663
Risky second	Consistency only	0.7314618488321031	0.5748682106151508	-0.012588829304306381
Risky second	Consistency only	0.7384281521543136	0.5808497344126518	-0.013560008881725483
Risky second	Consistency only	0.7453944554765242	0.5868126294206095	-0.014520157449736448
Risky second	Consistency only	0.7523607587987347	0.5927555649473188	-0.01546852512229746
Risky second	Consistency only	0.7593270621209451	0.5986772240655063	-0.01640437806597761
Risky second	Consistency only	0.7662933654431556	0.6045763044860173	-0.017326999449881364
Risky second	Consistency only	0.7732596687653661	0.6104515194147248	-0.01823569036299255
Risky second	Consistency only	0.7802259720875766	0.6163015983917167	-0.019129770697296267
Risky second	Consistency only	0.7871922754097872	0.6221252881118593	-0.02000857999511252
Risky second	Consistency only	0.7941585787319977	0.6279213532258517	-0.02087147825917146
Risky second	Consistency only	0.8011248820542082	0.63368857712093	-0.021717846724048417
Risky second	Consistency only	0.8080911853764187	0.639425762680399	-0.02254708858767085
Risky second	Consistency only	0.8150574886986292	0.6451317330212147	-0.023358629701707434
Risky second	Consistency only	0.8220237920208396	0.650805332208867	-0.024151919219747908
Risky second	Consistency only	0.8289900953430502	0.6564454259488522	-0.024926430202286465
Risky second	Consistency only	0.8359563986652607	0.6620509022540584	-0.025681660177621968
Risky second	Consistency only	0.8429227019874712	0.667620672087428	-0.02641713165789783
Risky second	Consistency only	0.8498890053096817	0.6731536699792973	-0.027132392609600653
Risky second	Consistency only	0.8568553086318922	0.6786488546188504	-0.02782701687795963
Risky second	Consistency only	0.8638216119541027	0.6841052094191703	-0.02850060456478254
Risky second	Consistency only	0.8707879152763133	0.6895217430554048	-0.02915278235937646
Risky second	Consistency only	0.8777542185985238	0.6948974899756071	-0.029783203822314364
Risky second	Consistency only	0.8847205219207342	0.700231510883855	-0.03039154962190871
Risky second	Consistency only	0.8916868252429447	0.70552289319529	-0.030977527723365705
Risky second	Consistency only	0.8986531285651552	0.7107707514627619	-0.031540873530697566
Risky second	Consistency only	0.9056194318873657	0.7159742277748073	-0.0320813499815753
Risky second	Consistency only	0.9125857352095762	0.7211324921247306	-0.03259874759541015
Risky second	Consistency only	0.9195520385317868	0.7262447427505996	-0.03309288447504777
Risky second	Consistency only	0.9265183418539973	0.7313102064460082	-0.033563606262567824
Risky second	Consistency only	0.9334846451762078	0.7363281388415055	-0.034010786049769814
Risky second	Consistency only	0.9404509484984183	0.7412978246566257	-0.03443432424402704
Risky second	Consistency only	0.9474172518206287	0.7462185779224997	-0.03483414839027832
Risky second	Consistency only	0.9543835551428392	0.7510897421750686	-0.0352102129500218
Risky second	Consistency only	0.9613498584650498	0.755910690618963	-0.03556249903825193
Risky second	Consistency only	0.9683161617872603	0.7606808262621442	-0.03589101411937379
Risky second	Consistency only	0.9752824651094708	0.7653995820214561	-0.03619579166319742
Risky second	Consistency only	0.9822487684316813	0.7700664207992617	-0.03647689076219851
Risky second	Consistency only	0.9892150717538918	0.7746808355313883	-0.036734395711294665
Risky second	Consistency only	0.9961813750761023	0.7792423492066345	-0.03696841555146113
Risky second	Consistency only	1.0031476783983129	0.7837505148581347	-0.03717908357856492
Risky second	Consistency only	1.0101139817205234	0.7882049155269097	-0.037366556818862584
Risky second	Consistency only	1.0170802850427338	0.7926051641979672	-0.037531015472651585
Risky second	Consistency only	1.0240465883649443	0.7969509037093518	-0.037672662327622786
Risky second	Consistency only	1.0310128916871548	0.8012418066345749	-0.03779172214350024
Risky second	Consistency only	1.0379791950093653	0.8054775751388877	-0.03788844100959998
Risky second	Consistency only	1.0449454983315758	0.8096579408098914	-0.03796308567696749
Risky second	Consistency only	1.0519118016537863	0.813782664463008	-0.038015942866791885
Risky second	Consistency only	1.0588781049759968	0.8178515359223625	-0.03804731855681498
Risky second	Consistency only	1.0658444082982075	0.8218643737776574	-0.0380575372474764
Risky second	Consistency only	1.072810711620418	0.8258210251176397	-0.03804694120955432
Risky second	Consistency only	1.0797770149426285	0.8297213652407942	-0.03801588971506775
Risky second	Consistency only	1.086743318264839	0.8335652973439113	-0.03796475825321932
Risky second	Consistency only	1.0937096215870494	0.8373527521892031	-0.037893937733156746
Risky second	Consistency only	1.10067592490926	0.8410836877506649	-0.03780383367532658
Risky second	Consistency only	1.1076422282314704	0.8447580888403883	-0.037694865393194776
Risky second	Consistency only	1.114608531553681	0.848375966715564	-0.03756746516708964
Risky second	Consistency only	1.1215748348758914	0.8519373586669121	-0.03742207741191361
Risky second	Consistency only	1.1285411381981019	0.8554423275893073	-0.03725915784044609
Risky second	Consistency only	1.1355074415203124	0.8588909615353676	-0.03707917262394245
Risky second	Consistency only	1.1424737448425228	0.8622833732527944	-0.03688259755170242
Risky second	Consistency only	1.1494400481647336	0.8656196997062595	-0.036669917191250345
Risky second	Consistency only	1.156406351486944	0.8689001015846399	-0.03644162405074347
Risky second	Consistency only	1.1633726548091545	0.8721247627944161	-0.03619821774517373
Risky second	Consistency only	1.170338958131365	0.8752938899400476	-0.03594020416790078
Risky second	Consistency only	1.1773052614535755	0.8784077117921494	-0.03566809466900245
Risky second	Consistency only	1.184271564775786	0.8814664787442915	-0.03538240524188585
Risky second	Consistency only	1.1912378680979965	0.8844704622592503	-0.03508365571955163
Risky second	Consistency only	1.198204171420207	0.8874199543055368	-0.034772368981853874
Risky second	Consistency only	1.2051704747424175	0.8903152667850263	-0.03444907017504306
Risky second	Consistency only	1.212136778064628	0.8931567309525137	-0.034114285944825906
Risky second	Consistency only	1.2191030813868384	0.8959446968280139	-0.03376854368411408
Risky second	Consistency only	1.226069384709049	0.8986795326026185	-0.0334123707965821
Risky second	Consistency only	1.2330356880312596	0.901361624038721	-0.03304629397708414
Risky second	Consistency only	1.2400019913534701	0.9039913738654068	-0.03267083850992958
Risky second	Consistency only	1.2469682946756806	0.9065692011698049	-0.03228652758593953
Risky second	Consistency only	1.253934597997891	0.9090955407851777	-0.03189388163916107
Risky second	Consistency only	1.2609009013201016	0.911570842676527	-0.03149341770403191
Risky second	Consistency only	1.267867204642312	0.9139955713244697	-0.031085648793742537
Risky second	Consistency only	1.2748335079645225	0.9163702051081356	-0.030671083300461865
Risky second	Consistency only	1.281799811286733	0.9186952356878175	-0.03025022441803782
Risky second	Consistency only	1.2887661146089435	0.9209711673880934	-0.02982356958771548
Risky second	Consistency only	1.295732417931154	0.9231985165821229	-0.029391609967351906
Risky second	Consistency only	1.3026987212533645	0.9253778110778073	-0.028954829924539793
Risky second	Consistency only	1.309665024575575	0.9275095895064793	-0.028513706553994433
Risky second	Consistency only	1.3166313278977857	0.929594400714779	-0.02806870921948912
Risky second	Consistency only	1.3235976312199962	0.9316328031603436	-0.027620299120568736
Risky second	Consistency only	1.3305639345422067	0.9336253643119323	-0.027168928884205523
Risky second	Consistency only	1.3375302378644172	0.9355726600545756	-0.026715042181503557
Risky second	Consistency only	1.3444965411866276	0.9374752741003254	-0.026259073369503616
Risky second	Consistency only	1.3514628445088381	0.9393337974051605	-0.02580144715807664
Risky second	Consistency only	1.3584291478310486	0.9411488275925796	-0.02534257830184683
Risky second	Consistency only	1.365395451153259	0.942920968384392	-0.024882871317026156
Risky second	Consistency only	1.3723617544754696	0.9446508290391976	-0.0244227202229943
Risky second	Consistency only	1.37932805779768	0.9463390237990218	-0.023962508308406627
Risky second	Consistency only	1.3862943611198906	0.9479861713445504	-0.02350260792156722
Risky second	Preference only	0.0	0.08042948965864205	0.03176743385167967
Risky second	Preference only	0.006966303322210506	0.08313430983512088	0.03263921876729702
Risky second	Preference only	0.013932606644421012	0.08590696861428132	0.033524248594278064
Risky second	Preference only	0.020898909966631518	0.08874825744055953	0.03442231116583862
Risky second	Preference only	0.027865213288842023	0.0916589428579197	0.035333175980467584
Risky second	Preference only	0.03483151661105253	0.09463976515237099	0.03625659400833678
Risky second	Preference only	0.041797819933263036	0.09769143699536631	0.03719229752244389
Risky second	Preference only	0.04876412325547354	0.10081464209030316	0.038139999955471335
Risky second	Preference only	0.055730426577684046	0.10401003382439161	0.03909939578330829
Risky second	Preference only	0.06269672989989455	0.1072782339282013	0.04007016043615107
Risky second	Preference only	0.06966303322210506	0.11061983114523422	0.04105195023805405
Risky second	Preference only	0.07662933654431556	0.11403537991390933	0.0420444023757658
Risky second	Preference only	0.08359563986652607	0.11752539906437232	0.04304713489763655
Risky second	Preference only	0.09056194318873657	0.12109037053256971	0.0440597467433355
Risky second	Preference only	0.09752824651094708	0.12473073809404805	0.04508181780506593
Risky second	Preference only	0.10449454983315759	0.12844690611995319	0.04611290902091003
Risky second	Preference only	0.11146085315536809	0.1322392383577149	0.047152562500879236
Risky second	Preference only	0.1184271564775786	0.13610805673890786	0.0482003016861855
Risky second	Preference only	0.1253934597997891	0.14005364021677624	0.049255631542183265
Risky second	Preference only	0.1323597631219996	0.14407622363590705	0.05031803878537139
Risky second	Preference only	0.1393260664442101	0.14817599663652004	0.051386992144770716
Risky second	Preference only	0.14629236976642063	0.15235310259582874	0.05246194265792742
Risky second	Preference only	0.15325867308863111	0.15660763760889784	0.05354232400171305
Risky second	Preference only	0.16022497641084163	0.1609396495113995	0.054627552858028894
Risky second	Preference only	0.16719127973305214	0.16534913694662445	0.05571702931443001
Risky second	Preference only	0.17415758305526263	0.16983604847907496	0.05681013729962292
Risky second	Preference only	0.18112388637747315	0.1744002817569057	0.057906245053696404
Risky second	Preference only	0.18809018969968366	0.17904168272543514	0.05900470563287735
Risky second	Preference only	0.19505649302189415	0.18376004489388248	0.060104857448508686
Risky second	Preference only	0.20202279634410467	0.18855510865742392	0.06120602483987564
Risky second	Preference only	0.20898909966631518	0.19342656067658753	0.06230751868041379
Risky second	Preference only	0.21595540298852567	0.19837403331593073	0.0634086370167547
Risky second	Preference only	0.22292170631073618	0.20339710414385903	0.0645086657399776
Risky second	Preference only	0.2298880096329467	0.20849529549535728	0.0656068792883534
Risky second	Preference only	0.2368543129551572	0.21366807409930944	0.06670254138078269
Risky second	Preference only	0.2438206162773677	0.21891485077198614	0.06779490578004782
Risky second	Preference only	0.2507869195995782	0.2242349801781699	0.06888321708491468
Risky second	Preference only	0.2577532229217887	0.22962776066128482	0.06996671155004236
Risky second	Preference only	0.2647195262439992	0.23509243414377745	0.07104461793257405
Risky second	Preference only	0.27168582956620974	0.24062818609888248	0.07211615836421076
Risky second	Preference only	0.2786521328884202	0.24623414559477935	0.07318054924748574
Risky second	Preference only	0.2856184362106307	0.2519093854120248	0.07423700217489171
Risky second	Preference only	0.29258473953284125	0.2576529222350103	0.07528472486943116
Risky second	Preference only	0.29955104285505174	0.2634637169180646	0.076322922145102
Risky second	Preference only	0.30651734617726223	0.26934067482668267	0.07735079688575203
Risky second	Preference only	0.31348364949947277	0.27528264625422316	0.07836755104068405
Risky second	Preference only	0.32044995282168326	0.28128842691427514	0.0793723866353237
Risky second	Preference only	0.32741625614389375	0.2873567585087506	0.08036450679521107
Risky second	Preference only	0.3343825594661043	0.2934863293716147	0.08134311678152245
Risky second	Preference only	0.3413488627883148	0.299675775188016	0.08230742503627814
Risky second	Preference only	0.34831516611052526	0.30592367978843515	0.08325664423534906
Risky second	Preference only	0.3552814694327358	0.31222857601731724	0.08418999234733371
Risky second	Preference only	0.3622477727549463	0.3185889466755072	0.08510669369633983
Risky second	Preference only	0.3692140760771568	0.32500322553565814	0.08600598002667403
Risky second	Preference only	0.3761803793993673	0.3314697984296331	0.08688709156741575
Risky second	Preference only	0.3831466827215778	0.3379870044067738	0.08774927809482952
Risky second	Preference only	0.3901129860437883	0.34455313696176515	0.08859179999055355
Risky second	Preference only	0.39707928936599884	0.3511664453306765	0.08941392929348696
Risky second	Preference only	0.40404559268820933	0.3578251358536211	0.09021495074329755
Risky second	Preference only	0.4110118960104198	0.36452737340233443	0.0909941628134639
Risky second	Preference only	0.41797819933263036	0.37127128287083283	0.09175087873177334
Risky second	Preference only	0.42494450265484085	0.37805495072718187	0.09248442748620539
Risky second	Preference only	0.43191080597705134	0.3848764266242728	0.09319415481414473
Risky second	Preference only	0.4388771092992619	0.39173372506737747	0.09387942417288708
Risky second	Preference only	0.44584341262147237	0.3986248271361311	0.09453961768942742
Risky second	Preference only	0.45280971594368286	0.4055476822584741	0.09517413708755201
Risky second	Preference only	0.4597760192658934	0.4125002100339691	0.09578240459028575
Risky second	Preference only	0.4667423225881039	0.41948030210380505	0.09636386379579737
Risky second	Preference only	0.4737086259103144	0.4264858240646952	0.09691798052489958
Risky second	Preference only	0.4806749292325249	0.4335146174237804	0.09744424363834447
Risky second	Preference only	0.4876412325547354	0.440564501591558	0.09794216582215903
Risky second	Preference only	0.4946075358769459	0.4476332759097749	0.09841128433933843
Risky second	Preference only	0.5015738391991564	0.4547187217111425	0.09885116174626973
Risky second	Preference only	0.5085401425213669	0.4618186044076625	0.09926138657233613
Risky second	Preference only	0.5155064458435774	0.4689306756042904	0.09964157396122486
Risky second	Preference only	0.5224727491657879	0.47605267523460376	0.09999136627253785
Risky second	Preference only	0.5294390524879984	0.4831823337150948	0.1003104336423899
Risky second	Preference only	0.536405355810209	0.49031737411466714	0.10059847450176518
Risky second	Preference only	0.5433716591324195	0.4974555143358783	0.1008552160514895
Risky second	Preference only	0.55033796245463	0.5045944693044486	0.1010804146927744
Risky second	Preference only	0.5573042657768404	0.5117319531635321	0.10127385641237874
Risky second	Preference only	0.5642705690990509	0.5188656814692425	0.10143535712153862
Risky second	Preference only	0.5712368724212614	0.5259933733839147	0.10156476294790995
Risky second	Preference only	0.578203175743472	0.5331127538635985	0.10166195047988025
Risky second	Preference only	0.5851694790656825	0.5402215558362825	0.10172682696270385
Risky second	Preference only	0.592135782387893	0.5473175223673783	0.10175933044602437
Risky second	Preference only	0.5991020857101035	0.5543984088090128	0.10175942988245679
Risky second	Preference only	0.606068389032314	0.5614619849297217	0.10172712517700877
Risky second	Preference only	0.6130346923545245	0.5685060370211754	0.10166244718723305
Risky second	Preference only	0.6200009956767351	0.5755283699786216	0.1015654576741063
Risky second	Preference only	0.6269672989989455	0.5825268093517878	0.10143624920374966
Risky second	Preference only	0.633933602321156	0.5894992033630521	0.10127494500020395
Risky second	Preference only	0.6408999056433665	0.5964434248897628	0.10108169874959311
Risky second	Preference only	0.647866208965577	0.6033573734076672	0.10085669435610622
Risky second	Preference only	0.6548325122877875	0.610238976892497	0.10060014565034447
Risky second	Preference only	0.6617988156099981	0.6170861936768466	0.10031229605067837
Risky second	Preference only	0.6687651189322086	0.6238970142595822	0.09999341817836649
Risky second	Preference only	0.6757314222544191	0.6306694630651228	0.09964381342728812
Risky second	Preference only	0.6826977255766296	0.6374016001500407	0.09926381148923902
Risky second	Preference only	0.68966402889884	0.6440915228545468	0.09885376983583949
Risky second	Preference only	0.6966303322210505	0.650737367396546	0.09841407315819062
Risky second	Preference only	0.7035966355432611	0.6573373104060654	0.0979451327655112
Risky second	Preference only	0.7105629388654716	0.663889570397995	0.09744738594407021
Risky second	Preference only	0.7175292421876821	0.6703924091812064	0.09692129527781246
Risky second	Preference only	0.7244955455098926	0.6768441332022492	0.09636734793215618
Risky second	Preference only	0.7314618488321031	0.6832430948219688	0.09578605490251157
Risky second	Preference only	0.7384281521543136	0.6895876935235232	0.09517795022914599
Risky second	Preference only	0.7453944554765242	0.6958763770504267	0.09454359018008074
Risky second	Preference only	0.7523607587987347	0.7021076424733855	0.09388355240376922
Risky second	Preference only	0.7593270621209451	0.7082800371848452	0.09319843505336134
Risky second	Preference only	0.7662933654431556	0.7143921598203118	0.09248885588441313
Risky second	Preference only	0.7732596687653661	0.7204426611056576	0.09175545132794027
Risky second	Preference only	0.7802259720875766	0.7264302446297755	0.09099887554076247
Risky second	Preference only	0.7871922754097872	0.7323536675420909	0.09021979943511904
Risky second	Preference only	0.7941585787319977	0.738211741174588	0.08941890968956479
Risky second	Preference only	0.8011248820542082	0.7440033315881607	0.0885969077431823
Risky second	Preference only	0.8080911853764187	0.7497273600432374	0.08775450877516755
Risky second	Preference only	0.8150574886986292	0.7553828033947796	0.08689244067185742
Risky second	Preference only	0.8220237920208396	0.7609686944118967	0.08601144298328178
Risky second	Preference only	0.8289900953430502	0.7664841220224581	0.08511226587131937
Risky second	Preference only	0.8359563986652607	0.7719282314832239	0.08419566905154352
Risky second	Preference only	0.8429227019874712	0.7773002244761524	0.08326242073082657
Risky second	Preference only	0.8498890053096817	0.7825993591316742	0.0823132965427763
Risky second	Preference only	0.8568553086318922	0.7878249499798488	0.08134907848303874
Risky second	Preference only	0.8638216119541027	0.7929763678304516	0.08037055384649872
Risky second	Preference only	0.8707879152763133	0.7980530395831551	0.07937851416837383
Risky second	Preference only	0.8777542185985238	0.8030544479690869	0.07837375417116543
Risky second	Preference only	0.8847205219207342	0.8079801312251609	0.07735707071939713
Risky second	Preference only	0.8916868252429447	0.8128296827026831	0.07632926178402732
Risky second	Preference only	0.8986531285651552	0.8176027504118424	0.0752911254183829
Risky second	Preference only	0.9056194318873657	0.8222990365037857	0.07424345874740301
Risky second	Preference only	0.9125857352095762	0.8269182966920771	0.07318705697193628
Risky second	Preference only	0.9195520385317868	0.8314603396154264	0.07212271238977908
Risky second	Preference only	0.9265183418539973	0.8359250261436486	0.07105121343507259
Risky second	Preference only	0.9334846451762078	0.8403122686288997	0.06997334373762443
Risky second	Preference only	0.9404509484984183	0.8446220301042995	0.0688898812036467
Risky second	Preference only	0.9474172518206287	0.8488543234321145	0.06780159711933653
Risky second	Preference only	0.9543835551428392	0.8530092104037408	0.06670925527865035
Risky second	Preference only	0.9613498584650498	0.8570868007937666	0.06561361113655173
Risky second	Preference only	0.9683161617872603	0.8610872513704542	0.0645154109889362
Risky second	Preference only	0.9752824651094708	0.8650107648650076	0.06341539118035411
Risky second	Preference only	0.9822487684316813	0.8688575889020396	0.06231427734057937
Risky second	Preference only	0.9892150717538918	0.872628014893668	0.061212783650985036
Risky second	Preference only	0.9961813750761023	0.8763223768997048	0.060111612141609205
Risky second	Preference only	1.0031476783983129	0.8799410504564074	0.0590114520197077
Risky second	Preference only	1.0101139817205234	0.8834844513762803	0.05791297903050796
Risky second	Preference only	1.0170802850427338	0.8869530345214172	0.05681685485079835
Risky second	Preference only	1.0240465883649443	0.8903472925528706	0.055723726515895966
Risky second	Preference only	1.0310128916871548	0.8936677546585339	0.05463422588045874
Risky second	Preference only	1.0379791950093653	0.8969149852620075	0.053548969113519806
Risky second	Preference only	1.0449454983315758	0.9000895827149018	0.05246855622804292
Risky second	Preference only	1.0519118016537863	0.9031921779750123	0.05139357064521244
Risky second	Preference only	1.0588781049759968	0.9062234332727708	0.05032457879359331
Risky second	Preference only	1.0658444082982075	0.9091840407683484	0.04926212974321453
Risky second	Preference only	1.072810711620418	0.9120747212017473	0.04820675487455328
