model	param	quantity	stim	payoff	median	lo	hi
logflex2	n1 (first)	option	ips	73.10865507174928	0.26147503996131494	0.19801179187511356	0.5985309776605411
logflex2	n1 (first)	option	ips	78.49530222265635	0.2634707141858197	0.1960059203942259	0.6726417156958586
logflex2	n1 (first)	option	ips	84.27883764212612	0.2687581532429649	0.19677584391571745	0.7595660561436438
logflex2	n1 (first)	option	ips	90.48850406563214	0.27750742790988836	0.19863904614676323	0.8721622220254077
logflex2	n1 (first)	option	ips	97.15569883397542	0.2876505329750204	0.1995571608987647	1.0046055226140718
logflex2	n1 (first)	option	ips	104.31413264464813	0.30432951570804	0.200058891996718	1.160567686267626
logflex2	n1 (first)	option	ips	112.0	0.3227039433968769	0.2009922333734189	1.3352916977645861
logflex2	n2 (second)	option	ips	7.0	0.18490631323828904	0.10540141383159563	0.2237933413348206
logflex2	n2 (second)	option	ips	7.515760138376831	0.18405780595693033	0.1123670366266517	0.22370612921765387
logflex2	n2 (second)	option	ips	8.069521493944878	0.18109353225092156	0.11755828232073545	0.2248019970837961
logflex2	n2 (second)	option	ips	8.664083997137995	0.18061758906724557	0.12143529970146674	0.23032846210751728
logflex2	n2 (second)	option	ips	9.302453877319765	0.17906037245414505	0.12341033579418427	0.23695196281169204
logflex2	n2 (second)	option	ips	9.987858862892699	0.17681841203082505	0.12355231665115551	0.24626602841746695
logflex2	n2 (second)	option	ips	10.723764501351814	0.17624433105096554	0.12470086676433892	0.2563886385709154
logflex2	n2 (second)	option	ips	11.513891681800072	0.17503926783422163	0.12547589017046065	0.2673896831036411
logflex2	n2 (second)	option	ips	12.36223544852308	0.17402032092615288	0.12696333991760825	0.2796516867223482
logflex2	n2 (second)	option	ips	13.2730852007484	0.17429517718372411	0.1301697364204187	0.29171101063916105
logflex2	n2 (second)	option	ips	14.251046380723466	0.17486648381559344	0.13250960065349268	0.3066453144734924
logflex2	n2 (second)	option	ips	15.30106375977155	0.17501323848716535	0.13461137375058319	0.31877977249388867
logflex2	n2 (second)	option	ips	16.42844644006477	0.17420076822085662	0.13547063133252527	0.3337885031654334
logflex2	n2 (second)	option	ips	17.638894698528226	0.17317103982231907	0.13748617468454108	0.3491113189061665
logflex2	n2 (second)	option	ips	18.93852880860355	0.17538051510235475	0.14031364325131657	0.3643161380458675
logflex2	n2 (second)	option	ips	20.33391998560055	0.17684941611796134	0.14224350221618226	0.3777417803869328
logflex2	n2 (second)	option	ips	21.832123612102944	0.17826608903105517	0.14374792373269457	0.3893602054508737
logflex2	n2 (second)	option	ips	23.4407149114227	0.18024887980595805	0.14630073982267844	0.40002693748031937
logflex2	n2 (second)	option	ips	25.167827249475163	0.18298063075051357	0.14753128937429244	0.4093973492057862
logflex2	n2 (second)	option	ips	27.02219325873709	0.18533448862051838	0.14968052785432776	0.41961404438989164
logflex2	n2 (second)	option	ips	29.013188992218765	0.18769448996540286	0.15230400767141983	0.425972263839074
logflex2	n2 (second)	option	ips	31.15088133070163	0.18987741304373773	0.15560936301762274	0.4315312355235933
logflex2	n2 (second)	option	ips	33.44607888294205	0.1926886563837251	0.15837060632856795	0.4364790175670158
logflex2	n2 (second)	option	ips	35.91038663620328	0.19625242372311544	0.1612685993406661	0.4417555728055045
logflex2	n2 (second)	option	ips	38.55626463343955	0.20009021599094662	0.16434457701331232	0.4470803791450262
logflex2	n2 (second)	option	ips	41.39709097381619	0.20407804726441697	0.16755068619299165	0.45617674787686796
logflex2	n2 (second)	option	ips	44.44722945510958	0.2090422122172752	0.17081325008285514	0.464027492590249
logflex2	n2 (second)	option	ips	47.722102200000165	0.21390139929646923	0.17351584151665647	0.4758309694414667
logflex2	n2 (second)	option	ips	51.23826763347237	0.21593834258627037	0.1767894761403156	0.49445683862990447
logflex2	n2 (second)	option	ips	55.01350420559077	0.22027584476984352	0.18006209496846745	0.5177320045534067
logflex2	n2 (second)	option	ips	59.066900282972185	0.22636198320185125	0.1830401107312791	0.5419481995460336
logflex2	n2 (second)	option	ips	63.41895066346308	0.23162533567285426	0.18523882223258425	0.5723009478477885
logflex2	n2 (second)	option	ips	68.09166020202039	0.2362624992815654	0.18734560822815532	0.6153176758455781
logflex2	n2 (second)	option	ips	73.10865507174928	0.2407512408264422	0.1900236595409497	0.6607838200490728
logflex2	n2 (second)	option	ips	78.49530222265635	0.24465453139241516	0.19234847207012618	0.7334836983338194
logflex2	n2 (second)	option	ips	84.27883764212612	0.24758285378103467	0.19427375710609612	0.8222524909643742
logflex2	n2 (second)	option	ips	90.48850406563214	0.25284721234233	0.19424222088968005	0.9257679350818713
logflex2	n2 (second)	option	ips	97.15569883397542	0.2613246153337505	0.19334153377997704	1.0522448633567254
logflex2	n2 (second)	option	ips	104.31413264464813	0.2687407611067311	0.19227770637075153	1.1983260480546585
logflex2	n2 (second)	option	ips	112.0	0.28327153504288327	0.19006515501408333	1.3714471874297953
logflex1	n1 (first)	option	vertex	7.0	0.24252546309604311	0.19082084391931925	0.3277459713411293
logflex1	n1 (first)	option	vertex	7.515760138376831	0.24714291850213266	0.20193841471535862	0.3167430125697616
logflex1	n1 (first)	option	vertex	8.069521493944878	0.2513762492341908	0.20975759241011313	0.3096695136716959
logflex1	n1 (first)	option	vertex	8.664083997137995	0.25662315582470613	0.21612726027441925	0.30648229136232313
logflex1	n1 (first)	option	vertex	9.302453877319765	0.2617026524960323	0.21968945233782539	0.3111090805956999
logflex1	n1 (first)	option	vertex	9.987858862892699	0.2663099913503372	0.22251355744673743	0.31562717071483865
logflex1	n1 (first)	option	vertex	10.723764501351814	0.2693412116218289	0.22355163612296924	0.3169947915163643
logflex1	n1 (first)	option	vertex	11.513891681800072	0.2701907643129113	0.22633266189348605	0.31769711634494247
logflex1	n1 (first)	option	vertex	12.36223544852308	0.27010286761098995	0.22889413083355092	0.31500259119102253
logflex1	n1 (first)	option	vertex	13.2730852007484	0.26910385901459083	0.22875240255997534	0.31269550704610655
logflex1	n1 (first)	option	vertex	14.251046380723466	0.2671539900942574	0.22757712733596372	0.3106915704709407
logflex1	n1 (first)	option	vertex	15.30106375977155	0.26480281110509524	0.2272435970943302	0.3076436148603477
logflex1	n1 (first)	option	vertex	16.42844644006477	0.2620942432655452	0.22528287079616677	0.30372651552549546
logflex1	n1 (first)	option	vertex	17.638894698528226	0.2583848251375221	0.22282418702483037	0.3041435208988385
logflex1	n1 (first)	option	vertex	18.93852880860355	0.25409499498087584	0.22127252941245987	0.30219846156718233
logflex1	n1 (first)	option	vertex	20.33391998560055	0.2507421707103059	0.2202401346070206	0.2986483239467658
logflex1	n1 (first)	option	vertex	21.832123612102944	0.2475060965756592	0.21802348919362474	0.2960992215780712
logflex1	n1 (first)	option	vertex	23.4407149114227	0.2450451665092332	0.21436069645783928	0.2929056632992088
logflex1	n1 (first)	option	vertex	25.167827249475163	0.24314109530777123	0.213466905808938	0.2910292290138481
logflex1	n1 (first)	option	vertex	27.02219325873709	0.24149719703378827	0.21237463453006736	0.28898750148847724
logflex1	n1 (first)	option	vertex	29.013188992218765	0.24128397650065703	0.21214126645774423	0.286059810186249
logflex1	n1 (first)	option	vertex	31.15088133070163	0.24103756910443802	0.2122156875192487	0.2818821392197195
logflex1	n1 (first)	option	vertex	33.44607888294205	0.24044713172329185	0.21313281840502463	0.27882068540808297
logflex1	n1 (first)	option	vertex	35.91038663620328	0.2404783465631989	0.2134795499616418	0.28088145931690295
logflex1	n1 (first)	option	vertex	38.55626463343955	0.24196003943455927	0.21391449808099966	0.281347773509597
logflex1	n1 (first)	option	vertex	41.39709097381619	0.24409143063604063	0.21469898965451756	0.28238514951482013
logflex1	n1 (first)	option	vertex	44.44722945510958	0.2464988420151088	0.21677449339562496	0.28486526592352995
logflex1	n1 (first)	option	vertex	47.722102200000165	0.24994343917398681	0.21849899532427564	0.2910294352123653
logflex1	n1 (first)	option	vertex	51.23826763347237	0.2533817314842076	0.221022947195326	0.3005336870522819
logflex1	n1 (first)	option	vertex	55.01350420559077	0.2569790148072994	0.22479847713903486	0.31158719723418293
logflex1	n1 (first)	option	vertex	59.066900282972185	0.26351659415268125	0.22948741803228834	0.3205754741700608
logflex1	n1 (first)	option	vertex	63.41895066346308	0.2710647936050732	0.23418512714622308	0.33739772825621633
logflex1	n1 (first)	option	vertex	68.09166020202039	0.2814501820437332	0.23916066564205918	0.35734546305341586
logflex1	n1 (first)	option	vertex	73.10865507174928	0.29328818564120096	0.24612155082920306	0.3880435931519072
logflex1	n1 (first)	option	vertex	78.49530222265635	0.3061909190223878	0.25148400766958695	0.42509441097221473
logflex1	n1 (first)	option	vertex	84.27883764212612	0.3229446506432354	0.257141041567649	0.4695800005120199
logflex1	n1 (first)	option	vertex	90.48850406563214	0.3427755272558909	0.2613339149999816	0.52464738214577
logflex1	n1 (first)	option	vertex	97.15569883397542	0.3668123189838296	0.2664339936407744	0.5845916978036506
logflex1	n1 (first)	option	vertex	104.31413264464813	0.39618160657477364	0.2676029973963283	0.6693862212000726
logflex1	n1 (first)	option	vertex	112.0	0.4329051488891018	0.2717491310034488	0.7718322003242776
logflex1	n2 (second)	option	vertex	7.0	0.1052505119865387	0.04218806265477238	0.19192230168032914
logflex1	n2 (second)	option	vertex	7.515760138376831	0.10081497983673587	0.04700572415781308	0.15557508141609203
logflex1	n2 (second)	option	vertex	8.069521493944878	0.09856045798842633	0.05221339672313859	0.14688164491862093
logflex1	n2 (second)	option	vertex	8.664083997137995	0.10029977088219484	0.05961527883484671	0.14862595939513124
logflex1	n2 (second)	option	vertex	9.302453877319765	0.10319461449109982	0.06469402884357496	0.14851760889110743
logflex1	n2 (second)	option	vertex	9.987858862892699	0.10681289681819797	0.07180902510840732	0.1514932042386095
logflex1	n2 (second)	option	vertex	10.723764501351814	0.11112943604586556	0.07571514668038608	0.15533023893801556
logflex1	n2 (second)	option	vertex	11.513891681800072	0.11553176026264966	0.08156388209051849	0.15661550383261275
logflex1	n2 (second)	option	vertex	12.36223544852308	0.11920081800283723	0.08650239357883391	0.15828008252098552
logflex1	n2 (second)	option	vertex	13.2730852007484	0.12243870550400139	0.09048645549754035	0.15883979840537302
logflex1	n2 (second)	option	vertex	14.251046380723466	0.12495843140269669	0.09551077251478084	0.160480858882513
logflex1	n2 (second)	option	vertex	15.30106375977155	0.1274494389261273	0.09958664723220668	0.15939110129057657
logflex1	n2 (second)	option	vertex	16.42844644006477	0.1299584606167388	0.10281323865680252	0.1624877210473424
logflex1	n2 (second)	option	vertex	17.638894698528226	0.13205915094890341	0.10633766538056139	0.1643089339422787
logflex1	n2 (second)	option	vertex	18.93852880860355	0.13494425690368106	0.10707751223608213	0.16517601601535536
logflex1	n2 (second)	option	vertex	20.33391998560055	0.13825289796922238	0.11114472614170892	0.16505758954331268
logflex1	n2 (second)	option	vertex	21.832123612102944	0.141870561799683	0.11486686456552249	0.16840384904282657
logflex1	n2 (second)	option	vertex	23.4407149114227	0.1460080053290993	0.11918476060115257	0.17251005491365523
logflex1	n2 (second)	option	vertex	25.167827249475163	0.15024167402306216	0.12482684873046432	0.1773052755934466
logflex1	n2 (second)	option	vertex	27.02219325873709	0.15531376743152642	0.13041742006464355	0.1810442084063956
logflex1	n2 (second)	option	vertex	29.013188992218765	0.16006629070753597	0.13587062003472797	0.18516177681396226
logflex1	n2 (second)	option	vertex	31.15088133070163	0.1652410970691176	0.14165790058315655	0.18974096527314266
logflex1	n2 (second)	option	vertex	33.44607888294205	0.17106592850831653	0.14775728343012323	0.19457635574676227
logflex1	n2 (second)	option	vertex	35.91038663620328	0.17730280012072447	0.15450409931624262	0.2004026476944871
logflex1	n2 (second)	option	vertex	38.55626463343955	0.1836671837354455	0.15937296640591572	0.20773292978705624
logflex1	n2 (second)	option	vertex	41.39709097381619	0.19023210748143055	0.16554584873909683	0.21741863580392037
logflex1	n2 (second)	option	vertex	44.44722945510958	0.19630655027007726	0.17005684689651313	0.2250243000288056
logflex1	n2 (second)	option	vertex	47.722102200000165	0.2033477030830096	0.17348397671642377	0.23517462274886244
logflex1	n2 (second)	option	vertex	51.23826763347237	0.20984489746141172	0.17762815214487754	0.24419743824221649
logflex1	n2 (second)	option	vertex	55.01350420559077	0.21570325259584522	0.18247228137980867	0.2545980178526115
logflex1	n2 (second)	option	vertex	59.066900282972185	0.2217054709984059	0.18836443474543693	0.26553009349394513
logflex1	n2 (second)	option	vertex	63.41895066346308	0.2280503439646721	0.19275008572884064	0.2749007856037616
logflex1	n2 (second)	option	vertex	68.09166020202039	0.23451818822842663	0.19708209089273213	0.28652551581273883
logflex1	n2 (second)	option	vertex	73.10865507174928	0.2401855860680948	0.2015855944059918	0.29718408002044683
logflex1	n2 (second)	option	vertex	78.49530222265635	0.24634956561050575	0.2044997752497743	0.31630003462771883
logflex1	n2 (second)	option	vertex	84.27883764212612	0.2538124045987803	0.20547388640952102	0.3411532884727835
logflex1	n2 (second)	option	vertex	90.48850406563214	0.26152204966260834	0.20875496424331633	0.3638535225662417
logflex1	n2 (second)	option	vertex	97.15569883397542	0.26960337127646994	0.20783988665484743	0.3951570880072885
logflex1	n2 (second)	option	vertex	104.31413264464813	0.2805339317441282	0.20978524187865802	0.4364994206053575
logflex1	n2 (second)	option	vertex	112.0	0.2935701611143923	0.20705496738367918	0.492849141952497
logflex1	n1 (first)	option	ips	7.0	0.22893483916404228	0.18085060776433243	0.29672005079238256
logflex1	n1 (first)	option	ips	7.515760138376831	0.24178938368340502	0.19861380790381272	0.3009772365868915
logflex1	n1 (first)	option	ips	8.069521493944878	0.25206402622482293	0.2122428315959965	0.3037258169906764
logflex1	n1 (first)	option	ips	8.664083997137995	0.2612530231033239	0.22223655841323456	0.313950069624006
logflex1	n1 (first)	option	ips	9.302453877319765	0.2683376959100213	0.2281018427760283	0.3215614767738654
logflex1	n1 (first)	option	ips	9.987858862892699	0.2731367746601516	0.23368437740664472	0.32758129319726265
logflex1	n1 (first)	option	ips	10.723764501351814	0.2759362793401485	0.23638770134927106	0.32964889578350953
logflex1	n1 (first)	option	ips	11.513891681800072	0.27679822712148894	0.23789618540454388	0.3276031204922404
logflex1	n1 (first)	option	ips	12.36223544852308	0.2762955244260645	0.23969587787057003	0.32308281457805943
logflex1	n1 (first)	option	ips	13.2730852007484	0.27527850163545464	0.2399021033805678	0.3196868282020349
logflex1	n1 (first)	option	ips	14.251046380723466	0.2719733439854314	0.23812104355884872	0.31346060185657865
logflex1	n1 (first)	option	ips	15.30106375977155	0.2683719301525458	0.2368950996448709	0.30601237131000425
logflex1	n1 (first)	option	ips	16.42844644006477	0.26428940492746505	0.23436702369796558	0.29901714651973405
logflex1	n1 (first)	option	ips	17.638894698528226	0.25935515502794637	0.22984535121850072	0.2918421974421692
logflex1	n1 (first)	option	ips	18.93852880860355	0.2556708704780697	0.2250631299230342	0.28871110698166064
logflex1	n1 (first)	option	ips	20.33391998560055	0.2520679410602379	0.221713850305034	0.28509751127230676
logflex1	n1 (first)	option	ips	21.832123612102944	0.24810362960216747	0.21899033715811547	0.2830388236535191
logflex1	n1 (first)	option	ips	23.4407149114227	0.24605962498923917	0.21674940397820774	0.27879055720113544
logflex1	n1 (first)	option	ips	25.167827249475163	0.2432860629502427	0.21475676537541222	0.2784088853083304
logflex1	n1 (first)	option	ips	27.02219325873709	0.24111867639398962	0.21202047530782817	0.27587512168793665
logflex1	n1 (first)	option	ips	29.013188992218765	0.23923804291095793	0.21126221776462392	0.2731826994415207
logflex1	n1 (first)	option	ips	31.15088133070163	0.2380686759432041	0.21023730478219535	0.27124778188535237
logflex1	n1 (first)	option	ips	33.44607888294205	0.2370136630065342	0.21097472182422194	0.268876704927058
logflex1	n1 (first)	option	ips	35.91038663620328	0.23639834400032322	0.21241631845535386	0.26689531135813066
logflex1	n1 (first)	option	ips	38.55626463343955	0.23610372109541516	0.21240006760276267	0.2650126112514876
logflex1	n1 (first)	option	ips	41.39709097381619	0.23652156299519536	0.2110350071999168	0.2636109624000074
logflex1	n1 (first)	option	ips	44.44722945510958	0.2369728771830828	0.2110757359893509	0.2634719899352926
logflex1	n1 (first)	option	ips	47.722102200000165	0.23723071410353253	0.2116667404331065	0.26432925482144637
logflex1	n1 (first)	option	ips	51.23826763347237	0.23782228001975242	0.2119566771674857	0.26658552190958534
logflex1	n1 (first)	option	ips	55.01350420559077	0.23799237031010576	0.21173510290338582	0.2695606495064956
logflex1	n1 (first)	option	ips	59.066900282972185	0.23903727057525753	0.21176068314338653	0.2716106401009416
logflex1	n1 (first)	option	ips	63.41895066346308	0.2399101645796876	0.21164854038546058	0.2753938547605497
logflex1	n1 (first)	option	ips	68.09166020202039	0.24204411526575187	0.211918742712808	0.2804540240074337
logflex1	n1 (first)	option	ips	73.10865507174928	0.24345214610866672	0.21198286159659707	0.2880488851280574
logflex1	n1 (first)	option	ips	78.49530222265635	0.24544934679093255	0.21189866141965663	0.29166864939830833
logflex1	n1 (first)	option	ips	84.27883764212612	0.24743551370584305	0.21130255711111895	0.2986984922114026
logflex1	n1 (first)	option	ips	90.48850406563214	0.24970565730951197	0.21058239568331832	0.311524707172876
logflex1	n1 (first)	option	ips	97.15569883397542	0.2519345556702629	0.21000669082884152	0.3270638757242472
logflex1	n1 (first)	option	ips	104.31413264464813	0.2534246452294191	0.207012965396347	0.3443104531429397
logflex1	n1 (first)	option	ips	112.0	0.2555943026600985	0.20352293831038668	0.36562124017336695
logflex1	n2 (second)	option	ips	7.0	0.15599033274531132	0.09503750134390952	0.23807943273447887
logflex1	n2 (second)	option	ips	7.515760138376831	0.1523471647467075	0.09813874724393017	0.21233882992838923
logflex1	n2 (second)	option	ips	8.069521493944878	0.14954304570513843	0.10337600497916653	0.19976910781084664
logflex1	n2 (second)	option	ips	8.664083997137995	0.14870847361213757	0.10712312862054786	0.1961173702907145
logflex1	n2 (second)	option	ips	9.302453877319765	0.1494947012481624	0.1094393937384685	0.20009328694789733
logflex1	n2 (second)	option	ips	9.987858862892699	0.15149879502872252	0.11158273524875925	0.20291280077226231
logflex1	n2 (second)	option	ips	10.723764501351814	0.15283922690968305	0.11270680963033287	0.20507998126954122
logflex1	n2 (second)	option	ips	11.513891681800072	0.1534566095530008	0.11480196785601042	0.20600873036123613
logflex1	n2 (second)	option	ips	12.36223544852308	0.15303890089447225	0.11640281962244137	0.20343014854840946
logflex1	n2 (second)	option	ips	13.2730852007484	0.1521001891736851	0.1193402009045163	0.19918134394300918
logflex1	n2 (second)	option	ips	14.251046380723466	0.15183350516736732	0.12219996011417673	0.19411476424414506
logflex1	n2 (second)	option	ips	15.30106375977155	0.15174468355861181	0.12428223841950463	0.18745359972710038
logflex1	n2 (second)	option	ips	16.42844644006477	0.15161448013107837	0.12628816180495286	0.1828990119304451
logflex1	n2 (second)	option	ips	17.638894698528226	0.15073087660306606	0.12748058977053905	0.18092270006480882
logflex1	n2 (second)	option	ips	18.93852880860355	0.150895177245915	0.1289605832578772	0.17896477122671028
logflex1	n2 (second)	option	ips	20.33391998560055	0.1521840799918025	0.1305019081299478	0.17771098447307546
logflex1	n2 (second)	option	ips	21.832123612102944	0.15291070635904538	0.13033884454985548	0.17879938698040737
logflex1	n2 (second)	option	ips	23.4407149114227	0.1553678122971428	0.1312337204711044	0.18005946010253476
logflex1	n2 (second)	option	ips	25.167827249475163	0.15784610365568286	0.13479675696340443	0.18137026376999074
logflex1	n2 (second)	option	ips	27.02219325873709	0.1606035448066131	0.13774618904850322	0.18504293014647868
logflex1	n2 (second)	option	ips	29.013188992218765	0.16346549527268733	0.14112744845369485	0.18732295449400968
logflex1	n2 (second)	option	ips	31.15088133070163	0.16681220173479183	0.1449131648550278	0.18973815592307378
logflex1	n2 (second)	option	ips	33.44607888294205	0.17058836616772854	0.14893852618519018	0.19125702531796063
logflex1	n2 (second)	option	ips	35.91038663620328	0.17445654114936732	0.15293413025914038	0.19768222146217812
logflex1	n2 (second)	option	ips	38.55626463343955	0.17835367028566879	0.1589166990227981	0.20352429613210635
logflex1	n2 (second)	option	ips	41.39709097381619	0.1826716948466271	0.1625422551457782	0.2081034719285344
logflex1	n2 (second)	option	ips	44.44722945510958	0.18748316023555262	0.16638453886470175	0.21320374068901776
logflex1	n2 (second)	option	ips	47.722102200000165	0.1923887930351149	0.16993998771286495	0.2191737154341835
logflex1	n2 (second)	option	ips	51.23826763347237	0.19684102027846379	0.17406728372957467	0.22374356491870057
logflex1	n2 (second)	option	ips	55.01350420559077	0.2012851056966059	0.17697169675662755	0.22908520076605485
logflex1	n2 (second)	option	ips	59.066900282972185	0.20582679186604724	0.17975113868645037	0.23606668809468015
logflex1	n2 (second)	option	ips	63.41895066346308	0.21005276103153508	0.18273391708582	0.24256945947657707
logflex1	n2 (second)	option	ips	68.09166020202039	0.21418458704168253	0.1855379833337944	0.248788151891418
logflex1	n2 (second)	option	ips	73.10865507174928	0.21763851152433866	0.18833237926113613	0.2557176625809337
logflex1	n2 (second)	option	ips	78.49530222265635	0.22116982599024304	0.1903614431141236	0.2611499371622898
logflex1	n2 (second)	option	ips	84.27883764212612	0.22403108671185415	0.1919314685714447	0.26571752030375023
logflex1	n2 (second)	option	ips	90.48850406563214	0.22669338090907326	0.19161266805718002	0.2705398826911583
logflex1	n2 (second)	option	ips	97.15569883397542	0.22785760997260562	0.19157528062187265	0.27510599963605503
logflex1	n2 (second)	option	ips	104.31413264464813	0.22959942279259354	0.18845273353909306	0.2892505265419697
logflex1	n2 (second)	option	ips	112.0	0.23027077174693433	0.18155870400502086	0.3033012774736399
