model	subject	roi	voxel	r2	mu_vertex	sd_vertex	amplitude_vertex	baseline_vertex	mu_ips	sd_ips	amplitude_ips	baseline_ips	pref_n_ips	pref_n_vertex
2	26	NPCr2cm-cluster	52626	0.05990839	2.0412486	0.053980265	0.29459068	-0.045325376	2.690816	0.39196274	0.24196224	-0.006122688	14.7437	7.7002172
2	26	NPCr2cm-cluster	52665	0.028715014	4.52693	2.7714214	5.720226e-22	0.16907434	2.6648333	0.19260545	0.30674973	0.08936698	14.365555	92.47421
2	26	NPCr2cm-cluster	52666	0.039669514	2.072467	0.067765534	0.40495813	0.03777957	2.6410966	0.39407036	0.28979412	-0.120805085	14.028579	7.9443984
2	26	NPCr2cm-cluster	52707	0.030757606	2.0862484	0.09638832	0.26166704	0.05774032	2.5838578	0.22599357	0.25988072	0.018194873	13.248149	8.054641
2	26	NPCr2cm-cluster	54364	0.05008006	3.3334346	0.022305194	0.37090826	-0.057374034	2.6632445	0.14358956	0.40432298	0.029861	14.342748	28.034462
2	26	NPCr2cm-cluster	54365	0.03983009	2.333551	0.039424077	0.51180744	-0.1148895	2.5324275	0.17862785	0.3496672	-0.12561381	12.584018	10.314503
2	26	NPCr2cm-cluster	54390	0.11285263	4.302409	0.6931472	3.5297672e-14	-0.041476388	2.4831376	0.10986946	1.3513544	0.4042383	11.978789	73.87756
2	26	NPCr2cm-cluster	54393	0.03749919	3.299792	0.1907377	0.23806535	-0.005832689	2.6959465	0.18918665	0.28052467	0.01481868	14.819538	27.107
2	26	NPCr2cm-cluster	54394	0.054417312	3.2810168	0.06228873	0.23164551	0.013393646	2.5180655	0.21869342	0.3143278	-0.12169857	12.404576	26.602808
2	26	NPCr2cm-cluster	54421	0.05715269	4.302409	0.6931472	4.075891e-15	-0.038230654	2.2348924	3.5977013	3.7252927e-21	0.3626672	9.345476	73.87756
2	26	NPCr2cm-cluster	54422	0.15620476	4.3043613	0.6982301	5.2279866e-13	-0.21906403	2.4818478	0.12707625	1.5408785	0.529415	11.963349	74.021935
2	26	NPCr2cm-cluster	54424	0.069386244	3.3452883	0.22978155	0.2604301	0.00171571	2.5590055	0.30267242	0.32021418	-0.040217597	12.922958	28.368753
2	26	NPCr2cm-cluster	54425	0.06356084	3.510211	0.21495607	0.14575635	0.020917313	2.45691	0.3860755	0.2929636	-0.17939089	11.668698	33.455326
2	26	NPCr2cm-cluster	54426	0.020482838	4.6112046	2.2780962	1.2468478e-18	0.1037433	2.5108035	0.6039539	0.48403662	-0.22884692	12.314821	100.60526
2	26	NPCr2cm-cluster	54457	0.09481621	3.7102087	2.374768	0.57216233	-0.4532066	2.4212298	0.3816024	0.3017405	-0.23020636	11.259698	40.86233
2	26	NPCr2cm-cluster	54458	0.044810236	3.8664622	0.24699852	0.16425808	0.0031460312	2.4040403	0.5060413	0.3182952	-0.20026582	11.067804	47.773075
2	26	NPCr2cm-cluster	54490	0.081549406	3.2905679	0.04112188	0.40541747	0.0020056672	2.464896	0.28674194	0.32268995	0.07594814	11.762258	26.85811
2	26	NPCr2cm-cluster	54493	0.03237337	3.2247767	1.589056	0.42636973	-0.35164705	2.3996105	0.321303	0.21583748	-0.12534136	11.018884	25.147957
2	26	NPCr2cm-cluster	54524	0.085406005	3.6074417	0.3309615	0.10526617	-0.117668286	6.2316217	8.018885	0.5079753	-0.24959122	508.5796	36.8716
2	26	NPCr2cm-cluster	54527	0.103263736	3.5136886	0.36604774	0.32936177	-0.08252963	2.5009835	0.20886323	0.39694872	0.10435681	12.194482	33.571873
2	26	NPCr2cm-cluster	54530	0.02495873	4.302409	0.6931472	3.5709252e-14	0.020219833	2.3624547	0.2863341	0.25188223	0.020850345	10.6169815	73.87756
2	26	NPCr2cm-cluster	54564	0.06794846	3.2811859	0.24452595	0.26190057	-0.10425831	3.1876333	4.366425	0.7598027	-0.41466215	24.231012	26.607306
2	26	NPCr2cm-cluster	54565	0.12367487	3.2405665	0.28429744	0.48396102	-0.19237623	2.512403	0.13887237	0.614469	0.26320443	12.334535	25.54819
2	26	NPCr2cm-cluster	54569	0.03874153	2.5979848	0.55592626	0.10379168	-0.01672617	2.2147348	0.052019328	0.5866646	0.078205526	9.15898	13.436634
2	26	NPCr2cm-cluster	54604	0.11408812	3.2876148	0.3001029	0.30037168	-0.101810426	2.5114262	0.12555888	0.46429285	0.22462706	12.322491	26.778913
2	26	NPCr2cm-cluster	54607	0.043452978	3.9548645	0.05896434	0.748811	-0.023122186	2.2307525	0.26785046	0.21219471	0.012888277	9.306868	52.18862
2	26	NPCr2cm-cluster	54646	0.029465675	2.2285788	0.5570953	0.08989495	-0.046485577	2.6515508	0.4009897	0.28259224	-0.12396975	14.176005	9.286659
2	26	NPCr2cm-cluster	54687	0.022739947	2.57178	0.5343672	0.07477372	-0.013553651	2.5995152	0.26030108	0.2375008	-0.03586542	13.457212	13.089101
2	26	NPCr2cm-cluster	54688	0.017709613	4.0402675	3.560919	2.8371033e-21	-0.013711222	2.5518835	0.55095327	0.2063306	-0.20208594	12.831248	56.84154
2	26	NPCr2cm-cluster	56339	0.09186834	4.302409	0.6931472	3.824185e-16	-0.017113714	2.4964716	0.14586727	0.83042157	0.25675133	12.139586	73.87756
2	26	NPCr2cm-cluster	56370	0.13933915	4.3034916	0.69417393	2.5699106e-12	-0.14926761	2.530781	0.23582931	0.6474762	0.3770451	12.5633135	73.95757
2	26	NPCr2cm-cluster	56371	0.10646051	3.218564	0.20835096	0.36615652	-0.14207216	2.618931	0.23483539	0.5374557	0.22274838	13.721049	24.992205
2	26	NPCr2cm-cluster	56402	0.112579644	4.302409	0.693097	7.528554e-14	-0.13314258	2.5037882	0.16658998	0.7877088	0.28720078	12.228731	73.87756
2	26	NPCr2cm-cluster	56403	0.1244393	3.162407	0.18638755	0.3599053	-0.17740312	2.5992131	0.24895744	0.5320305	0.25565216	13.453148	23.627398
2	26	NPCr2cm-cluster	56435	0.05220425	4.3023458	0.6933084	3.5261507e-12	-0.059484947	2.2641826	3.569404	4.855638e-22	0.16581993	9.623255	73.87288
2	26	NPCr2cm-cluster	56436	0.09503728	2.5069692	0.7163794	0.18633164	-0.24194907	2.4996538	0.13103324	0.8489952	0.23697169	12.178277	12.267693
2	26	NPCr2cm-cluster	56441	0.023582041	2.5015976	2.5769925	0.99534625	-1.1225238	2.3303227	0.27659792	0.23965728	-0.18396631	10.28126	12.201973
2	26	NPCr2cm-cluster	56472	0.09667951	2.137557	0.05846504	1.4223443	-0.10506598	2.5453813	0.13627787	0.5285072	0.23694636	12.748089	8.478699
2	26	NPCr2cm-cluster	56476	0.03754306	3.5134823	0.14884074	0.33621883	0.0074317735	2.574164	0.038127556	0.5323159	0.055940136	13.120343	33.56495
2	26	NPCr2cm-cluster	56477	0.05772859	3.2151072	2.3243654	0.3491942	-0.2823026	4.3370123	0.6571547	2.3761892e-16	-0.20236877	76.4787	24.90596
2	26	NPCr2cm-cluster	56510	0.06084442	3.0546916	0.055754595	0.6238299	-0.056688417	3.152618	3.744625	1.0842855	-0.73157996	23.397236	21.214642
2	26	NPCr2cm-cluster	56513	0.053139508	3.2361221	0.062247727	0.74156696	0.022671465	2.6988811	0.04747589	0.5827683	0.077906564	14.863093	25.434896
2	26	NPCr2cm-cluster	56515	0.0717538	2.8793778	2.4091442	0.80090696	-0.73017776	4.174548	0.031790603	0.42530814	-0.2228934	65.01045	17.803194
2	26	NPCr2cm-cluster	56550	0.08533466	3.3082097	0.27072614	0.24480131	-0.060933106	3.3528125	3.6176271	5.1122783e-17	0.353967	28.583012	27.33614
2	26	NPCr2cm-cluster	56551	0.11033678	2.075407	0.09168114	0.38660926	0.17069003	2.5278492	0.12419565	0.55546343	0.3315513	12.526534	7.967789
2	26	NPCr2cm-cluster	56553	0.049533367	4.020256	0.03782823	1.2778189	0.033758122	2.3527544	0.232593	0.21139964	0.01131726	10.514491	55.71537
2	26	NPCr2cm-cluster	56554	0.012946963	2.71067	0.39350665	0.12334171	-0.0073489137	2.2750869	0.14196065	0.12103684	0.03049767	9.728765	15.039348
2	26	NPCr2cm-cluster	56592	0.046238482	3.9721837	0.02817572	1.0816847	0.022066183	2.2186487	0.22443676	0.16413316	0.04372452	9.194898	53.100357
2	26	NPCr2cm-cluster	56593	0.036662877	2.4182644	0.076102465	0.43304932	0.055241898	2.2270992	0.04030749	0.7788774	0.043112706	9.272927	11.226358
2	26	NPCr2cm-cluster	56632	0.0435611	3.2867923	3.5798018	1.7867059e-21	0.037006177	2.6537623	0.44154882	0.14700574	-0.19693059	14.207391	26.756897
2	26	NPCr2cm-cluster	56633	0.01745212	4.5839734	0.4389179	0.22474697	0.08283739	2.2257798	0.04351236	0.5608915	0.06949325	9.260701	97.902626
2	26	NPCr2cm-cluster	58287	0.07180953	3.9562812	1.0107607	1.1570206e-15	-0.058334924	2.6119912	0.21976988	0.35374716	0.11543101	13.626156	52.262608
2	26	NPCr2cm-cluster	58392	0.056505144	3.5413213	0.17891042	0.37318003	-0.0010207098	2.472575	0.29442173	0.12571739	-0.13429286	11.852928	34.51249
2	26	NPCr2cm-cluster	58393	0.040863156	3.9158273	3.2131164	3.419371e-12	0.064708985	4.109919	0.06942594	0.5144491	-0.16165756	60.941784	50.19057
2	26	NPCr2cm-cluster	58427	0.2150045	3.266809	0.06192227	0.5186816	-0.084473014	2.5820713	0.18673041	0.17473984	0.33000875	13.224502	26.22751
2	26	NPCr2cm-cluster	58428	0.057977676	3.2443984	0.06152051	0.7385154	-0.008134208	2.5362766	0.26717645	0.22242874	0.067413434	12.632546	25.646275
2	26	NPCr2cm-cluster	58430	0.055961013	7.0518007	9.454197	0.10896785	-0.055210043	4.177202	0.08171161	0.48202577	-0.18814144	65.183235	1154.9366
2	26	NPCr2cm-cluster	58466	0.06408	-1.8803853	2.1282344	1.1276584	0.100682296	2.53269	0.1564489	0.34005237	0.29809746	12.58732	0.15253133
2	26	NPCr2cm-cluster	58509	0.0999921	2.3732066	0.051224303	1.2151067	-0.079815544	4.190913	0.037196644	0.7861238	-0.24588285	66.083115	10.73175
2	26	NPCr2cm-cluster	60251	0.03428632	3.3478014	0.06735013	0.32163006	-0.075611174	4.6864614	2.0455346	2.4370778e-11	0.0273813	108.46867	28.44014
2	26	NPCr2cm-cluster	60252	0.03753358	3.9332728	0.33686894	0.36635724	-0.011129931	2.388507	0.21893837	0.12150606	-0.08184534	10.897211	51.07386
2	26	NPCr2cm-cluster	60253	0.018927574	2.0152473	0.25752965	0.38743117	-0.23584822	5.842763	6.31393	1.3652889	-1.3199627	344.7305	7.502583
2	26	NPCr2cm-cluster	60285	0.06399006	3.3011203	0.36999282	0.18044662	-0.11879939	3.8451414	0.038864728	0.29847008	0.13992488	46.765293	27.14303
2	26	NPCr2cm-cluster	60286	0.044597507	4.302409	0.6931472	9.654597e-15	0.07120495	2.5205977	0.1799131	0.24799336	0.14650655	12.436027	73.87756
2	26	NPCr2cm-cluster	60288	0.06677091	4.0118413	0.04382219	1.6361116	0.03020078	2.1855032	0.031147353	0.22999324	0.06043794	8.8951235	55.24851
2	26	NPCr2cm-cluster	60289	0.04074377	1.8803115	0.07290753	0.37855044	0.008524362	4.699724	0.42421824	0.972576	-0.15005443	109.91685	6.555546
2	26	NPCr2cm-cluster	60325	0.0664314	3.9842148	0.027175648	1.4755104	0.027354702	1.2876704	2.0181534	2.8811138e-19	0.092541605	3.6243334	53.743073
2	26	NPCr2cm-cluster	62057	0.027150214	3.6817489	0.36492077	0.22379005	-0.10679136	2.5696926	0.18955682	0.19092195	-0.02649588	13.06181	39.71579
2	26	NPCr2cm-cluster	62092	0.020829856	3.8408895	0.32454386	0.3283729	-0.06569333	3.1220245	0.29033	0.06605233	0.019188052	22.69227	46.566868
3	26	NPCr2cm-cluster	38449	0.016195714	2.7536998	0.08824231	0.37947035	-0.12559177	2.7536998	13.572676	0.12732497	-0.12559177	15.700615	15.700615
3	26	NPCr2cm-cluster	38450	0.021629333	3.8628035	0.2116429	0.41541815	-0.14020632	3.8628035	13.300486	0.10309942	-0.14020632	47.598602	47.598602
3	26	NPCr2cm-cluster	38593	0.0698843	4.0104246	0.07885259	1.3526766	-0.12737392	4.0104246	7.506115	0.22813758	-0.12737392	55.17029	55.17029
3	26	NPCr2cm-cluster	40313	0.026695132	2.1011157	0.026944177	1.5025645	-0.24039362	2.1011157	2.4684417	0.39920452	-0.24039362	8.175286	8.175286
3	26	NPCr2cm-cluster	40340	0.03358817	2.0748932	0.034380145	1.272636	-0.19200078	2.0748932	3.2387247	0.39069715	-0.19200078	7.963696	7.963696
3	26	NPCr2cm-cluster	40341	0.013938904	2.9118311	1.9372289	2.2765427	-2.3062122	2.9118311	1.951565	2.444059	-2.3062122	18.390444	18.390444
3	26	NPCr2cm-cluster	40369	0.03507334	2.9559867	7.681408e-08	1.1930542	-0.025458932	2.9559867	0.043404073	0.94957143	-0.025458932	19.220678	19.220678
3	26	NPCr2cm-cluster	40370	0.044113338	2.9527657	0.39558417	4.7740127e-16	-0.07218605	2.9527657	0.039210122	1.0502769	-0.07218605	19.158869	19.158869
3	26	NPCr2cm-cluster	40371	0.022224486	3.330313	0.16968015	0.4112744	-0.18210922	3.330313	2.894281	0.27769724	-0.18210922	27.947088	27.947088
3	26	NPCr2cm-cluster	40399	0.016374052	3.728211	0.06270488	0.7506396	-0.017845504	3.728211	6.3354926	0.19159815	-0.017845504	41.60461	41.60461
3	26	NPCr2cm-cluster	40400	0.019271255	2.4498546	0.27850795	0.11300589	-0.14967057	2.4498546	2.3993118	0.22697915	-0.14967057	11.586661	11.586661
3	26	NPCr2cm-cluster	40401	0.014528751	-2.4484959	0.14266282	1.0487105e-10	-0.11052349	-2.4484959	3.0163052	0.6049564	-0.11052349	0.08642348	0.08642348
3	26	NPCr2cm-cluster	40430	0.03399396	3.66081	0.02352988	0.6920162	-0.034565646	3.66081	8.28107	0.17157863	-0.034565646	38.892834	38.892834
3	26	NPCr2cm-cluster	40431	0.0103394985	4.20624	1.6105866	0.39518985	-0.3011884	4.20624	13.259283	0.33893204	-0.3011884	67.103775	67.103775
3	26	NPCr2cm-cluster	40432	0.02037257	3.8621964	0.1591647	0.4199915	-0.1250589	3.8621964	13.156067	0.10402579	-0.1250589	47.569717	47.569717
3	26	NPCr2cm-cluster	40433	0.027001977	1.4834927	0.21777345	1.5809278	-0.18580431	1.4834927	1.3889941	0.2729761	-0.18580431	4.408316	4.408316
3	26	NPCr2cm-cluster	40464	0.022771776	3.6983283	0.047695305	0.9274332	-0.039550673	3.6983283	1.5074617e-09	0.49953216	-0.039550673	40.37974	40.37974
3	26	NPCr2cm-cluster	40465	0.0118870735	3.716392	0.05425383	0.6611433	-0.09708541	3.716392	11.885012	0.05416251	-0.09708541	41.115784	41.115784
3	26	NPCr2cm-cluster	40466	0.046516	3.952818	0.053122472	1.6706151	-0.04035327	3.952818	0.7963691	1.862953e-15	-0.04035327	52.081924	52.081924
3	26	NPCr2cm-cluster	40499	0.0048951507	3.0179427	0.63845956	0.18287961	-0.23767726	3.0179427	13.014498	0.17030928	-0.23767726	20.449179	20.449179
3	26	NPCr2cm-cluster	40500	0.003319621	3.8980873	2.5544045	0.56087893	-0.5823934	3.8980873	17.128826	0.51469374	-0.5823934	49.30804	49.30804
3	26	NPCr2cm-cluster	40501	0.051517487	3.990883	0.08068216	1.0773023	-0.10504726	3.990883	3.296946	0.2311449	-0.10504726	54.10265	54.10265
3	26	NPCr2cm-cluster	40502	0.009271622	3.3260775	11.8838825	0.14681841	-0.057942323	3.3260775	0.40228257	0.09571477	-0.057942323	27.828966	27.828966
3	26	NPCr2cm-cluster	40535	0.022215486	3.4022405	1.686504	0.79843396	-0.81483257	3.4022405	13.7877865	0.8137954	-0.81483257	30.03131	30.03131
3	26	NPCr2cm-cluster	40536	0.010788858	4.4022665	2.6717443	0.64470464	-0.596488	4.4022665	14.626188	0.5973083	-0.596488	81.63569	81.63569
3	26	NPCr2cm-cluster	40537	0.062327027	4.0062437	0.09288397	0.9978195	-0.10418295	4.0062437	2.8694432	0.2624178	-0.10418295	54.94011	54.94011
3	26	NPCr2cm-cluster	40538	0.048305333	4.0271645	0.06458917	1.6282105	-0.051556304	4.0271645	4.609959	0.055161722	-0.051556304	56.10161	56.10161
3	26	NPCr2cm-cluster	40574	0.0075256824	2.933842	0.5848971	0.21243699	-0.15604377	2.933842	10.759329	0.132245	-0.15604377	18.79972	18.79972
3	26	NPCr2cm-cluster	40575	0.033364594	4.0794964	0.0607323	0.738186	-0.08159383	4.0794964	1.9971654	0.23161592	-0.08159383	59.11569	59.11569
3	26	NPCr2cm-cluster	40576	0.040362537	4.089103	0.27561334	0.18106368	-0.17268139	4.089103	4.0865064	0.25326836	-0.17268139	59.686344	59.686344
3	26	NPCr2cm-cluster	40577	0.016764343	1.2730639	0.3121465	1.9707044	-0.37880382	1.2730639	2.3757122	0.31645662	-0.37880382	3.5717795	3.5717795
3	26	NPCr2cm-cluster	42296	0.042702556	2.0932443	0.059093356	1.1010853	-0.19345614	2.0932443	2.4487758	0.48971546	-0.19345614	8.111188	8.111188
3	26	NPCr2cm-cluster	42324	0.037407875	2.7867632	1.4802047	1.4788203	-1.5743833	2.7867632	2.0774972	1.8947694	-1.5743833	16.228407	16.228407
3	26	NPCr2cm-cluster	42352	0.040887475	2.1050525	0.0550577	1.2686982	-0.094443716	2.1050525	3.1188934	0.27350628	-0.094443716	8.207534	8.207534
3	26	NPCr2cm-cluster	42354	0.032767773	2.7051284	0.74093115	4.660232e-19	-0.19511132	2.7051284	1.1383543	0.5020258	-0.19511132	14.956237	14.956237
3	26	NPCr2cm-cluster	42383	0.010077953	3.7928882	0.15852244	0.40351272	0.031773314	3.7928882	12.450092	0.13407153	0.031773314	44.384407	44.384407
3	26	NPCr2cm-cluster	42385	0.02731204	-3.2583957	0.8197423	1.6663733e-19	-0.14125265	-3.2583957	5.6410904	0.44119677	-0.14125265	0.038450032	0.038450032
3	26	NPCr2cm-cluster	42415	0.022229314	3.7109149	0.0627759	0.8681504	-0.05010765	3.7109149	4.170338	0.16302629	-0.05010765	40.8912	40.8912
3	26	NPCr2cm-cluster	42416	0.02216196	3.7268763	0.06521417	1.0060868	-0.047259394	3.7268763	12.150884	0.0991195	-0.047259394	41.549118	41.549118
3	26	NPCr2cm-cluster	42417	0.03154415	3.9224467	0.06785027	1.2019207	-0.090198345	3.9224467	14.098618	0.10809719	-0.090198345	50.52391	50.52391
3	26	NPCr2cm-cluster	42449	0.02850926	3.6582215	0.061076175	0.28950515	-0.10776698	3.6582215	3.9040215	0.14892069	-0.10776698	38.79229	38.79229
3	26	NPCr2cm-cluster	42450	0.0059167743	3.333356	1.498821	0.530161	-0.48699147	3.333356	15.6824875	0.48086566	-0.48699147	28.032255	28.032255
3	26	NPCr2cm-cluster	42452	0.030241013	4.005667	0.023886813	1.3737212	-0.06484064	4.005667	4.309054	0.053151716	-0.06484064	54.908447	54.908447
3	26	NPCr2cm-cluster	42484	0.021529257	4.3820267	0.6931472	0.07766645	-0.12452367	4.3820267	3.3219478	0.18574972	-0.12452367	80.00001	80.00001
3	26	NPCr2cm-cluster	42485	0.018912077	2.811157	0.117672905	0.2773562	-0.1512777	2.811157	13.482493	0.13985497	-0.1512777	16.629148	16.629148
3	26	NPCr2cm-cluster	42487	0.04483837	3.9743917	0.07367562	1.0750183	-0.061703112	3.9743917	9.085954	0.15086623	-0.061703112	53.21773	53.21773
3	26	NPCr2cm-cluster	42488	0.002662778	2.5344615	23.127405	0.27507868	-0.20606545	2.5344615	1.4948901	0.24628273	-0.20606545	12.609639	12.609639
3	26	NPCr2cm-cluster	42522	0.018149972	3.128599	0.48110476	0.19732025	-0.19678514	3.128599	12.512923	0.19531141	-0.19678514	22.841951	22.841951
3	26	NPCr2cm-cluster	42524	0.054038763	4.0252156	0.114340454	0.6695548	-0.08531814	4.0252156	10.107245	0.20865679	-0.08531814	55.992382	55.992382
3	26	NPCr2cm-cluster	42525	0.03771913	4.0303965	0.07896469	1.2839279	-0.038268797	4.0303965	14.253815	0.04543598	-0.038268797	56.283222	56.283222
3	26	NPCr2cm-cluster	42526	0.010289013	3.9600163	0.05502297	0.9978201	-0.018447543	3.9600163	12.62167	0.060362168	-0.018447543	52.45818	52.45818
3	26	NPCr2cm-cluster	42561	0.015616417	2.960706	0.52246344	0.24535786	-0.14439271	2.960706	9.275779	0.16030496	-0.14439271	19.311602	19.311602
3	26	NPCr2cm-cluster	42564	0.024232566	1.1151334	0.3637191	2.2087357	-0.2299604	1.1151334	2.108611	0.27833667	-0.2299604	3.049975	3.049975
3	26	NPCr2cm-cluster	44290	0.065172195	2.0949624	0.084259175	0.8915325	-0.236972	2.0949624	1.36119	0.6373627	-0.236972	8.125135	8.125135
3	26	NPCr2cm-cluster	44291	0.07281363	2.0977218	0.074860826	1.2148285	-0.2844786	2.0977218	2.0599532	0.7839645	-0.2844786	8.147587	8.147587
3	26	NPCr2cm-cluster	44317	0.056634545	2.0926585	0.08788539	0.8596163	-0.20681252	2.0926585	1.1344123	0.4589136	-0.20681252	8.106438	8.106438
3	26	NPCr2cm-cluster	44319	0.057084024	2.4923728	2.2274258	1.4461346	-1.5999851	2.4923728	3.2375836	2.0229516	-1.5999851	12.089928	12.089928
3	26	NPCr2cm-cluster	44346	0.044101655	2.0833113	0.09085611	0.7997309	-0.20597443	2.0833113	1.2441616	0.3907421	-0.20597443	8.031018	8.031018
3	26	NPCr2cm-cluster	44349	0.037077904	2.5599344	0.93450904	7.7726595e-19	-0.19042066	2.5599344	1.1592816	0.47942656	-0.19042066	12.934969	12.934969
3	26	NPCr2cm-cluster	44350	0.043899834	3.2181373	0.051329333	3.0191453	-0.3262616	3.2181373	5.6786294	0.58793	-0.3262616	24.98154	24.98154
3	26	NPCr2cm-cluster	44377	0.029336154	0.7672527	0.5372949	2.34582	-0.17043728	0.7672527	2.8023555	0.3412303	-0.17043728	2.1538408	2.1538408
3	26	NPCr2cm-cluster	44380	0.029026031	1.609438	0.6931472	0.044062976	-0.14418724	1.609438	3.3219478	0.26311952	-0.14418724	5.0000005	5.0000005
3	26	NPCr2cm-cluster	44381	0.037858367	2.0370839	0.043136492	1.02715	-0.21883018	2.0370839	1.31917	0.5168938	-0.21883018	7.6682153	7.6682153
3	26	NPCr2cm-cluster	44409	0.01700896	2.0704958	0.077758	0.5395936	0.0062383963	2.0704958	0.19499932	0.19893096	0.0062383963	7.9287534	7.9287534
3	26	NPCr2cm-cluster	44412	0.034398317	3.9175344	0.074918196	1.0101072	-0.07989761	3.9175344	13.594336	0.106108494	-0.07989761	50.27633	50.27633
3	26	NPCr2cm-cluster	44445	0.004965782	4.3820267	0.6931472	0.057681378	-0.04868454	4.3820267	3.3219478	0.094171725	-0.04868454	80.00001	80.00001
3	26	NPCr2cm-cluster	44447	0.0100361705	3.8110683	1.8799937	0.35536432	-0.3521952	3.8110683	22.23346	0.36078325	-0.3521952	45.1987	45.1987
3	26	NPCr2cm-cluster	44448	0.020749211	3.9368277	0.063057184	0.9749174	-0.080949046	3.9368277	13.283648	0.0808788	-0.080949046	51.25574	51.25574
3	26	NPCr2cm-cluster	44482	0.040269375	3.6733236	0.0954531	0.63297594	-0.12545496	3.6733236	2.7009249	0.16880012	-0.12545496	39.382584	39.382584
3	26	NPCr2cm-cluster	44484	0.020549774	4.887283	2.1723354	0.50221366	-0.35547146	4.887283	17.464275	0.3789906	-0.35547146	132.5928	132.5928
3	26	NPCr2cm-cluster	44486	0.01174891	2.026812	0.051705536	0.46250042	-0.10264581	2.026812	0.70843184	0.11099721	-0.10264581	7.589852	7.589852
3	26	NPCr2cm-cluster	44520	0.042345405	3.6933434	0.102991305	0.6334667	-0.12086863	3.6933434	1.4855621	0.17012924	-0.12086863	40.17896	40.17896
3	26	NPCr2cm-cluster	44523	0.026204228	4.0345097	0.13918829	0.47009593	-0.036892384	4.0345097	12.097378	0.09694383	-0.036892384	56.515198	56.515198
3	26	NPCr2cm-cluster	44524	0.039766967	4.0770082	0.067087576	0.7082134	-0.05839084	4.0770082	13.221188	0.1643065	-0.05839084	58.96879	58.96879
3	26	NPCr2cm-cluster	46300	0.10669845	2.0920622	0.07161498	1.4134899	-0.37894222	2.0920622	2.2470515	1.0092764	-0.37894222	8.101605	8.101605
3	26	NPCr2cm-cluster	46301	0.08443195	2.0896592	0.05629672	1.636601	-0.3996309	2.0896592	3.4862607	0.99863964	-0.3996309	8.08216	8.08216
3	26	NPCr2cm-cluster	46302	0.03689623	2.063992	0.045920566	1.4086796	-0.36140972	2.063992	2.3710656	0.56072116	-0.36140972	7.8773537	7.8773537
3	26	NPCr2cm-cluster	46328	0.09865397	2.0819604	0.075493485	1.066191	-0.23338498	2.0819604	2.123673	0.6023602	-0.23338498	8.020177	8.020177
3	26	NPCr2cm-cluster	46329	0.07027316	2.0790079	0.026230829	0.9548548	-0.17449935	2.0790079	3.2422402	0.49400902	-0.17449935	7.996531	7.996531
3	26	NPCr2cm-cluster	46330	0.035747886	2.075687	0.016257871	0.33025554	-0.21967945	2.075687	1.9219096	0.42503923	-0.21967945	7.9700193	7.9700193
3	26	NPCr2cm-cluster	46331	0.023284614	2.0658891	0.043269914	1.0535876	-0.1605078	2.0658891	0.7070458	0.30712432	-0.1605078	7.8923116	7.8923116
3	26	NPCr2cm-cluster	46357	0.04709822	2.0676374	0.08529928	0.9403022	-0.23332697	2.0676374	1.9984318	0.45760894	-0.23332697	7.906122	7.906122
3	26	NPCr2cm-cluster	46358	0.05391699	2.0771883	0.07587259	0.8355809	-0.12593527	2.0771883	2.3433745	0.33102852	-0.12593527	7.981994	7.981994
3	26	NPCr2cm-cluster	46359	0.03838581	2.0760489	0.025431907	0.6384958	-0.055142637	2.0760489	2.6538668	0.21389826	-0.055142637	7.972904	7.972904
3	26	NPCr2cm-cluster	46360	0.018801928	2.4879766	0.30421513	4.3441403e-07	-0.11206937	2.4879766	0.68891746	0.24651141	-0.11206937	12.036895	12.036895
3	26	NPCr2cm-cluster	46362	0.024378657	2.026965	0.048847966	1.3487844	-0.10374344	2.026965	1.4852133	0.42132217	-0.10374344	7.591012	7.591012
3	26	NPCr2cm-cluster	46387	0.03415352	2.2164292	2.3773417	0.39694488	-0.532098	2.2164292	15.455737	0.61200815	-0.532098	9.174513	9.174513
3	26	NPCr2cm-cluster	46388	0.0304811	2.0687873	0.0787439	0.73850524	-0.1750325	2.0687873	8.317788	0.2776201	-0.1750325	7.915219	7.915219
3	26	NPCr2cm-cluster	46389	0.03063637	2.083651	0.07175415	0.7450939	-0.072317645	2.083651	2.1860464	0.19229408	-0.072317645	8.033747	8.033747
3	26	NPCr2cm-cluster	46390	0.02753073	2.0770922	0.05647263	0.6489868	-0.02747173	2.0770922	2.9117894	0.14199038	-0.02747173	7.9812264	7.9812264
3	26	NPCr2cm-cluster	46393	0.030945003	2.0349693	0.04680372	1.1057361	-0.18222395	2.0349693	1.3627185	0.4777568	-0.18222395	7.652017	7.652017
3	26	NPCr2cm-cluster	46420	0.018863857	2.834301	0.15712622	0.22981136	-0.13518733	2.834301	15.889735	0.18000604	-0.13518733	17.018501	17.018501
3	26	NPCr2cm-cluster	46425	0.02943176	2.096896	0.18549655	0.2578325	-0.17270964	2.096896	1.2455105	0.38789606	-0.17270964	8.1408615	8.1408615
3	26	NPCr2cm-cluster	46459	0.015310526	3.9148319	0.06778554	0.60714626	-0.059084862	3.9148319	13.655745	0.0657258	-0.059084862	50.140644	50.140644
3	26	NPCr2cm-cluster	46495	0.014465988	5.664437	2.1736586	0.33787838	-0.16546695	5.664437	19.412106	0.20849568	-0.16546695	288.4255	288.4255
