option	position	payoff	w	d_percept_log	d_percept_log_lo	d_percept_log_hi	d_percept_chf	d_percept_chf_lo	d_percept_chf_hi	nu
safe	n1 (first-presented)	56.83050847457627	0.11458608947952748	-0.2453107747012805	-0.7514220423605401	0.28897251849797573	-13.941136060565992	-42.70369674635409	16.422455161418856	3.9814667950445246
safe	n1 (first-presented)	58.61016949152542	0.11203946873583143	-0.24607707833256773	-0.7544965536307243	0.28973301139797786	-14.42261926905117	-44.22117088906855	16.98130090532555	4.032765158429593
safe	n1 (first-presented)	60.389830508474574	0.1096314336790384	-0.2468014452470576	-0.7573019859371192	0.2904574354854908	-14.904297447716381	-45.73333857447382	17.540675298894975	4.082864094617129
safe	n1 (first-presented)	62.16949152542372	0.10734764638854079	-0.2474882609974234	-0.7599146057371687	0.29109837384814774	-15.38621934472117	-47.243504641422625	18.097437886017048	4.131885022224428
safe	n1 (first-presented)	63.94915254237288	0.10517507199363862	-0.24814151368813028	-0.7620519897410087	0.29170354562637263	-15.868439510937554	-48.732578937166544	18.65419453641193	4.179950254081382
safe	n1 (first-presented)	65.72881355932203	0.103101835228258	-0.24876483767744512	-0.7640390675643088	0.2922765460579086	-16.351017635815804	-50.21938142397271	19.210990603602873	4.22718288557444
safe	n1 (first-presented)	67.50847457627118	0.10111709724914808	-0.24936155110360614	-0.765408347359141	0.29282065597827905	-16.834017932977343	-51.671549958160305	19.7678758095167	4.273706699583065
safe	n1 (first-presented)	69.28813559322035	0.09921094994103745	-0.24993468807309335	-0.7671548273070834	0.29333887686253163	-17.317508556657724	-53.15472769544673	20.32490387481406	4.3196460854679835
safe	n1 (first-presented)	71.0677966101695	0.0973743253249936	-0.25048702623231656	-0.7687604025287217	0.29383396102778825	-17.80156103376447	-54.63410792886322	20.882132179483325	4.3651259699679175
safe	n1 (first-presented)	72.84745762711864	0.09559891801602857	-0.25102111034572955	-0.7701291571358647	0.2943078036983282	-18.286249699422804	-56.101951141863495	21.439575259244318	4.410271758189626
safe	n1 (first-presented)	74.62711864406779	0.09387711895216938	-0.2515392724208196	-0.771938504324441	0.2947605452219802	-18.771651126590992	-57.607546348144304	21.997130179870826	4.455209283146941
safe	n1 (first-presented)	76.40677966101694	0.09220195884800539	-0.2520436488512747	-0.7735006867498937	0.2951968270846968	-19.257843542738076	-59.10069654014441	22.555038923691743	4.500064762528723
safe	n1 (first-presented)	78.1864406779661	0.09056706001838737	-0.252536194991819	-0.7746675918012578	0.295618616707641	-19.744906228767135	-60.5685017115119	23.11336743851437	4.54496476156131
safe	n1 (first-presented)	79.96610169491525	0.08896659537881105	-0.2530186975298976	-0.7758505320394891	0.2960277342694973	-20.232918897390793	-62.04174254512388	23.67218390310997	4.590036160985704
safe	n1 (first-presented)	81.7457627118644	0.08739525356359844	-0.25349278497895494	-0.7771063502867949	0.2964258649006038	-20.721961050059313	-63.52515131242731	24.231558413823933	4.63540612929878
safe	n1 (first-presented)	83.52542372881355	0.08584820921610796	-0.25395993658405586	-0.7789777906686001	0.29681456908076526	-21.21211131332588	-65.06445004092984	24.791562651356116	4.681202098516937
safe	n1 (first-presented)	85.30508474576271	0.08432109760107453	-0.25442148990179325	-0.7803866146393068	0.29719529146946433	-21.703446757215684	-66.57094629626495	25.352269524844303	4.727551742813355
safe	n1 (first-presented)	87.08474576271186	0.08280999277146377	-0.25487864729169735	-0.7820754952325079	0.29767935503264137	-22.196042199741367	-68.10684566956992	25.923330951825612	4.774582959460562
safe	n1 (first-presented)	88.86440677966101	0.08131138859412104	-0.2553324815347433	-0.7834317048797323	0.29818582316642006	-22.689969503163713	-69.61919370651587	26.49810628578882	4.822423851580842
safe	n1 (first-presented)	90.64406779661016	0.07982218200275404	-0.2557839407752052	-0.7848947402857598	0.29867971554663814	-23.18529686891182	-71.14605205166514	27.073544385481704	4.871202712271068
safe	n1 (first-presented)	92.42372881355932	0.07833965790577276	-0.2562338529642955	-0.7863986936577247	0.29916014204875485	-23.682088139225485	-72.68189960195886	27.649495840540002	4.921048009727404
safe	n1 (first-presented)	94.20338983050847	0.07686147523217311	-0.25668292996716474	-0.7877694162831846	0.29946864509497334	-24.180402114533923	-74.21054941867695	28.21096151589596	4.9720883730511005
safe	n1 (first-presented)	95.98305084745762	0.07538565365259998	-0.25713177147840505	-0.7891075406078766	0.29967449872982177	-24.680291896308603	-75.74094919427804	28.76367264927086	5.024452578470026
safe	n1 (first-presented)	97.76271186440678	0.0739105605661628	-0.25758086887484016	-0.790950694623326	0.3000024226298928	-25.181804265594543	-77.32548485741262	29.329050402190198	5.07826953576282
safe	n1 (first-presented)	99.54237288135593	0.07243489799736952	-0.25803060911781156	-0.7920977670706905	0.3003578445982622	-25.684979107608594	-78.84729128824007	29.898332564840576	5.133668274723909
safe	n1 (first-presented)	101.32203389830508	0.07095768910216883	-0.25848127880024124	-0.7935803317425847	0.30069366867298003	-26.189848892675286	-80.40717327385036	30.466894090289394	5.1907779315581974
safe	n1 (first-presented)	103.10169491525423	0.06947826403769823	-0.25893306841641617	-0.7952978395363777	0.30123930966761603	-26.69643822333999	-81.99655521864042	31.05828340183234	5.249727735143766
safe	n1 (first-presented)	104.88135593220339	0.0679962450067245	-0.259386076914758	-0.7966134582514244	0.3016730738640676	-27.20476345675462	-83.5498996552511	31.63988103509916	5.310646993148972
safe	n1 (first-presented)	106.66101694915254	0.0665115303444566	-0.2598403165759704	-0.7980571326331223	0.3020875307126973	-27.714832410382737	-85.12158535017353	32.22096323347464	5.373665078035922
safe	n1 (first-presented)	108.44067796610169	0.06502427757165347	-0.2602957182411336	-0.799393293758019	0.30251291430619043	-28.226644157741916	-86.68675073667467	32.804705520864516	5.438911413024562
safe	n1 (first-presented)	110.22033898305084	0.06353488539280254	-0.26075213689684346	-0.8013620118776223	0.3029248994688135	-28.740188919324964	-88.32639259729115	33.388485105859225	5.506515458129435
safe	n1 (first-presented)	112.0	0.06204397467051852	-0.2612093576077205	-0.8028259691583538	0.3033330442248847	-29.2554480520647	-89.91650854573562	33.97330095318709	5.576606696413172
safe	n2 (second-presented)	7.0	0.5452776054083474	-0.11823992413124049	-0.3827469432523183	0.17194319661177124	-0.8276794689186836	-2.679228602766228	1.2036023762823984	1.2970097901791602
safe	n2 (second-presented)	8.779661016949152	0.4720115349706293	-0.13925174172380442	-0.435545394808228	0.19024727939159594	-1.2225830883547573	-3.823940923909527	1.6703066224550287	1.5045725061117243
safe	n2 (second-presented)	10.559322033898304	0.41469756235274635	-0.15590037682766697	-0.4783960920793976	0.2037154158556734	-1.6462022841294326	-5.051538396024825	2.151096679289568	1.691622043493681
safe	n2 (second-presented)	12.338983050847457	0.37068445329351546	-0.16880104244926974	-0.5154690687232997	0.21635889757470408	-2.0828332017469213	-6.360364102212917	2.6696487700743146	1.8565692974707166
safe	n2 (second-presented)	14.118644067796609	0.336797236890978	-0.17879560822548665	-0.5447058240651473	0.22685455835197482	-2.5243515534208534	-7.6905076516316555	3.202878764528729	2.000608194193856
safe	n2 (second-presented)	15.898305084745763	0.310259104534849	-0.18665629201624437	-0.5673266421674228	0.2335868735759905	-2.967518676461648	-9.019532039882078	3.7136353799030357	2.126702183916408
safe	n2 (second-presented)	17.677966101694913	0.2888556720514277	-0.19301549226386264	-0.5875599011470424	0.23976701795844219	-3.41212132934252	-10.386864015192629	4.238593215773816	2.238913632030891
safe	n2 (second-presented)	19.45762711864407	0.27085839076291135	-0.19837539837102555	-0.6029731361343283	0.24499069821872113	-3.859914531015887	-11.73242644546117	4.766937653476133	2.3419893900552853
safe	n2 (second-presented)	21.237288135593218	0.2549624853262362	-0.20311925632088101	-0.6167598638090346	0.24944035214941346	-4.313702172373964	-13.098306938181699	5.297436631240933	2.4408027675313595
safe	n2 (second-presented)	23.016949152542374	0.2406231044786383	-0.2074062947896128	-0.6309518050852126	0.25355805295028727	-4.773860141089734	-14.522585615351165	5.836132811974409	2.5372064273411663
safe	n2 (second-presented)	24.796610169491526	0.2276667345113171	-0.21128570312885508	-0.6426022403079679	0.2572458244635505	-5.239169214873135	-15.934357246958593	6.378824426952108	2.631166413836113
safe	n2 (second-presented)	26.576271186440678	0.21594089772124697	-0.21480109858214733	-0.65311604046917	0.25985047873181016	-5.708612247064526	-17.357389007723032	6.905856790703022	2.722647880065397
safe	n2 (second-presented)	28.35593220338983	0.20530924385222538	-0.21799181725273048	-0.6621060878017411	0.2625486355118755	-6.181361190912171	-18.774635337157843	7.44481130866725	2.811637430396131
safe	n2 (second-presented)	30.135593220338983	0.19565054835209333	-0.22089307565060248	-0.6720044218760503	0.26549805943776705	-6.656743872996121	-20.251251899925716	8.000941520005929	2.8981399216189834
safe	n2 (second-presented)	31.915254237288135	0.18685744710721652	-0.2235362443112356	-0.6803131313377735	0.26817011414382447	-7.134216068441636	-21.712366547610635	8.558717371742736	2.9821757211564686
safe	n2 (second-presented)	33.69491525423729	0.1788350758929832	-0.2259491759025108	-0.6887897859924649	0.27077357153619697	-7.613338333799856	-23.20871346700034	9.123692545999315	3.0637783687300404
safe	n2 (second-presented)	35.474576271186436	0.1714997184084621	-0.22815655071793903	-0.6958137924979418	0.2728217118373352	-8.093756960214344	-24.68369945251173	9.678234625009196	3.142992589305892
safe	n2 (second-presented)	37.25423728813559	0.16477752320750128	-0.23018021669226546	-0.7027696112489175	0.27472808964778256	-8.575188411688126	-26.181145856357972	10.23478544145468	3.2198726088179375
safe	n2 (second-presented)	39.03389830508475	0.15860332117905845	-0.23203951071239873	-0.708943200124483	0.2764839806095142	-9.057406663909394	-27.67281677774041	10.7922475820968	3.2944807289190314
safe	n2 (second-presented)	40.813559322033896	0.1529195569305495	-0.23375155435021952	-0.7139581268447825	0.2782692990280285	-9.540232930090315	-29.139172363427736	11.35716054338123	3.366886122113576
safe	n2 (second-presented)	42.59322033898305	0.1476753361660321	-0.23533152121302223	-0.7187502291019001	0.27948581096564806	-10.023527335734322	-30.61388687683178	11.904200728079214	3.437163813639604
safe	n2 (second-presented)	44.3728813559322	0.14282558456659689	-0.23679287562079698	-0.7234755729932213	0.28128978793552123	-10.507182175851636	-32.102695764343274	12.481638386698213	3.5053938211518223
safe	n2 (second-presented)	46.152542372881356	0.13833031013764782	-0.23814758379450662	-0.7283119770238508	0.2823263419851397	-10.99111645207528	-33.61344938027026	13.030078461449753	3.5716604274891868
safe	n2 (second-presented)	47.932203389830505	0.13415395937449204	-0.23940629953544532	-0.7316432865317086	0.2832953841478682	-11.475271442139649	-35.0692748188419	13.578971972375783	3.6360515655497787
safe	n2 (second-presented)	49.71186440677966	0.13026485717029176	-0.24057852673819524	-0.7354999576899091	0.2842936172053768	-11.95960710039198	-36.56307416787294	14.132765750226612	3.6986582975471154
safe	n2 (second-presented)	51.49152542372881	0.12663472066012124	-0.2416727611736995	-0.7403850592012678	0.28532897770692334	-12.444099126198289	-38.123556099211044	14.692024309722594	3.7595743737164042
safe	n2 (second-presented)	53.271186440677965	0.12323823784592887	-0.24269661391379996	-0.7433485070558699	0.2860741737659283	-12.928736568323275	-39.59905690977286	15.239510646547673	3.818895857920454
safe	n2 (second-presented)	55.050847457627114	0.12005270268006131	-0.2436569186153756	-0.7470550866717212	0.28710129182673694	-13.413519858690508	-41.126015618809326	15.80516942124138	3.8767208096209593
safe	n2 (second-presented)	56.83050847457627	0.11705769917690281	-0.2445598246863292	-0.7490386867399745	0.2880675519049182	-13.898459189377318	-42.56824943456161	16.37102544978289	3.933149013379815
safe	n2 (second-presented)	58.61016949152542	0.1142348280005929	-0.24541087814529855	-0.7515635364042811	0.2888743248997314	-14.383573163160035	-44.04926625230515	16.930973144123236	3.9882817484816653
safe	n2 (second-presented)	60.389830508474574	0.11156746980142497	-0.2462150917790007	-0.7537687394251998	0.289768730725241	-14.868887661162365	-45.519966416474354	17.499084535153116	4.0422215924637275
safe	n2 (second-presented)	62.16949152542372	0.10904058032452549	-0.2469770060050777	-0.756780013665473	0.290632184441148	-15.354434881807201	-47.04862864618567	18.068455127629335	4.095072253337853
safe	n2 (second-presented)	63.94915254237288	0.10664051298443937	-0.24770074166904396	-0.759641878163815	0.29144097746314646	-15.840252513852587	-48.57845434427244	18.63740352488901	4.146938426123901
safe	n2 (second-presented)	65.72881355932203	0.10435486518843705	-0.24839004584335267	-0.7621312780038308	0.29197883648798095	-16.326383013229183	-50.09398467964163	19.191422506786274	4.197925670009315
safe	n2 (second-presented)	67.50847457627118	0.10217234520404599	-0.24904833155483858	-0.7638415833992728	0.2924864142186486	-16.81287295903258	-51.565780113208525	19.745311658184363	4.24814030303024
safe	n2 (second-presented)	69.28813559322035	0.10008265680896535	-0.24967871224299196	-0.7655591047241292	0.29296793917923775	-17.29977246863307	-53.044163052749845	20.299202294317354	4.297689311653316
safe	n2 (second-presented)	71.0677966101695	0.0980763993414792	-0.2502840316442516	-0.7671749196332464	0.29342546645100565	-17.787134655666897	-54.52143115291868	20.853101369984184	4.346680273040904
safe	n2 (second-presented)	72.84745762711864	0.09614498109418462	-0.25086688970513216	-0.7684448846783524	0.29389524805372863	-18.27501511784166	-55.979256175382346	21.40952162940552	4.39522128811921
safe	n2 (second-presented)	74.62711864406779	0.0942805442704323	-0.25142966504780734	-0.7699943455016688	0.2943985280638695	-18.763471444160945	-57.46245937701436	21.97011388246131	4.443420923849849
safe	n2 (second-presented)	76.40677966101694	0.09247589995791919	-0.2519745344441068	-0.7714686900178851	0.2948832733630139	-19.252562733458188	-58.94543821356992	22.53108129356723	4.491388163340394
safe	n2 (second-presented)	78.1864406779661	0.09072447177334632	-0.25250348969619385	-0.7731724677727964	0.2953515068233982	-19.742349118110887	-60.45160328535441	23.092483067395527	4.5392323626262
safe	n2 (second-presented)	79.96610169491525	0.08902024700126768	-0.2530183522730607	-0.7752761355928183	0.2958050918367168	-20.232891288547464	-61.99581030045621	23.654380055688645	4.5870632131209
safe	n2 (second-presented)	81.7457627118644	0.08735773419390942	-0.25352078601012557	-0.7770904670781518	0.2962725813360472	-20.72425001570907	-63.52385292742247	24.219028131928063	4.6349907088719515
safe	n2 (second-presented)	83.52542372881355	0.08573192632094172	-0.25401230814351183	-0.7792473499743554	0.29675921393075266	-21.21648567002078	-65.0869650961631	24.786939088995744	4.683125117875277
safe	n2 (second-presented)	85.30508474576271	0.08413826866254537	-0.254494298920017	-0.7813712934656413	0.29718429417642955	-21.709657736685514	-66.65494440699275	25.35133139983	4.731576956803005
safe	n2 (second-presented)	87.08474576271186	0.08257263072875698	-0.2549680099974616	-0.7827346681138528	0.29760541251318046	-22.20382432825352	-68.16424957235553	25.91689168631731	4.780456968584168
safe	n2 (second-presented)	88.86440677966101	0.08103128156571618	-0.25543457182726614	-0.7839960260117462	0.29802336746651414	-22.699041696446717	-69.66934176914552	26.483669756388704	4.829876102352487
safe	n2 (second-presented)	90.64406779661016	0.07951086787741922	-0.2558950001910622	-0.7852868786348046	0.29843885075608595	-23.195363746132212	-71.1815970667616	27.051711421077076	4.879945495340479
safe	n2 (second-presented)	92.42372881355932	0.07800839445191268	-0.25635020204532755	-0.7864256217121871	0.29885245201968824	-23.69284155513849	-72.68438839316197	27.621057980734914	4.930776456356825
safe	n2 (second-presented)	94.20338983050847	0.07652120643523123	-0.25680098081193875	-0.7880447906708711	0.2992589965973058	-24.191522904283996	-74.2364906194695	28.19121191674281	4.982480450536045
safe	n2 (second-presented)	95.98305084745762	0.07504697304622433	-0.2572480412377555	-0.7894328734240053	0.29960154020298957	-24.691451822532365	-75.77217563051086	28.756669867280166	5.035169085096864
safe	n2 (second-presented)	97.76271186440678	0.07358367237186779	-0.2576919939325347	-0.7904520106157398	0.2998534870630338	-25.19266815259085	-77.27673215646757	29.314490057280995	5.088954095889691
safe	n2 (second-presented)	99.54237288135593	0.07212957692663688	-0.2581333596813648	-0.7918237515475693	0.30023379323108706	-25.695207142519585	-78.82001513286228	29.885984197392787	5.143947334554499
safe	n2 (second-presented)	101.32203389830508	0.07068323970169263	-0.2585725736152003	-0.793679525858702	0.3006128553318101	-26.199099069011318	-80.41722382344612	30.458705918195943	5.200260756149096
safe	n2 (second-presented)	103.10169491525423	0.06924348047046697	-0.2590099893108323	-0.7951388453498254	0.3009912155994687	-26.704368897928692	-81.98016264852521	31.032704482907928	5.258006407144095
safe	n2 (second-presented)	104.88135593220339	0.06780937215697368	-0.259445882879675	-0.7965619445753399	0.30147180663302703	-27.211035987447943	-83.54449683105429	31.6187718550029	5.3172964137151695
safe	n2 (second-presented)	106.66101694915254	0.06638022711189931	-0.25988045709305946	-0.7983477029938353	0.30200976230042187	-27.71911383875632	-85.15257788034246	32.212668375534825	5.378242970295194
safe	n2 (second-presented)	108.44067796610169	0.06495558317914737	-0.26031384558033055	-0.7993433654352692	0.3021807211247481	-28.22860989869415	-86.68133647550596	32.76868226705319	5.440958328378315
safe	n2 (second-presented)	110.22033898305084	0.06353518947180187	-0.26074611712500645	-0.8008061754783073	0.30250597828188114	-28.739525418032486	-88.26512812093952	33.34231147062836	5.50555478559466
safe	n2 (second-presented)	112.0	0.0621189918111064	-0.26117728007369123	-0.8022472911289293	0.30323233251551635	-29.251855368253413	-89.85169660644009	33.96202124173783	5.572144675097662
