x	memory_noise_sd_dm1	memory_noise_sd_dm2	memory_noise_sd_dm3	memory_noise_sd_dm4	memory_noise_sd_dm5	perceptual_noise_sd_dm1	perceptual_noise_sd_dm2	perceptual_noise_sd_dm3	perceptual_noise_sd_dm4	perceptual_noise_sd_dm5
16.194579413384886	0.025082910757803365	0.8383422660518478	0.1311513979996873	0.005423425190661601	0.0	0.025082910757803365	0.8383422660518478	0.1311513979996873	0.005423425190661601	0.0
16.576327871119407	0.018266125837740982	0.8357998934887145	0.1398065970685288	0.006127383605015871	0.0	0.018266125837740982	0.8357998934887145	0.1398065970685288	0.006127383605015871	0.0
16.967075135260856	0.012698572353441635	0.831673631944362	0.14871933572460921	0.006908459977587358	0.0	0.012698572353441635	0.831673631944362	0.14871933572460921	0.006908459977587358	0.0
17.367033331137083	0.008308182486369244	0.8260457031472004	0.15787216810682242	0.007773946259608082	0.0	0.008308182486369244	0.8260457031472004	0.15787216810682242	0.007773946259608082	0.0
17.77641958442292	0.005004128622362817	0.819019888700647	0.16724422796960442	0.008731754707385799	0.0	0.005004128622362817	0.819019888700647	0.16724422796960442	0.008731754707385799	0.0
18.195456139011455	0.002674682710358106	0.8107239819602853	0.17681086787519873	0.009790467454157873	0.0	0.002674682710358106	0.8107239819602853	0.17681086787519873	0.009790467454157873	0.0
18.62437047766374	0.0011848801010383454	0.8013124633763299	0.1865432666233139	0.010959389899317879	0.0	0.0011848801010383454	0.8013124633763299	0.1865432666233139	0.010959389899317879	0.0
19.063395445502564	0.0003739717004264881	0.7909694177533019	0.19640800234384598	0.012248608202425754	0.0	0.0003739717004264881	0.7909694177533019	0.19640800234384598	0.012248608202425754	0.0
19.512769376417307	5.2647005467578836e-05	0.7799117133250635	0.20636658847871858	0.013669051190750231	0.0	5.2647005467578836e-05	0.7799117133250635	0.20636658847871858	0.013669051190750231	0.0
19.972736222448532	9.224185582458816e-09	0.7683924640996245	0.21637496966418976	0.015232557012000408	0.0	9.224185582458816e-09	0.7683924640996245	0.21637496966418976	0.015232557012000408	0.0
20.44354568622235	0.0	0.756659468521719	0.22638937963157335	0.016951039786454968	1.1206025266828352e-07	0.0	0.756659468521719	0.22638937963157335	0.016951039786454968	1.1206025266828352e-07
20.925453356506786	0.0	0.7447742086115885	0.2363919025501881	0.018832870949923163	1.0178883004851427e-06	0.0	0.7447742086115885	0.2363919025501881	0.018832870949923163	1.0178883004851427e-06
21.418720846963488	0.0	0.732738350485134	0.24637258318111693	0.0208853991947721	3.6671389769830177e-06	0.0	0.732738350485134	0.24637258318111693	0.0208853991947721	3.6671389769830177e-06
21.923615938170162	0.0	0.720553789283105	0.25632092765703957	0.023116142103859497	9.140955996163877e-06	0.0	0.720553789283105	0.25632092765703957	0.023116142103859497	9.140955996163877e-06
22.44041272299084	0.0	0.7082226713165362	0.26622588598181907	0.02553277777190423	1.8664929740481214e-05	0.0	0.7082226713165362	0.26622588598181907	0.02553277777190423	1.8664929740481214e-05
22.969391755372968	0.0	0.6957474059830491	0.2760758363011523	0.028143134518188104	3.3623197610648175e-05	0.0	0.6957474059830491	0.2760758363011523	0.028143134518188104	3.3623197610648175e-05
23.510840202651973	0.0	0.6831306779709815	0.28585856955407285	0.030955178724513643	5.5573750431783064e-05	0.0	0.6831306779709815	0.28585856955407285	0.030955178724513643	5.5573750431783064e-05
24.065052001446038	0.0	0.6703754597382674	0.29556127461360737	0.03397700060678817	8.626504133717382e-05	0.0	0.6703754597382674	0.29556127461360737	0.03397700060678817	8.626504133717382e-05
24.632328017225745	0.0	0.6574850242502484	0.3051705240367626	0.03721679771201679	0.000127654000972344	0.0	0.6574850242502484	0.3051705240367626	0.03721679771201679	0.000127654000972344
25.21297620764524	0.0	0.6444629579576175	0.31467226055697195	0.04068285591456851	0.00018192557084197134	0.0	0.6444629579576175	0.31467226055697195	0.04068285591456851	0.00018192557084197134
25.80731178972345	0.0	0.6313131739923628	0.3240517844662096	0.0443835276662254	0.0002515138752019748	0.0	0.6313131739923628	0.3240517844662096	0.0443835276662254	0.0002515138752019748
26.41565741096621	0.0	0.6180399255559396	0.3332937420493082	0.04832720723362873	0.0003391251611232764	0.0	0.6180399255559396	0.3332937420493082	0.04832720723362873	0.0003391251611232764
27.038343324522277	0.0	0.6046478194698742	0.3423821152496803	0.05252230263417536	0.0004477626462701084	0.0	0.6046478194698742	0.3423821152496803	0.05252230263417536	0.0004477626462701084
27.675707568468123	0.0	0.5911418298545975	0.3513002127637422	0.056977203957064744	0.0005807534245955094	0.0	0.5911418298545975	0.3513002127637422	0.056977203957064744	0.0005807534245955094
28.328096149318974	0.0	0.5775273118974547	0.3600306627810109	0.06170024772991924	0.0007417775916149677	0.0	0.5775273118974547	0.3600306627810109	0.06170024772991924	0.0007417775916149677
28.995863229865673	0.0	0.5638100156655238	0.36855540760819616	0.06669967696304493	0.0009348997632350561	0.0	0.5638100156655238	0.36855540760819616	0.06669967696304493	0.0009348997632350561
29.67937132143943	0.0	0.5499960999130575	0.3768557004387798	0.07198359647281175	0.0011646031753508007	0.0	0.5499960999130575	0.3768557004387798	0.07198359647281175	0.0011646031753508007
30.378991480708617	0.0	0.5360921458269944	0.3849121045547166	0.07755992305263747	0.0014358265656514554	0.0	0.5360921458269944	0.3849121045547166	0.07755992305263747	0.0014358265656514554
31.095103511114644	0.0	0.5221051706470095	0.3927044952741472	0.08343633002448084	0.001754004054362598	0.0	0.5221051706470095	0.3927044952741472	0.08343633002448084	0.001754004054362598
31.82809616905624	0.0	0.5080426410889679	0.4002120649885667	0.08962018566538425	0.002125108257081237	0.0	0.5080426410889679	0.4002120649885667	0.08962018566538425	0.002125108257081237
32.578367374934004	0.0	0.49391248649233166	0.407413331664911	0.09611848496224323	0.002555696880514146	0.0	0.49391248649233166	0.407413331664911	0.09611848496224323	0.002555696880514146
33.346324429169734	0.0	0.4797231116029958	0.4142861512227083	0.10293777410339763	0.0030529630708984604	0.0	0.4797231116029958	0.4142861512227083	0.10293777410339763	0.0030529630708984604
34.132384233318106	0.0	0.46548340889313894	0.42080773423400797	0.11008406706758833	0.003624789805264653	0.0	0.46548340889313894	0.42080773423400797	0.11008406706758833	0.003624789805264653
34.936973516390324	0.0	0.4512027703089044	0.42695466743445903	0.11756275361903762	0.004279808637598917	0.0	0.4512027703089044	0.42695466743445903	0.11756275361903762	0.004279808637598917
35.76052906651291	0.0	0.4368910983249765	0.4327029405779149	0.12537849796162107	0.005027463135487522	0.0	0.4368910983249765	0.4327029405779149	0.12537849796162107	0.005027463135487522
36.60349796804726	0.0	0.42255881617235536	0.43802797921455855	0.13353512724498723	0.005878077368098614	0.0	0.42255881617235536	0.43802797921455855	0.13353512724498723	0.005878077368098614
37.46633784429879	0.0	0.4082168770917265	0.442904684024035	0.14203550905073176	0.006842929833506738	0.0	0.4082168770917265	0.442904684024035	0.14203550905073176	0.006842929833506738
38.34951710594733	0.0	0.39387677244971686	0.4473074773907638	0.15088141691698975	0.007934333242529564	0.0	0.39387677244971686	0.4473074773907638	0.15088141691698975	0.007934333242529564
39.25351520533354	0.0	0.37955053853890874	0.4512103579688125	0.16007338288470518	0.009165720607573606	0.0	0.37955053853890874	0.4512103579688125	0.16007338288470518	0.009165720607573606
40.17882289673981	0.0	0.36525076186464017	0.4545869640487678	0.16961053596795717	0.010551738118635214	0.0	0.36525076186464017	0.4545869640487678	0.16961053596795717	0.010551738118635214
41.125942502806396	0.0	0.3509905827022626	0.4574106466093538	0.17949042536363935	0.012108345324744266	0.0	0.3509905827022626	0.4574106466093538	0.17949042536363935	0.012108345324744266
42.095388187227776	0.0	0.33678369668750735	0.4596545530124962	0.18970882712204054	0.013852923177956044	0.0	0.33678369668750735	0.4596545530124962	0.18970882712204054	0.013852923177956044
43.08768623387716	0.0	0.32264435417980447	0.4612917223825598	0.2002595328989493	0.015804390538686597	0.0	0.32264435417980447	0.4612917223825598	0.2002595328989493	0.015804390538686597
44.10337533251079	0.0	0.30858735711368035	0.46229519379907735	0.21113411930128242	0.017983329785960095	0.0	0.30858735711368035	0.46229519379907735	0.21113411930128242	0.017983329785960095
45.14300687120685	0.0	0.2946280530265567	0.4626381285279109	0.22232169622131376	0.020412122224218586	0.0	0.2946280530265567	0.4626381285279109	0.22232169622131376	0.020412122224218586
46.20714523569804	0.0	0.2807823259222216	0.4622939476190244	0.2338086324287729	0.023115094029980937	0.0	0.2807823259222216	0.4622939476190244	0.2338086324287729	0.023115094029980937
47.296368115760224	0.0	0.26706658359778357	0.4612364863104436	0.24557825655468762	0.026118673537085024	0.0	0.26706658359778357	0.4612364863104436	0.24557825655468762	0.026118673537085024
48.41126681882337	0.0	0.25349774102785033	0.45944016679818855	0.2576105314551731	0.02945156071878794	0.0	0.25349774102785033	0.45944016679818855	0.2576105314551731	0.02945156071878794
49.55244659097515	0.0	0.24009319936277995	0.45688019106164357	0.2698816997866439	0.03314490978893268	0.0	0.24009319936277995	0.45688019106164357	0.2698816997866439	0.03314490978893268
50.72052694553145	0.0	0.22687082005793532	0.4535327555737024	0.28236389845532417	0.03723252591303813	0.0	0.22687082005793532	0.4535327555737024	0.28236389845532417	0.03723252591303813
51.916141999352234	0.0	0.2138488936076784	0.44937528987588127	0.2950247394225632	0.04175107709387713	0.0	0.2138488936076784	0.44937528987588127	0.2950247394225632	0.04175107709387713
53.13994081708498	0.0	0.20104610231112563	0.44438672116124933	0.3078268541523803	0.04674032237524463	0.0	0.20104610231112563	0.44438672116124933	0.3078268541523803	0.04674032237524463
54.39258776352305	0.0	0.1884814764461564	0.43854776718339183	0.32072739877786305	0.052243357592588614	0.0	0.1884814764461564	0.43854776718339183	0.32072739877786305	0.052243357592588614
55.67476286427023	0.0	0.17617434317355496	0.4318412599986594	0.333677516837389	0.058306879990396486	0.0	0.17617434317355496	0.4318412599986594	0.333677516837389	0.058306879990396486
56.9871621749065	0.0	0.16414426743414037	0.4242525032527044	0.34662175618899277	0.06498147312416243	0.0	0.16414426743414037	0.4242525032527044	0.34662175618899277	0.06498147312416243
58.33049815885664	0.0	0.15241098403793255	0.41576966594186404	0.35949743645029586	0.07232191356990751	0.0	0.15241098403793255	0.41576966594186404	0.35949743645029586	0.07232191356990751
59.705500074165734	0.0	0.14099432007551244	0.4063842158165441	0.37223396303085726	0.08038750107708628	0.0	0.14099432007551244	0.4063842158165441	0.37223396303085726	0.08038750107708628
61.112914369392406	0.0	0.1299141067072844	0.3960913958486362	0.38475208352219115	0.08924241392188836	0.0	0.1299141067072844	0.3960913958486362	0.38475208352219115	0.08924241392188836
62.55350508883373	0.0	0.11919007930599355	0.38489074745958607	0.3969630818864163	0.09895609134800402	0.0	0.11919007930599355	0.38489074745958607	0.3969630818864163	0.09895609134800402
64.0280542873028	0.0	0.10884176484105329	0.3727866845014639	0.40876790553592524	0.10960364512155743	0.0	0.10884176484105329	0.3727866845014639	0.40876790553592524	0.10960364512155743
65.5373624546837	0.0	0.09888835529958648	0.3597891223019002	0.4200562200217331	0.12126630237678024	0.0	0.09888835529958648	0.3597891223019002	0.4200562200217331	0.12126630237678024
67.0822489504939	0.0	0.08934856583799189	0.34591416642674466	0.4307053856453917	0.1340318820898718	0.0	0.08934856583799189	0.34591416642674466	0.4307053856453917	0.1340318820898718
68.66355244869092	0.0	0.08024047624875931	0.33118486618359066	0.4405793498764624	0.1479953076911875	0.0	0.08024047624875931	0.33118486618359066	0.4405793498764624	0.1479953076911875
70.28213139296385	0.0	0.07158135420959369	0.31563203828692304	0.4495274489922535	0.1632591585112298	0.0	0.07158135420959369	0.31563203828692304	0.4495274489922535	0.1632591585112298
71.93886446275782	0.0	0.06338745865496351	0.2992951665336436	0.45738311185651925	0.1799342629548736	0.0	0.06338745865496351	0.2992951665336436	0.45738311185651925	0.1799342629548736
73.6346510502831	0.0	0.055673821473306954	0.2822233837984609	0.46396245821646964	0.19814033651176244	0.0	0.055673821473306954	0.2822233837984609	0.46396245821646964	0.19814033651176244
75.37041174876913	0.0	0.04845400558550154	0.2644765431544604	0.46906278332002654	0.21800666794001144	0.0	0.04845400558550154	0.2644765431544604	0.46906278332002654	0.21800666794001144
77.14708885222811	0.0	0.04173983730106716	0.24612638545782228	0.47246092003480866	0.23967285720630194	0.0	0.04173983730106716	0.24612638545782228	0.47246092003480866	0.23967285720630194
78.9656468669985	0.0	0.035541110677013	0.22725781130989428	0.4739114689836674	0.2632896090294253	0.0	0.035541110677013	0.22725781130989428	0.4739114689836674	0.2632896090294253
80.82707303534777	0.0	0.029865261419322876	0.20797026592766815	0.4731448864953322	0.2890195861576767	0.0	0.029865261419322876	0.20797026592766815	0.4731448864953322	0.2890195861576767
82.73237787141765	0.0	0.024717007667812083	0.18837924611849804	0.46986541939917037	0.3170383268145196	0.0	0.024717007667812083	0.18837924611849804	0.46986541939917037	0.3170383268145196
84.68259570980254	0.0	0.020097954790366555	0.1686179392700437	0.4637488748663376	0.34753523107325207	0.0	0.020097954790366555	0.1686179392700437	0.4637488748663376	0.34753523107325207
86.67878526705988	0.0	0.016006161081234708	0.14883900503570643	0.45444021261144907	0.3807146212716099	0.0	0.016006161081234708	0.14883900503570643	0.45444021261144907	0.3807146212716099
88.7220302164565	0.0	0.012435661008842953	0.12921651122332845	0.44155094581482834	0.4167968819530002	0.0	0.012435661008842953	0.12921651122332845	0.44155094581482834	0.4167968819530002
90.8134397762636	0.0	0.009375942390175617	0.10994803628490145	0.4246563361005494	0.4560196852243733	0.0	0.009375942390175617	0.10994803628490145	0.4246563361005494	0.4560196852243733
92.95414931191867	0.0	0.006811373579673056	0.09125695176220344	0.4032923668046592	0.4986393078534642	0.0	0.006811373579673056	0.09125695176220344	0.4032923668046592	0.4986393078534642
95.14532095238252	0.0	0.004720576449284936	0.07339489907257098	0.37695247758556416	0.5449320468925798	0.0	0.004720576449284936	0.07339489907257098	0.37695247758556416	0.5449320468925798
97.38814422102566	0.0	0.0030757406011148983	0.056644476125859856	0.34508404215860805	0.5951957411144171	0.0	0.0030757406011148983	0.056644476125859856	0.34508404215860805	0.5951957411144171
99.68383668138537	0.0	0.0018418738932004213	0.041322150453747264	0.3070845695729254	0.6497514060801267	0.0	0.0018418738932004213	0.041322150453747264	0.3070845695729254	0.6497514060801267
102.03364459814593	0.0	0.0009759839704638164	0.027781416812057258	0.26229760798377033	0.7089449912337087	0.0	0.0009759839704638164	0.027781416812057258	0.26229760798377033	0.7089449912337087
104.43884361369926	0.0	0.00042618507468218463	0.01641621859244911	0.21000832830038824	0.7731492680324804	0.0	0.00042618507468218463	0.01641621859244911	0.21000832830038824	0.7731492680324804
106.90073944065449	0.0	0.00013072395722266072	0.007664653858630268	0.14943876340005569	0.8427658587840913	0.0	0.00013072395722266072	0.007664653858630268	0.14943876340005569	0.8427658587840913
109.42066857067077	0.0	1.691823389326609e-05	0.002012988411955025	0.07974267678474764	0.9182274165694041	0.0	1.691823389326609e-05	0.002012988411955025	0.07974267678474764	0.9182274165694041
111.99999900000003	0.0	9.859015154891083e-25	3.105589838927558e-16	3.260869397804869e-08	0.9999999673913056	0.0	9.859015154891083e-25	3.105589838927558e-16	3.260869397804869e-08	0.9999999673913056
