subject	mu_ips	mu_vertex	sd_ips	sd_vertex	amplitude_ips	amplitude_vertex	baseline_ips	baseline_vertex
45	2.0094492	3.0340009	3.3605075	2.2449543	1.4420772	3.2656636	-1.0013702	-2.7214363
45	1.6313586	3.6645792	4.834644	0.19993158	3.4571462	0.5905299	-2.581362	-0.45083117
45	3.3043275	3.0131757	2.6226459	3.0958595	2.649094	3.9640508	-2.30456	-3.570766
45	2.4076695	2.9147007	0.6119198	2.331764	0.24376392	2.3405447	0.012706419	-1.8910677
45	2.5281131	2.9281704	3.360231	3.0929086	4.103466	4.662972	-3.2672398	-4.4698353
45	2.7796159	2.5012605	2.9031508	4.1082635	1.238778	2.0882747	-1.0777866	-2.087868
45	2.847569	3.0449257	2.6491327	2.1389792	2.3922532	4.731324	-1.6861205	-3.6970353
45	2.8483398	3.011052	3.1202424	3.0889385	2.588028	5.962337	-2.0763	-5.272567
45	2.8428898	3.9273555	1.1661078	0.62885386	0.5171308	0.34729552	-0.16579065	-0.3268386
45	2.8734367	2.9200897	3.6615987	0.6845001	2.0457356	0.20909964	-1.7194175	-0.009387349
45	2.7718065	3.0680368	3.4752147	1.3165551	3.629042	2.0282106	-2.9837372	-1.0522156
45	2.6867378	3.0095825	3.0246844	2.2742803	1.8868967	4.104886	-1.3117985	-3.2608387
45	2.197019	2.9087067	2.8918889	2.631082	0.7603638	3.0856044	-0.47459424	-2.5474072
45	2.5248947	3.9760456	3.2953591	0.52036726	2.1291416	0.31631565	-1.6558325	-0.4277577
45	3.165077	2.9360018	2.8064685	0.7368567	1.6096101	0.2370363	-1.229222	-0.012997607
45	1.862503	2.9685771	3.5536783	2.1643672	1.1556197	2.7612903	-0.7350023	-2.0734792
45	1.4240443	2.8928158	1.5671645	2.678796	0.32598978	2.8342867	0.028492497	-2.331621
45	1.0231421	3.0451257	4.9047866	2.1604538	1.7785238	3.2879775	-1.1085806	-2.5639272
45	1.3764668	3.021461	5.1914062	2.3490436	4.0311127	5.3533463	-2.699017	-4.0618196
45	2.3367748	2.8730085	1.487445	1.362494	0.30611795	0.9539142	0.04313189	-0.4259629
45	2.0591471	2.8297558	0.87578815	2.567356	0.2640093	2.4426308	0.09897341	-2.0163937
45	2.095077	2.9784422	0.7296127	2.3796477	0.23573525	2.5505037	0.108535014	-2.0441508
45	-0.5718884	3.0245147	5.5385556	2.322763	1.2409607	2.8803933	-0.5827945	-2.2707121
45	1.1411042	3.0090075	5.426639	2.5955107	2.466501	3.008179	-1.6637688	-2.480969
45	2.4236956	2.823373	0.6582397	2.1858685	0.11739229	1.4974982	0.13519853	-1.1519235
45	1.732333	2.8732002	1.7918693	1.5349095	0.21258466	0.81509084	0.022538124	-0.43849233
45	2.9668784	2.1169264	1.0050056	0.12531495	0.4166283	0.5216579	-0.10923008	-0.16535744
45	2.4868352	1.9375589	4.2105455	0.07230098	1.3716995	0.19103506	-1.2136515	-0.09684382
45	2.6091251	2.4994013	1.3833	3.8736858	0.41975552	1.504985	-0.15523991	-1.4445592
45	2.7886014	3.0425851	3.3119001	1.5126054	3.9827216	3.799705	-2.9418008	-2.2375867
45	1.3269852	2.68169	6.16667	0.7684308	1.2080151	0.22780468	-0.7943471	0.032135416
45	2.2831106	2.9971664	4.3686457	1.2380023	2.386413	1.1931078	-1.7320775	-0.47189954
45	2.4474523	3.021457	3.9465437	1.4215046	3.1649387	2.2303634	-2.3942568	-1.1788601
45	2.7085254	2.7457871	4.530313	0.84857845	1.329858	0.25911334	-0.91418004	0.028320298
45	2.379116	2.9564764	4.240323	1.2775759	1.9608911	0.9073242	-1.4411994	-0.35409808
45	3.123378	2.8320003	3.0968225	1.343736	1.6516792	0.5748863	-1.2505113	-0.21401972
45	1.5061018	2.9795444	5.3652287	2.3359952	2.7160912	3.9447079	-1.7557304	-2.951794
45	1.9597017	2.981539	4.2921314	2.2395506	3.1766076	4.58607	-1.8638852	-3.274642
45	3.0362709	2.5420876	3.089398	0.6763633	2.0480454	0.21744929	-1.6379883	0.028643208
45	3.124324	2.7324266	2.2187011	0.8679607	1.4739889	0.4519977	-0.9006746	0.03701307
45	2.4597757	2.860515	3.5890334	1.1364434	1.5328038	0.58978605	-1.167708	-0.21839292
45	2.5808308	2.9449334	3.7891545	2.2542422	1.8330526	2.0594952	-1.2943931	-1.6526659
45	2.5470753	2.9393997	3.8775089	2.1893427	2.2611337	2.4493628	-1.5896522	-1.7060435
45	2.9276152	2.6046345	3.2787576	0.5472336	1.8984982	0.23634937	-1.4810138	-0.0062137274
45	2.8867486	2.8443644	2.7043166	2.7122705	1.0124772	1.7230544	-0.7375865	-1.4744526
45	2.9238217	2.838546	3.3910005	3.1077418	2.1429794	2.5972664	-1.823794	-2.245531
45	-1.6098317	2.7621777	6.2319694	0.8664806	1.5763726	0.3717896	-0.51299626	0.07484455
45	-3.4300735	2.6413999	5.9897146	0.87521625	1.1261978	0.32513142	-0.03660519	0.06759728
45	2.84169	3.0375233	3.8545644	2.4620225	4.8168216	8.172142	-3.7067828	-6.7112436
45	3.3057492	1.609438	0.1824878	0.6931472	0.11869224	2.2570633e-16	0.44128752	-0.032611135
45	-3.1626213	2.6188385	7.154246	0.7679577	0.93002594	0.31743884	-0.12332875	0.091838896
45	2.5247777	3.0165052	3.9893048	2.0259793	2.567062	3.4765608	-1.7767005	-2.511113
45	2.4151306	3.6319268	0.8589149	0.11255459	0.072302625	0.5098907	0.095689334	-0.046028003
45	3.721999	1.609438	4.0999646	0.6931472	0.46882233	3.5810163e-16	-0.08431774	-0.038498804
45	2.342461	2.435439	4.662107	0.112258464	1.4383171	0.49807677	-0.9844489	0.25491616
45	2.4057713	2.6927087	4.7211056	0.7509911	1.4386963	0.34338206	-0.89658296	0.10980662
45	2.777679	3.7139685	3.9874938	3.5149667	2.4752936	2.90238	-1.8947536	-2.9835894
45	2.832057	2.9404001	3.6453862	2.196691	0.40039048	0.73136914	0.10868383	-0.37034047
45	3.1178198	2.437171	2.7515442	0.11273454	1.4826957	0.57152724	-0.98021156	0.29891238
45	2.592427	2.924356	4.4951305	1.4501845	1.0720713	0.87920403	-0.4295391	-0.47681868
45	2.363912	2.9810326	3.6793938	1.8345089	4.094799	3.7629907	-2.4270034	-2.1460392
45	2.281667	2.968819	3.6917317	1.4133097	3.7823446	2.051738	-2.5329866	-0.8271283
45	3.6235595	2.5663755	0.37994847	0.40502158	0.22565332	0.2517898	0.46670535	0.3363122
45	3.4306064	2.4592721	0.51048154	0.11807554	0.1837249	0.5707728	0.39281645	0.2903749
45	3.0491843	2.8864553	3.1703393	1.6735182	1.6867907	1.4715067	-0.9419775	-0.92860883
45	2.5437253	2.942079	3.6765718	1.796788	2.8426468	2.6176898	-1.7296156	-1.4528259
45	2.2404284	2.9451754	4.104144	1.7254862	2.2849436	2.0336485	-1.3545419	-1.1192169
45	1.9704144	2.9384673	3.4504192	2.7291024	1.3532815	3.6877825	-0.6302526	-3.3989663
45	2.8774126	2.4114635	3.9226553	0.10565892	1.4005482	0.47573614	-0.97803664	0.1767767
45	3.1314828	2.5792682	2.1841507	0.3786172	0.894525	0.24508773	-0.30634296	0.24724628
45	3.5263565	2.7902982	0.55256623	1.4511338	0.28556395	0.27666983	0.29242882	-0.01900892
45	3.0714056	2.7919085	2.5245879	2.4293208	1.8307457	2.1317935	-1.1736223	-1.6546867
45	2.8506582	2.8795378	3.5804935	1.8271841	2.963096	1.6770916	-2.2534704	-1.083816
45	3.0130188	2.6435437	0.88884014	3.9146953	0.19186267	1.7502722	-0.10671739	-1.8037856
45	3.4776638	3.6035652	3.198369	0.27020818	0.6701428	0.33090243	-0.6147357	-0.22865549
45	-0.985749	2.6385894	5.0207343	0.8634421	1.2892059	0.32810134	-0.29588503	0.12805833
45	-0.24608538	2.6695933	5.690108	0.8860375	1.935159	0.48622623	-0.7663896	0.23638941
45	1.5241693	2.697688	5.1865067	1.4649693	2.4466386	0.4703683	-1.6531817	0.12467384
45	-1.1088494	2.7929225	7.204787	0.8041132	1.3282506	0.43570632	-0.56873566	0.07199352
45	2.8305624	3.1300645	3.157714	2.341767	1.4449414	3.1786397	-0.8628734	-2.5840812
45	1.8598889	2.9339983	4.2949214	1.7004018	3.5988762	0.83591443	-2.44201	-0.10835517
45	2.2310855	2.8297973	4.293706	0.76070035	3.1313472	0.26621962	-2.2495522	0.29382777
45	2.8510733	2.7651455	3.8598745	0.7414608	1.141995	0.31371683	-0.6845474	0.08582225
45	3.5397854	3.6684175	0.5208897	3.617531	0.17861257	2.249491	0.3801275	-2.3115764
45	3.3784723	2.1544008	3.4994042	4.5008764	0.8407975	0.98841816	-0.16240267	-0.6877396
45	2.0229409	2.9570613	4.626214	0.93162113	3.2946634	0.3341127	-2.251224	0.36331144
45	3.4648826	2.4705327	0.47033682	0.115952216	0.23067108	0.5918392	0.26996425	0.20028698
45	3.6395936	3.8174884	0.7951157	0.17352039	0.19408254	0.25714365	0.12231276	-0.1307589
45	3.371793	1.609438	3.3958812	0.6931472	1.7582078	4.427679e-16	-1.0604254	0.19581541
45	3.3265162	1.609438	2.8269951	0.6931472	0.93756956	1.1442676e-15	-0.1624016	0.23755828
45	2.4084818	3.0035489	3.146734	1.1236143	3.0385792	1.105551	-1.58201	-0.13747422
45	2.1119523	2.9184268	3.6742055	0.91506857	3.5325725	0.95904654	-2.470086	-0.021042364
45	-0.52586	3.0920026	7.164741	2.5965655	1.3456863	1.4271656	-0.53402466	-0.86985517
45	2.8128464	2.787067	3.9746192	0.45976225	1.9778455	0.2176593	-1.2074487	0.45619354
45	3.6176836	1.609438	0.5936929	0.6931472	0.27386668	9.108157e-15	0.20601548	0.19740169
45	3.040495	2.2854676	3.6542118	0.15296474	0.972629	0.36385962	-0.7878351	-0.3469508
45	3.0795953	1.609438	2.451203	0.6931472	0.75028515	1.5903945e-16	-0.023130655	-0.07054358
45	2.523807	2.9517374	3.8087554	1.8210788	2.424113	2.5879073	-1.2781593	-1.4845902
45	3.7632685	3.0462728	0.84483624	3.0025496	0.48203868	2.5921357	-0.5446509	-2.5131557
45	3.6997845	1.609438	0.43787608	0.6931472	0.27188694	6.464208e-15	0.3547572	0.2741519
45	3.2422113	2.4017591	3.8880568	0.52320427	0.6558013	0.30653846	-0.46399087	-0.39664206
45	3.0402792	1.609438	2.6055083	0.6931472	1.2171333	1.6967169e-15	-0.57862836	-0.08488734
45	2.492698	2.9219801	3.483284	1.4717056	1.8078343	1.244402	-1.0375619	-0.6625723
45	-2.0476017	1.3835965	4.885907	0.44823882	0.9017127	1.4103814e-14	-0.33384123	-0.0991253
45	3.0167422	2.0234525	1.0993232	0.1304565	0.17905028	0.18643601	-0.10788958	-0.15774633
45	3.837893	3.6250024	3.5889459	0.26440564	1.4924041e-14	0.2880038	0.019981928	-0.21282327
45	1.4074308	2.0297675	0.29562935	0.69133687	2.4869795	0.17766336	0.62140554	0.26555654
45	-3.8005574	2.700878	3.4993303	0.93269515	1.9433076	0.37846363	0.33922553	0.22317131
45	2.7069166	2.7099361	3.5686743	2.8685644	1.1258248	1.7930557	-0.9848633	-1.7305995
45	2.9543397	1.9102212	3.280787	0.07689141	1.377297	0.32131147	-1.0405179	-0.29508007
45	2.754676	1.609438	3.510612	0.6932012	2.0251514e-21	3.4762832e-14	0.72146297	0.0063817645
45	1.6744881	2.0886312	0.16361263	0.13352036	1.9852058	0.39514363	0.73769176	0.22536923
45	1.8329628	-0.74473983	0.10694168	2.5245929	0.8769381	0.45034125	0.5574578	0.250163
45	1.562697	2.8482003	4.794738	1.0603888	3.612365	0.70299697	-2.3159556	0.32026672
45	3.572587	1.6098313	3.5248976	0.6939219	4.4051434e-17	2.8482623e-13	0.558254	0.03472719
45	2.736136	2.4872744	3.510346	0.119940065	9.6313094e-23	0.48319155	0.67151445	-0.03979217
45	1.495507	1.7989411	0.29339775	0.11611	1.3899553	0.24094433	0.572033	0.21947554
45	1.792917	1.609438	0.11229151	0.6931472	1.1936065	3.361353e-20	0.65757746	0.5082247
45	2.2659667	2.9095662	4.5574403	0.7884754	3.134959	0.54381955	-2.2182178	0.27749172
45	2.8890576	2.5740035	0.19844438	4.5558696	0.2687744	1.0767723	-0.45495415	-0.8506473
45	3.8594322	1.609438	3.5492067	0.6931472	2.1032311e-21	3.1868283e-15	0.45282134	0.05873147
45	3.5398092	1.7996707	3.5454051	1.1778309	9.7936217e-23	0.07825601	0.6285868	-0.02062086
45	2.7293947	1.6091579	3.5331972	0.69255316	8.4298535e-23	4.565544e-13	0.5876439	0.27908066
45	1.7962539	3.1283572	0.11166246	1.6261171	1.158055	0.7877321	0.80507416	-0.04510666
45	2.0214052	2.977455	5.1442637	0.8026508	3.16322	0.5643612	-1.9085639	0.53477633
45	2.8460982	2.267493	0.113986745	4.393576	0.730661	2.2895663	0.75078946	-1.877005
45	1.5940751	2.9615688	4.035276	2.2100203	1.3920407	2.0380824	-0.32182822	-1.357018
45	2.420857	2.960655	1.314152	0.746107	0.7120117	0.58269656	0.36524406	0.2734063
45	1.8028746	3.1701424	0.10808609	1.805534	1.1036398	1.2745209	0.82490987	-0.36633357
45	2.670813	3.0584662	4.4816504	0.72662365	2.3624759	0.27405015	-1.456745	0.43155313
45	2.9613187	1.609438	3.5237393	0.6931472	1.618778	1.0163048e-19	-0.54904115	0.07469966
45	2.9693375	2.962799	0.27203798	3.5114846	0.30582112	2.3446243	0.6809512	-1.8966959
45	1.4356612	1.6083006	4.341662	0.69155073	1.9092693	8.268026e-14	-1.1284006	-0.217375
45	3.0719843	2.3964107	3.5640447	3.2653804	4.7599797e-21	0.6740347	0.5338638	-0.88381857
45	2.6381252	1.609438	3.1867437	0.6931472	0.87857664	4.0731862e-19	0.25302798	0.06417489
45	1.1409986	1.6039804	3.743427	0.6751276	0.93186057	2.5011404e-12	-0.43070835	-0.1666022
45	2.329677	1.9470421	0.84400624	1.0361912	0.5587104	4.384086e-14	0.19480215	0.077172644
45	3.7532725	2.1808987	0.30142614	0.11646657	0.25003415	0.51049787	-0.025207745	-0.21419235
45	2.5072374	2.1798437	4.8693657	0.10905019	1.2595575	0.56106025	-0.8895187	-0.23396227
45	3.0857966	2.133171	2.360388	0.12798962	0.5022602	0.7313362	0.21784307	-0.2829795
45	2.5876918	2.1429844	0.27577692	0.26093036	0.27507183	0.27478328	0.42657125	-0.27498317
45	2.487834	1.7302053	0.3000228	0.4188915	0.13747817	0.13760994	0.14646119	-0.11117872
45	2.4984815	2.282529	0.43124253	3.6189773	0.12822805	0.82252973	0.06885196	-0.8661541
45	2.7005222	3.4506984	3.6077209	0.53463215	4.2455743e-17	0.14221069	0.22473131	-0.09239075
45	-0.7887732	1.6097806	1.4285717	0.694675	1.5268114	4.8438593e-12	0.29526326	0.13195644
45	0.07393822	3.3790686	1.0023341	0.44149047	0.9967748	0.13892378	0.18038768	-0.032541484
45	-1.0579494	2.7287054	1.4683709	0.83754605	2.9017446	0.12503085	0.3402563	0.1119323
45	-0.13546163	3.1232738	1.0492569	0.82465386	2.2535174	0.15548053	0.21267058	0.021716258
45	1.6911294	3.073794	0.18845186	0.6033721	1.0424649	0.2853478	0.2538507	0.07154723
45	1.8274902	2.1931806	0.10844917	1.1050484	0.92000806	0.16524488	0.44945556	0.13428271
45	2.0584488	2.581708	4.4368916	2.8896866	0.7950446	1.453984	-0.551835	-1.5068932
45	1.5087494	1.2379019	0.7625164	5.483696	2.24082e-19	1.7607036	-0.58145434	-1.9595679
45	2.7547731	1.609447	3.536074	0.693164	2.3273542e-21	2.728916e-13	0.4635158	0.0072366307
45	2.7104025	1.609438	3.5438182	0.6931472	8.021248e-21	1.7812578e-14	0.695721	-0.012001894
45	2.542322	1.8945103	4.0426645	0.08447412	0.92934346	0.26726314	-0.6306598	-0.29062957
45	3.5162325	2.1394367	3.5590672	0.10728008	6.013759e-21	0.35682487	0.36654687	-0.13106127
45	3.1501625	2.876142	3.5016985	0.7771546	2.98053e-15	0.2544611	0.59322745	-0.13327798
45	2.7430687	1.6099825	3.4995542	0.694163	9.14347e-12	7.8379496e-13	0.6942576	0.017400464
45	1.7887594	2.964801	0.11497959	2.2873635	1.2518953	0.8961935	0.5325916	-0.44499952
45	2.7941403	2.097289	3.4956908	0.12773585	7.590861e-21	0.14957893	0.5954345	-0.058229804
45	1.850061	2.8560183	0.107167035	0.7436066	0.3078452	0.27815437	0.71248776	-0.15804994
45	2.7146919	2.6985223	3.5231488	0.88841534	5.477342e-22	0.20717263	0.6962166	-0.1591313
45	1.8847804	1.609438	0.091448754	0.6931472	0.4964071	5.1136484e-15	0.5760409	0.26576295
45	1.8681531	3.129416	0.08599608	2.2555566	0.7031073	1.155014	0.6242606	-0.55435926
45	-2.3667073	2.9626334	8.761302	0.8679794	1.2024938	0.5315628	-0.08758977	0.39448407
45	3.0876992	3.6976955	0.07507119	0.69759625	0.45133182	0.1647645	-0.33126116	-0.050142504
45	2.3265834	1.8265293	1.1656375	4.78388	0.5711468	3.3822591	0.59736294	-2.7283459
45	2.5217128	2.8985593	0.94964963	1.9933338	0.4256234	1.3802127	0.54229206	-0.82910424
45	2.7244468	1.609438	3.5550432	0.6931472	8.74593e-21	6.7524374e-15	0.70405865	0.028047409
45	2.7429123	1.609438	3.4863598	0.6931472	1.4098174e-13	1.5121981e-14	0.7411865	0.063831136
45	-2.6142933	2.7774835	2.7101965	0.83222806	0.69221073	0.32102078	0.7652573	-0.1958435
45	3.5358388	2.3803477	3.557426	1.3750273	3.2338133e-21	0.37663805	0.74327743	-0.34147796
45	2.7604988	1.8582002	3.495678	0.9625046	3.833355e-21	1.3912322e-15	0.64442456	-0.15343745
45	1.8195347	3.2057	0.10041323	1.4577857	0.9398802	0.684911	0.69019914	0.08096356
45	1.6809553	3.0922713	0.14969136	0.8968032	1.8859359	0.20756239	0.5398793	0.30483612
45	2.6629097	1.3785678	0.9571553	5.067643	0.44135353	2.2496784	0.61451846	-1.6686869
45	2.7346833	2.924238	3.5401323	2.865025	3.6166718e-22	1.3203095	0.54029894	-1.1758053
45	3.0654387	2.5660298	3.527842	1.2792225	1.0194405e-22	0.4434729	0.6770081	-0.30650616
45	3.5473192	2.1589568	3.4773767	1.4025073	1.01685806e-14	0.41359195	0.67538697	-0.35189292
45	3.9718633	2.3899155	0.5547644	0.26417387	0.19573899	0.20212266	-0.019722912	-0.21579061
45	1.6089957	3.2014081	0.6927621	3.196895	4.3592378e-14	2.2568088	-0.13984138	-1.6567591
45	3.1166782	1.609438	2.6332903	0.6931472	1.5953794	2.496587e-17	-0.9356226	0.002383514
45	4.1398587	-0.21109901	0.53164214	2.7322729	0.13713594	0.49031904	0.025156405	-0.3710507
45	3.079638	2.1372752	3.0616753	0.11379675	1.2867008	0.8074737	-0.57458633	0.03300163
45	1.8504729	1.9206303	4.625908	0.073088676	0.74229735	0.08108907	-0.48175663	-0.1317123
45	2.9875038	3.0274167	3.096987	0.9485322	1.1753341	0.2087138	-0.9547288	-0.27478966
45	1.8306142	2.8766718	0.10092665	0.7344758	0.38031605	0.15497072	0.16422363	-0.05692823
45	1.9731984	2.59341	3.5318902	0.7574878	0.65441716	0.121132106	-0.2822294	0.052426323
45	2.286347	2.7225537	4.2116385	0.9444262	1.6036041	0.44218382	-1.147853	-0.16141094
45	1.7251467	2.8356814	0.1311518	0.6803601	1.2477012	0.27841944	0.24862756	-0.078136995
45	1.6647195	2.0997753	0.1852044	0.11957323	0.17906976	0.23298343	0.2601294	-0.055025402
45	0.014619204	2.136874	3.011501	0.11339584	0.25774637	0.31415933	0.143639	0.070338935
45	-2.1663826	2.5756829	5.6003428	0.8389601	0.65026045	0.28199336	-0.10302412	-0.029376859
45	1.7520542	2.7111607	0.12260144	0.6641331	1.1101043	0.22170284	0.2506935	-0.048035767
45	2.949748	2.1180675	3.6673522	0.12225279	1.3278871e-12	0.42077425	0.21423107	-0.079872794
45	2.3740728	2.1112797	3.2224147	0.11579852	6.960067e-10	0.4310637	0.25535226	-0.08314114
45	1.970877	1.8714675	0.043338932	0.8221371	0.374332	0.09480198	0.2756073	0.00019853936
45	2.705869	2.1580098	3.6066267	0.11016898	1.2014988e-19	0.579193	0.37342057	-0.055205487
45	2.7400362	2.0959473	3.5530248	0.114626646	2.027626e-20	0.23374036	0.3809934	-0.04605757
45	2.7201374	2.166925	3.4866457	0.111648045	7.611245e-21	0.65819424	0.77483743	-0.05557882
45	3.1909044	2.0948422	3.537318	0.120916404	8.375919e-20	0.33007804	0.38806072	-0.046782933
45	2.422764	2.299608	1.1551336	3.8086748	0.75134647	3.7730498	0.81792355	-2.9377036
45	2.6745112	2.8375974	0.96917325	1.4105603	0.5606071	0.6725077	0.44139755	-0.095738396
45	2.7903926	1.609438	3.4777071	0.6931472	7.511016e-21	1.6737022e-16	0.7108947	-0.019514509
45	2.7474496	1.609438	3.499622	0.6929032	1.660975e-16	3.3781466e-13	0.7869825	0.011640214
45	2.272391	1.3146424	1.5493406	4.6868525	0.863096	2.5383856	0.28384382	-1.8001027
45	2.3415847	1.9758208	2.2686458	4.0343685	1.0105647	1.1561846	-0.3776764	-0.8436579
45	1.9174927	3.371474	0.06979802	3.2909615	0.24695392	0.5872377	-0.39463952	-0.77632517
45	0.96952486	2.1207242	5.4051557	0.122496754	1.1609251	0.67127967	-0.19761254	0.23737209
45	2.7121558	1.609438	3.3749073	0.6931472	1.905644	1.0424096e-16	-1.2606661	-0.02338632
45	1.2061365	2.2920206	0.8321243	3.6378896	4.7294264e-14	1.3149056	-0.21534732	-1.2591515
45	-3.4204273	2.5589013	6.0767016	3.4500258	1.1473168	1.9629953	0.12049931	-1.4599077
45	1.8081366	2.3637445	0.10097211	0.24480033	0.671507	0.19368105	0.4810941	0.124062724
45	2.7368855	2.2818015	3.5653079	0.34465808	5.1896036e-22	0.088031545	0.37380096	0.056596883
45	2.7704353	2.1547656	3.5685089	0.15843293	2.7812314e-21	0.24735576	0.26935878	0.011731897
45	1.8282697	2.1143098	0.7962124	0.32253763	0.1013765	0.104658514	0.30349854	0.040178936
45	2.3935618	2.1605885	0.7002197	0.17847948	0.16009039	0.1904363	0.18999085	0.07796217
45	2.720885	2.2816708	3.5375922	0.10502822	1.933068e-22	0.2742264	0.5588611	0.11861946
45	1.6134809	2.11195	0.85053724	0.122014366	0.16141768	0.3185028	0.24320386	0.024323111
45	2.1099176	1.53706	0.19456397	0.57724434	0.11481746	1.2196707e-26	0.16549376	0.03421857
45	2.1072521	2.4696827	0.1324611	0.6059428	0.6741465	0.2719243	0.79918647	-0.060329184
45	2.5382938	2.5198843	1.2018446	3.1805034	0.5554413	1.8608886	0.31621277	-1.3913386
45	3.8376257	4.8501444	1.9968429	0.14326485	1.2060491	0.70430785	-1.2169884	-0.15108831
45	2.161349	2.204446	1.0575398	4.2969546	0.22060873	1.3620275	0.24335445	-1.147276
45	1.809942	1.9114146	0.112213045	4.784616	1.029586	2.185557	0.71767205	-1.7664593
45	1.7825422	2.2082455	0.12555267	4.081091	0.7041104	1.8878977	0.5306608	-1.5299785
45	1.527896	2.4381666	1.1581633	0.12919024	0.2596945	0.51929265	0.15561737	0.047089897
45	-2.1362407	2.4292717	3.2019699	0.22717685	0.56689554	0.18394479	0.42926234	0.16464114
45	-2.5921576	2.425504	2.6441867	0.11493855	1.4337703	0.5769543	0.63600516	0.18165982
45	-3.5477424	2.4195974	3.7815185	0.114803605	1.2067047	0.3219691	0.3655439	0.11300838
45	1.3803192	2.1510746	1.461941	0.11910818	0.23450221	0.27246144	0.15708764	0.0771239
45	-3.4009893	2.6525033	3.1616135	0.56133044	1.2514185	0.260005	0.5986019	0.07296337
45	0.39690742	2.6050558	2.7613852	3.5913296	0.4149436	1.8889259	0.19561051	-1.6376911
45	0.3174249	2.3967476	4.867535	0.16589536	0.95819664	0.19981895	-0.10111828	0.2055333
45	0.79115355	1.7508962	5.4290366	0.85225743	0.8192679	0.026965823	-0.09091745	0.1868239
45	2.006058	1.6322016	3.7983987	0.72692543	1.2507758	0.0052052652	-0.60287833	0.14717212
45	2.2676055	7.2241592	3.0024047	5.529202	0.75458705	0.57637244	-0.3555726	-0.53118056
46	2.5335696	1.8926853	0.14950605	0.08038886	0.94569916	0.8390837	-0.043972515	-0.30013686
46	2.4461389	1.8651329	0.21065116	0.08783615	1.2558665	0.5461832	-0.67600423	-0.17768614
46	2.5209599	1.8848997	0.17077734	0.08267025	0.87276953	0.82451856	-0.06316598	-0.18249246
46	-1.8380034	1.911092	2.2524931	0.072010584	1.8082479	0.7035441	-0.37983075	-0.5709442
46	0.78411216	2.0740664	5.087263	0.50826305	1.6634365	0.23262046	-1.5899991	-0.56210357
46	-0.35801423	0.66690445	1.2408222	0.6355684	1.9680015	3.0528395	-0.14492649	-0.37203303
46	1.9314802	1.8907503	0.6890769	0.08924503	0.36647537	0.502854	-0.19104263	-0.266602
46	1.6381723	0.6944917	4.463531	5.6496005	1.6262356	1.585569	-1.705625	-1.824477
46	2.1613681	1.8641146	0.55872005	0.08531425	0.30490115	0.5027118	-0.22610666	-0.16463278
46	-3.6900933	-0.15149076	3.7522988	0.9601296	2.5722442	6.927321	-0.48286334	-0.472234
46	0.35475492	1.89347	0.8615492	0.082908444	2.4667115	0.6963268	-0.048267905	-0.11874581
46	0.76686543	1.8976581	0.63422817	0.07862014	1.7622677	0.49315813	-0.020363078	-0.1942917
46	-1.6867841	-2.0839975	6.5249643	1.7869985	1.2422569	4.0119705	-0.93893456	-0.41498235
46	1.5416391	1.9091964	0.28718218	0.07422839	1.688569	0.6856374	0.04920025	-0.009490752
46	2.4689984	1.8367289	4.1081433	4.7249327	1.5017202	1.8513284	-1.573492	-2.1735983
46	2.6565633	1.9483383	3.8084493	4.591062	1.3589733	2.00498	-1.4292758	-2.229807
46	1.8591868	-1.0269793	0.77480125	1.4419006	0.567189	4.234174	-0.037983753	-0.20750974
46	-2.4569404	-3.612053	3.5429268	3.002667	4.564133	8.838649	-1.0832027	-0.8591927
46	2.3084245	1.8548356	0.46254238	0.10881302	0.3605585	0.6537337	-0.06269123	-0.08213645
46	2.1760972	-1.5715795	0.57621694	1.570851	0.5030182	7.3415422	-0.073939905	-0.3384997
46	1.2837752	1.8986435	0.43751606	0.07705491	0.9073746	0.464655	0.12898238	-0.13614732
46	-3.6669579	-1.2733073	3.8978217	1.5655524	1.7727418	4.573479	-0.26053983	-0.24844287
46	-0.3848994	1.6167576	4.4726434	0.724265	2.3040795	0.6417806	-1.6468152	-0.25881472
46	0.64970714	1.9082245	0.65504295	0.072786324	3.3308794	0.66845745	0.06835244	0.0109041
46	0.72275645	1.9141357	0.6448714	0.07465046	2.315433	0.50163525	0.036563266	0.029976763
46	1.8647707	1.8737131	0.25367036	0.08425072	0.35428482	0.580449	0.06651867	-0.063941725
46	1.5921326	1.8736624	0.2807347	0.08317968	0.9330375	0.5360855	0.05185639	-0.053611074
46	0.28104538	0.71022415	5.982389	5.1410227	0.8095992	1.2196738	-0.7510678	-1.3575377
46	-0.25072542	1.907676	7.038132	4.1129265	0.70246834	1.3240749	-0.7231805	-1.523056
46	1.6891948	2.2078664	2.1359193	0.3696511	6.1148394e-17	0.29709142	0.06400372	-0.06895387
46	1.9128329	0.80217004	0.48821002	0.86571896	0.9544057	0.92967945	0.08383117	-0.036253784
46	2.0722451	-1.0948654	0.5138892	1.6947485	0.5257759	2.052135	0.13206695	-0.07556582
46	-0.91476935	-2.5197992	1.9775982	2.3430858	6.0407786	10.230703	-0.3651033	-0.66500926
46	-2.0561512	-1.2984207	3.4823425	1.5677056	2.37372	5.8084903	-0.5364467	-0.34883538
46	2.2863803	-1.6337111	0.3627369	2.0478964	0.65134084	5.486129	-0.026651032	-0.40021488
46	2.2745695	2.031983	0.34983107	0.106003486	0.24141023	0.5643299	0.04320317	-0.005479147
