parameter	level	mean	lo	hi	p_gt0
safe_prior_mu	sub-59	6.250899903371463			
safe_prior_mu	sub-62	5.1752349064170655			
safe_prior_mu	sub-63	5.716910709173699			
safe_prior_mu	sub-67	5.696651275815358			
safe_prior_mu	sub-69	5.494668389099011			
safe_prior_mu	sub-72	5.767518780514113			
safe_prior_mu	sub-74	6.005170561805668			
safe_prior_sd	group	0.7659648427300437	0.2648457995954878	1.268930667650265	0.9978
safe_prior_sd	sub-01	0.7883125367933521			
safe_prior_sd	sub-02	0.8647677864800011			
safe_prior_sd	sub-03	0.7398449035422285			
safe_prior_sd	sub-04	0.7515127372719216			
safe_prior_sd	sub-05	0.8216889683120652			
safe_prior_sd	sub-06	0.8018210038783641			
safe_prior_sd	sub-07	0.7751591930982761			
safe_prior_sd	sub-09	0.8271034272758375			
safe_prior_sd	sub-10	0.7983959339191606			
safe_prior_sd	sub-11	0.7386151199226706			
safe_prior_sd	sub-18	0.6690438556675441			
safe_prior_sd	sub-19	0.8597554112845208			
safe_prior_sd	sub-21	0.921962111092823			
safe_prior_sd	sub-25	0.6253123376509823			
safe_prior_sd	sub-26	0.6712479758827021			
safe_prior_sd	sub-29	0.9017491060052544			
safe_prior_sd	sub-30	0.7283262445868112			
safe_prior_sd	sub-31	0.7549814035103556			
safe_prior_sd	sub-34	0.8055585373618116			
safe_prior_sd	sub-35	0.46657402723360974			
safe_prior_sd	sub-36	0.6868029090572707			
safe_prior_sd	sub-37	0.7634961100601233			
safe_prior_sd	sub-45	0.7523939069944774			
safe_prior_sd	sub-46	0.7274173912844142			
safe_prior_sd	sub-47	0.7541911315430873			
safe_prior_sd	sub-50	0.8111575752624356			
safe_prior_sd	sub-53	0.6774713658595762			
safe_prior_sd	sub-56	0.7827262965317815			
safe_prior_sd	sub-59	0.7807691309548844			
safe_prior_sd	sub-62	0.8264391445082682			
safe_prior_sd	sub-63	0.7636663780686873			
safe_prior_sd	sub-67	0.8424701747164627			
safe_prior_sd	sub-69	0.7560137489422101			
safe_prior_sd	sub-72	0.7329819265380855			
safe_prior_sd	sub-74	0.7990909639370684			
