subject	term	payoff	d_nu	lo	hi	p_pos
7	memory	20.0	0.04082320840594325	-0.013539834959401673	0.10610455300909986	0.931
9	memory	20.0	0.0359522172969688	-0.029143384057578492	0.10874743264327709	0.87225
10	memory	20.0	0.02096719414136778	-0.03968108993258247	0.0798924482344879	0.77735
11	memory	20.0	0.039921481506560295	-0.013045118068058536	0.10208470539078586	0.932
18	memory	20.0	0.034000574999028164	-0.023539711677886984	0.09745536552995557	0.8846
19	memory	20.0	0.014404588885443353	-0.06486200244235077	0.07673350575107628	0.7027
21	memory	20.0	0.0230786203840604	-0.04556136932070675	0.08517759812066936	0.78425
25	memory	20.0	0.04908244417595486	-0.006171145026761485	0.12142871335961372	0.958
26	memory	20.0	0.0392345128499526	-0.022065518321731547	0.10788463016058186	0.90695
29	memory	20.0	0.03558453367637513	-0.0235531390539552	0.10235885833880032	0.89065
30	memory	20.0	0.02714753307695165	-0.0367842320202634	0.09076090682308018	0.8225
31	memory	20.0	0.03579969500867827	-0.02264778293374679	0.1008318107988129	0.8935
34	memory	20.0	0.029649838696351297	-0.03635904281386504	0.09512662529973305	0.83525
35	memory	20.0	0.029711197671353818	-0.038634601517361214	0.09662428435871527	0.8376
36	memory	20.0	0.03820095669184268	-0.018925999755406427	0.10559967439801606	0.9073
37	memory	20.0	0.024516600832417086	-0.0421340008275727	0.08861203329646496	0.79805
45	memory	20.0	0.03257275791562743	-0.030372933376219415	0.0989527386532573	0.868
46	memory	20.0	0.024171784904311176	-0.0358893953597094	0.08507879744824517	0.80815
47	memory	20.0	0.02914925221997227	-0.03050284931510603	0.09050422684417833	0.84975
50	memory	20.0	0.054306559057735106	-0.0025347175592736605	0.13143785455710988	0.96865
53	memory	20.0	0.0128140844736922	-0.06003581500450343	0.07627287017165449	0.67555
56	memory	20.0	0.028038878955418182	-0.0318300371204015	0.08930700638085247	0.84195
59	memory	20.0	0.044533163500959566	-0.013992843562137768	0.11660051326006873	0.9324
62	memory	20.0	0.04361807797735724	-0.011074658826905415	0.1114427146875083	0.94195
63	memory	20.0	0.0399365802318443	-0.01617899501950139	0.10565642096048668	0.92105
67	memory	20.0	0.034159129253903346	-0.021125527865814623	0.09720548944711646	0.89445
69	memory	20.0	0.023228851773297917	-0.0384542078666563	0.08270552289794031	0.7973
72	memory	20.0	0.02689605673452914	-0.03678148323263444	0.0887780403741484	0.82065
74	memory	20.0	0.03479640024824467	-0.022692432475787103	0.10348904215655355	0.8925
1	memory	28.0	0.02028192516741634	-0.04332726684355581	0.07743855571894363	0.77035
2	memory	28.0	0.04599852160040307	-0.010465313441781204	0.1140078197540638	0.94515
3	memory	28.0	0.03554097682875372	-0.017477090247592877	0.09373981955602852	0.9129
4	memory	28.0	0.0151966990752876	-0.05657562465226332	0.07737963445598574	0.7025
5	memory	28.0	0.0439510002946078	-0.010868457913295848	0.11101210012431134	0.94295
6	memory	28.0	0.009588555842919894	-0.06456228542541578	0.07379061889483506	0.6385
7	memory	28.0	0.03900685944094788	-0.014815901670769616	0.10178456239584109	0.925
9	memory	28.0	0.03122220296746616	-0.03896661476125154	0.10253036780269777	0.8309
10	memory	28.0	0.011884609946247958	-0.05851104133607847	0.06979869751502703	0.68025
11	memory	28.0	0.03948899187424331	-0.011809914565251713	0.09980294760343014	0.93255
18	memory	28.0	0.03041776911683985	-0.027990299506930792	0.09086896370556864	0.8633
19	memory	28.0	0.009175486381459175	-0.06483714912460194	0.0704453950769615	0.6451
21	memory	28.0	0.020773948425407595	-0.04418917846157468	0.08193846099623374	0.7653
25	memory	28.0	0.048541055482014366	-0.006645868924584663	0.11788447376005849	0.95745
26	memory	28.0	0.040434074499059974	-0.01882382416213634	0.10941377336101825	0.9145
29	memory	28.0	0.030386897197033347	-0.031133024139041766	0.09495365716556034	0.8514
30	memory	28.0	0.021379292249753153	-0.04127287732518395	0.08178505269473303	0.77135
31	memory	28.0	0.03177033789620903	-0.02690966486305902	0.09410550024431855	0.86855
34	memory	28.0	0.02832045992498741	-0.03549144528949183	0.09161193442252238	0.8287
35	memory	28.0	0.029906076835811177	-0.034279353945862734	0.09344473449350009	0.84375
36	memory	28.0	0.03392209220969156	-0.024437061621187743	0.0977591614826219	0.88455
37	memory	28.0	0.02097870646116884	-0.04369152858087207	0.08118589466526717	0.76765
45	memory	28.0	0.03057749632543967	-0.03155026119835178	0.09570220774049283	0.85175
46	memory	28.0	0.018373429431342334	-0.043138797095910675	0.07567145429491569	0.7531
47	memory	28.0	0.023015757227994635	-0.03676665786700633	0.08195061242210505	0.79645
50	memory	28.0	0.05837421921449754	0.0016388269500968362	0.13567313331830316	0.97825
53	memory	28.0	0.0020562218588840056	-0.07636145341298003	0.0656401118137139	0.5613
56	memory	28.0	0.019723152119826972	-0.040062811370147285	0.07830887777253541	0.76365
59	memory	28.0	0.045571270559676205	-0.013269943984056861	0.1170815789987261	0.936
62	memory	28.0	0.042522171339688726	-0.011395965325541671	0.10667008391605369	0.9417
63	memory	28.0	0.039058114555524645	-0.017513531255231588	0.10194398730169715	0.9149
67	memory	28.0	0.02793212767280053	-0.030921404472371787	0.08761730981275934	0.8423
69	memory	28.0	0.016968151190522963	-0.04941430005466202	0.07564195097622399	0.7329
72	memory	28.0	0.024707956782491318	-0.03556714796023037	0.08347877723616583	0.8148
74	memory	28.0	0.029075874895708363	-0.03293696122023306	0.09237902291566076	0.84645
1	memory	-1.0	0.0785675898958416	-0.13907146606962345	0.32399135191208417	0.77365
2	memory	-1.0	0.0562226203744519	-0.23723217563703197	0.3431221415202834	0.67595
3	memory	-1.0	0.041917296014578234	-0.10715061010123883	0.21965939442167853	0.6992
4	memory	-1.0	0.05023984119782037	-0.15158958173015272	0.2582224371819687	0.71095
5	memory	-1.0	0.006268484319296075	-0.14676625769361532	0.15805451237965049	0.5356
6	memory	-1.0	0.07156566551095866	-0.20003906720503545	0.342364776180777	0.74015
7	memory	-1.0	-0.003977529729628847	-0.303513605847291	0.2373276563787256	0.5221
9	memory	-1.0	0.032521887030115736	-0.2560990800888616	0.2868054040421314	0.62655
10	memory	-1.0	0.07240420499518083	-0.07543734433497681	0.25709705099882163	0.8198
11	memory	-1.0	0.03156580357842156	-0.17881538882463233	0.24138488900600813	0.6369
18	memory	-1.0	0.058346392258994795	-0.16846426554056035	0.30162664215592794	0.71265
19	memory	-1.0	0.04882041483545085	-0.16977664177465476	0.2578296077825606	0.70455
21	memory	-1.0	0.07432258356447408	-0.1754439066576395	0.3291532170257027	0.7525
25	memory	-1.0	0.06486558664072704	-0.2290946968142733	0.3692258337571339	0.69575
26	memory	-1.0	0.05187744063682969	-0.17811961254752282	0.29958024460879096	0.6858
29	memory	-1.0	0.07242230986203517	-0.18796125787110296	0.35250862006088846	0.7216
30	memory	-1.0	0.02923679127770439	-0.27835609808108036	0.29357732305992645	0.62285
31	memory	-1.0	0.048681487913220564	-0.13928076426928107	0.2490791948118502	0.7082
34	memory	-1.0	0.08243302105436773	-0.1509797570328529	0.3521766911843291	0.76875
35	memory	-1.0	0.019327866072345684	-0.2226617930155136	0.22736899832232135	0.6005
36	memory	-1.0	0.0002913310096247276	-0.19670678523101134	0.16804315064606412	0.52755
37	memory	-1.0	0.003122927403576826	-0.27206242832549027	0.22918607369335137	0.5503
45	memory	-1.0	0.01366473039408915	-0.2562771882904578	0.23390348390825125	0.5839
46	memory	-1.0	0.04485717115316886	-0.15112845847332737	0.23978878218192773	0.69865
47	memory	-1.0	0.002063114590667699	-0.23585006700839764	0.1884242921232448	0.5464
50	memory	-1.0	-0.02911429676799862	-0.3004542519669459	0.1665233061352921	0.42725
53	memory	-1.0	0.06771974998359187	-0.11605944980913852	0.26566088716661757	0.77855
56	memory	-1.0	0.11265732762005591	-0.1208029738149754	0.4000454476809416	0.83145
59	memory	-1.0	-0.016603679424212665	-0.2589082829173961	0.17520392008027663	0.46765
62	memory	-1.0	0.06256198702298865	-0.15855368586152188	0.3156021844794718	0.7085
63	memory	-1.0	0.05311407479964155	-0.13034971491661607	0.2620054602782771	0.715
67	memory	-1.0	0.04145722457066329	-0.10774417580724259	0.21038509209087522	0.70765
69	memory	-1.0	0.0581468884451554	-0.06836519080931483	0.21979099513421171	0.79745
72	memory	-1.0	-0.009390643244716177	-0.29164224981534476	0.20586211414006989	0.51225
74	memory	-1.0	0.03097024354336079	-0.14698679874291615	0.20695110192045676	0.65635
