order	stake_grp	rung	label	where	variant	over_subjects	quantity	value	n_safe
Risky second	1.0	4.0	log-power-n1n2	trials	integrate/mean	mean	p_vertex	0.645931767555449	
Risky second	1.0	5.0	log-power-n1n2	trials	integrate/mean	mean	p_vertex	0.7223138931965124	
Risky second	1.0	6.0	log-power-n1n2	trials	integrate/mean	mean	p_vertex	0.7829131618181076	
Risky first	0.0	1.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.31702165433924767	
Risky first	0.0	2.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.4209033422098115	
Risky first	0.0	3.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.54141679213961	
Risky first	0.0	4.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.6889662362978528	
Risky first	0.0	5.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.7876275585143311	
Risky first	0.0	6.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.8709576011940615	
Risky first	1.0	1.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.23529310002207493	
Risky first	1.0	2.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.3125402908222151	
Risky first	1.0	3.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.405177720803809	
Risky first	1.0	4.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.5265369802975746	
Risky first	1.0	5.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.6258454668622022	
Risky first	1.0	6.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.7134215191565683	
Risky second	0.0	1.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.27616162123436294	
Risky second	0.0	2.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.39251760377761924	
Risky second	0.0	3.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.5412604823270115	
Risky second	0.0	4.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.6851822721259953	
Risky second	0.0	5.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.7863321899317959	
Risky second	0.0	6.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.8682605065220472	
Risky second	1.0	1.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.3283419273089272	
Risky second	1.0	2.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.42915730484167824	
Risky second	1.0	3.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.5353378922418528	
Risky second	1.0	4.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.6471078094400777	
Risky second	1.0	5.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.7228254857418226	
Risky second	1.0	6.0	log-power-n1n2	trials	integrate/median	mean	p_vertex	0.7831164382320104	
Risky first	0.0	1.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.2632937214034682	
Risky first	0.0	2.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.40286345766910664	
Risky first	0.0	3.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.5527428658194057	
Risky first	0.0	4.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.7153058753502333	
Risky first	0.0	5.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.8261324998836019	
Risky first	0.0	6.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.9114750997880336	
Risky first	1.0	1.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.16969303807995267	
Risky first	1.0	2.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.2942851707838757	
Risky first	1.0	3.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.4292669960711743	
Risky first	1.0	4.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.579565112673525	
Risky first	1.0	5.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.6968409513765201	
Risky first	1.0	6.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.788302459389246	
Risky second	0.0	1.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.22476832450187664	
Risky second	0.0	2.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.3635906388775611	
Risky second	0.0	3.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.537655272026521	
Risky second	0.0	4.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.7104397370357014	
Risky second	0.0	5.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.8236393030932838	
Risky second	0.0	6.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.9128215442812193	
Risky second	1.0	1.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.2883649971550006	
Risky second	1.0	2.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.4293179975616204	
Risky second	1.0	3.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.5828055912721346	
Risky second	1.0	4.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.7110693782524273	
Risky second	1.0	5.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.8074934976271865	
Risky second	1.0	6.0	log-power-n1n2	trials	integrate/mean	median	p_vertex	0.8745824045416309	
Risky first	0.0	1.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.26405581807213124	
Risky first	0.0	2.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.40255284509806216	
Risky first	0.0	3.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.5526428485147384	
Risky first	0.0	4.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.7159901332175469	
Risky first	0.0	5.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.826999943442903	
Risky first	0.0	6.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.910881209406579	
Risky first	1.0	1.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.16738113086198986	
Risky first	1.0	2.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.29424128671181554	
Risky first	1.0	3.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.42973474490715946	
Risky first	1.0	4.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.580072838378028	
Risky first	1.0	5.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.6962966024668831	
Risky first	1.0	6.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.7897579734462428	
Risky second	0.0	1.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.22487026911814292	
Risky second	0.0	2.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.3623256193251879	
Risky second	0.0	3.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.5383227439457038	
Risky second	0.0	4.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.7119673680691676	
Risky second	0.0	5.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.8234534561395424	
Risky second	0.0	6.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.9133579465438104	
Risky second	1.0	1.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.2885245058863832	
Risky second	1.0	2.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.4289906404915374	
Risky second	1.0	3.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.5832648815890349	
Risky second	1.0	4.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.710579968949641	
Risky second	1.0	5.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.8087609969770538	
Risky second	1.0	6.0	log-power-n1n2	trials	integrate/median	median	p_vertex	0.8752302660374667	
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	dp	-0.012403244919999277	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	dp	-0.005336935311549459	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	dp	-0.001715171682275291	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.003787679076160986	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.013247294965436782	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.01851008574048597	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.015426300516934575	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.015599881475737362	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.016773768192629258	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	dp	0.01852499012465671	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	dp	-0.012041973203718626	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	dp	-0.00480237105784517	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	dp	-0.0018105166460368148	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.0035959481605156527	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.013771658536569337	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.016974736451311624	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.015308124959607858	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.015440771651689396	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.01658408488763454	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	dp	0.019192960261338328	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	dp	-0.0013915621372543607	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.0035522873507632465	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.008334732624519663	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.013607312703519501	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.013363058774103846	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.01817572336059846	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.014294554829426232	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.009673989610498965	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.006563715327815138	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	dp	0.012954861046814975	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	dp	-0.0010408562078554643	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	dp	0.0035195734398116895	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	dp	0.007919246601010066	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	dp	0.013064916731467596	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	dp	0.0136409365673929	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	dp	0.016943866274556234	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	dp	0.013188095795070756	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	dp	0.009182159597607287	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	dp	0.006348414660976187	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	dp	0.012172343675114	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	-0.023210847595205742	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	-0.009840567989140278	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.005541903411969093	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.02343814926158413	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.040395120589559505	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.020249956557892385	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.014373172801504377	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.015928705449929522	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.027028951861338767	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	num_shift	0.04708141935318234	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	-0.0224616640177634	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	-0.00920669036346378	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.005874515444331326	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.023402796444570842	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.04033571257306799	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.019315911109319205	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.014370852012526712	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.015663899044067602	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.026404724630612313	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	num_shift	0.046591688880824426	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	-0.004674246751700353	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.0018332042442330875	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.005517776073176065	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.012983763982153418	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.021024731727020192	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.01848593833332501	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.012093971438946678	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.0070518847264773995	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.004239612313095485	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	num_shift	0.008524570287795795	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	num_shift	-0.0035757599093732178	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.0014396310252976984	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.0045804838445316345	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.012099089809013936	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.02085094865719342	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.01660040588886095	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.01129376350752746	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.00625341381513741	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.003815715728485704	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	num_shift	0.007728897627785655	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.0960831205888277	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.0724835254109921	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.0527879979765535	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.0337906422724172	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.016182675249286	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.1018738528332874	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.067990515684717	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.0389473543112195	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	1.010209406970956	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	den_ratio	0.9843420743711825	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.094853280216474	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.0708303092580316	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.0536570882808771	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.03183843602661	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.0148507473088397	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.099723411552644	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.067714629589139	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.0389331251959644	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	1.0095390414584315	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	den_ratio	0.9832730473274431	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.0584822361352924	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.041689932705314	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.0232082026636977	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.0073924745635778	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	0.9901679277839059	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.0726764429080893	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.047249175439436	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	1.0202931035765461	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	0.9915741250298379	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	den_ratio	0.9648317444314455	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.0563140543521898	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.041323616206741	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.0227327806775486	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.006186933195977	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	0.987534544183946	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.0740245744100965	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.0484119423162563	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	1.0176865930059922	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	0.9909247166875355	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	den_ratio	0.9647343223049439	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	-0.009893040736648076	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	-0.0052167970479702185	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.0036352222115191356	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.017886094306841235	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.03659808337426357	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.00873122209336769	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.0016126610923105197	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.003316350214807772	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.017024327071422544	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postR	0.04290098898390001	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	-0.009713479346367286	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	-0.005255327088011916	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.0034384484548509228	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.017834622135023306	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.035342549275260704	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.008489260055980233	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.0018289682371787617	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.0029651482611504133	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.016196013665975076	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postR	0.0422286218961932	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0012574911699971742	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0018693518969539425	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0010264638055329852	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0020821310463847104	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.00805361478079508	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.003451118506165378	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0016644661268256098	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0004686578859813424	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.00026087435054648146	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postR	0.0040018443022551255	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.001255430825036393	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.0016391989861632705	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.0008285782365486568	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.0017815481186253348	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.006519932800912047	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.0030511153273020675	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.001179672718210814	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.0003919358926040376	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.0001292884807318669	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postR	0.002624272955048671	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	0.013317806858557666	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	0.004623770941170061	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.0019066812004499584	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.005552054954742896	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.003797037215295939	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.011518734464524696	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.012760511709193859	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.012612355235121752	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.010004624789916216	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	d_postS	-0.004180430369282325	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	0.013063442832684784	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	0.0044413092628084825	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.00163186617528723	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.004839485149225459	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.0029810369888482657	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.010872944536680518	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.012551364120608689	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.01174157636615946	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.009602901597085146	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	d_postS	-0.0047354924247153506	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	0.0034728650626735026	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	0.0011157597675211517	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.0009626350251746318	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.0029220577873786124	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.004501477917562574	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.005961777039799377	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.004455580487144471	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.002592364785558323	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	-0.0008540375800697908	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	median	d_postS	0.0004461552728718299	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postS	0.002671969667896068	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postS	0.000588057916847573	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.0005292064072199842	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.0021123459413645573	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.003174497835517043	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.004028367410966904	7.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.0030161828371855215	10.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.0017060650280917855	14.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postS	-0.00033974326486041484	20.0
Risky second			log-power-n1n2	trials_safe	integrate/median	median	d_postS	0.0004918060084657672	28.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.6508912590941293	7.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5839065748465257	10.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5233842408014311	14.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.4729239899387619	20.0
Risky first			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.4360477650965526	28.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5722525900616704	7.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5925896462595276	10.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5922682358466468	14.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5766104688390216	20.0
Risky second			log-power-n1n2	trials_safe	integrate/mean	mean	p_vertex	0.5456489215064031	28.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	p_vertex	0.6506825170592304	7.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	p_vertex	0.5841885475953851	10.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	p_vertex	0.5238446926573112	14.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	p_vertex	0.47259678848866615	20.0
Risky first			log-power-n1n2	trials_safe	integrate/median	mean	p_vertex	0.4363528431860816	28.0
Risky second			log-power-n1n2	trials_safe	integrate/median	mean	p_vertex	0.5726447075195716	7.0
