order	stake_grp	rung	label	where	variant	over_subjects	quantity	value	n_safe
Risky second			log-power-n1n2pmusd	grid	integrate/mean	median	d_postS	-0.016933580922257996	28.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	0.003370581715886889	7.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	0.00033180034900825994	10.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.0023059900628707997	14.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.006832666697809131	20.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.01195854415164832	28.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.0051905312464985975	7.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.005925974275746482	10.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.006598028353219432	14.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.010410230686678457	20.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	d_postS	-0.015673379934632914	28.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.6267017402744671	7.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.5450175930102329	10.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.48137560916838185	14.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.4344168422880684	20.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.4076571360611366	28.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.5455557210776284	7.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.5488065751065857	10.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.5422097057770543	14.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.5277360523309254	20.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	mean	p_vertex	0.5068985051660245	28.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.626090908377184	7.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.5445502575715779	10.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.48126944073567757	14.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.4346776308419954	20.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.40746126380087433	28.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.5449027710167234	7.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.5482492132121426	10.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.5426789740346644	14.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.5279987223972089	20.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	mean	p_vertex	0.5061348018041192	28.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.6436284814127208	7.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.5643621012711286	10.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.49746720815364676	14.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.4585687240776623	20.0
Risky first			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.4246140375473324	28.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.5667144178135427	7.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.5711847058016497	10.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.5747897318438464	14.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.5617482013664186	20.0
Risky second			log-power-n1n2pmusd	grid	integrate/mean	median	p_vertex	0.5525541031548363	28.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.6428074566111035	7.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.565886866413794	10.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.49829686992696703	14.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.4597008565798962	20.0
Risky first			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.42479216544944515	28.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.5681192212709847	7.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.5709257370019419	10.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.5757364927558224	14.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.5621079443231708	20.0
Risky second			log-power-n1n2pmusd	grid	integrate/median	median	p_vertex	0.5519911807633004	28.0
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.03162264439397502	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.03755360743050822	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.03866350537806422	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.032151689943016065	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.01699291459508214	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.0030396936056861206	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.020521707555026917	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.028328619163267815	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.03322478711257178	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.037014086542948285	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.025790044253627364	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.016822482213261165	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.04391276019684016	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.0483513864955563	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.041583077303150175	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.029842637778372236	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.020349303952812006	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.012122467696934074	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.024765659740193194	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.02698990776299372	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.02604047346140821	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.029382880483101573	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.026441401303502886	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	dp	0.028041116803788183	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.045093250922308384	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.04883215906188898	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.04245740808464563	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.037763339754450564	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.01161709925730825	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.0023881048437409125	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.025455855206912816	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.02103024053013487	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.024487275412878887	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.02550278001048716	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	-0.00679775047429898	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	-0.0053243248983245355	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.026158535670646577	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.029886021255934	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.03746347944756038	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.03221216262332257	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.012251380258711586	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.003729793719482316	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.02245414638850693	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.022825800023901777	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.00773400931042742	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.010827168414859145	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	-0.003914302309161233	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	dp	0.0078552532404265	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.027234648528791438	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.02680089162733893	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.028534621506473276	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.02926116729611677	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.02647170835923193	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.026816672966063743	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04579261342995772	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.043156203906581994	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04173723932533642	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04091746794607221	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.03708096226122465	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.03563771610580869	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04048525799055836	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.03814538229858582	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.034606089692227775	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.03322868461800429	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.031093440694940265	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.031850121627442184	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.03808418320633669	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.0379404088035957	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.03948209345376338	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04014173950674119	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04090040913136216	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	num_shift	0.04590416830909101	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.03928197197134626	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.03619667369833988	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.030947460865333325	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.032189204121379045	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.024031927977809897	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.022000362134757673	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.03587073158829274	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.02840647473594421	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.009847990501106269	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.006211569576880405	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.003922153578239588	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.01041379125799824	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.02425775364910976	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.02294881113521911	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.02177809314592564	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.02119946656503613	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.0190006092162584	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.011260663361874701	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.019512944590532433	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.009945324466976824	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.004431672656593333	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.009311029635238943	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.007673002964372899	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	num_shift	0.004545197989163012	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.076781096503317	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.078663749554139	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.080807543685791	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0835817777842096	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.085104597254685	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0831229624168004	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0704321957024097	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0729323344195454	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0751596162135968	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0787134050982619	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0809896179784473	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0825726223740555	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0674383203262767	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0650851360217117	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0623140996449496	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0612481513607779	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.057699924496597	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0489833171432739	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.056905651936337	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0536432136857585	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0497375713049457	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.048099065342278	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.044225479982251	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	den_ratio	1.0392135096558799	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0523679955225305	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0614756399451466	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0608682921914705	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0609523116684665	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0649373851961315	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.066215869732777	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0595697005154292	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0616302383069272	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.067651206803664	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0678429043996234	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0709492235910123	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0750940192533605	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0414799391517298	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0400685137408736	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0384546884931816	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0364848204594057	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.035015185075507	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.029074951870315	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0433998316522621	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0417777316739358	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.038944700953094	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.038184373495259	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0337195397318066	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	den_ratio	1.0269135442309334	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.02922488600924549	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.03004551002369406	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.0317955962083884	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.0345270748294923	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.03486494684861761	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.0359382798444253	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.024408793921731904	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.023133665281656352	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.021689228324089354	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.022857835762589453	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.021619327315392678	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.020937452060956287	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.02980505860738721	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.027566336170938104	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.024102187759400547	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.023103306021595132	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.022007936464645966	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.021758406252285173	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.013892988103226393	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.01448272509537903	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.016054142533288542	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.017965656701156407	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.020786841476741355	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postR	0.02502101289571973	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.03696880943605767	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.03549848370749114	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.03478126931507782	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.03576195819368677	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.033735136790723264	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.024028308797837683	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.02379020579609059	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.016839507369109663	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.004045233265560055	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.005396050518116535	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	-0.004454558619167622	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	-0.004815690930732419	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.014919216882674243	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.013610274368783593	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.010965872513270783	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.007459885533854349	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.007891182558422694	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.00563368242860518	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.002678640275387778	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.001245068282339945	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	0.0005760903577787246	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	-0.0011091791554518338	
Risky second	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	-0.0025812416573058883	
Risky second	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	median	d_postR	-0.00722551396590131	
Risky first	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	0.00199023748045406	
Risky first	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	0.0032446183963551344	
Risky first	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	0.0032609747019151265	
Risky first	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	0.00526590753337552	
Risky first	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	0.00839323848938568	
Risky first	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	0.00912160687836156	
Risky first	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.021383819508225863	
Risky first	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.020022538624925677	
Risky first	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.020048011001247108	
Risky first	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.018059632183482784	
Risky first	1.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.015461634945831986	
Risky first	1.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.014700264044852416	
Risky second	0.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.010680199383171158	
Risky second	0.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.010579046127647724	
Risky second	0.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.010503901932827239	
Risky second	0.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.01012537859640914	
Risky second	0.0	5.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.009085504230294299	
Risky second	0.0	6.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.010091715375157007	
Risky second	1.0	1.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.024191195103110286	
Risky second	1.0	2.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.023457683708216676	
Risky second	1.0	3.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.023427950920474838	
Risky second	1.0	4.0	log-power-n1n2pmusd	trials	plugin_mean	mean	d_postS	-0.022176082805584814	
