trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	onset_abs	duration
46.0	591.6346202440036	stim	7		18	1.0	0.55	10.0	16.0		595.0899695030021	0.29978144399501616
46.0	591.9344016879986	stim	8		36	1.0	0.55	10.0	16.0		595.3897509469971	0.6211992190001183
46.0	592.5556009069987	stim	9		20	1.0	0.55	10.0	16.0		596.0109501659972	0.3427649770019343
46.0	592.8935917210038	response	9	j		1.0	0.55	10.0	16.0		596.3489409800022	
46.0	592.8983658840007	choice	9		239					1.0	596.3537151429991	3.635624643000483
47.0	596.5339905270012	stim	0		15	1.0	0.55	20.0	67.0		599.9893397859996	0.24995965899870498
47.0	596.7839501859999	stim	1		18	1.0	0.55	20.0	67.0		600.2392994449983	0.3002475469984347
47.0	597.0841977329983	stim	2		18	1.0	0.55	20.0	67.0		600.5395469919968	0.300140569001087
47.0	597.3843383019994	stim	3		30	1.0	0.55	20.0	67.0		600.8396875609978	0.49987369299924467
47.0	597.8842119949986	stim	4		36	1.0	0.55	20.0	67.0		601.3395612539971	0.600107697006024
47.0	598.4438201520024	response	4	k		1.0	0.55	20.0	67.0		601.8991694110009	
47.0	598.4843196920046	stim	5		300	1.0	0.55	20.0	67.0		601.9396689510031	4.999723701999756
47.0	599.0038799969989	response	5	k		1.0	0.55	20.0	67.0		602.4592292559973	
47.0	599.3024433380051	response	5	j		1.0	0.55	20.0	67.0		602.7577925970036	
47.0	600.0200576880015	response	5	k		1.0	0.55	20.0	67.0		603.475406947	
47.0	603.4840433940044	stim	6		18	1.0	0.55	20.0	67.0		606.9393926530029	0.3005217489990173
47.0	603.7845651430034	stim	7		18	1.0	0.55	20.0	67.0		607.2399144020019	0.3154585359952762
47.0	604.1000236789987	stim	8		17	1.0	0.55	20.0	67.0		607.5553729379972	0.5914037250040565
47.0	604.6914274040028	stim	9		6	1.0	0.55	20.0	67.0		608.1467766630012	0.10690105099638458
47.0	604.7936873360013	response	9	k		1.0	0.55	20.0	67.0		608.2490365949998	
47.0	604.7983284549991	choice	9		239					2.0	608.2536777139976	3.876349479003693
48.0	608.6746779340028	stim	0		16	1.0	0.55	7.0	9.0		612.1300271930013	0.2590285319965915
48.0	608.9337064659994	stim	1		18	1.0	0.55	7.0	9.0		612.3890557249979	0.30042859700188274
48.0	609.2341350630013	stim	2		18	1.0	0.55	7.0	9.0		612.6894843219998	0.2996847169997636
48.0	609.5338197800011	stim	3		30	1.0	0.55	7.0	9.0		612.9891690389995	0.49994322300335625
48.0	610.0337630030044	stim	4		36	1.0	0.55	7.0	9.0		613.4891122620029	0.6005884959959076
48.0	610.6343514990003	stim	5		300	1.0	0.55	7.0	9.0		614.0897007579988	4.999719432002166
48.0	610.8231833790051	response	5	k		1.0	0.55	7.0	9.0		614.2785326380035	
48.0	611.1354225370014	response	5	j		1.0	0.55	7.0	9.0		614.5907717959999	
48.0	611.7697963430037	response	5	k		1.0	0.55	7.0	9.0		615.2251456020022	
48.0	612.2866884789983	response	5	j		1.0	0.55	7.0	9.0		615.7420377379967	
48.0	615.6340709310025	stim	6		18	1.0	0.55	7.0	9.0		619.089420190001	0.3001470649978728
48.0	615.9342179960004	stim	7		18	1.0	0.55	7.0	9.0		619.3895672549988	0.29988654000044335
48.0	616.2341045360008	stim	8		36	1.0	0.55	7.0	9.0		619.6894537949993	0.5993433750045369
48.0	616.8334479110054	stim	9		15	1.0	0.55	7.0	9.0		620.2887971700038	0.25645186299516354
48.0	617.085570674004	response	9	k		1.0	0.55	7.0	9.0		620.5409199330024	
48.0	617.0898997740005	choice	9		240					2.0	620.545249032999	3.74384889400244
49.0	620.833748668003	stim	0		15	1.0	0.55	10.0	11.0		624.2890979270014	0.2500331679984811
49.0	621.0837818360014	stim	1		18	1.0	0.55	10.0	11.0		624.5391310949999	0.2999994389974745
49.0	621.3837812749989	stim	2		18	1.0	0.55	10.0	11.0		624.8391305339974	0.29979876300058095
49.0	621.6835800379995	stim	3		30	1.0	0.55	10.0	11.0		625.138929296998	0.5003432110024733
49.0	622.183923249002	stim	4		36	1.0	0.55	10.0	11.0		625.6392725080004	0.6075132309997571
49.0	622.7914364800017	stim	5		300	1.0	0.55	10.0	11.0		626.2467857390002	4.99207766699692
49.0	627.7835141469986	stim	6		18	1.0	0.55	10.0	11.0		631.2388634059971	0.3004482060059672
49.0	628.0839623530046	stim	7		18	1.0	0.55	10.0	11.0		631.5393116120031	0.29991827899357304
49.0	628.3838806319982	stim	8		36	1.0	0.55	10.0	11.0		631.8392298909966	0.6001232390044606
49.0	628.9840038710026	stim	9		57	1.0	0.55	10.0	11.0		632.4393531300011	0.9573889890016289
49.0	629.9366326009986	response	9	k		1.0	0.55	10.0	11.0		633.391981859997	
49.0	629.9413928600043	choice	9		240					2.0	633.3967421190027	3.0424696049958584
50.0	632.9838624650001	stim	0		15	1.0	0.55	14.0	56.0		636.4392117239986	0.24941383200348355
50.0	633.2332762970036	stim	1		18	1.0	0.55	14.0	56.0		636.6886255560021	0.30081062999670394
50.0	633.5340869270003	stim	2		18	1.0	0.55	14.0	56.0		636.9894361859988	0.2999290869993274
50.0	633.8340160139996	stim	3		30	1.0	0.55	14.0	56.0		637.2893652729981	0.49961596900539007
50.0	634.333631983005	stim	4		36	1.0	0.55	14.0	56.0		637.7889812420035	0.6001360339942039
50.0	634.9337680169992	stim	5		300	1.0	0.55	14.0	56.0		638.3891172759977	4.999417684004584
50.0	639.9331857010038	stim	6		18	1.0	0.55	14.0	56.0		643.3885349600023	0.3003059639959247
50.0	640.2334916649997	stim	7		18	1.0	0.55	14.0	56.0		643.6888409239982	0.31058384800417116
50.0	640.5440755130039	stim	8		24	1.0	0.55	14.0	56.0		643.9994247720024	0.5726565639997716
50.0	641.1167320770037	stim	9		21	1.0	0.55	14.0	56.0		644.5720813360022	0.3559805080003571
50.0	641.4683210190051	response	9	k		1.0	0.55	14.0	56.0		644.9236702780036	
50.0	641.472712585004	choice	9		241					2.0	644.9280618440025	3.6604592119983863
3.0	645.1331717970024	stim	0		300						648.5885210560009	5.000048818001233
51.0	650.1332206150037	stim	0		15	0.55	1.0	94.0	28.0		653.5885698740021	0.2503017369963345
51.0	650.383522352	stim	1		18	0.55	1.0	94.0	28.0		653.8388716109985	0.29987113200331805
51.0	650.6833934840033	stim	2		18	0.55	1.0	94.0	28.0		654.1387427430018	0.2999769550006022
51.0	650.9833704390039	stim	3		30	0.55	1.0	94.0	28.0		654.4387196980024	0.527288729994325
51.0	651.5106591689982	stim	4		13	0.55	1.0	94.0	28.0		654.9660084279967	0.5663072870011092
51.0	652.0769664559994	stim	5		299	0.55	1.0	94.0	28.0		655.5323157149978	4.997198880999349
51.0	657.0741653369987	stim	6		19	0.55	1.0	94.0	28.0		660.5295145959972	0.3092997950006975
51.0	657.3834651319994	stim	7		18	0.55	1.0	94.0	28.0		660.8388143909979	0.29979400600132067
51.0	657.6832591380007	stim	8		36	0.55	1.0	94.0	28.0		661.1386083969992	0.5999377150001237
51.0	658.2831968530008	stim	9		81	0.55	1.0	94.0	28.0		661.7385461119993	1.3567001640039962
51.0	659.6354183420044	response	9	k		0.55	1.0	94.0	28.0		663.0907676010029	
51.0	659.6398970170048	choice	9		240					2.0	663.0952462760033	2.6437071619948256
52.0	662.2836041789997	stim	0		15	0.55	1.0	39.0	14.0		665.7389534379981	0.250174186003278
52.0	662.533778365003	stim	1		18	0.55	1.0	39.0	14.0		665.9891276240014	0.2997254459987744
52.0	662.8335038110017	stim	2		18	0.55	1.0	39.0	14.0		666.2888530700002	0.2993293760009692
52.0	663.1328331870027	stim	3		30	0.55	1.0	39.0	14.0		666.5881824460012	0.5053746499979752
52.0	663.6382078370007	stim	4		32	0.55	1.0	39.0	14.0		667.0935570959991	0.5952256390010007
52.0	664.2334334760017	stim	5		300	0.55	1.0	39.0	14.0		667.6887827350001	4.999289466002665
52.0	669.2327229420043	stim	6		18	0.55	1.0	39.0	14.0		672.6880722010028	0.3004104079955141
52.0	669.5331333499998	stim	7		18	0.55	1.0	39.0	14.0		672.9884826089983	0.2997997730053612
52.0	669.8329331230052	stim	8		34	0.55	1.0	39.0	14.0		673.2882823820037	0.5707646159935393
52.0	670.3934402680025	response	8	j		0.55	1.0	39.0	14.0		673.8487895270009	
52.0	670.4036977389987	choice	8		36					1.0	673.8590469979972	0.029243224002129864
52.0	670.4329409630009	stim	9		240	0.55	1.0	39.0	14.0		673.8882902219993	3.999998648003384
52.0	671.1844526690038	response	9	l		0.55	1.0	39.0	14.0		674.6398019280023	
53.0	674.4329396110043	stim	0		15	0.55	1.0	28.0	20.0		677.8882888700027	0.24980987199523952
53.0	674.6827494829995	stim	1		18	0.55	1.0	28.0	20.0		678.138098741998	0.3000998380011879
53.0	674.9828493210007	stim	2		18	0.55	1.0	28.0	20.0		678.4381985799992	0.3005043410012149
53.0	675.2833536620019	stim	3		30	0.55	1.0	28.0	20.0		678.7387029210004	0.49931340599869145
53.0	675.7826670680006	stim	4		34	0.55	1.0	28.0	20.0		679.2380163269991	0.5947287759991013
53.0	676.3773958439997	stim	5		301	0.55	1.0	28.0	20.0		679.8327451029982	5.0058063059987035
53.0	681.3832021499984	stim	6		18	0.55	1.0	28.0	20.0		684.8385514089969	0.29987160800374113
53.0	681.6830737580021	stim	7		18	0.55	1.0	28.0	20.0		685.1384230170006	0.29932465899764793
53.0	681.9823984169998	stim	8		36	0.55	1.0	28.0	20.0		685.4377476759983	0.6007575969997561
53.0	682.5831560139995	stim	9		9	0.55	1.0	28.0	20.0		686.038505272998	0.15709838500333717
53.0	682.7353257729992	response	9	k		0.55	1.0	28.0	20.0		686.1906750319977	
53.0	682.7402543990029	choice	9		240					2.0	686.1956036580013	3.842569961998379
54.0	686.5828243610013	stim	0		15	0.55	1.0	67.0	20.0		690.0381736199997	0.249654430001101
54.0	686.8324787910024	stim	1		18	0.55	1.0	67.0	20.0		690.2878280500008	0.30064608700195095
54.0	687.1331248780043	stim	2		18	0.55	1.0	67.0	20.0		690.5884741370028	0.2993548269951134
54.0	687.4324797049994	stim	3		30	0.55	1.0	67.0	20.0		690.8878289639979	0.5140927500033285
54.0	687.9465724550028	stim	4		17	0.55	1.0	67.0	20.0		691.4019217140012	0.5934506229968974
54.0	688.5400230779996	stim	5		299	0.55	1.0	67.0	20.0		691.9953723369981	4.983320006002032
54.0	693.5233430840017	stim	6		18	0.55	1.0	67.0	20.0		696.9786923430001	0.3001897669964819
54.0	693.8235328509982	stim	7		18	0.55	1.0	67.0	20.0		697.2788821099966	0.3027088030066807
54.0	694.1262416540048	stim	8		31	0.55	1.0	67.0	20.0		697.5815909130033	0.614333371995599
54.0	694.7405750260004	stim	9		38	0.55	1.0	67.0	20.0		698.1959242849989	0.6397818350014859
54.0	695.3758203960024	response	9	k		0.55	1.0	67.0	20.0		698.8311696550008	
54.0	695.3803568610019	choice	9		240					2.0	698.8357061200004	3.3524815470009344
55.0	698.7328384080029	stim	0		15	0.55	1.0	80.0	20.0		702.1881876670013	0.24949456100148382
55.0	698.9823329690043	stim	1		18	0.55	1.0	80.0	20.0		702.4376822280028	0.3004441949960892
55.0	699.2827771640004	stim	2		18	0.55	1.0	80.0	20.0		702.7381264229989	0.2999869100021897
55.0	699.5827640740026	stim	3		30	0.55	1.0	80.0	20.0		703.0381133330011	0.5195822070018039
55.0	700.1023462810044	stim	4		15	0.55	1.0	80.0	20.0		703.5576955400029	0.5934614219950163
55.0	700.6958077029994	stim	5		298	0.55	1.0	80.0	20.0		704.1511569619979	4.9773189010011265
55.0	705.6731266040006	stim	6		18	0.55	1.0	80.0	20.0		709.128475862999	0.29990175199782243
55.0	705.9730283559984	stim	7		18	0.55	1.0	80.0	20.0		709.4283776149969	0.305052086005162
55.0	706.2780804420036	stim	8		28	0.55	1.0	80.0	20.0		709.733429701002	0.5727376709983218
55.0	706.8464846179995	response	8	j		0.55	1.0	80.0	20.0		710.301833876998	
55.0	706.8508181130019	choice	8		30					1.0	710.3061673720003	0.030453696002950892
55.0	706.8812718090048	stim	9		240	0.55	1.0	80.0	20.0		710.3366210680033	3.9917245100004948
56.0	710.8729963190053	stim	0		16	0.55	1.0	20.0	10.0		714.3283455780038	0.25920252399373567
56.0	711.1321988429991	stim	1		18	0.55	1.0	20.0	10.0		714.5875481019975	0.30076471700158436
56.0	711.4329635600006	stim	2		18	0.55	1.0	20.0	10.0		714.8883128189991	0.2999426050009788
56.0	711.7329061650016	stim	3		30	0.55	1.0	20.0	10.0		715.1882554240001	0.4990807930007577
56.0	712.2319869580024	stim	4		36	0.55	1.0	20.0	10.0		715.6873362170008	0.6005341350028175
56.0	712.8325210930052	stim	5		300	0.55	1.0	20.0	10.0		716.2878703520037	4.999811088993738
56.0	717.8323321819989	stim	6		18	0.55	1.0	20.0	10.0		721.2876814409974	0.2999762270046631
56.0	718.1323084090036	stim	7		18	0.55	1.0	20.0	10.0		721.5876576680021	0.3002525580013753
56.0	718.432560967005	stim	8		36	0.55	1.0	20.0	10.0		721.8879102260034	0.5997031890001381
56.0	719.0322641560051	stim	9		9	0.55	1.0	20.0	10.0		722.4876134150036	0.15627190899976995
56.0	719.1841571859986	response	9	j		0.55	1.0	20.0	10.0		722.6395064449971	
56.0	719.1885360650049	choice	9		240					1.0	722.6438853240033	3.8433660629962105
57.0	723.0319021280011	stim	0		15	0.55	1.0	9.0	7.0		726.4872513869996	0.2502514340012567
57.0	723.2821535620023	stim	1		18	0.55	1.0	9.0	7.0		726.7375028210008	0.2998304590000771
57.0	723.5819840210024	stim	2		18	0.55	1.0	9.0	7.0		727.0373332800009	0.30057467000006
57.0	723.8825586910025	stim	3		30	0.55	1.0	9.0	7.0		727.337907950001	0.4998880810016999
57.0	724.3824467720042	stim	4		36	0.55	1.0	9.0	7.0		727.8377960310027	0.5996582039952045
57.0	724.9821049759994	stim	5		300	0.55	1.0	9.0	7.0		728.4374542349979	5.00033571899985
57.0	729.9824406949992	stim	6		18	0.55	1.0	9.0	7.0		733.4377899539977	0.2999718610008131
57.0	730.282412556	stim	7		18	0.55	1.0	9.0	7.0		733.7377618149985	0.2999990220050677
57.0	730.5824115780051	stim	8		36	0.55	1.0	9.0	7.0		734.0377608370036	0.5999064249990624
57.0	731.1823180030042	stim	9		53	0.55	1.0	9.0	7.0		734.6376672620027	0.8899497969978256
57.0	732.0677026660051	response	9	k		0.55	1.0	9.0	7.0		735.5230519250035	
57.0	732.072267800002	choice	9		240					2.0	735.5276170590005	3.1099912249992485
58.0	735.1822590250013	stim	0		15	0.55	1.0	28.0	7.0		738.6376082839997	0.24995837899768958
58.0	735.432217403999	stim	1		18	0.55	1.0	28.0	7.0		738.8875666629974	0.299804172005679
58.0	735.7320215760046	stim	2		18	0.55	1.0	28.0	7.0		739.1873708350031	0.30032031199516496
58.0	736.0323418879998	stim	3		30	0.55	1.0	28.0	7.0		739.4876911469983	0.49992871600261424
58.0	736.5322706040024	stim	4		32	0.55	1.0	28.0	7.0		739.9876198630009	0.6073880749972886
58.0	737.1396586789997	stim	5		300	0.55	1.0	28.0	7.0		740.5950079379982	4.992685793004057
58.0	742.1323444720038	stim	6		18	0.55	1.0	28.0	7.0		745.5876937310022	0.2992494989957777
58.0	742.4315939709995	stim	7		18	0.55	1.0	28.0	7.0		745.886943229998	0.29999116199905984
58.0	742.7315851329986	stim	8		36	0.55	1.0	28.0	7.0		746.186934391997	0.6007406390053802
58.0	743.332325772004	stim	9		31	0.55	1.0	28.0	7.0		746.7876750310024	0.5232565119949868
58.0	743.8505803270018	response	9	j		0.55	1.0	28.0	7.0		747.3059295860003	
58.0	743.855582283999	choice	9		240					1.0	747.3109315429974	3.476541611002176
59.0	747.3321238950011	stim	0		15	0.55	1.0	23.0	14.0		750.7874731539996	0.25013364799815463
59.0	747.5822575429993	stim	1		18	0.55	1.0	23.0	14.0		751.0376068019978	0.3000291130010737
59.0	747.8822866560004	stim	2		18	0.55	1.0	23.0	14.0		751.3376359149988	0.29928832600126043
59.0	748.1815749820016	stim	3		30	0.55	1.0	23.0	14.0		751.6369242410001	0.5004232369974488
59.0	748.6819982189991	stim	4		36	0.55	1.0	23.0	14.0		752.1373474779975	0.599563299001602
59.0	749.2815615180007	stim	5		300	0.55	1.0	23.0	14.0		752.7369107769991	5.000419103002059
59.0	754.2819806210027	stim	6		18	0.55	1.0	23.0	14.0		757.7373298800012	0.29946252099762205
59.0	754.5814431420004	stim	7		18	0.55	1.0	23.0	14.0		758.0367924009988	0.29976335300307255
59.0	754.8812064950034	stim	8		36	0.55	1.0	23.0	14.0		758.3365557540019	0.6006420769990655
59.0	755.4818485720025	stim	9		16	0.55	1.0	23.0	14.0		758.937197831001	0.2727492429985432
59.0	755.7499511409987	response	9	j		0.55	1.0	23.0	14.0		759.2053003999972	
59.0	755.754597815001	choice	9		240					1.0	759.2099470739995	3.7265836400038097
60.0	759.4811814550048	stim	0		15	0.55	1.0	19.0	14.0		762.9365307140033	0.25006496499554487
60.0	759.7312464200004	stim	1		18	0.55	1.0	19.0	14.0		763.1865956789989	0.3005462310029543
60.0	760.0317926510033	stim	2		18	0.55	1.0	19.0	14.0		763.4871419100018	0.2999043719973997
60.0	760.3316970230007	stim	3		30	0.55	1.0	19.0	14.0		763.7870462819992	0.4996985899997526
60.0	760.8313956130005	stim	4		36	0.55	1.0	19.0	14.0		764.286744871999	0.5999114080041181
60.0	761.4313070210046	stim	5		300	0.55	1.0	19.0	14.0		764.8866562800031	4.9999028089951025
60.0	766.4312098299997	stim	6		18	0.55	1.0	19.0	14.0		769.8865590889982	0.2999965470007737
60.0	766.7312063770005	stim	7		18	0.55	1.0	19.0	14.0		770.186555635999	0.29960932500398485
60.0	767.0308157020045	stim	8		36	0.55	1.0	19.0	14.0		770.4861649610029	0.6007855989955715
60.0	767.631601301	stim	9		54	0.55	1.0	19.0	14.0		771.0869505599985	0.9074971599984565
60.0	768.5339393059985	response	9	k		0.55	1.0	19.0	14.0		771.989288564997	
60.0	768.5390984609985	choice	9		240					2.0	771.994447719997	3.0924120790004963
4.0	771.631510539999	stim	0		195						775.0868597989975	3.250071886002843
4.0	774.8511310360045	response	0	j							778.306480295003	
4.0	774.8815824260018	stim	0		301						778.3369316850003	5.016015084998799
61.0	779.8975975110006	stim	0		15	0.55	1.0	47.0	14.0		783.3529467699991	0.2500418220006395
61.0	780.1476393330013	stim	1		18	0.55	1.0	47.0	14.0		783.6029885919997	0.3002344220003579
61.0	780.4478737550016	stim	2		18	0.55	1.0	47.0	14.0		783.9032230140001	0.29993326700059697
61.0	780.7478070220022	stim	3		30	0.55	1.0	47.0	14.0		784.2031562810007	0.5063640549997217
61.0	781.254171077002	stim	4		28	0.55	1.0	47.0	14.0		784.7095203360004	0.5936390779970679
61.0	781.847810154999	stim	5		300	0.55	1.0	47.0	14.0		785.3031594139975	4.999878539005294
61.0	786.8476886940043	stim	6		18	0.55	1.0	47.0	14.0		790.3030379530028	0.2997374749975279
61.0	787.1474261690018	stim	7		18	0.55	1.0	47.0	14.0		790.6027754280003	0.29995658400002867
61.0	787.4473827530019	stim	8		36	0.55	1.0	47.0	14.0		790.9027320120003	0.600127812998835
61.0	788.0475105660007	stim	9		240	0.55	1.0	47.0	14.0		791.5028598249992	3.999821438002982
62.0	792.0473320040037	stim	0		15	0.55	1.0	14.0	10.0		795.5026812630022	0.2501219139958266
62.0	792.2974539179995	stim	1		18	0.55	1.0	14.0	10.0		795.752803176998	0.30012159600300947
62.0	792.5975755140025	stim	2		18	0.55	1.0	14.0	10.0		796.052924773001	0.2998426569974981
62.0	792.897418171	stim	3		30	0.55	1.0	14.0	10.0		796.3527674299985	0.5000932170005399
62.0	793.3975113880006	stim	4		36	0.55	1.0	14.0	10.0		796.852860646999	0.6002051149989711
62.0	793.9977165029995	stim	5		300	0.55	1.0	14.0	10.0		797.453065761998	4.999318791000405
62.0	794.9836684020047	response	5	j		0.55	1.0	14.0	10.0		798.4390176610032	
62.0	795.5326299590015	response	5	j		0.55	1.0	14.0	10.0		798.987979218	
62.0	795.7332499609984	response	5	j		0.55	1.0	14.0	10.0		799.1885992199968	
62.0	796.2334393659985	response	5	k		0.55	1.0	14.0	10.0		799.688788624997	
62.0	798.9970352939999	stim	6		18	0.55	1.0	14.0	10.0		802.4523845529984	0.30008310500124935
62.0	799.2971183990012	stim	7		18	0.55	1.0	14.0	10.0		802.7524676579997	0.30049939599848585
62.0	799.5976177949997	stim	8		36	0.55	1.0	14.0	10.0		803.0529670539981	0.6001018730021315
62.0	800.1977196680018	stim	9		56	0.55	1.0	14.0	10.0		803.6530689270003	0.9389778120021219
62.0	801.132563539999	response	9	k		0.55	1.0	14.0	10.0		804.5879127989974	
62.0	801.1366974800039	choice	9		240					2.0	804.5920467390024	3.0610131770008593
63.0	804.1977106570048	stim	0		15	0.55	1.0	47.0	20.0		807.6530599160033	0.24951392599905375
63.0	804.4472245830038	stim	1		18	0.55	1.0	47.0	20.0		807.9025738420023	0.30001282000012
63.0	804.747237403004	stim	2		18	0.55	1.0	47.0	20.0		808.2025866620024	0.30022130900033517
63.0	805.0474587120043	stim	3		30	0.55	1.0	47.0	20.0		808.5028079710028	0.5087417749964516
63.0	805.5562004870008	stim	4		28	0.55	1.0	47.0	20.0		809.0115497459992	0.5909610149974469
63.0	806.1471615019982	stim	5		300	0.55	1.0	47.0	20.0		809.6025107609967	5.000388252003177
63.0	811.1475497540014	stim	6		18	0.55	1.0	47.0	20.0		814.6028990129998	0.29998291099764174
63.0	811.447532664999	stim	7		18	0.55	1.0	47.0	20.0		814.9028819239975	0.2995054519997211
63.0	811.7470381169987	stim	8		30	0.55	1.0	47.0	20.0		815.2023873759972	0.5975009040048462
63.0	812.3445390210036	stim	9		37	0.55	1.0	47.0	20.0		815.799888280002	0.6168657649977831
63.0	812.9571391080026	response	9	k		0.55	1.0	47.0	20.0		816.4124883670011	
63.0	812.9614047860014	choice	9		239					2.0	816.4167540449998	3.376514258001407
64.0	816.3379190440028	stim	0		15	0.55	1.0	56.0	14.0		819.7932683030012	0.250336764001986
64.0	816.5882558080048	stim	1		18	0.55	1.0	56.0	14.0		820.0436050670032	0.299905719999515
64.0	816.8881615280043	stim	2		18	0.55	1.0	56.0	14.0		820.3435107870027	0.2998249320007744
64.0	817.187986460005	stim	3		30	0.55	1.0	56.0	14.0		820.6433357190035	0.5157580089944531
64.0	817.7037444689995	stim	4		19	0.55	1.0	56.0	14.0		821.159093727998	0.5902628149997327
64.0	818.2940072839992	stim	5		301	0.55	1.0	56.0	14.0		821.7493565429977	5.003193907003151
64.0	823.2972011910024	stim	6		18	0.55	1.0	56.0	14.0		826.7525504500009	0.300162931001978
64.0	823.5973641220044	stim	7		18	0.55	1.0	56.0	14.0		827.0527133810028	0.29949063799722353
64.0	823.8968547600016	stim	8		36	0.55	1.0	56.0	14.0		827.352204019	0.5999921070033452
64.0	824.4968468670049	stim	9		1	0.55	1.0	56.0	14.0		827.9521961260034	0.022919529998034704
64.0	824.5152632079989	response	9	j		0.55	1.0	56.0	14.0		827.9706124669974	
64.0	824.519766397003	choice	9		240					1.0	827.9751156560014	3.976948443996662
65.0	828.4967148409996	stim	0		15	0.55	1.0	79.0	28.0		831.9520640999981	0.25038854200101923
65.0	828.7471033830006	stim	1		18	0.55	1.0	79.0	28.0		832.2024526419991	0.30017834799946286
65.0	829.0472817310001	stim	2		18	0.55	1.0	79.0	28.0		832.5026309899986	0.3001377219989081
65.0	829.347419452999	stim	3		30	0.55	1.0	79.0	28.0		832.8027687119975	0.5166835590061964
65.0	829.8641030120052	stim	4		15	0.55	1.0	79.0	28.0		833.3194522710037	0.5789781019993825
65.0	830.4430811140046	stim	5		301	0.55	1.0	79.0	28.0		833.8984303730031	5.0040889640004025
65.0	835.447170078005	stim	6		18	0.55	1.0	79.0	28.0		838.9025193370035	0.29974382699583657
65.0	835.7469139050008	stim	7		18	0.55	1.0	79.0	28.0		839.2022631639993	0.29949549899902195
65.0	836.0464094039999	stim	8		36	0.55	1.0	79.0	28.0		839.5017586629983	0.600119225004164
65.0	836.646528629004	stim	9		36	0.55	1.0	79.0	28.0		840.1018778880025	0.6066854119999334
65.0	837.2486366669982	response	9	k		0.55	1.0	79.0	28.0		840.7039859259967	
65.0	837.253214041004	choice	9		240					2.0	840.7085633000024	3.394129291998979
66.0	840.6473433330029	stim	0		15	0.55	1.0	23.0	20.0		844.1026925920014	0.24921273499785457
66.0	840.8965560680008	stim	1		18	0.55	1.0	23.0	20.0		844.3519053269993	0.299921853998967
66.0	841.1964779219998	stim	2		18	0.55	1.0	23.0	20.0		844.6518271809982	0.3001022610042128
66.0	841.496580183004	stim	3		30	0.55	1.0	23.0	20.0		844.9519294420024	0.49998909900023136
66.0	841.9965692820042	stim	4		36	0.55	1.0	23.0	20.0		845.4519185410027	0.5999656849962776
66.0	842.5965349670005	stim	5		300	0.55	1.0	23.0	20.0		846.051884225999	5.000620128004812
66.0	847.5971550950053	stim	6		18	0.55	1.0	23.0	20.0		851.0525043540038	0.29942187699634815
66.0	847.8965769720016	stim	7		18	0.55	1.0	23.0	20.0		851.3519262310001	0.2998475819986197
66.0	848.1964245540003	stim	8		36	0.55	1.0	23.0	20.0		851.6517738129987	0.599907579999126
66.0	848.7963321339994	stim	9		35	0.55	1.0	23.0	20.0		852.2516813929979	0.5898413670001901
66.0	849.3660929850012	response	9	k		0.55	1.0	23.0	20.0		852.8214422439996	
66.0	849.3861735009996	choice	9		240					2.0	852.841522759998	3.4105548930019722
67.0	852.7967283940015	stim	0		15	0.55	1.0	33.0	10.0		856.252077653	0.24930244399729418
67.0	853.0460308379988	stim	1		18	0.55	1.0	33.0	10.0		856.5013800969973	0.30009104200144066
67.0	853.3461218800003	stim	2		18	0.55	1.0	33.0	10.0		856.8014711389987	0.3007123290008167
67.0	853.6468342090011	stim	3		30	0.55	1.0	33.0	10.0		857.1021834679996	0.5005248899979051
67.0	854.147359098999	stim	4		36	0.55	1.0	33.0	10.0		857.6027083579975	0.5988707910000812
67.0	854.7462298899991	stim	5		300	0.55	1.0	33.0	10.0		858.2015791489976	5.0000234590042965
67.0	859.7462533490034	stim	6		18	0.55	1.0	33.0	10.0		863.2016026080018	0.29994613099552225
67.0	860.0461994799989	stim	7		18	0.55	1.0	33.0	10.0		863.5015487389974	0.29998283400345827
67.0	860.3461823140024	stim	8		36	0.55	1.0	33.0	10.0		863.8015315730008	0.5999088929966092
67.0	860.946091206999	stim	9		14	0.55	1.0	33.0	10.0		864.4014404659974	0.24019318600039696
67.0	861.1815731110037	response	9	j		0.55	1.0	33.0	10.0		864.6369223700021	
67.0	861.1862843929994	choice	9		240					1.0	864.6416336519978	3.760566513003141
68.0	864.9468509060025	stim	0		15	0.55	1.0	14.0	7.0		868.402200165001	0.24934205500176176
68.0	865.1961929610043	stim	1		18	0.55	1.0	14.0	7.0		868.6515422200027	0.3007655249966774
68.0	865.496958486001	stim	2		18	0.55	1.0	14.0	7.0		868.9523077449994	0.2993689720024122
68.0	865.7963274580034	stim	3		30	0.55	1.0	14.0	7.0		869.2516767170018	0.49979563299712026
68.0	866.2961230910005	stim	4		36	0.55	1.0	14.0	7.0		869.751472349999	0.6006900540014612
68.0	866.8968131450019	stim	5		300	0.55	1.0	14.0	7.0		870.3521624040004	4.999557725001068
68.0	871.896370870003	stim	6		18	0.55	1.0	14.0	7.0		875.3517201290015	0.30014418700011447
68.0	872.1965150570031	stim	7		18	0.55	1.0	14.0	7.0		875.6518643160016	0.2995309170000837
68.0	872.4960459740032	stim	8		36	0.55	1.0	14.0	7.0		875.9513952330017	0.6002008180003031
68.0	873.0962467920035	stim	9		54	0.55	1.0	14.0	7.0		876.551596051002	0.9068433059946983
