trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	onset_abs	duration
23.0	335.3295984659926	stim	7		18	1.0	0.55	28.0	56.0		338.743962958004	0.31181100300455
23.0	335.64140946899715	stim	8		24	1.0	0.55	28.0	56.0		339.0557739610085	0.5879053749958985
23.0	336.22931484399305	stim	9		26	1.0	0.55	28.0	56.0		339.6436793360044	0.4387151660048403
23.0	336.66399647398794	response	9	k		1.0	0.55	28.0	56.0		340.0783609659993	
23.0	336.6680300099979	choice	9		240					2.0	340.08239450200927	3.5612460970005486
24.0	340.22927610699844	stim	0		15	1.0	0.55	20.0	47.0		343.6436405990098	0.2499747919937363
24.0	340.4792508989922	stim	1		18	1.0	0.55	20.0	47.0		343.89361539100355	0.3001896939967992
24.0	340.779440592989	stim	2		18	1.0	0.55	20.0	47.0		344.19380508500035	0.29995555900677573
24.0	341.07939615199575	stim	3		29	1.0	0.55	20.0	47.0		344.4937606440071	0.49423377799394075
24.0	341.5736299299897	stim	4		37	1.0	0.55	20.0	47.0		344.98799442200107	0.6054714360070648
24.0	342.17910136599676	stim	5		300	1.0	0.55	20.0	47.0		345.59346585800813	5.000152573004016
24.0	347.1792539390008	stim	6		18	1.0	0.55	20.0	47.0		350.59361843101215	0.299397611990571
24.0	347.47865155099134	stim	7		18	1.0	0.55	20.0	47.0		350.8930160430027	0.3087170939979842
24.0	347.78736864498933	stim	8		28	1.0	0.55	20.0	47.0		351.2017331370007	0.5918732190039009
24.0	348.37924186399323	stim	9		29	1.0	0.55	20.0	47.0		351.7936063560046	0.4906585959979566
24.0	348.8652550709958	response	9	k		1.0	0.55	20.0	47.0		352.27961956300715	
24.0	348.8699004599912	choice	9		240					2.0	352.28426495200256	3.509272367999074
25.0	352.37917282799026	stim	0		15	1.0	0.55	10.0	40.0		355.79353732000163	0.25007306500629056
25.0	352.62924589299655	stim	1		18	1.0	0.55	10.0	40.0		356.0436103850079	0.3000067169923568
25.0	352.9292526099889	stim	2		18	1.0	0.55	10.0	40.0		356.3436171020003	0.29988524300279096
25.0	353.2291378529917	stim	3		30	1.0	0.55	10.0	40.0		356.64350234500307	0.49978537899733055
25.0	353.72892323198903	stim	4		36	1.0	0.55	10.0	40.0		357.1432877240004	0.6000684970058501
25.0	354.3289917289949	stim	5		300	1.0	0.55	10.0	40.0		357.74335622100625	5.000169904000359
25.0	359.32916163299524	stim	6		18	1.0	0.55	10.0	40.0		362.7435261250066	0.29992729300283827
25.0	359.6290889259981	stim	7		18	1.0	0.55	10.0	40.0		363.04345341800945	0.3062657569971634
25.0	359.93535468299524	stim	8		31	1.0	0.55	10.0	40.0		363.3497191750066	0.5773519170033978
25.0	360.51270659999864	stim	9		35	1.0	0.55	10.0	40.0		363.92707109201	0.5900733809976373
25.0	361.09818197699497	response	9	k		1.0	0.55	10.0	40.0		364.51254646900634	
25.0	361.1027799809963	choice	9		241					2.0	364.51714447300765	3.4262203260004753
26.0	364.52900030699675	stim	0		15	1.0	0.55	14.0	16.0		367.9433647990081	0.2499612739920849
26.0	364.77896158098883	stim	1		18	1.0	0.55	14.0	16.0		368.1933260730002	0.30006867401243653
26.0	365.07903025500127	stim	2		18	1.0	0.55	14.0	16.0		368.49339474701264	0.29993059099069797
26.0	365.37896084599197	stim	3		30	1.0	0.55	14.0	16.0		368.79332533800334	0.4996613319963217
26.0	365.8786221779883	stim	4		36	1.0	0.55	14.0	16.0		369.29298666999966	0.6003024780075066
26.0	366.4789246559958	stim	5		300	1.0	0.55	14.0	16.0		369.89328914800717	4.999965184004395
26.0	371.4788898400002	stim	6		18	1.0	0.55	14.0	16.0		374.89325433201157	0.2998568549955962
26.0	371.7787466949958	stim	7		18	1.0	0.55	14.0	16.0		375.19311118700716	0.29978113700053655
26.0	372.0785278319963	stim	8		36	1.0	0.55	14.0	16.0		375.4928923240077	0.6003198359976523
26.0	372.678847667994	stim	9		20	1.0	0.55	14.0	16.0		376.09321216000535	0.3406346130068414
26.0	373.01488097399124	response	9	j		1.0	0.55	14.0	16.0		376.4292454660026	
26.0	373.0194822810008	choice	9		240					1.0	376.4338467730122	3.6591869599942584
27.0	376.6786692409951	stim	0		15	1.0	0.55	10.0	20.0		380.09303373300645	0.2501270999928238
27.0	376.9287963409879	stim	1		18	1.0	0.55	10.0	20.0		380.3431608329993	0.3000509760022396
27.0	377.22884731699014	stim	2		18	1.0	0.55	10.0	20.0		380.6432118090015	0.29997348799952306
27.0	377.52882080498966	stim	3		30	1.0	0.55	10.0	20.0		380.94318529700104	0.499790997011587
27.0	378.02861180200125	stim	4		36	1.0	0.55	10.0	20.0		381.4429762940126	0.6000624579901341
27.0	378.6286742599914	stim	5		300	1.0	0.55	10.0	20.0		382.04303875200276	5.000147683007526
27.0	383.6288219429989	stim	6		18	1.0	0.55	10.0	20.0		387.0431864350103	0.2999144899949897
27.0	383.9287364329939	stim	7		18	1.0	0.55	10.0	20.0		387.3431009250053	0.299262265994912
27.0	384.2279986989888	stim	8		36	1.0	0.55	10.0	20.0		387.6423631910002	0.6007096610119333
27.0	384.82870836000075	stim	9		32	1.0	0.55	10.0	20.0		388.2430728520121	0.5404028449993348
27.0	385.3644785910001	response	9	j		1.0	0.55	10.0	20.0		388.77884308301145	
27.0	385.3691112050001	choice	9		240					1.0	388.78347569701145	3.4593405810010154
28.0	388.8284517860011	stim	0		15	1.0	0.55	7.0	19.0		392.24281627801247	0.2499589379876852
28.0	389.0784107239888	stim	1		18	1.0	0.55	7.0	19.0		392.49277521600015	0.3001794820011128
28.0	389.3785902059899	stim	2		18	1.0	0.55	7.0	19.0		392.79295469800127	0.2999564360070508
28.0	389.67854664199695	stim	3		30	1.0	0.55	7.0	19.0		393.0929111340083	0.49975655500020366
28.0	390.17830319699715	stim	4		36	1.0	0.55	7.0	19.0		393.5926676890085	0.6001102059963159
28.0	390.77841340299346	stim	5		300	1.0	0.55	7.0	19.0		394.19277789500484	5.0000446350022685
28.0	395.77845803799573	stim	6		18	1.0	0.55	7.0	19.0		399.1928225300071	0.3000647650042083
28.0	396.07852280299994	stim	7		18	1.0	0.55	7.0	19.0		399.4928872950113	0.29918487499526236
28.0	396.3777076779952	stim	8		36	1.0	0.55	7.0	19.0		399.7920721700066	0.6005672409955878
28.0	396.9782749189908	stim	9		24	1.0	0.55	7.0	19.0		400.39263941100216	0.40570307700545527
28.0	397.3797644639999	response	9	k		1.0	0.55	7.0	19.0		400.79412895601126	
28.0	397.38397799599625	choice	9		240					2.0	400.7983424880076	3.5943623339990154
29.0	400.97834032999526	stim	0		15	1.0	0.55	20.0	56.0		404.39270482200664	0.25002990900247823
29.0	401.22837023899774	stim	1		18	1.0	0.55	20.0	56.0		404.6427347310091	0.30005948500183877
29.0	401.5284297239996	stim	2		18	1.0	0.55	20.0	56.0		404.94279421601095	0.29995857999892905
29.0	401.8283883039985	stim	3		30	1.0	0.55	20.0	56.0		405.2427527960099	0.4992814470024314
29.0	402.32766975100094	stim	4		36	1.0	0.55	20.0	56.0		405.7420342430123	0.6006677779951133
29.0	402.92833752899605	stim	5		300	1.0	0.55	20.0	56.0		406.3427020210074	4.999561532997177
29.0	407.92789906199323	stim	6		18	1.0	0.55	20.0	56.0		411.3422635540046	0.30021348599984776
29.0	408.2281125479931	stim	7		18	1.0	0.55	20.0	56.0		411.64247704000445	0.3116113169962773
29.0	408.53972386498936	stim	8		24	1.0	0.55	20.0	56.0		411.9540883570007	0.5711626050033374
29.0	409.1108864699927	stim	9		29	1.0	0.55	20.0	56.0		412.52525096200407	0.4905638810014352
29.0	409.5965734099882	response	9	k		1.0	0.55	20.0	56.0		413.01093790199957	
29.0	409.6014503509941	choice	9		241					2.0	413.0158148430055	3.526423931994941
30.0	413.12787428298907	stim	0		15	1.0	0.55	10.0	33.0		416.54223877500044	0.24999836800270714
30.0	413.3778726509918	stim	1		18	1.0	0.55	10.0	33.0		416.79223714300315	0.3001139630068792
30.0	413.67798661399866	stim	2		18	1.0	0.55	10.0	33.0		417.09235110601	0.2999641909991624
30.0	413.9779508049978	stim	3		30	1.0	0.55	10.0	33.0		417.3923152970092	0.49949974699120503
30.0	414.477450551989	stim	4		36	1.0	0.55	10.0	33.0		417.8918150440004	0.6002348129986785
30.0	415.0776853649877	stim	5		300	1.0	0.55	10.0	33.0		418.4920498569991	5.000403277008445
30.0	420.07808864199615	stim	6		18	1.0	0.55	10.0	33.0		423.4924531340075	0.3000007749942597
30.0	420.3780894169904	stim	7		18	1.0	0.55	10.0	33.0		423.7924539090018	0.2991288540069945
30.0	420.6772182709974	stim	8		35	1.0	0.55	10.0	33.0		424.0915827630088	0.5833833450014936
30.0	421.2606016159989	stim	9		32	1.0	0.55	10.0	33.0		424.67496610801027	0.5412988140014932
30.0	421.7971966699988	response	9	k		1.0	0.55	10.0	33.0		425.2115611620102	
30.0	421.8019004300004	choice	9		240					2.0	425.21626492201176	3.476014440995641
2.0	425.277914870996	stim	0		300						428.6922793630074	4.999927558994386
31.0	430.2778424299904	stim	0		15	0.55	1.0	14.0	7.0		433.6922069220018	0.24983780201000627
31.0	430.5276802320004	stim	1		18	0.55	1.0	14.0	7.0		433.9420447240118	0.30025485099758953
31.0	430.827935082998	stim	2		18	0.55	1.0	14.0	7.0		434.2422995750094	0.29991479399905074
31.0	431.12784987699706	stim	3		30	0.55	1.0	14.0	7.0		434.54221436900843	0.4996201369940536
31.0	431.6274700139911	stim	4		36	0.55	1.0	14.0	7.0		435.0418345060025	0.6003782250045333
31.0	432.22784823899565	stim	5		300	0.55	1.0	14.0	7.0		435.642212731007	4.999988226001733
31.0	437.2278364649974	stim	6		18	0.55	1.0	14.0	7.0		440.64220095700875	0.2998785660020076
31.0	437.5277150309994	stim	7		18	0.55	1.0	14.0	7.0		440.94207952301076	0.29994684499979485
31.0	437.8276618759992	stim	8		36	0.55	1.0	14.0	7.0		441.24202636801056	0.5995024430012563
31.0	438.42716431900044	stim	9		46	0.55	1.0	14.0	7.0		441.8415288110118	0.7731679939897731
31.0	439.1960124420002	response	9	j		0.55	1.0	14.0	7.0		442.6103769340116	
31.0	439.2003323129902	choice	9		240					1.0	442.6146968050016	3.227056611009175
32.0	442.4273889239994	stim	0		15	0.55	1.0	23.0	20.0		445.84175341601076	0.2502295750018675
32.0	442.67761849900126	stim	1		18	0.55	1.0	23.0	20.0		446.0919829910126	0.2999419989937451
32.0	442.977560497995	stim	2		18	0.55	1.0	23.0	20.0		446.3919249900064	0.3001568970066728
32.0	443.2777173950017	stim	3		30	0.55	1.0	23.0	20.0		446.69208188701305	0.49917551899852697
32.0	443.7768929140002	stim	4		36	0.55	1.0	23.0	20.0		447.1912574060116	0.6004020869877422
32.0	444.37729500098794	stim	5		300	0.55	1.0	23.0	20.0		447.7916594929993	5.000250446013524
32.0	449.37754544700147	stim	6		18	0.55	1.0	23.0	20.0		452.79190993901284	0.3000042279891204
32.0	449.6775496749906	stim	7		18	0.55	1.0	23.0	20.0		453.09191416700196	0.2993334960046923
32.0	449.9768831709953	stim	8		36	0.55	1.0	23.0	20.0		453.39124766300665	0.600501559994882
32.0	450.57738473099016	stim	9		60	0.55	1.0	23.0	20.0		453.99174922300153	1.006017605002853
32.0	451.5791145629919	response	9	k		0.55	1.0	23.0	20.0		454.99347905500326	
32.0	451.583402335993	choice	9		240					2.0	454.9977668280044	2.9939892620022874
33.0	454.5773915979953	stim	0		15	0.55	1.0	23.0	14.0		457.9917560900067	0.25010083700180985
33.0	454.8274924349971	stim	1		18	0.55	1.0	23.0	14.0		458.2418569270085	0.30014093399222475
33.0	455.12763336898934	stim	2		18	0.55	1.0	23.0	14.0		458.5419978610007	0.29966540999885183
33.0	455.4272987789882	stim	3		30	0.55	1.0	23.0	14.0		458.84166327099956	0.49954303201229777
33.0	455.9268418110005	stim	4		36	0.55	1.0	23.0	14.0		459.34120630301186	0.600651137996465
33.0	456.52749294899695	stim	5		300	0.55	1.0	23.0	14.0		459.9418574410083	4.999931443991954
33.0	461.5274243929889	stim	6		18	0.55	1.0	23.0	14.0		464.9417888850003	0.2998436070047319
33.0	461.82726799999364	stim	7		18	0.55	1.0	23.0	14.0		465.241632492005	0.29953915800433606
33.0	462.126807157998	stim	8		36	0.55	1.0	23.0	14.0		465.54117165000935	0.6005524939973839
33.0	462.72735965199536	stim	9		21	0.55	1.0	23.0	14.0		466.14172414400673	0.3564580499951262
33.0	463.07936893298756	response	9	k		0.55	1.0	23.0	14.0		466.49373342499894	
33.0	463.0838177019905	choice	9		240					2.0	466.49818219400186	3.643425925009069
34.0	466.72724362699955	stim	0		15	0.55	1.0	19.0	7.0		470.1416081190109	0.24995421899075154
34.0	466.9771978459903	stim	1		18	0.55	1.0	19.0	7.0		470.3915623380017	0.3000222090049647
34.0	467.27722005499527	stim	2		18	0.55	1.0	19.0	7.0		470.69158454700664	0.30001150199677795
34.0	467.57723155699205	stim	3		30	0.55	1.0	19.0	7.0		470.9915960490034	0.499326272009057
34.0	468.0765578290011	stim	4		36	0.55	1.0	19.0	7.0		471.4909223210125	0.6006459259951953
34.0	468.6772037549963	stim	5		300	0.55	1.0	19.0	7.0		472.0915682470077	4.999936427993816
34.0	473.6771401829901	stim	6		18	0.55	1.0	19.0	7.0		477.0915046750015	0.2999702700035414
34.0	473.97711045299366	stim	7		18	0.55	1.0	19.0	7.0		477.39147494500503	0.3000605510023888
34.0	474.27717100399605	stim	8		36	0.55	1.0	19.0	7.0		477.6915354960074	0.5999535139999352
34.0	474.877124517996	stim	9		21	0.55	1.0	19.0	7.0		478.29148901000735	0.35634375699737575
34.0	475.22923211500165	response	9	j		0.55	1.0	19.0	7.0		478.643596607013	
34.0	475.23346827499336	choice	9		240					1.0	478.64783276700473	3.643397264997475
35.0	478.87686553999083	stim	0		15	0.55	1.0	67.0	20.0		482.2912300320022	0.2502732690045377
35.0	479.12713880899537	stim	1		18	0.55	1.0	67.0	20.0		482.54150330100674	0.30005168200295884
35.0	479.4271904909983	stim	2		18	0.55	1.0	67.0	20.0		482.8415549830097	0.29960260199732147
35.0	479.72679309299565	stim	3		30	0.55	1.0	67.0	20.0		483.141157585007	0.5114037239982281
35.0	480.2381968169939	stim	4		20	0.55	1.0	67.0	20.0		483.65256130900525	0.6002064100030111
35.0	480.8384032269969	stim	5		299	0.55	1.0	67.0	20.0		484.25276771900826	5.002538614004152
35.0	485.84094184100104	stim	6		18	0.55	1.0	67.0	20.0		489.2553063330124	0.2859650799946394
35.0	486.1269069209957	stim	7		18	0.55	1.0	67.0	20.0		489.54127141300705	0.2992331429995829
35.0	486.42614006399526	stim	8		36	0.55	1.0	67.0	20.0		489.84050455600664	0.600806767004542
35.0	487.0269468309998	stim	9		26	0.55	1.0	67.0	20.0		490.4413113230112	0.4393534289993113
35.0	487.46202779599116	response	9	j		0.55	1.0	67.0	20.0		490.87639228800253	
35.0	487.4663002599991	choice	9		240					1.0	490.8806647520105	3.560546812994289
36.0	491.0268470729934	stim	0		15	0.55	1.0	28.0	7.0		494.4412115650048	0.2492869870038703
36.0	491.2761340599973	stim	1		18	0.55	1.0	28.0	7.0		494.69049855200865	0.3003258959943196
36.0	491.5764599559916	stim	2		18	0.55	1.0	28.0	7.0		494.99082444800297	0.30029942200053483
36.0	491.87675937799213	stim	3		30	0.55	1.0	28.0	7.0		495.2911238700035	0.5010797340073623
36.0	492.3778391119995	stim	4		29	0.55	1.0	28.0	7.0		495.79220360401087	0.5897879779950017
36.0	492.9676270899945	stim	5		300	0.55	1.0	28.0	7.0		496.38199158200587	5.009120546004851
36.0	497.97674763599935	stim	6		18	0.55	1.0	28.0	7.0		501.3911121280107	0.3000157499918714
36.0	498.2767633859912	stim	7		18	0.55	1.0	28.0	7.0		501.6911278780026	0.30006443000456784
36.0	498.5768278159958	stim	8		36	0.55	1.0	28.0	7.0		501.99119230800716	0.5998744660028024
36.0	499.1767022819986	stim	9		16	0.55	1.0	28.0	7.0		502.59106677400996	0.2726854079955956
36.0	499.44503481099673	response	9	j		0.55	1.0	28.0	7.0		502.8593993030081	
36.0	499.4493876899942	choice	9		237					1.0	502.86375218200556	3.717988984994008
37.0	503.1673766749882	stim	0		15	0.55	1.0	11.0	10.0		506.58174116699956	0.2499609340011375
37.0	503.4173376089893	stim	1		18	0.55	1.0	11.0	10.0		506.8317021010007	0.2998106610029936
37.0	503.7171482699923	stim	2		18	0.55	1.0	11.0	10.0		507.1315127620037	0.30023763100325596
37.0	504.0173859009956	stim	3		30	0.55	1.0	11.0	10.0		507.43175039300695	0.5010197590017924
37.0	504.51840565999737	stim	4		36	0.55	1.0	11.0	10.0		507.93277015200874	0.5988454460020876
37.0	505.11725110599946	stim	5		300	0.55	1.0	11.0	10.0		508.53161559801083	5.009075666996068
37.0	510.1263267729955	stim	6		18	0.55	1.0	11.0	10.0		513.5406912650069	0.30013191400212236
37.0	510.42645868699765	stim	7		18	0.55	1.0	11.0	10.0		513.840823179009	0.2993488929932937
37.0	510.72580757999094	stim	8		36	0.55	1.0	11.0	10.0		514.1401720720023	0.6004138840071391
37.0	511.3262214639981	stim	9		22	0.55	1.0	11.0	10.0		514.7405859560095	0.3739745920029236
37.0	511.6953334449936	response	9	k		0.55	1.0	11.0	10.0		515.109697937005	
37.0	511.700196056001	choice	9		240					2.0	515.1145605480124	3.6261394869943615
38.0	515.3263355429954	stim	0		15	0.55	1.0	39.0	14.0		518.7407000350067	0.2498510309960693
38.0	515.5761865739914	stim	1		18	0.55	1.0	39.0	14.0		518.9905510660028	0.30017460700764786
38.0	515.8763611809991	stim	2		18	0.55	1.0	39.0	14.0		519.2907256730105	0.2996885949978605
38.0	516.176049775997	stim	3		30	0.55	1.0	39.0	14.0		519.5904142680083	0.5053122709941817
38.0	516.6813620469911	stim	4		31	0.55	1.0	39.0	14.0		520.0957265390025	0.5947586810070788
38.0	517.2761207279982	stim	5		300	0.55	1.0	39.0	14.0		520.6904852200096	5.000159328992595
38.0	522.2762800569908	stim	6		18	0.55	1.0	39.0	14.0		525.6906445490022	0.2995604410098167
38.0	522.5758404980006	stim	7		18	0.55	1.0	39.0	14.0		525.990204990012	0.30048624899063725
38.0	522.8763267469913	stim	8		36	0.55	1.0	39.0	14.0		526.2906912390026	0.5998215290019289
38.0	523.4761482759932	stim	9		24	0.55	1.0	39.0	14.0		526.8905127680046	0.40681643299467396
38.0	523.8785143139976	response	9	j		0.55	1.0	39.0	14.0		527.292878806009	
38.0	523.8829647089879	choice	9		240					1.0	527.2973292009992	3.5932684330036864
39.0	527.4762331419915	stim	0		15	0.55	1.0	56.0	28.0		530.8905976340029	0.2500665569968987
39.0	527.7262996989884	stim	1		18	0.55	1.0	56.0	28.0		531.1406641909998	0.29966345100547187
39.0	528.0259631499939	stim	2		18	0.55	1.0	56.0	28.0		531.4403276420053	0.3002044710010523
39.0	528.326167620995	stim	3		30	0.55	1.0	56.0	28.0		531.7405321130063	0.5110857609979575
39.0	528.8372533819929	stim	4		24	0.55	1.0	56.0	28.0		532.2516178740043	0.5718348920054268
39.0	529.4090882739983	stim	5		301	0.55	1.0	56.0	28.0		532.8234527660097	5.016912015998969
39.0	534.4260002899973	stim	6		18	0.55	1.0	56.0	28.0		537.8403647820087	0.29988209999282844
39.0	534.7258823899901	stim	7		18	0.55	1.0	56.0	28.0		538.1402468820015	0.3003932190040359
39.0	535.0262756089942	stim	8		29	0.55	1.0	56.0	28.0		538.4406401010056	0.591354856005637
39.0	535.6176304649998	stim	9		39	0.55	1.0	56.0	28.0		539.0319949570112	0.6564183239970589
39.0	536.2691232829966	response	9	k		0.55	1.0	56.0	28.0		539.683487775008	
39.0	536.2740487889969	choice	9		240					2.0	539.6884132810083	3.3516685189970303
40.0	539.6257173079939	stim	0		15	0.55	1.0	28.0	10.0		543.0400818000053	0.2500234199978877
40.0	539.8757407279918	stim	1		18	0.55	1.0	28.0	10.0		543.2901052200032	0.3002128480002284
40.0	540.175953575992	stim	2		18	0.55	1.0	28.0	10.0		543.5903180680034	0.29976367800554726
40.0	540.4757172539976	stim	3		30	0.55	1.0	28.0	10.0		543.890081746009	0.5008966689929366
40.0	540.9766139229905	stim	4		32	0.55	1.0	28.0	10.0		544.3909784150019	0.6067658480023965
40.0	541.5833797709929	stim	5		299	0.55	1.0	28.0	10.0		544.9977442630043	4.982978807995096
40.0	546.566358578988	stim	6		17	0.55	1.0	28.0	10.0		549.9807230709994	0.3057241740025347
40.0	546.8720827529905	stim	7		19	0.55	1.0	28.0	10.0		550.2864472450019	0.30379069299669936
40.0	547.1758734459872	stim	8		36	0.55	1.0	28.0	10.0		550.5902379379986	0.600098461000016
40.0	547.7759719069873	stim	9		36	0.55	1.0	28.0	10.0		551.1903363989986	0.6067260350100696
40.0	548.3782349229878	response	9	j		0.55	1.0	28.0	10.0		551.7925994149991	
40.0	548.3826979419973	choice	9		240					1.0	551.7970624340087	3.3982369459990878
3.0	551.7809348879964	stim	0		391						555.1952993800078	6.511037766991649
3.0	558.2772645749938	response	0	space							561.6916290670051	
3.0	558.2919726549881	stim	0		301						561.7063371469994	5.016651523008477
41.0	563.3086241779965	stim	0		15	1.0	0.55	20.0	28.0		566.7229886700079	0.24986841800273396
41.0	563.5584925959993	stim	1		18	1.0	0.55	20.0	28.0		566.9728570880106	0.3002459059935063
41.0	563.8587385019928	stim	2		18	1.0	0.55	20.0	28.0		567.2731029940041	0.2997075339953881
41.0	564.1584460359882	stim	3		30	1.0	0.55	20.0	28.0		567.5728105279995	0.4997822950099362
41.0	564.6582283309981	stim	4		30	1.0	0.55	20.0	28.0		568.0725928230095	0.591216032000375
41.0	565.2494443629985	stim	5		298	1.0	0.55	20.0	28.0		568.6638088550098	5.009449934994336
41.0	570.2588942979928	stim	6		18	1.0	0.55	20.0	28.0		573.6732587900042	0.2999489409994567
41.0	570.5588432389923	stim	7		18	1.0	0.55	20.0	28.0		573.9732077310036	0.30157156400673557
41.0	570.860414802999	stim	8		27	1.0	0.55	20.0	28.0		574.2747792950104	0.5912954609957524
41.0	571.4517102639948	stim	9		37	1.0	0.55	20.0	28.0		574.8660747560061	0.621015750002698
41.0	572.06809333399	response	9	j		1.0	0.55	20.0	28.0		575.4824578260013	
41.0	572.0727260139975	choice	9		240					1.0	575.4870905060088	3.376713726000162
42.0	575.4494397399976	stim	0		15	1.0	0.55	14.0	33.0		578.863804232009	0.2500100589968497
42.0	575.6994497989945	stim	1		18	1.0	0.55	14.0	33.0		579.1138142910058	0.29969455300306436
42.0	575.9991443519975	stim	2		18	1.0	0.55	14.0	33.0		579.4135088440089	0.3003577389899874
42.0	576.2995020909875	stim	3		30	1.0	0.55	14.0	33.0		579.7138665829989	0.5020283920021029
42.0	576.8015304829896	stim	4		33	1.0	0.55	14.0	33.0		580.215894975001	0.6069944100017892
42.0	577.4085248929914	stim	5		300	1.0	0.55	14.0	33.0		580.8228893850028	5.000051089999033
42.0	582.4085759829904	stim	6		18	1.0	0.55	14.0	33.0		585.8229404750018	0.3000482760107843
42.0	582.7086242590012	stim	7		18	1.0	0.55	14.0	33.0		586.1229887510126	0.3038243469927693
42.0	583.012448605994	stim	8		35	1.0	0.55	14.0	33.0		586.4268130980054	0.578589169002953
42.0	583.591037774997	stim	9		31	1.0	0.55	14.0	33.0		587.0054022670083	0.5244384609977715
42.0	584.1106089109962	response	9	k		1.0	0.55	14.0	33.0		587.5249734030076	
42.0	584.1154762359947	choice	9		241					2.0	587.5298407280061	3.492101167998044
43.0	587.6075774039928	stim	0		15	1.0	0.55	28.0	47.0		591.0219418960041	0.2507610449974891
43.0	587.8583384489903	stim	1		18	1.0	0.55	28.0	47.0		591.2727029410016	0.3000231839978369
43.0	588.1583616329881	stim	2		18	1.0	0.55	28.0	47.0		591.5727261249995	0.2998612250084989
43.0	588.4582228579966	stim	3		30	1.0	0.55	28.0	47.0		591.872587350008	0.4994228720024694
43.0	588.9576457299991	stim	4		28	1.0	0.55	28.0	47.0		592.3720102220104	0.6076088319969131
43.0	589.565254561996	stim	5		298	1.0	0.55	28.0	47.0		592.9796190540073	4.98364710000169
43.0	593.4015567179886	response	5	k		1.0	0.55	28.0	47.0		596.8159212099999	
43.0	594.5489016619977	stim	6		18	1.0	0.55	28.0	47.0		597.963266154009	0.3002224009978818
43.0	594.8491240629955	stim	7		18	1.0	0.55	28.0	47.0		598.2634885550069	0.3149735180049902
43.0	595.1640975810005	stim	8		20	1.0	0.55	28.0	47.0		598.5784620730119	0.5852265349967638
43.0	595.7493241159973	stim	9		35	1.0	0.55	28.0	47.0		599.1636886080087	0.5895948090037564
43.0	596.3339545389899	response	9	k		1.0	0.55	28.0	47.0		599.7483190310013	
43.0	596.338918925001	choice	9		239					2.0	599.7532834170124	3.410211721988162
44.0	599.7491306469892	stim	0		15	1.0	0.55	28.0	33.0		603.1634951390006	0.2591192750114715
44.0	600.0082499220007	stim	1		18	1.0	0.55	28.0	33.0		603.4226144140121	0.3001572409993969
44.0	600.3084071630001	stim	2		18	1.0	0.55	28.0	33.0		603.7227716550115	0.2995951769989915
44.0	600.6080023399991	stim	3		30	1.0	0.55	28.0	33.0		604.0223668320104	0.5018172209965996
44.0	601.1098195609957	stim	4		30	1.0	0.55	28.0	33.0		604.524184053007	0.5897696689935401
44.0	601.6995892299892	stim	5		300	1.0	0.55	28.0	33.0		605.1139537220006	4.999096669009305
44.0	606.6986858989985	stim	6		18	1.0	0.55	28.0	33.0		610.1130503910099	0.3004639939899789
44.0	606.9991498929885	stim	7		18	1.0	0.55	28.0	33.0		610.4135143849999	0.30825014400761575
44.0	607.3074000369961	stim	8		24	1.0	0.55	28.0	33.0		610.7217645290075	0.5914568830048665
44.0	607.898856920001	stim	9		22	1.0	0.55	28.0	33.0		611.3132214120124	0.37239257599867415
44.0	608.251921461997	response	9	j		1.0	0.55	28.0	33.0		611.6662859540083	
44.0	608.2712494959997	choice	9		240					1.0	611.685613988011	3.6275756799877854
45.0	611.8988251759874	stim	0		15	1.0	0.55	20.0	67.0		615.3131896679988	0.24981627000670414
45.0	612.1486414459941	stim	1		17	1.0	0.55	20.0	67.0		615.5630059380055	0.3136465209972812
45.0	612.4622879669914	stim	2		16	1.0	0.55	20.0	67.0		615.8766524590028	0.28661032700620126
45.0	612.7488982939976	stim	3		30	1.0	0.55	20.0	67.0		616.163262786009	0.504327282003942
45.0	613.2532255760016	stim	4		30	1.0	0.55	20.0	67.0		616.6675900680129	0.6124762019899208
45.0	613.8657017779915	stim	5		298	1.0	0.55	20.0	67.0		617.2800662700029	4.982755802004249
45.0	618.8484575799957	stim	6		18	1.0	0.55	20.0	67.0		622.2628220720071	0.3093144489976112
45.0	619.1577720289933	stim	7		18	1.0	0.55	20.0	67.0		622.5721365210047	0.3160569360043155
45.0	619.4738289649977	stim	8		17	1.0	0.55	20.0	67.0		622.888193457009	0.5986679460038431
45.0	620.0724969110015	stim	9		19	1.0	0.55	20.0	67.0		623.4868614030129	0.31714570699841715
45.0	620.3845977479941	response	9	k		1.0	0.55	20.0	67.0		623.7989622400055	
45.0	620.3896426179999	choice	9		238					2.0	623.8040071100113	3.6590547319938196
46.0	624.0486973499937	stim	0		15	1.0	0.55	28.0	66.0		627.4630618420051	0.24990109000646044
46.0	624.2985984400002	stim	1		18	1.0	0.55	28.0	66.0		627.7129629320116	0.2997492589929607
46.0	624.5983476989932	stim	2		18	1.0	0.55	28.0	66.0		628.0127121910045	0.3003189370065229
46.0	624.8986666359997	stim	3		30	1.0	0.55	28.0	66.0		628.3130311280111	0.5075188589980826
46.0	625.4061854949978	stim	4		26	1.0	0.55	28.0	66.0		628.8205499870091	0.5954645129968412
46.0	626.0016500079946	stim	5		301	1.0	0.55	28.0	66.0		629.416014500006	5.006302125999355
