curve	payoff	median	lo	hi	p_gt0
n2 (second)	21.83212361210294	0.004595057634718428	-0.007638022533599829	0.016841540357156817	0.7505
n2 (second)	23.440714911422702	0.0034250032270049012	-0.008768121546265576	0.015921989999420575	0.699
n2 (second)	25.16782724947516	0.002322857095636903	-0.00999571642535312	0.014766190721208444	0.642
n2 (second)	27.02219325873709	0.0012890997473976452	-0.011451125516198521	0.01403006023073664	0.574
n2 (second)	29.013188992218765	0.0002745565348472169	-0.012519814109702473	0.013299816090364316	0.521
n2 (second)	31.15088133070163	-0.0006502918611104429	-0.013491589495636827	0.012681128779122097	0.4575
n2 (second)	33.44607888294205	-0.0015511112435432953	-0.014403733002386569	0.01170962034902693	0.3955
n2 (second)	35.91038663620328	-0.0024269892075626924	-0.015314537272481946	0.01113696069478085	0.345
n2 (second)	38.55626463343955	-0.003291922118732372	-0.016402173065965902	0.010559639761093961	0.3065
n2 (second)	41.39709097381619	-0.0040585534403893495	-0.017451808481600863	0.009854462845793477	0.266
n2 (second)	44.44722945510958	-0.004797043858181587	-0.018294061499941117	0.009152083619847094	0.2305
n2 (second)	47.722102200000165	-0.005495344993520059	-0.019229826303850575	0.008638734680519122	0.202
n2 (second)	51.23826763347236	-0.006174699622076564	-0.020145697452630534	0.008089193973163931	0.1755
n2 (second)	55.01350420559077	-0.006837544740815932	-0.021022959868086704	0.007586035614124374	0.158
n2 (second)	59.066900282972185	-0.0074824175165142115	-0.02178731475629444	0.007207115663384708	0.142
n2 (second)	63.41895066346308	-0.008074983336341816	-0.022504070085543407	0.006752500384438641	0.132
n2 (second)	68.09166020202038	-0.008628610875274986	-0.02318778085529038	0.006383358396240517	0.12
n2 (second)	73.10865507174927	-0.00915091698006014	-0.02392901861792402	0.0059583146528173194	0.112
n2 (second)	78.49530222265635	-0.009684578593473185	-0.024657016290824493	0.005789095045432757	0.104
n2 (second)	84.27883764212612	-0.010127014879945682	-0.025239166174793107	0.005405892477399273	0.095
n2 (second)	90.48850406563214	-0.010568323922498195	-0.025789241187593712	0.004983591836335713	0.0905
n2 (second)	97.15569883397542	-0.010973400228554895	-0.026356046101599598	0.004610255931821055	0.088
n2 (second)	104.31413264464813	-0.01134310830874475	-0.026914092996399467	0.00427022132204232	0.0825
n2 (second)	112.0	-0.011685270147574988	-0.02743688431711714	0.00401892481699138	0.077
memory	7.0	0.0	0.0	0.0	0.0
memory	7.515760138376831	0.0	0.0	0.0	0.0
memory	8.069521493944878	0.0	0.0	0.0	0.0
memory	8.664083997137995	0.0	0.0	0.0	0.0
memory	9.302453877319765	0.0	0.0	0.0	0.0
memory	9.987858862892699	0.0	0.0	0.0	0.0
memory	10.723764501351813	0.0	0.0	0.0	0.0
memory	11.513891681800072	0.0	0.0	0.0	0.0
memory	12.362235448523078	0.0	0.0	0.0	0.0
memory	13.2730852007484	0.0	0.0	0.0	0.0
memory	14.251046380723466	0.0	0.0	0.0	0.0
memory	15.30106375977155	0.0	0.0	0.0	0.0
memory	16.42844644006477	0.0	0.0	0.0	0.0
memory	17.638894698528226	0.0	0.0	0.0	0.0
memory	18.93852880860355	0.0	0.0	0.0	0.0
memory	20.33391998560055	0.0	0.0	0.0	0.0
memory	21.83212361210294	0.0	0.0	0.0	0.0
memory	23.440714911422702	0.0	0.0	0.0	0.0
memory	25.16782724947516	0.0	0.0	0.0	0.0
memory	27.02219325873709	0.0	0.0	0.0	0.0
memory	29.013188992218765	0.0	0.0	0.0	0.0
memory	31.15088133070163	0.0	0.0	0.0	0.0
memory	33.44607888294205	0.0	0.0	0.0	0.0
memory	35.91038663620328	0.0	0.0	0.0	0.0
memory	38.55626463343955	0.0	0.0	0.0	0.0
memory	41.39709097381619	0.0	0.0	0.0	0.0
memory	44.44722945510958	0.0	0.0	0.0	0.0
memory	47.722102200000165	0.0	0.0	0.0	0.0
memory	51.23826763347236	0.0	0.0	0.0	0.0
memory	55.01350420559077	0.0	0.0	0.0	0.0
memory	59.066900282972185	0.0	0.0	0.0	0.0
memory	63.41895066346308	0.0	0.0	0.0	0.0
memory	68.09166020202038	0.0	0.0	0.0	0.0
memory	73.10865507174927	0.0	0.0	0.0	0.0
memory	78.49530222265635	0.0	0.0	0.0	0.0
memory	84.27883764212612	0.0	0.0	0.0	0.0
memory	90.48850406563214	0.0	0.0	0.0	0.0
memory	97.15569883397542	0.0	0.0	0.0	0.0
memory	104.31413264464813	0.0	0.0	0.0	0.0
memory	112.0	0.0	0.0	0.0	0.0
perceptual	7.0	0.025792345244808862	-0.00373471599812558	0.05456231854433793	0.9585
perceptual	7.515760138376831	0.02449746786181649	-0.0023652468687184202	0.050589418753830384	0.9645
perceptual	8.069521493944878	0.02326306711981254	-0.0010923398380307502	0.04731252552795914	0.9705
perceptual	8.664083997137995	0.02203100487187365	-0.0005428780949921813	0.04413194008029019	0.9725
perceptual	9.302453877319765	0.020727631092405267	4.992213727062819e-05	0.04077506481181472	0.975
perceptual	9.987858862892699	0.01934264531797676	5.6880219000683186e-05	0.03790663180628225	0.975
perceptual	10.723764501351813	0.01794488913070143	8.76628982523037e-05	0.035373015498058116	0.9755
perceptual	11.513891681800072	0.016456580414856793	6.654640151318274e-06	0.03287201373594452	0.975
perceptual	12.362235448523078	0.014985679389715768	-0.00042417678026939734	0.030626170415050374	0.9705
perceptual	13.2730852007484	0.013573747850711757	-0.0010768264207367828	0.028262544285062852	0.9645
perceptual	14.251046380723466	0.012186009511869832	-0.0017312758843559	0.026271875616317476	0.954
perceptual	15.30106375977155	0.010831832954507778	-0.0024599610869498563	0.024449964586758976	0.937
perceptual	16.42844644006477	0.009477383298911322	-0.003207176939437545	0.022559210712917496	0.9155
perceptual	17.638894698528226	0.008289565608685871	-0.004179450416154969	0.021089847925111448	0.886
perceptual	18.93852880860355	0.00700177249589897	-0.005430367683992398	0.019431822209940303	0.8465
perceptual	20.33391998560055	0.0058237545648747915	-0.006558270245468292	0.01792771810246014	0.802
perceptual	21.83212361210294	0.004595057634718428	-0.007638022533599829	0.016841540357156817	0.7505
perceptual	23.440714911422702	0.0034250032270049012	-0.008768121546265576	0.015921989999420575	0.699
perceptual	25.16782724947516	0.002322857095636903	-0.00999571642535312	0.014766190721208444	0.642
perceptual	27.02219325873709	0.0012890997473976452	-0.011451125516198521	0.01403006023073664	0.574
perceptual	29.013188992218765	0.0002745565348472169	-0.012519814109702473	0.013299816090364316	0.521
perceptual	31.15088133070163	-0.0006502918611104429	-0.013491589495636827	0.012681128779122097	0.4575
perceptual	33.44607888294205	-0.0015511112435432953	-0.014403733002386569	0.01170962034902693	0.3955
perceptual	35.91038663620328	-0.0024269892075626924	-0.015314537272481946	0.01113696069478085	0.345
perceptual	38.55626463343955	-0.003291922118732372	-0.016402173065965902	0.010559639761093961	0.3065
perceptual	41.39709097381619	-0.0040585534403893495	-0.017451808481600863	0.009854462845793477	0.266
perceptual	44.44722945510958	-0.004797043858181587	-0.018294061499941117	0.009152083619847094	0.2305
perceptual	47.722102200000165	-0.005495344993520059	-0.019229826303850575	0.008638734680519122	0.202
perceptual	51.23826763347236	-0.006174699622076564	-0.020145697452630534	0.008089193973163931	0.1755
perceptual	55.01350420559077	-0.006837544740815932	-0.021022959868086704	0.007586035614124374	0.158
perceptual	59.066900282972185	-0.0074824175165142115	-0.02178731475629444	0.007207115663384708	0.142
perceptual	63.41895066346308	-0.008074983336341816	-0.022504070085543407	0.006752500384438641	0.132
perceptual	68.09166020202038	-0.008628610875274986	-0.02318778085529038	0.006383358396240517	0.12
perceptual	73.10865507174927	-0.00915091698006014	-0.02392901861792402	0.0059583146528173194	0.112
perceptual	78.49530222265635	-0.009684578593473185	-0.024657016290824493	0.005789095045432757	0.104
perceptual	84.27883764212612	-0.010127014879945682	-0.025239166174793107	0.005405892477399273	0.095
perceptual	90.48850406563214	-0.010568323922498195	-0.025789241187593712	0.004983591836335713	0.0905
perceptual	97.15569883397542	-0.010973400228554895	-0.026356046101599598	0.004610255931821055	0.088
perceptual	104.31413264464813	-0.01134310830874475	-0.026914092996399467	0.00427022132204232	0.0825
perceptual	112.0	-0.011685270147574988	-0.02743688431711714	0.00401892481699138	0.077
