curve	payoff	median	lo	hi	p_gt0
n2 (second)	59.066900282972185	-0.0554984557836929	-0.08409621470698714	-0.03007415563340998	0.0
n2 (second)	63.41895066346308	-0.06190258716036667	-0.09243054320574547	-0.03461189190122206	0.0
n2 (second)	68.09166020202038	-0.06855901439276105	-0.10121511970260633	-0.039095606136875544	0.0
n2 (second)	73.10865507174927	-0.07538384806235188	-0.11072444559278559	-0.043898357100716996	0.0
n2 (second)	78.49530222265635	-0.08225972258037567	-0.12077919502329378	-0.04861832093830561	0.0
n2 (second)	84.27883764212612	-0.0895858222763789	-0.13120719931217992	-0.05356632745804835	0.0
n2 (second)	90.48850406563214	-0.09708051535171153	-0.14230177780499012	-0.05876449090578737	0.0
n2 (second)	97.15569883397542	-0.1048584999522432	-0.15348133092755642	-0.06403330227650288	0.0
n2 (second)	104.31413264464813	-0.11274078750670347	-0.16464807790429836	-0.06933639199855172	0.0
n2 (second)	112.0	-0.12095931552846359	-0.17714785762636143	-0.07449461637955544	0.0
memory	7.0	-0.15979405844405736	-0.28598138097773956	-0.048692300476909166	0.0005
memory	7.515760138376831	-0.1527705239762489	-0.2726697876951593	-0.047985952303358004	0.0005
memory	8.069521493944878	-0.14600921258463534	-0.25997375661700217	-0.047129901419297265	0.0005
memory	8.664083997137995	-0.1393191649562448	-0.24743802739486848	-0.045495410641699374	0.0005
memory	9.302453877319765	-0.13243921404433107	-0.23508379137065907	-0.04358717229284367	0.0005
memory	9.987858862892699	-0.12550137682532675	-0.22333014639919738	-0.04145777731822543	0.0005
memory	10.723764501351813	-0.11903079231594305	-0.2113884410853669	-0.04006844171396969	0.0005
memory	11.513891681800072	-0.11255801539361611	-0.19947334110092635	-0.03810881011378813	0.0005
memory	12.362235448523078	-0.10621840783166049	-0.18865248544281002	-0.036438379393723894	0.0005
memory	13.2730852007484	-0.09968077750710012	-0.17687717946652512	-0.03345502254422155	0.0005
memory	14.251046380723466	-0.09366364624381099	-0.1652154537653225	-0.03141541206253105	0.0005
memory	15.30106375977155	-0.08732701944176546	-0.154009281880101	-0.029511773383495327	0.0005
memory	16.42844644006477	-0.08126143449895945	-0.14297128409060356	-0.02708307689952438	0.001
memory	17.638894698528226	-0.07475776593494421	-0.13331178704621693	-0.024624753775299647	0.0015
memory	18.93852880860355	-0.0685997775615663	-0.12316186716400077	-0.021558169447353163	0.002
memory	20.33391998560055	-0.062452710747678414	-0.11340537884482056	-0.017935744547614322	0.003
memory	21.83212361210294	-0.05666369778542995	-0.10444997643593036	-0.014694716972544385	0.003
memory	23.440714911422702	-0.05043614473346458	-0.09655114121739085	-0.010215773217241082	0.0045
memory	25.16782724947516	-0.04485590944914891	-0.08870842315719742	-0.005566474695963548	0.01
memory	27.02219325873709	-0.03863888796162295	-0.08079339931136907	-3.736707047431179e-05	0.025
memory	29.013188992218765	-0.03267280920477142	-0.07338855779430475	0.006395431761052362	0.048
memory	31.15088133070163	-0.02638705847072135	-0.06699111022730136	0.01280884000045801	0.097
memory	33.44607888294205	-0.0203683642116666	-0.06227320243070848	0.019520572063095522	0.1605
memory	35.91038663620328	-0.014520975950656472	-0.058380532583789446	0.027452061816398334	0.244
memory	38.55626463343955	-0.00849307877610713	-0.05514830255647642	0.034820904111272234	0.345
memory	41.39709097381619	-0.0026870190151978336	-0.05103996793681799	0.04297879952317327	0.453
memory	44.44722945510958	0.002313604144505457	-0.047836008676142225	0.050371823912825915	0.5395
memory	47.722102200000165	0.00764788093157435	-0.045117569766566154	0.05888756718413808	0.6115
memory	51.23826763347236	0.01348443531333972	-0.0427698720598051	0.06788088819358036	0.6765
memory	55.01350420559077	0.01901148968165912	-0.039919716546575494	0.07721861070775508	0.738
memory	59.066900282972185	0.024928460276884182	-0.03697606311752266	0.08626849734687261	0.778
memory	63.41895066346308	0.030136391111717075	-0.0342112737310436	0.09602530562144108	0.818
memory	68.09166020202038	0.035231777579116164	-0.03176914097118657	0.10447435142844878	0.848
memory	73.10865507174927	0.04012014225396876	-0.029966878853312708	0.11369433018074097	0.87
memory	78.49530222265635	0.04548666311226254	-0.028149106926786627	0.12327280022958567	0.8875
memory	84.27883764212612	0.050779946067092546	-0.02721288482405208	0.13218084469401023	0.899
memory	90.48850406563214	0.056038195289224185	-0.026128271205240656	0.14130323110647738	0.914
memory	97.15569883397542	0.060782932488064365	-0.02448497104145	0.1501920843651798	0.9225
memory	104.31413264464813	0.0655173558517915	-0.022144501161211624	0.15897941992557899	0.9285
memory	112.0	0.0705449819566419	-0.02112672380915126	0.16863686799980215	0.9335
perceptual	7.0	0.060545564980768615	0.04112458573711709	0.08442131395537117	1.0
perceptual	7.515760138376831	0.0584048949541416	0.039505747120241734	0.08151205683387562	1.0
perceptual	8.069521493944878	0.05620373989782247	0.037958554662284164	0.07859643923999297	1.0
perceptual	8.664083997137995	0.05395408127418806	0.036340984929728856	0.07551608531480059	1.0
perceptual	9.302453877319765	0.05157618783665848	0.034642177597396226	0.07239965245535174	1.0
perceptual	9.987858862892699	0.04908772935677434	0.032714452031932115	0.06920865043173458	1.0
perceptual	10.723764501351813	0.04642688499448602	0.03064120822497108	0.06597478817634353	1.0
perceptual	11.513891681800072	0.04376433616099411	0.028394440057329995	0.0625744355806239	1.0
perceptual	12.362235448523078	0.04094453973615593	0.026122251777030085	0.05912748577165406	1.0
perceptual	13.2730852007484	0.038104198855318565	0.023746310437508862	0.055530459946859456	1.0
perceptual	14.251046380723466	0.03512916691615152	0.02130757569404523	0.0519539016989702	1.0
perceptual	15.30106375977155	0.03202388760700209	0.018522757779485147	0.04800526176604378	1.0
perceptual	16.42844644006477	0.02871102652604017	0.015481232962228924	0.04400810916147104	1.0
perceptual	17.638894698528226	0.025331571685100633	0.012372581197484736	0.040050373113702596	1.0
perceptual	18.93852880860355	0.021882085154517866	0.009365430402471274	0.035925956222754636	1.0
perceptual	20.33391998560055	0.018184662659878593	0.006097853418436673	0.03200208209568661	0.9975
perceptual	21.83212361210294	0.014278903818927626	0.0023154393125934107	0.027975199001757215	0.991
perceptual	23.440714911422702	0.010490153281887953	-0.0016151076446608572	0.023910952818349606	0.9455
perceptual	25.16782724947516	0.006446854416952174	-0.005909083126445656	0.019801579594244268	0.842
perceptual	27.02219325873709	0.002291039654361055	-0.010621145198400293	0.015417139507444751	0.6475
perceptual	29.013188992218765	-0.0020082004163014485	-0.01569606221821656	0.011187086045377933	0.3765
perceptual	31.15088133070163	-0.006500043785632405	-0.02096108634899875	0.0071681900589354594	0.1685
perceptual	33.44607888294205	-0.011142296331948265	-0.02624308408087024	0.003085266219769819	0.066
perceptual	35.91038663620328	-0.016053662787385087	-0.032251694172066116	-0.0010187535894991796	0.0195
perceptual	38.55626463343955	-0.021196644036815253	-0.03855594921342155	-0.004898570435814246	0.009
perceptual	41.39709097381619	-0.02654717256629768	-0.04541680114437995	-0.008962801308046203	0.0025
perceptual	44.44722945510958	-0.03187965460911647	-0.052377150328125885	-0.012936311716197827	0.0015
perceptual	47.722102200000165	-0.03744257180504838	-0.059355202272893745	-0.017073682652225676	0.0
perceptual	51.23826763347236	-0.0433723504367145	-0.06726133344006605	-0.021339691214753716	0.0
perceptual	55.01350420559077	-0.04925361779576233	-0.07566830093302856	-0.025538322525353617	0.0
perceptual	59.066900282972185	-0.0554984557836929	-0.08409621470698714	-0.03007415563340998	0.0
perceptual	63.41895066346308	-0.06190258716036667	-0.09243054320574547	-0.03461189190122206	0.0
perceptual	68.09166020202038	-0.06855901439276105	-0.10121511970260633	-0.039095606136875544	0.0
perceptual	73.10865507174927	-0.07538384806235188	-0.11072444559278559	-0.043898357100716996	0.0
perceptual	78.49530222265635	-0.08225972258037567	-0.12077919502329378	-0.04861832093830561	0.0
perceptual	84.27883764212612	-0.0895858222763789	-0.13120719931217992	-0.05356632745804835	0.0
perceptual	90.48850406563214	-0.09708051535171153	-0.14230177780499012	-0.05876449090578737	0.0
perceptual	97.15569883397542	-0.1048584999522432	-0.15348133092755642	-0.06403330227650288	0.0
perceptual	104.31413264464813	-0.11274078750670347	-0.16464807790429836	-0.06933639199855172	0.0
perceptual	112.0	-0.12095931552846359	-0.17714785762636143	-0.07449461637955544	0.0
