curve	payoff	median	lo	hi	p_gt0
n2 (second)	9.987858862892699	0.04162541720811877	0.011980947546378629	0.07105168474269939	0.9985
n2 (second)	10.723764501351813	0.04049884451996443	0.011697053797884566	0.06883717067090674	0.998
n2 (second)	11.513891681800072	0.03935409169707177	0.01143383988450492	0.06688187482461302	0.998
n2 (second)	12.362235448523078	0.03798187860750139	0.010928359200445657	0.06506899772768819	0.9975
n2 (second)	13.2730852007484	0.0366623592783983	0.010386274805175408	0.06335597106311981	0.9975
n2 (second)	14.251046380723466	0.03534471195602204	0.010172709648253751	0.06122287086848479	0.9975
n2 (second)	15.30106375977155	0.03378143949695822	0.00929468210493472	0.058800650538798446	0.9955
n2 (second)	16.42844644006477	0.03214981086761445	0.008530981439660735	0.05630860748637715	0.9955
n2 (second)	17.638894698528226	0.030524188718849096	0.007793024313299032	0.05377575124090607	0.995
n2 (second)	18.93852880860355	0.02891922448238314	0.006403178172794113	0.051673677708751274	0.9925
n2 (second)	20.33391998560055	0.02719155816600191	0.00526999418018193	0.049251911595873075	0.9915
n2 (second)	21.83212361210294	0.025313126708028155	0.0037304960463772196	0.04709613421636532	0.988
n2 (second)	23.440714911422702	0.02325217968286792	0.0024040396506989185	0.04456140499806237	0.9835
n2 (second)	25.16782724947516	0.021056383740072515	0.0005097170182157831	0.04223964400600233	0.9785
n2 (second)	27.02219325873709	0.018878423744910243	-0.001433250071901859	0.0396971352580436	0.968
n2 (second)	29.013188992218765	0.01657383396720985	-0.0036757377139524485	0.0378677949181676	0.95
n2 (second)	31.15088133070163	0.013977548640970325	-0.006181370868055998	0.03525438174090884	0.912
n2 (second)	33.44607888294205	0.011357098580726345	-0.008522502699394882	0.032943610177724715	0.8565
n2 (second)	35.91038663620328	0.008699043964245463	-0.011557705180177064	0.030523585864265287	0.791
n2 (second)	38.55626463343955	0.0057204108079481775	-0.015304495279381792	0.028199875735456764	0.6915
n2 (second)	41.39709097381619	0.002901020084847887	-0.019050158751173607	0.025986890576101627	0.594
n2 (second)	44.44722945510958	-0.00027214576628165977	-0.023242878923123312	0.023708216031324218	0.493
n2 (second)	47.722102200000165	-0.003796282379427678	-0.027632602372313835	0.02124235360926243	0.3875
n2 (second)	51.23826763347236	-0.0071871617305954705	-0.03297393411170862	0.019105910269156194	0.284
n2 (second)	55.01350420559077	-0.010834475668726898	-0.038387578832003735	0.0163981082806386	0.2145
n2 (second)	59.066900282972185	-0.014763420446932619	-0.04488838387746432	0.014477176716532975	0.15
n2 (second)	63.41895066346308	-0.01875428900614516	-0.051533053438762355	0.012013079633834618	0.1085
n2 (second)	68.09166020202038	-0.02327490859102102	-0.05870960016996939	0.009823578988393854	0.0795
n2 (second)	73.10865507174927	-0.027800002966750358	-0.06661235188731943	0.007574355312320523	0.0575
n2 (second)	78.49530222265635	-0.03215550721273534	-0.07461727149843471	0.004968200296632981	0.044
n2 (second)	84.27883764212612	-0.03729209781453936	-0.08276698901166553	0.0020038240227245084	0.031
n2 (second)	90.48850406563214	-0.04241952813463454	-0.09192486796089934	-0.000274947667010118	0.0245
n2 (second)	97.15569883397542	-0.047820745440351226	-0.10135884010167025	-0.0030294152979807474	0.021
n2 (second)	104.31413264464813	-0.05307890000146738	-0.11252814558409505	-0.006132148654827156	0.016
n2 (second)	112.0	-0.058779427841314194	-0.12234916074659616	-0.008714577447005949	0.0125
