subject	mask	selection	n_voxels	d_amp_mean	d_amp_median	d_amp_rel_mean	d_amp_rel_median	log_amp_ratio_median	d_baseline_median	d_baseline_mean	amp_vertex_median	pref_n_median	n_low	n_high	d_amp_low	d_amp_high	d_amp_rel_low	d_amp_rel_high	d_amp_lowminushigh	d_amp_rel_lowminushigh	d_amp_w7	d_amp_rel_w7	d_amp_w10	d_amp_rel_w10	d_amp_w14	d_amp_rel_w14	d_amp_w20	d_amp_rel_w20	d_amp_w28	d_amp_rel_w28	d_amp_wslope	d_amp_rel_wslope
1	NPCl	all	432	-0.17192723958757247	-0.04022453499999998	-0.13607670234007235	-0.04965665422025621	-0.04966693140447523	0.0	0.0	0.6874543200000001	8.154125	323	109	-0.06631197999999999	0.03024339999999981	-0.09333688655831328	0.02294335690682849	-0.0965553799999998	-0.11628024346514176	-0.1063165918793829	-0.12609564436961143	0.015981242123554215	0.1342504730556802	0.042035760889698896	0.16555613201965322	0.044154158494467355	0.13533622926215094	0.03402946117496986	0.08430844153033899	-0.14034605305435277	-0.2104040858999504
2	NPCl	all	218	0.08167626326424954	0.07042627499999998	0.20773122870183627	0.2154020805706019	0.216241792335649	0.0	0.0	0.244961215	79.68471500000001	42	176	-0.0014722755069000002	0.09200665999999999	-0.025967299852595754	0.3278805324705695	-0.0934789355069	-0.35384783232316525	-0.007165554100770025	-0.1906675087239042	-0.023184110258750376	-0.226760374275068	-0.007629685998714916	-0.11239437659002315	-0.013654650598182778	-0.09537392600058285	0.04169359525037043	0.20806423378587147	-0.048859149351140455	-0.39873174250977567
3	NPCl	all	269	-0.07827541362539404	0.010522260000000005	-0.039534994521843336	0.015268071885622833	0.015268368496127949	0.0	0.0	0.4435963	20.173328	70	199	-0.026392798500000002	0.020970999999999962	-0.09460341642592764	0.03009357560422819	-0.047363798499999964	-0.12469699203015583	0.01936725754958186	-0.01727956636417242	0.009688916412595215	-0.03507675536285066	0.010229769313185082	-0.006113663457057516	0.026769441330450318	0.06032881970298001	0.038057537265565	0.10228874171552357	-0.01869027971598314	-0.119568308079696
4	NPCl	all	250	0.0552586904516116	0.015420069999999994	0.09028550441081944	0.017993119207878498	0.01799361713489367	0.0	0.0	0.8490048800000001	12.241409	146	104	0.0035930600000000368	0.031217180000000122	0.011797393605833654	0.02928962999982925	-0.027624120000000085	-0.017492236393995598	0.041754336038802076	0.06262077410553127	0.06597439017099781	0.15487468247179575	0.07450633229628996	0.19597870242803891	0.06625456671553868	0.1695636339210342	0.05823972154088065	0.1339743241513038	-0.01648538550207857	-0.07135355004577254
5	NPCl	all	228	-0.15685335376002985	-0.07455699999999998	-0.1661975975079256	-0.05380830240760237	-0.05382134662170279	0.0	0.0	1.1207584499999999	17.269744	88	140	-0.03558819499999996	-0.09699575000000016	-0.06965676895710102	-0.04902913249271873	0.0614075550000002	-0.020627636464382287	-0.0976543118991498	-0.06513320419703253	-0.1026620321188577	-0.0924200672571987	-0.08529004804177594	-0.050703176877508166	-0.08831849924703916	-0.055308388694218426	-0.09238933491464403	-0.05933705576788444	-0.005264976984505773	-0.005796148429148086
6	NPCl	all	112	-0.132846795638625	-0.09355147500000001	-0.2645757511898707	-0.12215394357492695	-0.12230655829720505	0.0	0.0	0.489603365	11.894392	71	41	-0.09191360000000004	-0.09779009999999988	-0.18752720234733292	-0.09460179993851463	0.00587649999999984	-0.09292540240881829	-0.16875993347835652	-0.36001154288961634	-0.11392026797650354	-0.2150236504456483	-0.1045754557919284	-0.097449450857924	-0.15055999862090866	-0.16636097663227356	-0.15396238432173823	-0.1704431354186814	-0.014797549156618295	-0.18956840747093495
7	NPCl	all	367	-0.12243050076503541	-0.11875437399999998	-0.3438663287357424	-0.11538314121200514	-0.11551140802627169	0.0	0.0	0.6423171	11.56249	250	117	-0.13838132499999997	-0.0721387	-0.3405198313845313	-0.03639386429375809	-0.06624262499999997	-0.3041259670907732	-0.1207991146702405	-0.3112559488729756	-0.12780671624203066	-0.37393403397446345	-0.12607355680819426	-0.3832659496227949	-0.1061678702748719	-0.28998060835468037	-0.08902972280975284	-0.20574806760412942	-0.03176939186048766	-0.10550788126884617
9	NPCl	all	325	-0.14016655440446524	-0.04715377	-0.16292556060667673	-0.10460387806308338	-0.10469941597081778	0.0	0.0	0.41752127	11.422368	180	145	-0.060600399999999985	-0.042765665999999994	-0.17298623755204207	-0.0688920891235953	-0.01783473399999999	-0.10409414842844676	-0.07406727556103103	-0.0875825820990831	-0.043393929899760014	0.009164336052575975	-0.023907761352734404	0.06319993161758454	-0.031770102602389654	0.03827355421523734	-0.04335722953399054	0.004159725233841118	-0.030710046027040486	-0.09174230733292421
10	NPCl	all	428	-0.0681874511327397	-0.08645655999999982	-0.06987934534519746	-0.027811530481704323	-0.027813323372524623	0.0	0.0	1.94021805	14.8085825	166	262	-0.07089115000000024	-0.09218120000000019	-0.05149696769206587	-0.02164449944652312	0.02129004999999995	-0.029852468245542746	-0.08238900667788321	-0.05353241456882775	-0.0905528029490077	-0.09121481079345763	-0.08853860836299801	-0.07252487255653643	-0.09303930280603227	-0.08488214724572801	-0.08845975840475116	-0.07379106512279426	0.006070751726867954	0.020258650553966515
11	NPCl	all	486	-0.14290685094682326	-0.13362781	-0.3642554247291085	-0.21971989418599053	-0.22061038584093678	0.0	0.0	0.526236585	10.99781475	345	141	-0.13800159999999995	-0.12060254999999998	-0.1861189027353517	-0.42258479032790924	-0.01739904999999997	0.23646588759255754	-0.12850869111330118	-0.29453840312673796	-0.13746623691127013	-0.34415520472958133	-0.13308688226955268	-0.3379736842085934	-0.13553588118110635	-0.333471380584087	-0.10810320339042144	-0.2407563198525193	-0.020405487722879742	-0.053782083274218656
18	NPCl	all	338	0.007963879878551785	-0.042980615000000014	-0.0523701867921148	-0.083725205214298	-0.08377469837229953	0.0	0.0	0.39014163	15.7364775	158	180	-0.06801995500000002	-0.011492622350000007	-0.16830104767898446	-0.03238027151703438	-0.05652733265000001	-0.13592077616195009	-0.06944128727281873	-0.10778592044403704	-0.1028474031676577	-0.17305239806731193	-0.012679206278834764	0.012918453891168151	-0.01759056276731846	-0.06693441949417255	-0.04807989411827894	-0.21218474620757463	-0.02136139315453979	0.1043988257635376
19	NPCl	all	339	-0.0021742474556819954	-0.03918184999999999	-0.04197601124440649	-0.09123210809441051	-0.09129546654772583	0.0	0.0	0.36815226	10.123217	266	73	-0.050834464999999995	0.02052200000000004	-0.1846149204566786	0.09500907235810353	-0.07135646500000004	-0.2796239928147821	-0.022467464485879	-0.05080010633511181	-0.05886776737849561	-0.17306486762824713	-0.03541389428138581	-0.10835669634824155	0.020178859692149644	0.05950242609871886	0.0886721839707255	0.2419021621599109	-0.1111396484566045	-0.2927022684950227
21	NPCl	all	205	-0.028895206966481953	0.039529559999999964	0.05539554820606576	0.06784359421479402	0.06786963447281935	0.0	0.0	0.36678	14.102994	99	106	0.10707306000000003	-0.029739860000000062	0.12979316124522366	-0.06063345511718203	0.1368129200000001	0.1904266163624057	0.11860875078142334	0.34286069213997167	0.08223864359704113	0.21927759195219845	0.09266464236202071	0.3102301875617377	0.06479738616340804	0.21553243673941416	0.07253799381418329	0.12987368913917108	0.046070756967240056	0.2129870030008006
25	NPCl	all	553	-0.1389554532386143	-0.11532222000000003	-0.30399089451367173	-0.20528819627231978	-0.20601374759188984	0.0	0.0	0.5641508	9.0925455	457	96	-0.13229960000000007	-0.0663736199999995	-0.254363004753633	-0.02908441655405202	-0.06592598000000058	-0.22527858819958096	-0.12091125024483573	-0.2410308374565068	-0.13908882121466143	-0.2990736809930339	-0.1503696205723139	-0.3322795627807252	-0.13673078131859687	-0.2964180188699557	-0.09949710798345561	-0.1838474657091267	-0.021414142261380123	-0.05718337174738011
26	NPCl	all	338	0.05037115596347693	0.06091824999999984	0.01907417538772056	0.059448750300877	0.05946626801576452	0.0	0.0	0.416003455	12.7307085	205	133	0.09620494699999999	-0.0013002639999999954	0.08191155447053905	-0.010997895133694882	0.09750521099999998	0.09290944960423393	0.08253789228031673	0.07935572087572687	0.0632520358833684	0.07453159613699427	0.062216641122514175	0.019628096695695617	0.06384209800965018	-0.026554253097666212	0.06889638475366998	-0.04210584155220251	0.013641507526646751	0.12146156242792938
29	NPCl	all	384	-0.03920796617228386	-0.03703672500000005	-0.061494642991738534	-0.05415715372935519	-0.05417040533597264	0.0	0.0	0.52132003	9.2102255	275	109	-0.012401339999999983	-0.10406760000000004	-0.020304800066818063	-0.08414848056020217	0.09166626000000005	0.06384368049338411	-0.037200362654485376	-0.05306515786934126	-0.051608345562087925	-0.11400761406824308	-0.06424690834359832	-0.12510534831543166	-0.06511152700522493	-0.10353086622692496	-0.06857390932916578	-0.09206825099800602	0.031373546674680404	0.039003093128664755
30	NPCl	all	425	-0.02017267249701365	-0.0020016199999999817	-0.058496308747840745	-0.0028310205612598516	-0.0028310224520718408	0.0	0.0	0.72755957	16.317852	154	271	-0.027756940000000008	0.014765399999999929	-0.026406678585200162	0.008708254883508898	-0.042522339999999936	-0.03511493346870906	0.024606232739579896	0.03496771281954345	0.027513576015155222	0.044292758556264335	0.02802496322624333	0.05181910847314364	0.03278003718228019	0.08254825886140597	0.03628040562998908	0.10875474113241064	-0.011674172890409187	-0.07378702831286718
31	NPCl	all	286	-0.13896954263740804	-0.112046325	-0.39007722872962836	-0.26488027217646665	-0.2664465978425973	0.0	0.0	0.483043895	11.646128000000001	197	89	-0.13098759999999965	-0.041559400000000135	-0.3353732388497818	-0.0720167724931999	-0.08942819999999951	-0.26335646635658194	-0.13563175321716425	-0.37077926055091676	-0.14826544584752005	-0.39483691248111685	-0.16060924828262807	-0.40180859692834126	-0.1627569478302909	-0.3827246924413349	-0.13645704143073684	-0.29930780237504073	0.0008252882135725836	-0.07147145817587602
34	NPCl	all	284	-0.16844113943819508	-0.05887414000000002	-0.23334289585346968	-0.10047828309944351	-0.100564705019599	0.0	0.0	0.5074684	15.954002	130	154	-0.380550225	0.06136828500000008	-0.9488068603411712	0.07169774297117379	-0.4419185100000001	-1.020504603312345	-0.2180182683548163	-0.3431301070252752	-0.08900383370772079	0.015793823122912203	0.024537741934124273	0.209170617757499	0.024085087439252535	0.19402347392013045	0.0031619907755282783	0.08151617433173311	-0.2211802591303446	-0.4246462813570083
35	NPCl	all	330	-0.013933305454315146	-0.0029520450000000004	0.024013834743013048	-0.0088890510016563	-0.00888911881491819	0.0	0.0	0.26808246999999996	14.9468015	159	171	0.003228569999999986	-0.007648500000000058	0.00501588070146823	-0.02329296704604554	0.010877070000000044	0.02830884774751377	0.026074088991016018	0.0736070643334574	0.012451401248967165	0.011558651919608582	0.021447121459697002	0.05967243919192409	0.023535792763510654	0.061260396232686885	0.02572548395241929	0.08493811307806087	0.00034860503859672834	-0.011331048744603472
36	NPCl	all	238	0.02123671804586891	0.013598494999999988	0.03203587775404256	0.014685112254552041	0.014685376176404003	0.0	0.0	0.42652829000000003	23.117216999999997	61	177	0.015904548999999997	0.011267990000000006	0.0920501091716214	0.012058028368329426	0.0046365589999999915	0.07999208080329198	0.009465227962932686	-0.016389356103938657	0.015599233191862143	0.012675248229303687	0.017120567827296228	0.04987901975192744	0.0233727462519974	0.06558858777034234	0.025725876962850697	0.05259684332425084	-0.016260648999918012	-0.0689861994281895
37	NPCl	all	488	-0.1433864629790846	-0.12860868	-0.36360760395943204	-0.20791496566896106	-0.20866894387724133	0.0	0.0	0.51606067	11.478403	293	195	-0.12882116	-0.1283243999999999	-0.34204360334272493	-0.07690470479011856	-0.000496760000000096	-0.26513889855260636	-0.05151509621597206	-0.14171410960689365	-0.08108520997141205	-0.23109101408866145	-0.08276225511303881	-0.2354744253212804	-0.057319431184102855	-0.1547331727490834	-0.08886455957404873	-0.24079840339380787	0.03734946335807667	0.09908429378691422
45	NPCl	all	471	0.08356224170616537	0.06391203000000001	0.07541026854191293	0.05123689335505799	0.05124810677756553	0.0	0.0	0.5661042	16.071857	180	291	0.22716874999999995	-0.01317809999999997	0.4636345870344614	-0.024235063406204432	0.24034684999999992	0.4878696504406659	0.14847281672336426	0.242287446513185	0.12627728749392947	0.18897268617825105	0.10486405762236145	0.12184278374629355	0.08807684964069733	0.06121751567706923	0.08834725317256051	0.05419175138672887	0.06012556355080376	0.18809569512645613
46	NPCl	all	454	0.05331427331631057	0.02444076499999999	0.029801456474101887	0.042794155501692036	0.04280068838911562	0.0	0.0	0.59215251	7.98137825	411	43	0.014660439999999997	0.09904810000000008	0.03364081994065646	0.05660579610367998	-0.08438766000000009	-0.022964976163023523	-0.037941299341674666	-0.07549861681215064	0.04700919215360432	0.06140308949979879	-0.03190316044618463	-0.055133567768210705	-0.03427622732139462	-0.04775828075923764	-0.0296900078256945	-0.025470241401655453	-0.008251291515980166	-0.05002837541049519
47	NPCl	all	400	0.0831779452675355	0.05291467500000002	0.10122175767467699	0.043167443361350574	0.043174157998628615	0.0	0.0	0.50628425	24.1382835	102	298	0.05876545999999999	0.05239727499999991	0.07766698403787319	0.040025822820072124	0.006368185000000082	0.03764116121780106	0.051798235137727126	0.09130000509365757	0.049675352851541274	0.08907952211838299	0.0498119033189611	0.08819341360826517	0.05591050847448536	0.1185462057914946	0.0490178797550682	0.09372912130209608	0.0027803553826589236	-0.0024291162084385115
50	NPCl	all	419	0.09381749405698474	0.06912546999999991	0.1763325631712345	0.09034104503675022	0.09040256360345716	0.0	0.0	0.28589952	31.981596	105	314	0.05360846999999999	0.07085786499999991	0.08745724326686433	0.09049715531688396	-0.017249394999999917	-0.003039912050019633	0.04929814155314163	0.032359162651704715	0.05185840882638368	-0.0001902934067068746	0.04432009313304827	-0.010594800337292563	0.03257105568914123	-0.02979532699107681	0.026710099886842757	-0.021683547913571407	0.022588041666298877	0.054042710565276125
53	NPCl	all	261	0.14659794168559465	0.12224867999999997	0.4294131330842628	0.3111746222396949	0.3137226452348425	0.0	0.0	0.24646415	10.22017	207	54	0.1452905	0.038788000000000045	0.46009707126156063	0.028562450208094982	0.10650249999999994	0.43153462105346563	0.1260249914242031	0.39222200320072453	0.13871938481400872	0.4407966715355763	0.1210762953951153	0.4040822659784706	0.10450784397611677	0.3569367666416916	0.05749440520667205	0.21199355383637963	0.06853058621753104	0.1802284493643449
56	NPCl	all	364	0.033373515020012914	-0.014935090000000067	0.08123373053522098	-0.012544263189798706	-0.012544431846767068	0.0	0.0	0.6028217149999999	29.796473499999998	110	254	-0.15083375499999996	0.034191300000000036	-0.48266450123157106	0.0323725782930584	-0.185025055	-0.5150370795246295	-0.07250541507779398	-0.2238121146180849	-0.08133760286114199	-0.24329865397139003	-0.05276643684976173	-0.1866599181661233	-0.03341635337845412	-0.11410430854588566	-0.0037300320829215155	0.02201962760777935	-0.06877538299487247	-0.24583174222586424
59	NPCl	all	314	0.31566582614897387	0.3262757999999999	0.3886929640899289	0.2022369405848899	0.20293061208775814	0.0	0.0	0.409014685	11.967116749999999	238	76	0.365958985	0.10478536499999996	0.23011146792708398	0.1637185917373969	0.26117362000000005	0.06639287618968709	0.36696859168405344	0.36893875669039833	0.34417647167937754	0.42364292416169747	0.35015099954943074	0.45559898766084445	0.3678773036248964	0.4327011864252421	0.35341921035610563	0.30124050526224777	0.013549381327947807	0.06769825142815056
62	NPCl	all	417	-0.19180421990035681	-0.00018365000000000742	-0.11560971192002277	-0.0008286504131915706	-0.0008286504606083156	0.0	0.0	0.5157454	7.670199	331	86	-0.05248829999999993	0.1674940949999999	-0.14176536605721896	0.16078349275902712	-0.21998239499999983	-0.30254885881624605	-0.10462694654130632	-0.13728536522490653	0.07314039108286216	0.1812396295396144	0.0984272072632518	0.21648400754161679	0.12332608180033447	0.258781373316686	0.13569775098564826	0.23311692183692068	-0.24032469752695457	-0.3704022870618272
63	NPCl	all	449	-0.047626633826170356	-0.002253459999999999	0.07894433827653242	-0.0015278265840978935	-0.0015278268812927154	0.0	0.0	0.6686659	7.341758	400	49	0.011064550000000006	-0.07090216999999999	0.015916312451847252	-0.06965349565059772	0.08196671999999999	0.08556980810244498	0.021157670127017275	0.12365208489047277	0.005858583376798095	0.0970980786867025	-0.010793655622102391	0.057411173130036026	-0.04956572735154017	0.005185100133551852	-0.07387658390453687	-0.036486887718824315	0.09503425403155415	0.1601389726092971
67	NPCl	all	282	0.05973150131623724	0.03413866500000002	0.0427527884313981	0.041106548982920904	0.04111235323000448	0.0	0.0	0.47203125	24.586633499999998	42	240	0.010302762999999951	0.037720745	0.02570096823837855	0.041106548982920904	-0.02741798200000005	-0.015405580744542353	0.03809979425326498	0.030714837482353742	0.029801053887969723	-0.015962962086819014	0.024165947809634995	-0.053261569030460205	0.015554191935849358	-0.09583082703173021	0.02735496743442657	-0.028398991408347785	0.01074482681883841	0.05911382889070153
69	NPCl	all	458	0.0055605828570831845	-0.010005020000000003	-0.0452324811094293	-0.03617549913178426	-0.03617946678686357	0.0	0.0	0.44403827500000004	9.057015	342	116	-0.013178396500000009	0.005937250000000007	-0.04267179484124041	0.016383007356780107	-0.019115646500000014	-0.05905480219802052	-0.00940072316344205	-0.058742441309916626	0.008629343886629486	-0.008625575037336691	0.015438680778914575	0.027905971139470534	-0.007946031480847136	-0.04411817881383819	-0.015749718911067113	-0.05005920664481366	0.006348995747625064	-0.008683234665102964
72	NPCl	all	389	0.008461693270831872	-0.01970739999999971	0.032713608933551824	-0.022001452001512874	-0.022002339574997212	0.0	0.0	0.56128716	9.484581	312	77	-0.000426359999999959	-0.05769290000000016	-0.0006383161658109569	-0.049640162272668306	0.0572665400000002	0.04900184610685735	-0.043004761304637096	-0.060740711046736444	-0.004353320527697422	0.010165259479963199	-0.04982731887717443	-0.0646926991328918	-0.09619854310928791	-0.1292670147995699	-0.10519069802501141	-0.11292935336783803	0.06218593672037431	0.05218864232110159
74	NPCl	all	210	-0.006955009921593336	0.013292390000000001	-0.010541691371293942	0.027025159510059238	0.02702704404563494	0.0	0.0	0.410119785	8.1433255	148	62	-0.11365121	0.22136060000000007	-0.3161617768122881	0.5288047689026938	-0.3350118100000001	-0.8449665457149819	-0.09917965096668407	-0.24526353518881713	-0.0825339545614503	-0.20125655319262706	-0.04718009523747187	-0.10943895425042441	-0.01671526051862499	-0.03928720466485767	0.03191342662369331	0.1240272884649374	-0.1310930775903774	-0.36929082365375454
1	NF1	cvr2pos	32	-0.3433312919375	-0.21484065000000008	-0.46175841532831174	-0.24810415258924595	-0.2493910589644812	0.0	0.0	0.812554565	6.682812	31	1	-0.19974960000000008		-0.25415137885872535				-0.3114649878506856	-0.4457978210208439	-0.16191301607310943	-0.20525282933155978	-0.17186376355028193	-0.2016680963111763	-0.18802373943742362	-0.20183147418312478	-0.20094822177890914	-0.19252739775620953	-0.11051676607177646	-0.2532704232646344
2	NF1	cvr2pos	25	0.13501502386800004	0.16105215000000006	0.3386161922545592	0.13997893457228022	0.14020817216774706	0.0	0.0	0.6848609	50.90986	0	25		0.16105215000000006		0.13997893457228022			0.14104777132160212	0.19559417064505888	0.14374071081079287	0.23351632811208767	0.14631162505220704	0.27455109384237897	0.14890117411663362	0.31856060111511847	0.15379772837944877	0.36595978805340684	-0.01274995705784665	-0.17036561740834796
3	NF1	cvr2pos	11	-0.1525075150909091	-0.10053212	-0.5175880931567304	-0.21560354648437619	-0.21644461108759894	0.0	0.0	0.506621	8.9132	8	3							-0.1719810701277074	-0.5428079207437261	-0.20274880374366852	-0.6460631738912055	-0.19517781435053014	-0.5870965457694168	-0.14826718403965092	-0.5166249012628851	-0.12845699346884742	-0.5492174111575241	-0.04352407665885999	0.0064094904137980135
4	NF1	cvr2pos	39	0.3301891668205128	0.30892296	0.696775363147856	0.6701360542385332	0.6970527871764808	0.0	0.0	0.3159238	7.943764	37	2	0.31096341		0.6701360542385332				0.29702522239803064	0.7114666131810166	0.27856349037876244	0.703891752894439	0.23648200352823642	0.6696737286021868	0.223199221278167	0.6226409864286614	0.2069352762751177	0.5598519120608879	0.09008994612291293	0.15161470112012865
5	NF1	cvr2pos	18	-0.2518343447777778	-0.1789289899999999	-0.48830703566256317	-0.11982900371627701	-0.11999348182267451	0.0	0.0	1.3829973	25.038823	6	12		-0.14354685		-0.06520413607866202			-0.15742437532253015	-0.24621467188649823	-0.23627846936797164	-0.46627842777054956	-0.12422635519160144	-0.2187473320306875	-0.08826273581086785	-0.14001874346074927	-0.09025586549041056	-0.15191283854282023	-0.06716850983211958	-0.094301833343678
6	NF1	cvr2pos	14	-0.295699029542	-0.29849004999999995	-0.36705541970283034	-0.21398525824501308	-0.21481111228516556	0.0	0.0	1.29177585	20.9663215	6	8							-0.29294448551516084	-0.3212771539537919	-0.2916730811349242	-0.31637516286394485	-0.2904533480897465	-0.3121130513608629	-0.28918734866189827	-0.30810232688812594	-0.28805129874605295	-0.30485319569129976	-0.004893186769107882	-0.016423958262492155
7	NF1	cvr2pos	44	-0.2098958603748864	-0.17933084	-0.31646043735140544	-0.20172506760192438	-0.20242419254058724	0.0	0.0	1.22282425	6.6883827	37	7	-0.17815817999999994		-0.21624477958258084				-0.1094679998617494	-0.2632191330279154	-0.07440763929317878	-0.23421914776004435	-0.06110865949607257	-0.2116813432656342	-0.04901851561120986	-0.175464122989277	-0.04054322602113745	-0.1462019638740778	-0.06892477384061196	-0.11701716915383759
9	NF1	cvr2pos	31	0.09698249563938068	0.21318280000000023	0.1689691883535124	0.10095471465300704	0.10104058895352575	0.0	0.0	0.87290126	21.879963	12	19	-0.004884405000000008	0.22309049999999997	-0.0243066201061315	0.10292040585007431	-0.22797490499999998	-0.1272270259562058	0.12889269744845333	0.18384074991301003	0.20286370934211673	0.37550983391055026	0.20089551832366082	0.38714965567422577	0.19792450120640764	0.3898035800457812	0.19668060283201594	0.38706084674296093	-0.06778790538356261	-0.2032200968299509
10	NF1	cvr2pos	189	-0.1531168075575661	-0.1603574000000001	-0.12227635596622259	-0.06429854830810405	-0.06432071453112786	0.0	0.0	2.352968	17.585882	29	160	-0.1811016999999997	-0.15968886000000004	-0.07700816938302782	-0.060043405089772836	-0.021412839999999655	-0.016964764293254983	-0.15256694499131457	-0.0814252889791623	-0.1529887059268324	-0.09364059360648128	-0.15286893040257962	-0.10784028652631038	-0.15289744764075805	-0.12036546172782042	-0.15308410728421004	-0.11760734470914033	0.0005171622928954733	0.03618205572997803
11	NF1	cvr2pos	115	-0.019659163547826087	0.02296330000000002	-0.13284418358844205	0.04967998812470041	0.049690209845812405	0.0	0.0	0.49311793	9.9685335	98	17	0.030836480000000055	-0.1366942	0.07072046837343199	-0.1071710385582772	0.16753068000000004	0.1778915069317092	-0.004161277992651161	-0.08667982051157605	-0.010072535583607344	-0.09892478513536149	-0.015907361642993105	-0.1281402208967875	-0.023355843300694627	-0.1605926414737057	-0.005553333370437646	-0.11211814983096802	0.0013920553777864858	0.025438329319391967
18	NF1	cvr2pos	63	-0.12555819332095242	-0.2202554	-0.45660073320495786	-0.497829774520385	-0.5085113852105029	0.0	0.0	0.55934465	9.090345	61	2	-0.2202554		-0.497829774520385				-0.10497539476298076	-0.44120420058586224	-0.13130095100034833	-0.4180239736127976	0.04277243797308417	-0.10956797223477094	0.2875041071793386	0.24324087835885871	0.33897868941861825	0.29079138307193036	-0.443954084181599	-0.7319955836577926
19	NF1	cvr2pos	36	0.05642387142499999	0.11266962500000002	0.18363370552505842	0.13539176159997754	0.13561147445109184	0.0	0.0	0.32831775	9.208805000000002	33	3	0.0521452		0.15438243709261784				0.06388170573069259	0.17181055541648563	0.04695021205976174	0.13336511636211862	0.05268255556284069	0.1395361355720401	0.08382844171662872	0.21561745758201872	0.11624272161904362	0.32015156218730306	-0.05236101588835103	-0.14834100677081744
21	NF1	cvr2pos	18	0.10849435944680558	0.13502651499999993	0.23270433016479547	0.12183466900288326	0.1219956193375874	0.0	0.0	0.791563935	14.1914695	9	9							0.10687195622325613	0.08059578500009001	0.08207955829134911	0.10465076740564215	0.07367414663976728	0.13021359437696464	0.083354970934247	0.14010697078940632	0.09908416726962498	0.11446610926586888	0.00778778895363115	-0.033870324265778864
25	NF1	cvr2pos	144	-0.2120602316844375	-0.2315556000000002	-0.40550799152672207	-0.23398589272656936	-0.23514683859215477	0.0	0.0	0.9921492000000001	10.811761749999999	116	28	-0.25292592999999997	-0.15906763499999999	-0.3558703362787038	-0.04561176803923286	-0.09385829499999998	-0.31025856823947096	-0.20493367406371335	-0.352420008095	-0.21669838461304078	-0.41290402036929674	-0.2160790538864106	-0.41416580289100824	-0.20223655156142253	-0.34650096203101904	-0.17996620245971084	-0.23845262210042112	-0.024967471604002506	-0.1139673859945789
26	NF1	cvr2pos	8	-0.11052865000000009	-0.13563729999999996	-0.04239627734697882	-0.059675670059989264	-0.0596933904786065	0.0	0.0	2.44968985	15.1444345	1	7							-0.11015613497178296	-0.04241343644866049	-0.11027223127787185	-0.04239743814063197	-0.11039882830069755	-0.042385417053325714	-0.11055112977998142	-0.04237575312586961	-0.11071199058293316	-0.04236944410628362	0.0005558556111501939	-4.399234237686955e-05
29	NF1	cvr2pos	38	0.0658155191052632	0.024646055000000014	0.04987325132624125	0.05622314749548919	0.05623798890649795	0.0	0.0	0.59788945	7.662183199999999	32	6	0.06002423000000001		0.11507542706901377				-0.0017757182590375231	0.017214318479054504	-0.04770895195143034	-0.06053786542627161	-0.12609533939234877	-0.21621743514908656	-0.14735569666311465	-0.24001724559569795	-0.1492967533916998	-0.2237113873542009	0.14752103513266226	0.2409257058332554
30	NF1	cvr2pos	34	-0.14170637091176475	-0.18048005	-0.08465151357782905	-0.10864606837500412	-0.10875334034763032	0.0	0.0	1.69437695	30.681307	3	31		-0.2051474000000002		-0.11209284789854841			-0.15701429302279774	-0.07888648938717754	-0.14610287000017794	-0.05127215155901217	-0.14119477551060114	-0.04261847441071924	-0.1451943504027969	-0.058949050422830385	-0.15526567001047187	-0.08832828894514434	-0.0017486230123258673	0.009441799557966798
31	NF1	cvr2pos	46	-0.16323160597826086	-0.2552126	-0.11320486053382443	-0.16159591727039713	-0.16194913017443874	0.0	0.0	1.6181118	18.4624375	12	34	-0.3044409000000001	-0.23897082499999994	-0.1649287062409992	-0.14585521874393903	-0.06547007500000018	-0.01907348749706017	-0.2222416032964576	-0.15836057508851073	-0.21231069204610586	-0.16329599476325368	-0.202171558136891	-0.15598414593306756	-0.1924759620193481	-0.128753469218032	-0.1911636959351929	-0.10433342443345978	-0.0310779073612647	-0.054027150655050954
34	NF1	cvr2pos	19	-0.5444721692263158	-0.49673486	-0.8250288343211909	-0.816879191690436	-0.8674739024479072	0.0	0.0	1.014251	8.203515	17	2	-0.5380497900000001		-1.178313725418085				-0.4594147401003563	-0.9169804038375615	-0.34442707288478813	-0.5696896471706419	-0.17486371827980984	-0.23411817835548676	-0.11893852878779007	-0.07943396321431438	-0.09657030328766397	-0.015359385565017404	-0.36284443681269235	-0.9016210182725442
35	NF1	cvr2pos	17	0.0048019275882352904	0.04969980000000018	-0.0356566234384433	0.04741164751463727	0.04742053175631545	0.0	0.0	1.0186111	43.830647	1	16		0.07439245000000017		0.06385505711377946			-0.004629331929666782	-0.02741336188784224	0.002583906480969593	-0.010280791219800186	0.0065553303341242776	0.006151897070686003	-0.003994914051452433	-0.038805797944706066	0.01689359374355416	0.057933594429467314	-0.021522925673220943	-0.08534695631730956
36	NF1	cvr2pos	28	-0.03678458987336786	-0.03083132499999998	-0.2398972276452306	-0.0883119490540851	-0.08836966864100712	0.0	0.0	0.5043502200000001	40.850884	7	21		-0.10418289999999997		-0.10470328053944504			0.09622127816985941	-0.043289111192468185	0.09201829749359139	-0.16803527894676182	0.06599871871846681	-0.2536966598532741	0.09866111807268726	-0.14017771088900105	0.10565908325042742	-0.12690181027150702	-0.009437805080568004	0.08361269907903883
