label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	47	0.13490586900039936	0.17479741054802844
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	50	1.2421988733998242	0.9371334313354596
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	53	0.2648271957177218	0.3176571981521328
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	56	0.12534738945625432	0.07276807130065839
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	59	1.1647620474070954	2.720126439099134
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	62	0.1309833067099607	0.13210440999472753
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	63	0.3308130622589814	0.3028200613524878
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	67	0.4647661911919288	2.2060274768687638
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	69	0.18537029798983304	0.11071986932668079
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	72	0.25714026658819733	0.40306136765379513
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	74	0.8309308822189925	0.6053746265217501
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	1	0.05217732738834585	0.06598899629999445
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	2	0.03613903450741287	0.04194693063244281
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	3	0.08991500800423863	0.1294805760051493
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	4	0.06628682025993599	0.08334397891204803
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	5	0.09108388175158436	0.10937301805464995
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	6	0.051297784204961484	0.06232004298054147
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	7	0.04035749549276254	0.0439522417587568
log-power-percmem.mapjitter.klw.objective	log	power	percmem	mem	log_mem_power_sd7	9	0.04687325700831316	0.05189124652858033
