subject	session	arm	model	mask	n_voxels	cvr2_mean	cvr2_median	frac_positive
47	3	vertex	m1	NPCr	843	-0.053881142288446426	-0.04900899529457092	0.06524317912218268
47	3	vertex	m1	NPCl	691	-0.0599273256957531	-0.05381910130381584	0.03762662807525326
47	2	ips	m2	wholebrain	80343	-0.11687976121902466	-0.07495766878128052	0.03685448638960457
47	2	ips	m2	NPC12r	525	-0.08164644986391068	-0.07727175951004028	0.009523809523809525
47	2	ips	m2	NPCr	843	-0.09327218681573868	-0.0693674311041832	0.01542111506524318
47	2	ips	m2	NPCl	691	-0.09394818544387817	-0.07824647426605225	0.00723589001447178
47	3	vertex	m2	wholebrain	80343	-0.11796656996011734	-0.07134491205215454	0.03437760601421406
47	3	vertex	m2	NPC12r	525	-0.0752527192234993	-0.06595828384160995	0.02095238095238095
47	3	vertex	m2	NPCr	843	-0.07447772473096848	-0.06606774777173996	0.02372479240806643
47	3	vertex	m2	NPCl	691	-0.07994230091571808	-0.07675274461507797	0.020260492040520984
50	2	ips	m0	wholebrain	75810	-0.07343712449073792	-0.06349591910839081	0.022332146154860837
50	2	ips	m0	NPC12r	609	-0.08407562226057053	-0.07434729486703873	0.052545155993431854
50	2	ips	m0	NPCr	1084	-0.08632181584835052	-0.07665476948022842	0.03413284132841329
50	2	ips	m0	NPCl	843	-0.08709367364645004	-0.07513182610273361	0.013048635824436536
50	3	vertex	m0	wholebrain	75810	-0.07835114747285843	-0.06754915416240692	0.020036934441366575
50	3	vertex	m0	NPC12r	609	-0.0883740782737732	-0.07731833308935165	0.013136288998357963
50	3	vertex	m0	NPCr	1084	-0.09233129769563675	-0.07965552806854248	0.00922509225092251
50	3	vertex	m0	NPCl	843	-0.07832834124565125	-0.06719797849655151	0.020166073546856466
50	2	ips	m1	wholebrain	75810	-0.07392839342355728	-0.0636158138513565	0.02489117530668777
50	2	ips	m1	NPC12r	609	-0.086201511323452	-0.07502315193414688	0.04597701149425287
50	2	ips	m1	NPCr	1084	-0.08955477923154831	-0.07911030948162079	0.03966789667896679
50	2	ips	m1	NPCl	843	-0.08813907951116562	-0.07549036294221878	0.009489916963226572
50	3	vertex	m1	wholebrain	75810	-0.07241053879261017	-0.06340157985687256	0.025616673262102624
50	3	vertex	m1	NPC12r	609	-0.06936553120613098	-0.05900013446807861	0.014778325123152709
50	3	vertex	m1	NPCr	1084	-0.0698157399892807	-0.06266272813081741	0.011992619926199263
50	3	vertex	m1	NPCl	843	-0.0644577220082283	-0.05689164996147156	0.04033214709371293
50	2	ips	m2	wholebrain	75810	-0.09164994955062866	-0.07850490510463715	0.023506133755441236
50	2	ips	m2	NPC12r	609	-0.0959184393286705	-0.07309955358505249	0.04926108374384237
50	2	ips	m2	NPCr	1084	-0.09160467982292175	-0.07132803648710251	0.03690036900369004
50	2	ips	m2	NPCl	843	-0.09782085567712784	-0.08546105772256851	0.03202846975088968
50	3	vertex	m2	wholebrain	75810	-0.08796481788158417	-0.07555831968784332	0.026685133887349954
50	3	vertex	m2	NPC12r	609	-0.06237873062491417	-0.05761396884918213	0.04926108374384237
50	3	vertex	m2	NPCr	1084	-0.07366813719272614	-0.06492461264133453	0.035977859778597784
50	3	vertex	m2	NPCl	843	-0.07145516574382782	-0.06510031223297119	0.0498220640569395
53	2	vertex	m0	wholebrain	83406	-0.09887677431106567	-0.0719851404428482	0.023511497973766875
53	2	vertex	m0	NPC12r	453	-0.0931781679391861	-0.06694107502698898	0.06181015452538632
53	2	vertex	m0	NPCr	746	-0.10120769590139389	-0.07064159214496613	0.04289544235924933
53	2	vertex	m0	NPCl	538	-0.08934368938207626	-0.05693399906158447	0.12825278810408922
53	3	ips	m0	wholebrain	83406	-0.12074771523475647	-0.05518549308180809	0.03944560343380572
53	3	ips	m0	NPC12r	453	-0.07699542492628098	-0.06278648227453232	0.10154525386313466
53	3	ips	m0	NPCr	746	-0.0801001712679863	-0.06231411546468735	0.0871313672922252
53	3	ips	m0	NPCl	538	-0.06456912308931351	-0.05367447808384895	0.19516728624535315
53	2	vertex	m1	wholebrain	83406	-0.08493343740701675	-0.06626685708761215	0.02831930556554684
53	2	vertex	m1	NPC12r	453	-0.06765428930521011	-0.056862037628889084	0.0640176600441501
53	2	vertex	m1	NPCr	746	-0.07574224472045898	-0.05945169925689697	0.04423592493297587
53	2	vertex	m1	NPCl	538	-0.04818471521139145	-0.03831031173467636	0.1895910780669145
53	3	ips	m1	wholebrain	83406	-0.11654280126094818	-0.0552288219332695	0.04293456106275328
53	3	ips	m1	NPC12r	453	-0.06400565057992935	-0.05823792889714241	0.11258278145695365
53	3	ips	m1	NPCr	746	-0.06207434833049774	-0.05706039071083069	0.10723860589812333
53	3	ips	m1	NPCl	538	-0.047219038009643555	-0.04571177810430527	0.2174721189591078
53	2	vertex	m2	wholebrain	83406	-0.08515932410955429	-0.07264257222414017	0.03524926264297532
53	2	vertex	m2	NPC12r	453	-0.06094895675778389	-0.05379411578178406	0.1368653421633554
53	2	vertex	m2	NPCr	746	-0.06548890471458435	-0.0560123547911644	0.11528150134048257
53	2	vertex	m2	NPCl	538	-0.033534180372953415	-0.03316787630319595	0.22490706319702602
53	3	ips	m2	wholebrain	83406	-0.14454378187656403	-0.07808838784694672	0.03221590772846078
53	3	ips	m2	NPC12r	453	-0.07811834663152695	-0.0678897425532341	0.04856512141280353
53	3	ips	m2	NPCr	746	-0.08736732602119446	-0.07451622188091278	0.04423592493297587
53	3	ips	m2	NPCl	538	-0.06458573788404465	-0.05353806912899017	0.16171003717472118
56	2	ips	m0	wholebrain	83983	-0.07164172828197479	-0.05729766562581062	0.02839860447947799
56	2	ips	m0	NPC12r	657	-0.06775879114866257	-0.06016926094889641	0.0243531202435312
56	2	ips	m0	NPCr	1300	-0.06439454108476639	-0.05647752434015274	0.023076923076923078
56	2	ips	m0	NPCl	1131	-0.07335837185382843	-0.06029176712036133	0.058355437665782495
56	3	vertex	m0	wholebrain	83983	-0.08480671793222427	-0.06728658080101013	0.027946131955276662
56	3	vertex	m0	NPC12r	657	-0.07149210572242737	-0.06516572088003159	0.0730593607305936
56	3	vertex	m0	NPCr	1300	-0.07153534144163132	-0.06366883963346481	0.07
56	3	vertex	m0	NPCl	1131	-0.09864717721939087	-0.08219357579946518	0.01856763925729443
56	2	ips	m1	wholebrain	83983	-0.06998756527900696	-0.05569661781191826	0.030017979829251158
56	2	ips	m1	NPC12r	657	-0.059958722442388535	-0.05099892616271973	0.030441400304414
56	2	ips	m1	NPCr	1300	-0.058954596519470215	-0.05014452338218689	0.02846153846153846
56	2	ips	m1	NPCl	1131	-0.057488687336444855	-0.04993579909205437	0.06542882404951371
56	3	vertex	m1	wholebrain	83983	-0.07545707374811172	-0.06344988197088242	0.03289951537811224
56	3	vertex	m1	NPC12r	657	-0.06978566199541092	-0.06403311342000961	0.0684931506849315
56	3	vertex	m1	NPCr	1300	-0.0698280930519104	-0.06385321915149689	0.06230769230769231
56	3	vertex	m1	NPCl	1131	-0.0833609476685524	-0.06888910382986069	0.03183023872679045
56	2	ips	m2	wholebrain	83983	-0.1654169112443924	-0.07949185371398926	0.02889870569043735
56	2	ips	m2	NPC12r	657	-0.08089461177587509	-0.07752769440412521	0.0380517503805175
56	2	ips	m2	NPCr	1300	-0.07566110789775848	-0.0708986222743988	0.03923076923076923
56	2	ips	m2	NPCl	1131	-0.07329224795103073	-0.06498342007398605	0.07073386383731212
56	3	vertex	m2	wholebrain	83983	-0.09180226176977158	-0.0783892348408699	0.036471666884964817
56	3	vertex	m2	NPC12r	657	-0.06869300454854965	-0.06011081859469414	0.1445966514459665
56	3	vertex	m2	NPCr	1300	-0.07353084534406662	-0.06685461103916168	0.09846153846153846
56	3	vertex	m2	NPCl	1131	-0.06715799123048782	-0.062050241976976395	0.06631299734748011
59	2	vertex	m0	wholebrain	75404	-0.0842648521065712	-0.06617121398448944	0.04180149594185985
59	2	vertex	m0	NPC12r	459	-0.15321041643619537	-0.09380624443292618	0.12200435729847495
59	2	vertex	m0	NPCr	739	-0.15462945401668549	-0.10263281315565109	0.10825439783491204
59	2	vertex	m0	NPCl	616	-0.194563090801239	-0.11573135852813721	0.05519480519480519
59	3	ips	m0	wholebrain	75404	-0.0974719300866127	-0.07564501464366913	0.02982600392552119
59	3	ips	m0	NPC12r	459	-0.14972582459449768	-0.08640456199645996	0.07407407407407407
59	3	ips	m0	NPCr	739	-0.15279975533485413	-0.09290075302124023	0.06089309878213803
59	3	ips	m0	NPCl	616	-0.22431807219982147	-0.13242065906524658	0.021103896103896104
59	2	vertex	m1	wholebrain	75404	-0.07225164771080017	-0.06260442733764648	0.05551429632380245
59	2	vertex	m1	NPC12r	459	-0.03602826967835426	-0.03291691467165947	0.29411764705882354
59	2	vertex	m1	NPCr	739	-0.03900528326630592	-0.035869091749191284	0.2503382949932341
59	2	vertex	m1	NPCl	616	-0.03795870393514633	-0.02950875833630562	0.3133116883116883
59	3	ips	m1	wholebrain	75404	-0.08342598378658295	-0.06865742802619934	0.04119144872951037
59	3	ips	m1	NPC12r	459	-0.08359571546316147	-0.05093225836753845	0.17429193899782136
59	3	ips	m1	NPCr	739	-0.08337263762950897	-0.054794054478406906	0.16508795669824086
59	3	ips	m1	NPCl	616	-0.1116231232881546	-0.07170480489730835	0.08279220779220779
59	2	vertex	m2	wholebrain	75404	-0.10546916723251343	-0.07618062198162079	0.052782345764150446
59	2	vertex	m2	NPC12r	459	-0.10421545058488846	-0.055276285856962204	0.22875816993464052
59	2	vertex	m2	NPCr	739	-0.09276746213436127	-0.056708693504333496	0.2165087956698241
59	2	vertex	m2	NPCl	616	-0.09087546169757843	-0.04433021694421768	0.2792207792207792
59	3	ips	m2	wholebrain	75404	-0.09238263219594955	-0.07871101796627045	0.0472123494774813
59	3	ips	m2	NPC12r	459	-0.047176916152238846	-0.04334486648440361	0.22004357298474944
59	3	ips	m2	NPCr	739	-0.051199331879615784	-0.04449889063835144	0.20162381596752368
59	3	ips	m2	NPCl	616	-0.042406998574733734	-0.04176459461450577	0.25
62	2	vertex	m0	wholebrain	84895	-0.08021584153175354	-0.06587067246437073	0.03514930207903881
62	2	vertex	m0	NPC12r	613	-0.06476549804210663	-0.04861283302307129	0.17128874388254486
62	2	vertex	m0	NPCr	1055	-0.07033813744783401	-0.05793185904622078	0.12322274881516587
62	2	vertex	m0	NPCl	865	-0.060192905366420746	-0.059688467532396317	0.17341040462427745
62	3	ips	m0	wholebrain	84895	-0.06590790301561356	-0.056776534765958786	0.025066258319100063
62	3	ips	m0	NPC12r	613	-0.08225677162408829	-0.06749331951141357	0.03588907014681892
62	3	ips	m0	NPCr	1055	-0.07797647267580032	-0.06570564955472946	0.031279620853080566
62	3	ips	m0	NPCl	865	-0.0815853551030159	-0.0726761445403099	0.017341040462427744
62	2	vertex	m1	wholebrain	84895	-0.0670420229434967	-0.05615122243762016	0.04404264090935862
62	2	vertex	m1	NPC12r	613	-0.04529023915529251	-0.044353652745485306	0.1761827079934747
62	2	vertex	m1	NPCr	1055	-0.05392485484480858	-0.04987533017992973	0.13554502369668248
62	2	vertex	m1	NPCl	865	-0.050391532480716705	-0.04866323992609978	0.1722543352601156
62	3	ips	m1	wholebrain	84895	-0.06441310793161392	-0.05571502447128296	0.02928323222804641
62	3	ips	m1	NPC12r	613	-0.07815024256706238	-0.06673728674650192	0.052202283849918436
62	3	ips	m1	NPCr	1055	-0.07306142151355743	-0.06200528144836426	0.043601895734597156
62	3	ips	m1	NPCl	865	-0.07332497835159302	-0.06630086153745651	0.020809248554913295
62	2	vertex	m2	wholebrain	84895	-0.08460556715726852	-0.06900996714830399	0.04479651334000825
62	2	vertex	m2	NPC12r	613	-0.03795085474848747	-0.04034063220024109	0.18433931484502447
62	2	vertex	m2	NPCr	1055	-0.04930487275123596	-0.04511113837361336	0.14123222748815165
62	2	vertex	m2	NPCl	865	-0.05535007640719414	-0.05085747316479683	0.2023121387283237
62	3	ips	m2	wholebrain	84895	-0.0856170803308487	-0.07380834966897964	0.02516049237293127
62	3	ips	m2	NPC12r	613	-0.08759792149066925	-0.0734172835946083	0.022838499184339316
62	3	ips	m2	NPCr	1055	-0.08439052104949951	-0.07025181502103806	0.02843601895734597
62	3	ips	m2	NPCl	865	-0.08157099783420563	-0.07299254089593887	0.016184971098265895
63	2	vertex	m0	wholebrain	80979	-0.08175710588693619	-0.06231408193707466	0.033539559638918734
63	2	vertex	m0	NPC12r	587	-0.06192689761519432	-0.04867158457636833	0.049403747870528106
63	2	vertex	m0	NPCr	1030	-0.06538508832454681	-0.05519095063209534	0.035922330097087375
63	2	vertex	m0	NPCl	811	-0.0661071389913559	-0.043497949838638306	0.17632552404438964
63	3	ips	m0	wholebrain	80979	-0.06734158843755722	-0.05425707623362541	0.051408389829461956
63	3	ips	m0	NPC12r	587	-0.03819698467850685	-0.035518188029527664	0.2657580919931857
63	3	ips	m0	NPCr	1030	-0.04274243488907814	-0.040831372141838074	0.2087378640776699
63	3	ips	m0	NPCl	811	-0.03385982662439346	-0.02223798632621765	0.3723797780517879
63	2	vertex	m1	wholebrain	80979	-0.0717511847615242	-0.0598362497985363	0.03833092530162141
63	2	vertex	m1	NPC12r	587	-0.06101050600409508	-0.04894817993044853	0.04599659284497445
63	2	vertex	m1	NPCr	1030	-0.06227056309580803	-0.05193444341421127	0.035922330097087375
63	2	vertex	m1	NPCl	811	-0.05284811928868294	-0.04087777063250542	0.17509247842170161
63	3	ips	m1	wholebrain	80979	-0.05737590044736862	-0.05021170899271965	0.0602254905592808
63	3	ips	m1	NPC12r	587	-0.029951278120279312	-0.02824065089225769	0.2674616695059625
63	3	ips	m1	NPCr	1030	-0.03601827472448349	-0.0359174907207489	0.21359223300970873
63	3	ips	m1	NPCl	811	-0.009390265680849552	-0.013887871988117695	0.40567200986436497
63	2	vertex	m2	wholebrain	80979	-0.07789218425750732	-0.0686432495713234	0.04218377604070191
63	2	vertex	m2	NPC12r	587	-0.046392858028411865	-0.03608253598213196	0.09028960817717206
63	2	vertex	m2	NPCr	1030	-0.05280379205942154	-0.04382011294364929	0.07475728155339806
63	2	vertex	m2	NPCl	811	-0.04247555881738663	-0.04119838401675224	0.20468557336621454
63	3	ips	m2	wholebrain	80979	-0.08546657860279083	-0.07231662422418594	0.05116141221798244
63	3	ips	m2	NPC12r	587	-0.0490885004401207	-0.04458324983716011	0.19591141396933562
63	3	ips	m2	NPCr	1030	-0.06046803668141365	-0.058469586074352264	0.16116504854368932
63	3	ips	m2	NPCl	811	-0.024993550032377243	-0.024573862552642822	0.35018495684340323
67	2	ips	m0	wholebrain	80534	-0.07899196445941925	-0.06628140807151794	0.022859910100081954
67	2	ips	m0	NPC12r	416	-0.08073796331882477	-0.07304763793945312	0.014423076923076924
67	2	ips	m0	NPCr	756	-0.07197382301092148	-0.06494848430156708	0.03571428571428571
67	2	ips	m0	NPCl	579	-0.09979859739542007	-0.0807996317744255	0.0069084628670120895
67	3	vertex	m0	wholebrain	80534	-0.08917293697595596	-0.07423645257949829	0.01620433605682072
67	3	vertex	m0	NPC12r	416	-0.0803178921341896	-0.06818254292011261	0.02403846153846154
67	3	vertex	m0	NPCr	756	-0.0767672136425972	-0.06577415764331818	0.021164021164021163
67	3	vertex	m0	NPCl	579	-0.08171290904283524	-0.06695294380187988	0.03626943005181347
67	2	ips	m1	wholebrain	80534	-0.07879779487848282	-0.06643719971179962	0.025219162093029032
67	2	ips	m1	NPC12r	416	-0.07686685025691986	-0.06766000390052795	0.01201923076923077
67	2	ips	m1	NPCr	756	-0.06843218952417374	-0.06284588575363159	0.03835978835978836
67	2	ips	m1	NPCl	579	-0.08951867371797562	-0.07681433111429214	0.0034542314335060447
67	3	vertex	m1	wholebrain	80534	-0.08503662794828415	-0.07245682924985886	0.018377331313482504
67	3	vertex	m1	NPC12r	416	-0.07362933456897736	-0.061448998749256134	0.019230769230769232
67	3	vertex	m1	NPCr	756	-0.07245664298534393	-0.06109626591205597	0.018518518518518517
67	3	vertex	m1	NPCl	579	-0.07590436190366745	-0.06501973420381546	0.039723661485319514
67	2	ips	m2	wholebrain	80534	-0.09489183127880096	-0.07992516458034515	0.031042789380882608
67	2	ips	m2	NPC12r	416	-0.10143893212080002	-0.0858127623796463	0.03365384615384615
67	2	ips	m2	NPCr	756	-0.08551722019910812	-0.07652875036001205	0.04365079365079365
67	2	ips	m2	NPCl	579	-0.09032697230577469	-0.07474124431610107	0.02936096718480138
67	3	vertex	m2	wholebrain	80534	-0.0947834774851799	-0.08083906769752502	0.02477214592594432
67	3	vertex	m2	NPC12r	416	-0.0811760425567627	-0.07879485934972763	0.016826923076923076
67	3	vertex	m2	NPCr	756	-0.08024008572101593	-0.07360083609819412	0.01984126984126984
67	3	vertex	m2	NPCl	579	-0.08505862206220627	-0.07804429531097412	0.018998272884283247
69	2	ips	m0	wholebrain	77718	-0.0866289734840393	-0.061017587780952454	0.038832702848760906
69	2	ips	m0	NPC12r	491	-0.10459142923355103	-0.0834323838353157	0.07942973523421588
69	2	ips	m0	NPCr	927	-0.1109539344906807	-0.08026376366615295	0.05717367853290183
69	2	ips	m0	NPCl	780	-0.09943413734436035	-0.07281012833118439	0.09871794871794871
69	3	vertex	m0	wholebrain	77718	-0.08594914525747299	-0.06265074014663696	0.027059368486065005
69	3	vertex	m0	NPC12r	491	-0.07987144589424133	-0.06465516239404678	0.08757637474541752
69	3	vertex	m0	NPCr	927	-0.0858539491891861	-0.062330830842256546	0.11003236245954692
69	3	vertex	m0	NPCl	780	-0.07807065546512604	-0.05467783659696579	0.12692307692307692
69	2	ips	m1	wholebrain	77718	-0.06540629267692566	-0.054267916828393936	0.050683239403999075
69	2	ips	m1	NPC12r	491	-0.061922427266836166	-0.059021662920713425	0.109979633401222
69	2	ips	m1	NPCr	927	-0.061879951506853104	-0.05815414711833	0.08845738942826321
69	2	ips	m1	NPCl	780	-0.07239452004432678	-0.06542877852916718	0.12692307692307692
69	3	vertex	m1	wholebrain	77718	-0.06987836956977844	-0.0575086772441864	0.031151084690805218
69	3	vertex	m1	NPC12r	491	-0.06475228071212769	-0.05631788447499275	0.11812627291242363
69	3	vertex	m1	NPCr	927	-0.0678434744477272	-0.05372471734881401	0.13807982740021574
69	3	vertex	m1	NPCl	780	-0.05354868620634079	-0.04660114645957947	0.14487179487179488
69	2	ips	m2	wholebrain	77718	-0.1464851051568985	-0.07438452541828156	0.05123652178388533
69	2	ips	m2	NPC12r	491	-0.07696153223514557	-0.07349729537963867	0.12627291242362526
69	2	ips	m2	NPCr	927	-0.07884030789136887	-0.07288450747728348	0.09277238403451996
69	2	ips	m2	NPCl	780	-0.08919866383075714	-0.07836809754371643	0.1076923076923077
69	3	vertex	m2	wholebrain	77718	-0.09164369851350784	-0.0766468495130539	0.030713605599732366
69	3	vertex	m2	NPC12r	491	-0.05560186505317688	-0.05261343717575073	0.1446028513238289
69	3	vertex	m2	NPCr	927	-0.05556900426745415	-0.0529593825340271	0.1499460625674218
69	3	vertex	m2	NPCl	780	-0.07475414872169495	-0.06262226402759552	0.10897435897435898
72	2	ips	m0	wholebrain	80134	-0.07414981722831726	-0.06031809374690056	0.033606209598921806
72	2	ips	m0	NPC12r	526	-0.09041183441877365	-0.0630139708518982	0.12737642585551331
72	2	ips	m0	NPCr	946	-0.09079534560441971	-0.06270274519920349	0.10465116279069768
72	2	ips	m0	NPCl	755	-0.09144961833953857	-0.06278131157159805	0.16556291390728478
72	3	vertex	m0	wholebrain	80134	-0.08498688042163849	-0.06855335831642151	0.026355853944642724
72	3	vertex	m0	NPC12r	526	-0.13133160769939423	-0.08304956555366516	0.07034220532319392
72	3	vertex	m0	NPCr	946	-0.12653972208499908	-0.08516961336135864	0.07822410147991543
72	3	vertex	m0	NPCl	755	-0.1130230650305748	-0.0767238512635231	0.08079470198675497
72	2	ips	m1	wholebrain	80134	-0.06503138691186905	-0.055869027972221375	0.03987071654977912
72	2	ips	m1	NPC12r	526	-0.05427300184965134	-0.04596959054470062	0.17490494296577946
72	2	ips	m1	NPCr	946	-0.05393332242965698	-0.04632939398288727	0.1416490486257928
72	2	ips	m1	NPCl	755	-0.054992906749248505	-0.046786170452833176	0.2052980132450331
72	3	vertex	m1	wholebrain	80134	-0.07855534553527832	-0.06733733415603638	0.029762647565328076
72	3	vertex	m1	NPC12r	526	-0.08631806820631027	-0.07150579988956451	0.053231939163498096
72	3	vertex	m1	NPCr	946	-0.08376810699701309	-0.07019685208797455	0.06765327695560254
72	3	vertex	m1	NPCl	755	-0.07910440117120743	-0.06494393199682236	0.11390728476821192
72	2	ips	m2	wholebrain	80134	-0.08902740478515625	-0.0785110592842102	0.04146804103127262
72	2	ips	m2	NPC12r	526	-0.05267717316746712	-0.04975137114524841	0.2262357414448669
72	2	ips	m2	NPCr	946	-0.050850171595811844	-0.04879697412252426	0.19873150105708245
72	2	ips	m2	NPCl	755	-0.05116231366991997	-0.05141414329409599	0.23443708609271524
72	3	vertex	m2	wholebrain	80134	-0.09454695880413055	-0.08430712670087814	0.029325879152419698
72	3	vertex	m2	NPC12r	526	-0.08729501068592072	-0.07020339369773865	0.060836501901140684
72	3	vertex	m2	NPCr	946	-0.08432276546955109	-0.07334301620721817	0.05391120507399577
72	3	vertex	m2	NPCl	755	-0.08301131427288055	-0.08423344045877457	0.10463576158940398
74	2	ips	m0	wholebrain	76197	-597117108224.0	-0.06672660261392593	0.032905201992979874
74	2	ips	m0	NPC12r	419	-0.09649927914142609	-0.08733639866113663	0.04295942720763723
74	2	ips	m0	NPCr	784	-0.11185099184513092	-0.0880492702126503	0.04591836734693878
74	2	ips	m0	NPCl	577	-0.11169764399528503	-0.09383431822061539	0.01559792027729636
74	3	vertex	m0	wholebrain	76197	-0.14429669082164764	-0.06630129367113113	0.030578631704660287
74	3	vertex	m0	NPC12r	419	-0.09010858833789825	-0.06382318586111069	0.08353221957040573
74	3	vertex	m0	NPCr	784	-0.10871490091085434	-0.06658457964658737	0.14158163265306123
74	3	vertex	m0	NPCl	577	-0.11795885115861893	-0.09127608686685562	0.1195840554592721
74	2	ips	m1	wholebrain	76197	-758221438976.0	-0.06395389884710312	0.037703603402263794
74	2	ips	m1	NPC12r	419	-0.08041120320558548	-0.06913328915834427	0.03818615751789976
74	2	ips	m1	NPCr	784	-0.09290116280317307	-0.0712723582983017	0.03826530612244898
74	2	ips	m1	NPCl	577	-0.09276282787322998	-0.07375413179397583	0.024263431542461005
74	3	vertex	m1	wholebrain	76197	-0.11347465962171555	-0.060036081820726395	0.034660157224037695
74	3	vertex	m1	NPC12r	419	-0.07186983525753021	-0.05394272133708	0.07159904534606205
74	3	vertex	m1	NPCr	784	-0.07317908108234406	-0.055970173329114914	0.1288265306122449
74	3	vertex	m1	NPCl	577	-0.08226523548364639	-0.07714074850082397	0.11785095320623917
74	2	ips	m2	wholebrain	76197	-56714850205696.0	-0.08022522926330566	0.0357579502280884
74	2	ips	m2	NPC12r	419	-0.07251568138599396	-0.06487546116113663	0.03341288782816229
74	2	ips	m2	NPCr	784	-0.07902542501688004	-0.07032568752765656	0.030612244897959183
74	2	ips	m2	NPCl	577	-0.1100793406367302	-0.07600421458482742	0.025996533795493933
74	3	vertex	m2	wholebrain	76197	-0.23589880764484406	-0.07085791230201721	0.03569694344921716
74	3	vertex	m2	NPC12r	419	-0.06783883273601532	-0.057280104607343674	0.09307875894988067
74	3	vertex	m2	NPCr	784	-0.06512509286403656	-0.056678369641304016	0.14540816326530612
74	3	vertex	m2	NPCl	577	-0.07923565804958344	-0.0685734748840332	0.09705372616984402
