parameter	level	mean	lo	hi	p_gt0
risky_prior_sd	sub-37	3.4321375261759073			
risky_prior_sd	sub-45	3.23606397642672			
risky_prior_sd	sub-46	3.6169064362746366			
risky_prior_sd	sub-47	3.8549931141783906			
risky_prior_sd	sub-50	2.422085042052371			
risky_prior_sd	sub-53	2.8731759508650585			
risky_prior_sd	sub-56	3.651646354203384			
risky_prior_sd	sub-59	2.5644740602510714			
risky_prior_sd	sub-62	3.2663264849393947			
risky_prior_sd	sub-63	3.0819776663595815			
risky_prior_sd	sub-67	3.149884566962902			
risky_prior_sd	sub-69	3.0334735805905493			
risky_prior_sd	sub-72	3.616397259910395			
risky_prior_sd	sub-74	2.733696091017307			
safe_prior_mu	group	10.744170380906912	8.230489468533364	13.394729765326378	1.0
safe_prior_mu	sub-01	14.398605724623266			
safe_prior_mu	sub-02	7.533899911622857			
safe_prior_mu	sub-03	14.706719899605288			
safe_prior_mu	sub-04	11.869690113356182			
safe_prior_mu	sub-05	17.122526415559292			
safe_prior_mu	sub-06	10.008195002672098			
safe_prior_mu	sub-07	4.87570629856709			
safe_prior_mu	sub-09	13.657965174392832			
safe_prior_mu	sub-10	12.506138295016537			
safe_prior_mu	sub-11	12.443267936079442			
safe_prior_mu	sub-18	2.6383763526390527			
safe_prior_mu	sub-19	14.48157658561649			
safe_prior_mu	sub-21	6.910088912288678			
safe_prior_mu	sub-25	3.685651306608613			
safe_prior_mu	sub-26	4.981108347865386			
safe_prior_mu	sub-29	4.952789625927126			
safe_prior_mu	sub-30	4.747159931699465			
safe_prior_mu	sub-31	9.125640189477927			
safe_prior_mu	sub-34	7.822574189260432			
safe_prior_mu	sub-35	20.22462742472135			
safe_prior_mu	sub-36	12.021773347707814			
safe_prior_mu	sub-37	5.331575792513481			
safe_prior_mu	sub-45	14.99056432944446			
safe_prior_mu	sub-46	12.250886752612812			
safe_prior_mu	sub-47	8.036486092404258			
safe_prior_mu	sub-50	18.55212568346336			
safe_prior_mu	sub-53	11.301525254003819			
safe_prior_mu	sub-56	11.071516416682014			
safe_prior_mu	sub-59	14.298321699570035			
safe_prior_mu	sub-62	5.039125476518122			
safe_prior_mu	sub-63	11.961430015955528			
safe_prior_mu	sub-67	16.41579745653542			
safe_prior_mu	sub-69	12.344538022387873			
safe_prior_mu	sub-72	6.713064206134579			
safe_prior_mu	sub-74	15.50571249238067			
safe_prior_sd	group	2.7197046115208825	2.038378480837012	3.458242274103483	1.0
safe_prior_sd	sub-01	3.093789729159619			
safe_prior_sd	sub-02	2.8530253813105735			
safe_prior_sd	sub-03	2.8416495868173226			
safe_prior_sd	sub-04	2.6080313864028426			
safe_prior_sd	sub-05	3.088196346129145			
safe_prior_sd	sub-06	3.5527235407844673			
safe_prior_sd	sub-07	2.347578952764743			
safe_prior_sd	sub-09	3.4870419119576916			
safe_prior_sd	sub-10	2.8186912984685226			
safe_prior_sd	sub-11	3.012537549909959			
safe_prior_sd	sub-18	2.4674178549395065			
safe_prior_sd	sub-19	3.219598330809543			
safe_prior_sd	sub-21	2.9684941147608455			
safe_prior_sd	sub-25	2.3749961176751118			
safe_prior_sd	sub-26	2.258802465089799			
safe_prior_sd	sub-29	3.2651125850674774			
safe_prior_sd	sub-30	2.2902789511800803			
safe_prior_sd	sub-31	2.744721349328553			
safe_prior_sd	sub-34	3.2070996113141277			
safe_prior_sd	sub-35	0.43567393275826327			
safe_prior_sd	sub-36	2.54879859748285			
safe_prior_sd	sub-37	3.437233782340445			
safe_prior_sd	sub-45	2.8316032114599743			
safe_prior_sd	sub-46	2.3480975791068768			
safe_prior_sd	sub-47	2.8285688256758768			
safe_prior_sd	sub-50	2.842377893806591			
safe_prior_sd	sub-53	2.114813066813435			
safe_prior_sd	sub-56	3.19487142795322			
safe_prior_sd	sub-59	2.5706516262285533			
safe_prior_sd	sub-62	3.310750401912277			
safe_prior_sd	sub-63	2.9211484287700427			
safe_prior_sd	sub-67	2.991724233648982			
safe_prior_sd	sub-69	2.115573001262525			
safe_prior_sd	sub-72	3.1396315109837785			
safe_prior_sd	sub-74	2.786570268977123			
