order	n_safe	ratio	p_vertex	cause	leverage	effect	noise_vertex	noise_ips	ratio_vertex	ratio_ips
Risky first	14.304347826086957	2.5652173913043477	0.37676387459098504	0.9910978010244412	0.33706370485499615	0.007612338357050941	0.8229333720261972	0.8072599575584587	1.0539924211303735	1.04460957087874
Risky first	15.217391304347826	2.5652173913043477	0.39450138257324957	0.991092946705316	0.34069706299511093	0.008150625230647801	0.8168946050868083	0.8002988964292135	1.0469037531582166	1.0375789256344317
Risky first	16.130434782608695	2.5652173913043477	0.4101620615559831	0.9913924534789139	0.3422546173438478	0.008202830400071692	0.8106685984592715	0.7932290158005122	1.0406570178270753	1.031699514133634
Risky first	17.043478260869563	2.5652173913043477	0.4239589322756645	0.991983190222385	0.3414430538417048	0.007553927713916053	0.8043549966713279	0.7861313983238286	1.0351267183822963	1.0268283043852986
Risky first	17.956521739130434	2.5652173913043477	0.43617490078034016	0.9928439274567151	0.3385212481485418	0.006006893473162356	0.7980207107815714	0.7790623043126795	1.0302180555371252	1.0228457403962996
Risky first	18.869565217391305	2.5652173913043477	0.4470772112859521	0.993947663248421	0.3341982317813869	0.0034490394665387947	0.7917091590418966	0.7720593634758277	1.0258599248645324	1.0196510751393026
Risky first	19.782608695652172	2.5652173913043477	0.4568531824649617	0.9952633151544589	0.3293330689265409	-9.696789967306163e-05	0.7854468927961431	0.7651462625717436	1.0219994923388824	1.0171586028313702
Risky first	20.695652173913043	2.5652173913043477	0.46559840701684385	0.9967569195108609	0.32464064018736616	-0.004474816214400101	0.7792482337756986	0.7583362051591797	1.0185980326374595	1.0152946372315375
Risky first	21.608695652173914	2.5652173913043477	0.47334773641919675	0.998392454893825	0.32054745125084005	-0.009445289104275612	0.77311846591613	0.7516344285030313	1.0156277740309265	1.0139951065730877
Risky first	22.52173913043478	2.5652173913043477	0.48011795992163014	1.0001323859503088	0.31720783289403864	-0.014755743673489585	0.7670560110385931	0.7450400266821422	1.0130695435397825	1.013203659714033
Risky first	23.434782608695652	2.5652173913043477	0.4859346185545055	1.0019380071793433	0.3145981098326231	-0.020194579609249086	0.7610539139561782	0.7385472809510925	1.0109110464349826	1.012870199300651
Risky first	24.34782608695652	2.5652173913043477	0.49084971890096846	1.0037720638993708	0.31260736153639423	-0.02561462377301832	0.7551027919700434	0.7321479019930389	1.0091383002804253	1.0129448344323855
Risky first	25.26086956521739	2.5652173913043477	0.4950310246199569	1.0056155502828195	0.3110991774882915	-0.03093898877479545	0.7492048417383284	0.7258405316156232	1.0076845177942788	1.0133432208731712
Risky first	26.173913043478258	2.5652173913043477	0.4986896603574252	1.007458305929809	0.3099201074958897	-0.036146033193478366	0.7433669542226921	0.7196266372645649	1.0064596285513854	1.0139661123671235
Risky first	27.08695652173913	2.5652173913043477	0.502014080897932	1.0092901368261955	0.30890960261990424	-0.04124045503217055	0.7375941724307854	0.7135063507137533	1.0053771857124831	1.0147172773296875
Risky first	28.0	2.5652173913043477	0.5051592680737939	1.011100518539149	0.3079221364334884	-0.046222998805047044	0.7318899396586845	0.7074786699951088	1.00435501334409	1.0155038747896032
Risky first	7.0	2.6956521739130435	0.14065873771272513	0.9950197791594303	0.213034104028442	0.013720881212685693	0.8307351844927267	0.8339255470339343	1.2001859935661927	1.1942088022684745
Risky first	7.913043478260869	2.6956521739130435	0.17082877780107872	0.9952705533324449	0.23937808994528403	0.012340298600004601	0.8371161056389962	0.8355569325669053	1.169379375245675	1.1638488578563115
Risky first	8.826086956521738	2.6956521739130435	0.19936849227017192	0.9945548839266228	0.26166098004894683	0.010717588081540497	0.8404138179977431	0.8351139444405965	1.1456687985072773	1.1394304989177586
Risky first	9.73913043478261	2.6956521739130435	0.22808948740727542	0.9935486348600293	0.2796331452683037	0.008638256644534659	0.840973033490963	0.8327929086510983	1.1262767757071594	1.1190107529784037
Risky first	10.652173913043478	2.6956521739130435	0.2563819959097177	0.9925206062283038	0.2931697272784795	0.0067967577808528135	0.8393473957332981	0.8289559258148614	1.1100783518169672	1.1017756387062927
Risky first	11.565217391304348	2.6956521739130435	0.2830495200703214	0.991602503936854	0.3035188051704588	0.005909063133495707	0.8360886487771656	0.8239737172164351	1.096444643289425	1.0872372537139445
Risky first	12.478260869565217	2.6956521739130435	0.3074335471011032	0.9908871602397931	0.31233930377752667	0.006044970902660762	0.8316641024353262	0.8181666095842021	1.084874153563861	1.0749878692424435
Risky first	13.391304347826086	2.6956521739130435	0.3293777274164074	0.9904341128159784	0.32023783085730445	0.006788810692310521	0.8264442599950091	0.8117953919026317	1.0749718790534	1.0646888193323794
Risky first	14.304347826086957	2.6956521739130435	0.3489318353975518	0.9902760469305111	0.32668930296698045	0.00763475524230145	0.82070754623481	0.8050625067102722	1.0664294360945137	1.056059526306009
Risky first	15.217391304347826	2.6956521739130435	0.36624709036682146	0.9904249589127168	0.33078052959861054	0.008138260909032635	0.8146550324877138	0.7981195187502459	1.0590073019763164	1.0488672635481602
Risky first	16.130434782608695	2.6956521739130435	0.3815919640128139	0.9908774188950129	0.3319492007531833	0.007903215683766673	0.8084277036535837	0.7910766772942773	1.0525198500351998	1.0429181523386448
Risky first	17.043478260869563	2.6956521739130435	0.39530769219772693	0.9916187619694973	0.3303748933822464	0.006608385151937735	0.8021219694062074	0.7840120897194651	1.0468232238433521	1.0380495492284627
Risky first	17.956521739130434	2.6956521739130435	0.4076970598422006	0.9926262845287821	0.32688652720503436	0.004096121658767438	0.7958019760907717	0.7769794696528222	1.0418057391132511	1.034123760016748
Risky first	18.869565217391305	2.6956521739130435	0.4189395947638969	0.9938716083176999	0.32252902365990704	0.000433516935766709	0.7895087608016982	0.7700142436440827	1.0373803989004657	1.031022925492463
Risky first	19.782608695652172	2.6956521739130435	0.4290901639756764	0.9953223798541864	0.31814406790599836	-0.0041164058147658	0.7832668054791313	0.7631381692289282	1.0334791298322858	1.0286449070343044
Risky first	20.695652173913043	2.6956521739130435	0.4381415790978568	0.9969434514890758	0.31420631683235273	-0.009198460757641524	0.7770886172282616	0.7563627397502665	1.0300484079831884	1.0269000150555876
Risky first	21.608695652173914	2.6956521739130435	0.4460939722486311	0.9986976659919333	0.3108932632929174	-0.014482144676476238	0.7709778765919985	0.749691659607601	1.0270460051896095	1.025708448249202
Risky first	22.52173913043478	2.6956521739130435	0.45299002654834575	1.000546345956097	0.30822403068217163	-0.019736935243459597	0.7649315811999449	0.743122637432013	1.0244386390392868	1.0249983369469955
Risky first	23.434782608695652	2.6956521739130435	0.4589129189496979	1.0024495729383427	0.30615187992427	-0.024849471496129538	0.7589415083964937	0.7366486967425718	1.022200351546646	1.024704305865359
Risky first	24.34782608695652	2.6956521739130435	0.46397770593253784	1.0043687503017231	0.3045999592372652	-0.02979826200019209	0.752997155134325	0.7302604100492159	1.0203040149177802	1.0247614683908015
Risky first	25.26086956521739	2.6956521739130435	0.46840269235375026	1.006283399039392	0.30347581751096897	-0.034624126663367505	0.7470997728920028	0.723955416616386	1.0186697308729906	1.0250704392814156
Risky first	26.173913043478258	2.6956521739130435	0.47243462691660526	1.0081816095195948	0.3026551955862308	-0.039391580127502046	0.7412554657609153	0.7177343134670251	1.0171952632268362	1.0255175576757396
Risky first	27.08695652173913	2.6956521739130435	0.47628091367976294	1.010051030225156	0.3019842344794953	-0.044145234895147156	0.7354686384689229	0.711596498481575	1.0157839014783059	1.025993576174291
Risky first	28.0	2.6956521739130435	0.48009873671330355	1.011878485884009	0.30131435649658733	-0.048879937227751635	0.7297422595931734	0.7055403927807022	1.0143457169150274	1.0263946081949076
Risky first	7.0	2.8260869565217392	0.12122922504650721	0.9935497602281176	0.18787957041620476	0.013888730581160275	0.8293986515311605	0.8322923279207727	1.2193728208559929	1.211507573790155
Risky first	7.913043478260869	2.8260869565217392	0.14872626955067092	0.9936716097550973	0.2145557931834089	0.013191327268001207	0.8356520858619573	0.8338327228558096	1.1874440393363612	1.1799294300614571
Risky first	8.826086956521738	2.8260869565217392	0.17609643497179442	0.9930095581781401	0.23881084662724014	0.011637435682243402	0.8387742536837667	0.8332644689204151	1.162314813216011	1.1541897191355386
Risky first	9.73913043478261	2.8260869565217392	0.20451150737269164	0.9921401359027029	0.2593773755341175	0.009232836565134184	0.8391664726230087	0.8308320622305883	1.1415544804445394	1.1325820173685848
Risky first	10.652173913043478	2.8260869565217392	0.2326968645578125	0.9912534135423968	0.2754536719721981	0.006992241205799221	0.8374178904284496	0.8269229656443767	1.124268461454857	1.1144349501551856
Risky first	11.565217391304348	2.8260869565217392	0.2592099330645126	0.9904808229139489	0.2881736049031873	0.005824476797179068	0.8340725133070773	0.82189998727531	1.109779984939384	1.0992157927361907
Risky first	12.478260869565217	2.8260869565217392	0.283260712836343	0.9899145728060763	0.2990584588152985	0.005871030136480659	0.8295906451577844	0.8160766489547314	1.0975471942762003	1.0864779619564324
Risky first	13.391304347826086	2.8260869565217392	0.3046934858211953	0.9896131413940602	0.30841264807232854	0.006656407962541744	0.8243367056962129	0.8097080007924444	1.0871413380299528	1.0758493546671635
Risky first	14.304347826086957	2.8260869565217392	0.3236730855234959	0.9896078202056094	0.3154192336509131	0.007512763413825396	0.8185839499009125	0.8029916871731292	1.0782255708415611	1.0670204568504662
Risky first	15.217391304347826	2.8260869565217392	0.3405348682627869	0.9899090245240372	0.3192068042891223	0.007790230638426654	0.8125290963059608	0.796075266355425	1.0705358951335777	1.0597331436696469
Risky first	16.130434782608695	2.8260869565217392	0.35570221819883147	0.9905116879941243	0.31969452367742557	0.006954910660599389	0.8063094681254487	0.7890656275927134	1.063865083665396	1.0537707998194217
Risky first	17.043478260869563	2.8260869565217392	0.36954471597342237	0.9913995494075758	0.31768757410165244	0.004719377886679421	0.8000183798605767	0.7820380356560072	1.0580496668663208	1.0489499629821062
Risky first	17.956521739130434	2.8260869565217392	0.38225638708768717	0.9925484043529778	0.31435740715354865	0.0011354174703191444	0.7937173395769365	0.7750437704848033	1.052959665847232	1.0451134361847148
Risky first	18.869565217391305	2.8260869565217392	0.3938536052941366	0.9939284868968599	0.3106611492712821	-0.0034523108290224203	0.7874451129132422	0.7681161463476448	1.0484906356659092	1.042124711032944
Risky first	19.782608695652172	2.8260869565217392	0.40427286920627836	0.9955061537435701	0.307122852738727	-0.00857178409779158	0.7812242066820768	0.761275061950642	1.044557605623665	1.0398635243380077
Risky first	20.695652173913043	2.8260869565217392	0.4134751845442329	0.9972450224460127	0.30394983523591723	-0.013801374317566006	0.7750653962738708	0.7545303547388466	1.0410905682887424	1.0382223871414389
Risky first	21.608695652173914	2.8260869565217392	0.42149542721339794	0.9991066911491475	0.3012202087556022	-0.018873914413038595	0.7689708359134989	0.7478842408156433	1.038031234859128	1.037103952369567
Risky first	22.52173913043478	2.8260869565217392	0.42843945638629205	1.0010511473364319	0.2989824390733311	-0.02369202707313911	0.7629361765176377	0.7413330858827778	1.0353308286477079	1.0364191138905667
Risky first	23.434782608695652	2.8260869565217392	0.43445613443437353	1.0030369574318334	0.29726863087343147	-0.028284613724262386	0.7569520124875945	0.7348687049387391	1.0329487295718647	1.036085750892841
Risky first	24.34782608695652	2.8260869565217392	0.43971641445844745	1.0050237481166615	0.2960720898221385	-0.03274314054442079	0.7510068190277975	0.7284805977979649	1.0308442473339996	1.0360229491801152
Risky first	25.26086956521739	2.8260869565217392	0.4444776466437773	1.00698896808233	0.29533573915386996	-0.03717987248581461	0.7451010228507609	0.7221654933083573	1.0289248058464662	1.0361159284736448
Risky first	26.173913043478258	2.8260869565217392	0.44900934481787264	1.008918176330662	0.29493143130728516	-0.041685631028686665	0.7392400953012429	0.715923250154234	1.0270775270934835	1.0362371855853636
Risky first	27.08695652173913	2.8260869565217392	0.4535249486132769	1.0107958870376152	0.2946764198195577	-0.04628823611296895	0.7334280046498542	0.709752718191772	1.025198259648427	1.0362661842507512
Risky first	28.0	2.8260869565217392	0.4581746258850851	1.0126050933003745	0.294404074166242	-0.05093199406096627	0.7276675106058877	0.7036519952900159	1.0231936191211322	1.0360910701545019
Risky first	7.0	2.9565217391304346	0.10498525580838569	0.9920975586043471	0.16573076193927277	0.013684446440805603	0.8280720300799858	0.8306977046256341	1.2377825685278228	1.228001064319471
Risky first	7.913043478260869	2.9565217391304346	0.1301948597819676	0.9921425779834516	0.19237408764146433	0.013506725332313202	0.8341908555239234	0.8321418360672249	1.2046181402569405	1.195152947160152
Risky first	8.826086956521738	2.9565217391304346	0.1565790529121902	0.991597934359197	0.21833606956913992	0.011976002310993161	0.8371278892182878	0.8314445529577192	1.1779304817375418	1.1680334325096802
Risky first	9.73913043478261	2.9565217391304346	0.18444476324645842	0.9908672265032079	0.24105274156488266	0.009350311096654518	0.8373770329907744	0.8289224687734824	1.155891135402854	1.14533464347627
Risky first	10.652173913043478	2.9565217391304346	0.21221868303607655	0.9901236384777404	0.25927895222246583	0.006849529544392607	0.8355274312421943	0.82496051060849	1.1376062962807192	1.126370885228652
Risky first	11.565217391304348	2.9565217391304346	0.23824775609813004	0.9894981087149907	0.27393396134562237	0.005545007356724946	0.8321148213188434	0.8199133071938894	1.122348418613314	1.1105616375371348
Risky first	12.478260869565217	2.9565217391304346	0.26166270530270125	0.9890819190174167	0.2862879306115646	0.005604012947622639	0.8275923242492388	0.8140875389650427	1.1095335179376302	1.0974195411358967
Risky first	13.391304347826086	2.9565217391304346	0.2823794533379039	0.9889322055786721	0.2963311861682757	0.006429819258452818	0.8223182954692321	0.8077326039808744	1.0986978528855535	1.086537690918662
Risky first	14.304347826086957	2.9565217391304346	0.30074282404081765	0.9890786469550658	0.3031703790937138	0.007144652574540666	0.8165609347808179	0.8010414904712685	1.0894750455668694	1.0775765039605878
Risky first	15.217391304347826	2.9565217391304346	0.31727349859434256	0.9895299292693001	0.3063391757895837	0.006921258595409596	0.8105127576555571	0.7941579058543072	1.081575520558177	1.0702513483573393
Risky first	16.130434782608695	2.9565217391304346	0.3324565251099211	0.9902792635197317	0.3064207867618931	0.005222299390558516	0.8043075774294234	0.78718552518553	1.0747692068855603	1.0643216586483188
Risky first	17.043478260869563	2.9565217391304346	0.3465557190423171	0.9913087506073934	0.3046274361928331	0.001969699422944171	0.7980357515454042	0.7801968951645345	1.0688715945198493	1.0595817649232042
Risky first	17.956521739130434	2.9565217391304346	0.3595794227323763	0.9925926664486706	0.3020364364634024	-0.002480103331192751	0.7917562690316948	0.7732409617166465	1.063732803079685	1.0558533793977833
Risky first	18.869565217391305	2.9565217391304346	0.3714058788189833	0.994099836191495	0.2992363173682599	-0.007556907586345418	0.7855057255284928	0.7663490032436662	1.0592292002073467	1.0529795744153716
Risky first	19.782608695652172	2.9565217391304346	0.38193490744416153	0.9957952750790906	0.2964589621209156	-0.012733972369221913	0.7793047410171307	0.7595391178159162	1.0552571341645451	1.050820068194556
Risky first	20.695652173913043	2.9565217391304346	0.39116376282062615	0.9976412533005482	0.29382616109439735	-0.01767965120395848	0.7731624407760187	0.7528195343211458	1.051728415576807	1.0492476546478455
Risky first	21.608695652173914	2.9565217391304346	0.3991897510022973	0.9995979191166527	0.2914725380375872	-0.022280376893640097	0.7670795349568702	0.7461910260606712	1.0485672517271196	1.0481456428802962
Risky first	22.52173913043478	2.9565217391304346	0.40618120092145943	1.0016235959538553	0.28954984167156855	-0.02658521669024161	0.7610504184675434	0.739648669703352	1.0457083895466188	1.0474061974567992
Risky first	23.434782608695652	2.9565217391304346	0.41234171002719816	1.003674854690775	0.28817983833934563	-0.030727170513621838	0.755064610396062	0.7331831453519563	1.0430962595137891	1.0469294866959933
Risky first	24.34782608695652	2.9565217391304346	0.4178872565328091	1.005708889118076	0.28740104244304815	-0.0348545088815026	0.7491096984808233	0.7267829858663042	1.0406772723919544	1.0466183835477418
Risky first	25.26086956521739	2.9565217391304346	0.42310609487005124	1.0077002108337252	0.28715031551505144	-0.039098172290712	0.7431854577754967	0.7204441613937033	1.0383481126554384	1.0463436120416858
Risky first	26.173913043478258	2.9565217391304346	0.42828273646832254	1.009630757309527	0.28725360103069997	-0.04353232748228708	0.7372969561151763	0.7141660064166125	1.0359887277232798	1.0459660837353881
Risky first	27.08695652173913	2.9565217391304346	0.43362940247406956	1.0114805880840503	0.28747926563565784	-0.04813396708231066	0.7314480309165095	0.7079471157987592	1.0334926840372627	1.045357787830574
Risky first	28.0	2.9565217391304346	0.43929044958866675	1.0132273190369063	0.2876625850036798	-0.05277094736147009	0.7256416369736882	0.7017856512649991	1.0307700534335573	1.044404377784012
Risky first	7.0	3.0869565217391304	0.0913630212856747	0.9906690183683875	0.14647982022461262	0.013233826151510017	0.8267577558722686	0.8291403873444462	1.255460726893374	1.243746045911521
Risky first	7.913043478260869	3.0869565217391304	0.11474629198307458	0.9907183002661888	0.17297726813679146	0.013411776755279839	0.832718408512122	0.8304718993927064	1.2208388346059011	1.2095073751197132
Risky first	8.826086956521738	3.0869565217391304	0.14011723725962932	0.9903092418063555	0.20022346720656378	0.011918189868671325	0.835485000982876	0.8296605265649495	1.1926198931707128	1.1810625021690653
Risky first	9.73913043478261	3.0869565217391304	0.16723926071481734	0.9897190227809088	0.22465018274619353	0.00916144440540348	0.8356131561317229	0.8270684436867612	1.1693903968525612	1.157367920822296
Risky first	10.652173913043478	3.0869565217391304	0.19435161350914046	0.9891202090208112	0.2445870941916443	0.006518912940723459	0.8336822736816369	0.8230706621251024	1.150192990203626	1.1376791308844825
Risky first	11.565217391304348	3.0869565217391304	0.21963964245518122	0.9886429690385904	0.26064850221009367	0.005181199351640686	0.8302194906675315	0.8180135042028731	1.1342470259845807	1.121365347392587
Risky first	12.478260869565217	3.0869565217391304	0.2422227737085553	0.9883773491759568	0.27380226753339326	0.005281979356662997	0.8256706992515105	0.8121968634488211	1.1209249482633137	1.1078968289896904
Risky first	13.391304347826086	3.0869565217391304	0.26215983960379624	0.988378883142628	0.2838519771437881	0.00604763947373077	0.8203882872564108	0.8058646255433864	1.1097269227112876	1.096830656462688
Risky first	14.304347826086957	3.0869565217391304	0.2800003284285648	0.9886754490814813	0.2901466541452168	0.006393237183425826	0.8146355534267448	0.7992052893601759	1.1002559676975738	1.0877960629679786
Risky first	15.217391304347826	3.0869565217391304	0.29637989536900344	0.9892738869622874	0.2928577575157252	0.005424618062645825	0.8086009747310186	0.7923588726531601	1.0921957252019938	1.0804807103941707
Risky first	16.130434782608695	3.0869565217391304	0.3117114470146438	0.9901656228839956	0.2930812174518185	0.0027766943395160504	0.802415006701206	0.7854259755332811	1.0852918679211898	1.07461869841112
Risky first	17.043478260869563	3.0869565217391304	0.3260626744769854	0.9913310900093897	0.2920093802396666	-0.0013101744068070298	0.7961651809701279	0.7784765382170783	1.0793372153399894	1.069980538170691
Risky first	17.956521739130434	3.0869565217391304	0.33927642606683356	0.9927430203197315	0.290333112404524	-0.006224174308147812	0.7899080781245076	0.771557257563459	1.0741601825671414	1.0663650239488982
Risky first	18.869565217391305	3.0869565217391304	0.3511785397980215	0.9943687804317312	0.2883093843048789	-0.011331738170704653	0.7836782186663104	0.7646974398189996	1.0696160698691712	1.063592826925989
Risky first	19.782608695652172	3.0869565217391304	0.36170077401669354	0.9961719344005076	0.2860716984218951	-0.01620832917097953	0.7774944222262751	0.7579134331982603	1.06558073574611	1.0615016227881184
Risky first	20.695652173913043	3.0869565217391304	0.37089982500649243	0.9981131978031925	0.28380300051865964	-0.020688913764073058	0.7713642505494492	0.7512119061823598	1.0619462710897367	1.059942588532553
Risky first	21.608695652173914	3.0869565217391304	0.3789306436645749	1.0001509266033717	0.28174928072651373	-0.024807144654830304	0.7652870654509238	0.744592246578894	1.058618358700938	1.0587781323740835
Risky first	22.52173913043478	3.0869565217391304	0.3860123884053393	1.0022412679043005	0.2801629218367614	-0.028706606336721396	0.7592561205522516	0.7380483215493815	1.0555150473829449	1.0578807393811505
Risky first	23.434782608695652	3.0869565217391304	0.3923950767034282	1.0043380861493172	0.2792264861144573	-0.032567018918423674	0.7532600047841953	0.7315697923982318	1.0525666935094722	1.0571328185038182
Risky first	24.34782608695652	3.0869565217391304	0.39833617675808985	1.0063952095892894	0.27898256808213917	-0.03655127535925212	0.7472856083412525	0.7251443934868421	1.0497090801009012	1.0564221896759267
Risky first	25.26086956521739	3.0869565217391304	0.40415271734573716	1.008383027127149	0.27931831199487683	-0.04078034426557531	0.7413323081519236	0.7187675747962287	1.046832158840751	1.0556077812258848
Risky first	26.173913043478258	3.0869565217391304	0.4101397725692258	1.0102784071373798	0.2799863736415411	-0.045286796936884255	0.7354051099289425	0.712438474361417	1.0438146383135887	1.0545433901421326
Risky first	27.08695652173913	3.0869565217391304	0.41650666655748275	1.0120552595934516	0.2807224668249672	-0.04997040707677147	0.7295081749371177	0.7061558657639277	1.040555674801464	1.0530998435826346
Risky first	28.0	3.0869565217391304	0.4234097018126399	1.0136839238355024	0.281424457257986	-0.05459685584466978	0.723645242694726	0.6999185249311773	1.036978409457198	1.0511683430312708
Risky first	7.0	3.217391304347826	0.07990978821342064	0.9892782170625789	0.12994618116736997	0.012633759806873465	0.8254520021154939	0.8276151771694625	1.2724132434107087	1.2587707048081591
Risky first	7.913043478260869	3.217391304347826	0.10183251900983538	0.9894056015851911	0.1562279349319397	0.013043726154248383	0.8312356989087104	0.8288225536172058	1.2361388186174531	1.2230426714770086
Risky first	8.826086956521738	3.217391304347826	0.12612517861127517	0.9891339602244257	0.18432449715135038	0.011609445222546477	0.8338539953832069	0.8279172356281204	1.2064764656736142	1.1933668444093104
Risky first	9.73913043478261	3.217391304347826	0.15235348301473575	0.9886858858135067	0.21002817329508114	0.008795480866133104	0.8338813847598222	0.8252728791811674	1.1821441515577704	1.1687692376421506
Risky first	10.652173913043478	3.217391304347826	0.17861047878784117	0.988233266264009	0.23119764219368355	0.006101223718799009	0.8318868633971965	0.8212542414398021	1.1621171670769586	1.1484428438019398
Risky first	11.565217391304348	3.217391304347826	0.20298110889786336	0.9879051922884945	0.24808795014094825	0.0047822739242814605	0.828388800747948	0.8161993251646275	1.1455598905104563	1.131704563912719
Risky first	12.478260869565217	3.217391304347826	0.22464722454028782	0.9877901759554942	0.2614128189781229	0.004877767405369049	0.8238259138058949	0.810401359878517	1.1317999765070028	1.1179808979402766
Risky first	13.391304347826086	3.217391304347826	0.2438587986900234	0.9879419157546365	0.27102783281157017	0.0054126951694487835	0.8185447724554743	0.8040988931333514	1.1203004486274628	1.1067917714377944
Risky first	14.304347826086957	3.217391304347826	0.2613363035403379	0.9883863335047489	0.27679168911779756	0.005165710041803884	0.8128039506737017	0.7974761123871428	1.1106325794741099	1.0977340630973371
Risky first	15.217391304347826	3.217391304347826	0.27771106176173294	0.9891283327494401	0.279475008772378	0.0033371667422839035	0.8067880551376145	0.7906695031195571	1.1024518676721955	1.090466377807105
Risky first	16.130434782608695	3.217391304347826	0.29321424746532154	0.9901575085261415	0.28030635105100105	-0.00013313675485432386	0.8006243297931586	0.7837767177529571	1.0954781135532572	1.0846958795608106
Risky first	17.043478260869563	3.217391304347826	0.30771596926135447	0.9914525965384453	0.2801281064230127	-0.00470871228810138	0.7943976027720352	0.7768651867100677	1.0894796275113887	1.0801674055719046
Risky first	17.956521739130434	3.217391304347826	0.32097628832368025	0.9929847385268367	0.27925128326846943	-0.009679045905704897	0.7881621493285687	0.769979429235868	1.084261155421223	1.0766547799107489
Risky first	18.869565217391305	3.217391304347826	0.3328415474537199	0.9947197413368677	0.27779477817626325	-0.014507833688680194	0.7819505068363803	0.7631468346801997	1.0796550001067817	1.0739541424392738
Risky first	19.782608695652172	3.217391304347826	0.3432996303417851	0.9966195189189259	0.27593930480369633	-0.018946624092015474	0.7757797851272951	0.7563820519972109	1.0755148603523261	1.071879102714491
Risky first	20.695652173913043	3.217391304347826	0.35246108469493076	0.9986428910692277	0.27397555296988163	-0.022981684136619773	0.7696560818718756	0.7496902485221268	1.0717119827982613	1.07025755289519
Risky first	21.608695652173914	3.217391304347826	0.36052723219820404	1.000745895528031	0.2722527547524489	-0.026735355211756517	0.7635775301294855	0.7430695093239704	1.0681332784085327	1.0689299942442387
Risky first	22.52173913043478	3.217391304347826	0.3677619045385551	1.0028817560484202	0.2710969780035402	-0.03038976370660018	0.757536394994494	0.7365126146421576	1.0646810817912604	1.067749232938351
Risky first	23.434782608695652	3.217391304347826	0.3744619622347596	1.0050006352710268	0.27071656797005833	-0.03413786333808605	0.7515205376312852	0.7300083873770649	1.061274231948777	1.0665812773052918
Risky first	24.34782608695652	3.217391304347826	0.38092962861256074	1.0070517333664046	0.27111777039000173	-0.03814110655564368	0.7455164239890136	0.7235440211495958	1.0578423084548811	1.0653019303578068
Risky first	25.26086956521739	3.217391304347826	0.3875107216395157	1.0089997635666375	0.2721038336387614	-0.042494885009308425	0.739523403907064	0.7171148017609582	1.0542750963263536	1.0637633229274848
Risky first	26.173913043478258	3.217391304347826	0.3945073166002372	1.010814695956556	0.27335667895261934	-0.047163537227118746	0.7335469190062803	0.710720143770286	1.0504587812060273	1.061819173539665
Risky first	27.08695652173913	3.217391304347826	0.40213554319431677	1.0124622487612125	0.27464282812236895	-0.05193363583083965	0.72759210215115	0.7043595994919543	1.0463086667652481	1.0593480256514893
Risky first	28.0	3.217391304347826	0.4106134731228206	1.013903353698827	0.27601939676242077	-0.0564246579098186	0.7216642800924855	0.6980332807680035	1.0417727455853059	1.0562568805409764
Risky first	7.0	3.3478260869565215	0.07026269061123012	0.9879463727274731	0.11589675137120611	0.011957869018184727	0.8241463786995348	0.8261140887527291	1.2886104899326927	1.2730780593875757
Risky first	7.913043478260869	3.3478260869565215	0.09094228059872944	0.9881962337608048	0.14184676160531887	0.012520651287947007	0.82975095531613	0.8271990210554672	1.2506017294210623	1.2358399189486429
Risky first	8.826086956521738	3.3478260869565215	0.11412146636511082	0.9880636334318096	0.1704159051680474	0.01115880394818948	0.8322416732921559	0.8262182836692198	1.2195839846332013	1.2050265831319251
Risky first	9.73913043478261	3.3478260869565215	0.13934693472290519	0.9877592222270024	0.19697158267868226	0.008342770968032265	0.8321866821115553	0.8235375149965779	1.1942338375284225	1.179615486514243
Risky first	10.652173913043478	3.3478260869565215	0.16461314122651444	0.9874539653223976	0.21887706306955876	0.005652005221466555	0.830144185388928	0.8195110713031968	1.1734564763860165	1.1587342507406204
Risky first	11.565217391304348	3.3478260869565215	0.1879732313200558	0.9872755562604448	0.2360359998681192	0.004347980481700431	0.8266237491849768	0.8144687131100292	1.1563597832585473	1.1416457482537896
Risky first	12.478260869565217	3.3478260869565215	0.20873586507285807	0.9873106932262649	0.24905482337388476	0.004329479524614821	0.8220570420906121	0.8086971777150508	1.1422255406470634	1.1277314903569973
Risky first	13.391304347826086	3.3478260869565215	0.22734942062427416	0.9876110366878272	0.25809608824652946	0.00444464526641275	0.8167849993334957	0.8024298684725297	1.130478559488067	1.1164731020893714
Risky first	14.304347826086957	3.3478260869565215	0.2446199444657066	0.9882004250466839	0.2636119977221497	0.0034618135007079	0.8110616557766366	0.7958468401162586	1.1206570946302203	1.1074338172451657
Risky first	15.217391304347826	3.3478260869565215	0.26105351797687115	0.989081755566148	0.2666950105964917	0.0008257676370703737	0.8050679123170182	0.7890811931162147	1.1123869443308325	1.1002416317676027
Risky first	16.130434782608695	3.3478260869565215	0.27666213599764855	0.9902427522763838	0.26834038820113587	-0.003193852401508046	0.7989279386756287	0.7822277447128712	1.1053602024641536	1.0945749291448843
Risky first	17.043478260869563	3.3478260869565215	0.2911863699881077	0.9916604093197822	0.2689742213452867	-0.0078976206654221	0.7927239732895638	0.775351497808454	1.0993186456665962	1.0901507781346054
Risky first	17.956521739130434	3.3478260869565215	0.3043829130909132	0.993304189055071	0.268703964535027	-0.012642257744958474	0.7865080848552021	0.7684948555031991	1.0940412996869793	1.0867158059783308
