label	subject	which	kind	condition	value	varies
log-power-n2	69	safe	mu	ips	11.262268363722754	0
log-power-n2	69	safe	mu	vertex	11.262268363722754	0
log-power-n2	72	safe	mu	ips	4.550237615450181	0
log-power-n2	72	safe	mu	vertex	4.550237615450181	0
log-power-n2	74	safe	mu	ips	50.66967748581997	0
log-power-n2	74	safe	mu	vertex	50.66967748581997	0
log-power-n2	1	safe	sd	ips	0.7563842361823692	0
log-power-n2	1	safe	sd	vertex	0.7563842361823692	0
log-power-n2	2	safe	sd	ips	0.6367878992630458	0
log-power-n2	2	safe	sd	vertex	0.6367878992630458	0
log-power-n2	3	safe	sd	ips	0.5330744304715822	0
log-power-n2	3	safe	sd	vertex	0.5330744304715822	0
log-power-n2	4	safe	sd	ips	0.6606658072399003	0
log-power-n2	4	safe	sd	vertex	0.6606658072399003	0
log-power-n2	5	safe	sd	ips	0.7615645966876645	0
log-power-n2	5	safe	sd	vertex	0.7615645966876645	0
log-power-n2	6	safe	sd	ips	0.9713897626778892	0
log-power-n2	6	safe	sd	vertex	0.9713897626778892	0
log-power-n2	7	safe	sd	ips	0.4752414954227461	0
log-power-n2	7	safe	sd	vertex	0.4752414954227461	0
log-power-n2	9	safe	sd	ips	0.7964930529166365	0
log-power-n2	9	safe	sd	vertex	0.7964930529166365	0
log-power-n2	10	safe	sd	ips	0.6118112786294956	0
log-power-n2	10	safe	sd	vertex	0.6118112786294956	0
log-power-n2	11	safe	sd	ips	0.7433700343555438	0
log-power-n2	11	safe	sd	vertex	0.7433700343555438	0
log-power-n2	18	safe	sd	ips	0.3096659496457931	0
log-power-n2	18	safe	sd	vertex	0.3096659496457931	0
log-power-n2	19	safe	sd	ips	0.7789459481028568	0
log-power-n2	19	safe	sd	vertex	0.7789459481028568	0
log-power-n2	21	safe	sd	ips	0.8498744445949831	0
log-power-n2	21	safe	sd	vertex	0.8498744445949831	0
log-power-n2	25	safe	sd	ips	0.3213938321096348	0
log-power-n2	25	safe	sd	vertex	0.3213938321096348	0
log-power-n2	26	safe	sd	ips	0.3441719047973323	0
log-power-n2	26	safe	sd	vertex	0.3441719047973323	0
log-power-n2	29	safe	sd	ips	0.928145241257179	0
log-power-n2	29	safe	sd	vertex	0.928145241257179	0
log-power-n2	30	safe	sd	ips	0.3956622104830404	0
log-power-n2	30	safe	sd	vertex	0.3956622104830404	0
log-power-n2	31	safe	sd	ips	0.4322725704694889	0
log-power-n2	31	safe	sd	vertex	0.4322725704694889	0
log-power-n2	34	safe	sd	ips	0.9266285851534282	0
log-power-n2	34	safe	sd	vertex	0.9266285851534282	0
log-power-n2	35	safe	sd	ips	0.0810526789047357	0
log-power-n2	35	safe	sd	vertex	0.0810526789047357	0
log-power-n2	36	safe	sd	ips	0.4510878441635501	0
log-power-n2	36	safe	sd	vertex	0.4510878441635501	0
log-power-n2	37	safe	sd	ips	0.6361175414880267	0
log-power-n2	37	safe	sd	vertex	0.6361175414880267	0
log-power-n2	45	safe	sd	ips	0.4309814019440364	0
log-power-n2	45	safe	sd	vertex	0.4309814019440364	0
log-power-n2	46	safe	sd	ips	0.4705704623336479	0
log-power-n2	46	safe	sd	vertex	0.4705704623336479	0
log-power-n2	47	safe	sd	ips	0.5326193891997837	0
log-power-n2	47	safe	sd	vertex	0.5326193891997837	0
log-power-n2	50	safe	sd	ips	0.3475591750715985	0
log-power-n2	50	safe	sd	vertex	0.3475591750715985	0
log-power-n2	53	safe	sd	ips	0.3906400091153256	0
log-power-n2	53	safe	sd	vertex	0.3906400091153256	0
log-power-n2	56	safe	sd	ips	0.4850262501092743	0
log-power-n2	56	safe	sd	vertex	0.4850262501092743	0
log-power-n2	59	safe	sd	ips	0.4871195615949975	0
log-power-n2	59	safe	sd	vertex	0.4871195615949975	0
log-power-n2	62	safe	sd	ips	0.694085867775837	0
log-power-n2	62	safe	sd	vertex	0.694085867775837	0
log-power-n2	63	safe	sd	ips	0.7117904922891356	0
log-power-n2	63	safe	sd	vertex	0.7117904922891356	0
log-power-n2	67	safe	sd	ips	0.5427147310664906	0
log-power-n2	67	safe	sd	vertex	0.5427147310664906	0
log-power-n2	69	safe	sd	ips	0.342579594362178	0
log-power-n2	69	safe	sd	vertex	0.342579594362178	0
log-power-n2	72	safe	sd	ips	0.6053274551238649	0
log-power-n2	72	safe	sd	vertex	0.6053274551238649	0
log-power-n2	74	safe	sd	ips	0.5474896052049774	0
log-power-n2	74	safe	sd	vertex	0.5474896052049774	0
log-power-n2psd	1	risky	mu	ips	11.056029975581913	0
log-power-n2psd	1	risky	mu	vertex	11.056029975581913	0
log-power-n2psd	2	risky	mu	ips	31.90970357654377	0
log-power-n2psd	2	risky	mu	vertex	31.90970357654377	0
log-power-n2psd	3	risky	mu	ips	35.72403314411342	0
log-power-n2psd	3	risky	mu	vertex	35.72403314411342	0
log-power-n2psd	4	risky	mu	ips	13.162406006647805	0
log-power-n2psd	4	risky	mu	vertex	13.162406006647805	0
log-power-n2psd	5	risky	mu	ips	39.25018589081227	0
log-power-n2psd	5	risky	mu	vertex	39.25018589081227	0
log-power-n2psd	6	risky	mu	ips	11.976572748508076	0
log-power-n2psd	6	risky	mu	vertex	11.976572748508076	0
log-power-n2psd	7	risky	mu	ips	28.00983316533953	0
log-power-n2psd	7	risky	mu	vertex	28.00983316533953	0
log-power-n2psd	9	risky	mu	ips	11.960205274790493	0
log-power-n2psd	9	risky	mu	vertex	11.960205274790493	0
log-power-n2psd	10	risky	mu	ips	40.02125613207953	0
log-power-n2psd	10	risky	mu	vertex	40.02125613207953	0
log-power-n2psd	11	risky	mu	ips	55.55653865956292	0
log-power-n2psd	11	risky	mu	vertex	55.55653865956292	0
log-power-n2psd	18	risky	mu	ips	34.52629465928972	0
log-power-n2psd	18	risky	mu	vertex	34.52629465928972	0
log-power-n2psd	19	risky	mu	ips	14.540924030168462	0
log-power-n2psd	19	risky	mu	vertex	14.540924030168462	0
log-power-n2psd	21	risky	mu	ips	17.030415367392425	0
log-power-n2psd	21	risky	mu	vertex	17.030415367392425	0
log-power-n2psd	25	risky	mu	ips	101.54915934757732	0
log-power-n2psd	25	risky	mu	vertex	101.54915934757732	0
log-power-n2psd	26	risky	mu	ips	27.05088253934185	0
log-power-n2psd	26	risky	mu	vertex	27.05088253934185	0
log-power-n2psd	29	risky	mu	ips	11.253677386419485	0
log-power-n2psd	29	risky	mu	vertex	11.253677386419485	0
log-power-n2psd	30	risky	mu	ips	13.420998702892138	0
log-power-n2psd	30	risky	mu	vertex	13.420998702892138	0
log-power-n2psd	31	risky	mu	ips	20.62991463245382	0
log-power-n2psd	31	risky	mu	vertex	20.62991463245382	0
log-power-n2psd	34	risky	mu	ips	13.709777230861413	0
log-power-n2psd	34	risky	mu	vertex	13.709777230861413	0
log-power-n2psd	35	risky	mu	ips	10.509949914336223	0
log-power-n2psd	35	risky	mu	vertex	10.509949914336223	0
log-power-n2psd	36	risky	mu	ips	19.051607739364655	0
log-power-n2psd	36	risky	mu	vertex	19.051607739364655	0
log-power-n2psd	37	risky	mu	ips	18.67624255978491	0
log-power-n2psd	37	risky	mu	vertex	18.67624255978491	0
log-power-n2psd	45	risky	mu	ips	7.2964287983806	0
log-power-n2psd	45	risky	mu	vertex	7.2964287983806	0
log-power-n2psd	46	risky	mu	ips	13.701540254003014	0
log-power-n2psd	46	risky	mu	vertex	13.701540254003014	0
log-power-n2psd	47	risky	mu	ips	36.924241311108126	0
log-power-n2psd	47	risky	mu	vertex	36.924241311108126	0
log-power-n2psd	50	risky	mu	ips	12.892825099631311	0
log-power-n2psd	50	risky	mu	vertex	12.892825099631311	0
log-power-n2psd	53	risky	mu	ips	16.15837650031117	0
log-power-n2psd	53	risky	mu	vertex	16.15837650031117	0
log-power-n2psd	56	risky	mu	ips	26.486331412422444	0
log-power-n2psd	56	risky	mu	vertex	26.486331412422444	0
log-power-n2psd	59	risky	mu	ips	10.041439242465346	0
log-power-n2psd	59	risky	mu	vertex	10.041439242465346	0
log-power-n2psd	62	risky	mu	ips	67.95105435529544	0
log-power-n2psd	62	risky	mu	vertex	67.95105435529544	0
log-power-n2psd	63	risky	mu	ips	20.408345670122067	0
log-power-n2psd	63	risky	mu	vertex	20.408345670122067	0
log-power-n2psd	67	risky	mu	ips	17.326624254259286	0
log-power-n2psd	67	risky	mu	vertex	17.326624254259286	0
log-power-n2psd	69	risky	mu	ips	37.5147649753373	0
log-power-n2psd	69	risky	mu	vertex	37.5147649753373	0
log-power-n2psd	72	risky	mu	ips	13.9277899493657	0
log-power-n2psd	72	risky	mu	vertex	13.9277899493657	0
log-power-n2psd	74	risky	mu	ips	16.108406422632367	0
log-power-n2psd	74	risky	mu	vertex	16.108406422632367	0
log-power-n2psd	1	risky	sd	ips	0.4931236300908047	1
log-power-n2psd	1	risky	sd	vertex	0.4555467160580584	1
log-power-n2psd	2	risky	sd	ips	0.3244364496118479	1
log-power-n2psd	2	risky	sd	vertex	0.3958262872081532	1
log-power-n2psd	3	risky	sd	ips	0.4930053419871829	1
log-power-n2psd	3	risky	sd	vertex	0.5914241173807513	1
log-power-n2psd	4	risky	sd	ips	0.3220058649327294	1
log-power-n2psd	4	risky	sd	vertex	0.3578035463788726	1
log-power-n2psd	5	risky	sd	ips	0.3660991442251652	1
log-power-n2psd	5	risky	sd	vertex	0.3113222652943824	1
log-power-n2psd	6	risky	sd	ips	0.2967578547172236	1
log-power-n2psd	6	risky	sd	vertex	0.2647832372482555	1
log-power-n2psd	7	risky	sd	ips	0.3578499789939413	1
log-power-n2psd	7	risky	sd	vertex	0.4573645106609867	1
log-power-n2psd	9	risky	sd	ips	0.2026185300755381	1
log-power-n2psd	9	risky	sd	vertex	0.1203281671487852	1
log-power-n2psd	10	risky	sd	ips	0.2707440886231065	1
log-power-n2psd	10	risky	sd	vertex	0.3949500825452048	1
log-power-n2psd	11	risky	sd	ips	0.4301166997954625	1
log-power-n2psd	11	risky	sd	vertex	0.3539082793619398	1
log-power-n2psd	18	risky	sd	ips	0.4121149956475751	1
log-power-n2psd	18	risky	sd	vertex	0.4976151640752969	1
log-power-n2psd	19	risky	sd	ips	0.2065993178131384	1
log-power-n2psd	19	risky	sd	vertex	0.2263074963218187	1
log-power-n2psd	21	risky	sd	ips	0.2613030045539812	1
log-power-n2psd	21	risky	sd	vertex	0.3086453163206875	1
log-power-n2psd	25	risky	sd	ips	0.3649000005428529	1
log-power-n2psd	25	risky	sd	vertex	0.3275376382193632	1
log-power-n2psd	26	risky	sd	ips	0.5384554985587446	1
log-power-n2psd	26	risky	sd	vertex	0.6535522811516035	1
log-power-n2psd	29	risky	sd	ips	0.2768417106426536	1
log-power-n2psd	29	risky	sd	vertex	0.2100525542211937	1
log-power-n2psd	30	risky	sd	ips	0.3941202250484665	1
log-power-n2psd	30	risky	sd	vertex	0.2912939144185971	1
log-power-n2psd	31	risky	sd	ips	0.5369858352343649	1
log-power-n2psd	31	risky	sd	vertex	0.5502061549495911	1
log-power-n2psd	34	risky	sd	ips	0.2736768159105237	1
log-power-n2psd	34	risky	sd	vertex	0.3161784676459967	1
log-power-n2psd	35	risky	sd	ips	0.4171093167027607	1
log-power-n2psd	35	risky	sd	vertex	0.6678660746466475	1
log-power-n2psd	36	risky	sd	ips	0.5055657098513496	1
log-power-n2psd	36	risky	sd	vertex	0.4895928245970041	1
log-power-n2psd	37	risky	sd	ips	0.3867528817744786	1
log-power-n2psd	37	risky	sd	vertex	0.4610767422397283	1
log-power-n2psd	45	risky	sd	ips	0.3297916647177591	1
log-power-n2psd	45	risky	sd	vertex	0.5334584072798904	1
log-power-n2psd	46	risky	sd	ips	0.492902901188826	1
log-power-n2psd	46	risky	sd	vertex	0.437150305119919	1
log-power-n2psd	47	risky	sd	ips	0.4882677206466433	1
log-power-n2psd	47	risky	sd	vertex	0.3651311049420231	1
log-power-n2psd	50	risky	sd	ips	0.2470971643440668	1
log-power-n2psd	50	risky	sd	vertex	0.2914402623076167	1
log-power-n2psd	53	risky	sd	ips	0.3562050351976814	1
log-power-n2psd	53	risky	sd	vertex	0.2999868159191572	1
log-power-n2psd	56	risky	sd	ips	0.4146214996018844	1
log-power-n2psd	56	risky	sd	vertex	0.3855275410781111	1
log-power-n2psd	59	risky	sd	ips	0.2860908064501415	1
log-power-n2psd	59	risky	sd	vertex	0.2556083982964586	1
log-power-n2psd	62	risky	sd	ips	0.2910662171077391	1
log-power-n2psd	62	risky	sd	vertex	0.4625163799927603	1
log-power-n2psd	63	risky	sd	ips	0.3614814948709796	1
log-power-n2psd	63	risky	sd	vertex	0.3891516434414613	1
log-power-n2psd	67	risky	sd	ips	0.3613270329378076	1
log-power-n2psd	67	risky	sd	vertex	0.1858772684192744	1
log-power-n2psd	69	risky	sd	ips	0.3203790668903706	1
log-power-n2psd	69	risky	sd	vertex	0.3640880789519155	1
log-power-n2psd	72	risky	sd	ips	0.4276945509725375	1
log-power-n2psd	72	risky	sd	vertex	0.3545487100020918	1
log-power-n2psd	74	risky	sd	ips	0.2884001705990081	1
log-power-n2psd	74	risky	sd	vertex	0.3327462022682526	1
log-power-n2psd	1	safe	mu	ips	15.77605526643619	0
log-power-n2psd	1	safe	mu	vertex	15.77605526643619	0
log-power-n2psd	2	safe	mu	ips	21.248303909811668	0
log-power-n2psd	2	safe	mu	vertex	21.248303909811668	0
log-power-n2psd	3	safe	mu	ips	17.116500871222406	0
log-power-n2psd	3	safe	mu	vertex	17.116500871222406	0
log-power-n2psd	4	safe	mu	ips	12.962647036186691	0
log-power-n2psd	4	safe	mu	vertex	12.962647036186691	0
log-power-n2psd	5	safe	mu	ips	20.2136997484316	0
log-power-n2psd	5	safe	mu	vertex	20.2136997484316	0
log-power-n2psd	6	safe	mu	ips	9.877175583716568	0
log-power-n2psd	6	safe	mu	vertex	9.877175583716568	0
log-power-n2psd	7	safe	mu	ips	7.989835326943102	0
log-power-n2psd	7	safe	mu	vertex	7.989835326943102	0
log-power-n2psd	9	safe	mu	ips	12.260512517892348	0
log-power-n2psd	9	safe	mu	vertex	12.260512517892348	0
log-power-n2psd	10	safe	mu	ips	12.28301536172022	0
log-power-n2psd	10	safe	mu	vertex	12.28301536172022	0
log-power-n2psd	11	safe	mu	ips	9.015668581107022	0
log-power-n2psd	11	safe	mu	vertex	9.015668581107022	0
log-power-n2psd	18	safe	mu	ips	5.923095361227007	0
log-power-n2psd	18	safe	mu	vertex	5.923095361227007	0
log-power-n2psd	19	safe	mu	ips	15.230902035752528	0
log-power-n2psd	19	safe	mu	vertex	15.230902035752528	0
log-power-n2psd	21	safe	mu	ips	6.284355355755942	0
log-power-n2psd	21	safe	mu	vertex	6.284355355755942	0
log-power-n2psd	25	safe	mu	ips	14.36303993384811	0
log-power-n2psd	25	safe	mu	vertex	14.36303993384811	0
log-power-n2psd	26	safe	mu	ips	4.570059844159009	0
log-power-n2psd	26	safe	mu	vertex	4.570059844159009	0
log-power-n2psd	29	safe	mu	ips	3.935783287453689	0
log-power-n2psd	29	safe	mu	vertex	3.935783287453689	0
log-power-n2psd	30	safe	mu	ips	4.908047575717118	0
log-power-n2psd	30	safe	mu	vertex	4.908047575717118	0
log-power-n2psd	31	safe	mu	ips	7.9141829912895485	0
log-power-n2psd	31	safe	mu	vertex	7.9141829912895485	0
log-power-n2psd	34	safe	mu	ips	7.034424506619331	0
log-power-n2psd	34	safe	mu	vertex	7.034424506619331	0
log-power-n2psd	35	safe	mu	ips	21.44968730157933	0
log-power-n2psd	35	safe	mu	vertex	21.44968730157933	0
log-power-n2psd	36	safe	mu	ips	12.862654255217286	0
log-power-n2psd	36	safe	mu	vertex	12.862654255217286	0
log-power-n2psd	37	safe	mu	ips	5.480098603277115	0
log-power-n2psd	37	safe	mu	vertex	5.480098603277115	0
log-power-n2psd	45	safe	mu	ips	17.176814008511233	0
log-power-n2psd	45	safe	mu	vertex	17.176814008511233	0
log-power-n2psd	46	safe	mu	ips	14.341972311478829	0
log-power-n2psd	46	safe	mu	vertex	14.341972311478829	0
log-power-n2psd	47	safe	mu	ips	9.503813983809668	0
log-power-n2psd	47	safe	mu	vertex	9.503813983809668	0
log-power-n2psd	50	safe	mu	ips	29.57743102169105	0
log-power-n2psd	50	safe	mu	vertex	29.57743102169105	0
log-power-n2psd	53	safe	mu	ips	10.719647692375212	0
log-power-n2psd	53	safe	mu	vertex	10.719647692375212	0
log-power-n2psd	56	safe	mu	ips	13.66830226985483	0
log-power-n2psd	56	safe	mu	vertex	13.66830226985483	0
log-power-n2psd	59	safe	mu	ips	21.519286619561843	0
log-power-n2psd	59	safe	mu	vertex	21.519286619561843	0
log-power-n2psd	62	safe	mu	ips	7.556426500307643	0
log-power-n2psd	62	safe	mu	vertex	7.556426500307643	0
log-power-n2psd	63	safe	mu	ips	10.119107266686216	0
log-power-n2psd	63	safe	mu	vertex	10.119107266686216	0
log-power-n2psd	67	safe	mu	ips	24.905525553543	0
log-power-n2psd	67	safe	mu	vertex	24.905525553543	0
log-power-n2psd	69	safe	mu	ips	11.61022598140428	0
log-power-n2psd	69	safe	mu	vertex	11.61022598140428	0
log-power-n2psd	72	safe	mu	ips	5.450518311453649	0
log-power-n2psd	72	safe	mu	vertex	5.450518311453649	0
log-power-n2psd	74	safe	mu	ips	31.15150983210261	0
log-power-n2psd	74	safe	mu	vertex	31.15150983210261	0
log-power-n2psd	1	safe	sd	ips	0.6563360215115631	1
log-power-n2psd	1	safe	sd	vertex	0.614412864861541	1
log-power-n2psd	2	safe	sd	ips	0.5422548712619799	1
log-power-n2psd	2	safe	sd	vertex	0.5840180762334867	1
log-power-n2psd	3	safe	sd	ips	0.5130970319230561	1
log-power-n2psd	3	safe	sd	vertex	0.5010694150304555	1
log-power-n2psd	4	safe	sd	ips	0.5367319404306936	1
log-power-n2psd	4	safe	sd	vertex	0.5884696902786335	1
log-power-n2psd	5	safe	sd	ips	0.6086001473839171	1
log-power-n2psd	5	safe	sd	vertex	0.7127039675096112	1
log-power-n2psd	6	safe	sd	ips	0.7866049503304515	1
log-power-n2psd	6	safe	sd	vertex	0.8742492230252633	1
log-power-n2psd	7	safe	sd	ips	0.4016427357466151	1
log-power-n2psd	7	safe	sd	vertex	0.4211232442917275	1
log-power-n2psd	9	safe	sd	ips	0.6690239679397442	1
log-power-n2psd	9	safe	sd	vertex	0.823536546269801	1
log-power-n2psd	10	safe	sd	ips	0.4986819400768057	1
log-power-n2psd	10	safe	sd	vertex	0.3771700770092246	1
log-power-n2psd	11	safe	sd	ips	0.6402664197200152	1
log-power-n2psd	11	safe	sd	vertex	0.7000877711818801	1
log-power-n2psd	18	safe	sd	ips	0.279303958471081	1
log-power-n2psd	18	safe	sd	vertex	0.242023961681241	1
log-power-n2psd	19	safe	sd	ips	0.702500616601534	1
log-power-n2psd	19	safe	sd	vertex	0.7186006401797517	1
log-power-n2psd	21	safe	sd	ips	0.6264812875022385	1
log-power-n2psd	21	safe	sd	vertex	0.7443526335070818	1
log-power-n2psd	25	safe	sd	ips	0.2763241431437332	1
log-power-n2psd	25	safe	sd	vertex	0.3083080635804426	1
log-power-n2psd	26	safe	sd	ips	0.2981935043934935	1
log-power-n2psd	26	safe	sd	vertex	0.3787178831636122	1
log-power-n2psd	29	safe	sd	ips	0.5006793190968941	1
log-power-n2psd	29	safe	sd	vertex	0.7436141821672404	1
log-power-n2psd	30	safe	sd	ips	0.2690280667120835	1
log-power-n2psd	30	safe	sd	vertex	0.4112085588720239	1
log-power-n2psd	31	safe	sd	ips	0.3750660888240817	1
log-power-n2psd	31	safe	sd	vertex	0.50502011523386	1
log-power-n2psd	34	safe	sd	ips	0.7186170925989399	1
log-power-n2psd	34	safe	sd	vertex	0.885483541529082	1
log-power-n2psd	35	safe	sd	ips	0.0730342383383581	1
log-power-n2psd	35	safe	sd	vertex	0.0702141709998497	1
log-power-n2psd	36	safe	sd	ips	0.3839535855494095	1
log-power-n2psd	36	safe	sd	vertex	0.4876388117638708	1
log-power-n2psd	37	safe	sd	ips	0.5650479579079934	1
log-power-n2psd	37	safe	sd	vertex	0.5713239150606962	1
log-power-n2psd	45	safe	sd	ips	0.5108315738697256	1
log-power-n2psd	45	safe	sd	vertex	0.5731184624194853	1
log-power-n2psd	46	safe	sd	ips	0.3809563458173287	1
log-power-n2psd	46	safe	sd	vertex	0.4421459870706486	1
log-power-n2psd	47	safe	sd	ips	0.3757094530700041	1
log-power-n2psd	47	safe	sd	vertex	0.4477270390205861	1
log-power-n2psd	50	safe	sd	ips	0.3802735908716125	1
log-power-n2psd	50	safe	sd	vertex	0.5457616904509925	1
log-power-n2psd	53	safe	sd	ips	0.3450935639547148	1
log-power-n2psd	53	safe	sd	vertex	0.3659474337349167	1
log-power-n2psd	56	safe	sd	ips	0.4739018840652482	1
log-power-n2psd	56	safe	sd	vertex	0.5253116299255015	1
log-power-n2psd	59	safe	sd	ips	0.3082322297404693	1
log-power-n2psd	59	safe	sd	vertex	0.4788663931556177	1
log-power-n2psd	62	safe	sd	ips	0.6200781834179857	1
log-power-n2psd	62	safe	sd	vertex	0.7491322148824674	1
log-power-n2psd	63	safe	sd	ips	0.6276890186073932	1
log-power-n2psd	63	safe	sd	vertex	0.7588143563162442	1
log-power-n2psd	67	safe	sd	ips	0.4529668685544976	1
log-power-n2psd	67	safe	sd	vertex	0.4119812232256233	1
log-power-n2psd	69	safe	sd	ips	0.3280609915938183	1
log-power-n2psd	69	safe	sd	vertex	0.2436512692316474	1
log-power-n2psd	72	safe	sd	ips	0.4372465746106442	1
log-power-n2psd	72	safe	sd	vertex	0.6339129440139508	1
log-power-n2psd	74	safe	sd	ips	0.4523901928755829	1
log-power-n2psd	74	safe	sd	vertex	0.3597039503011257	1
log-power-perc	1	risky	mu	ips	11.496129334273734	0
log-power-perc	1	risky	mu	vertex	11.496129334273734	0
log-power-perc	2	risky	mu	ips	15.493920995825878	0
log-power-perc	2	risky	mu	vertex	15.493920995825878	0
log-power-perc	3	risky	mu	ips	34.58720869975773	0
log-power-perc	3	risky	mu	vertex	34.58720869975773	0
log-power-perc	4	risky	mu	ips	12.08570772094508	0
log-power-perc	4	risky	mu	vertex	12.08570772094508	0
log-power-perc	5	risky	mu	ips	39.61376520627918	0
log-power-perc	5	risky	mu	vertex	39.61376520627918	0
log-power-perc	6	risky	mu	ips	10.754696714799028	0
log-power-perc	6	risky	mu	vertex	10.754696714799028	0
log-power-perc	7	risky	mu	ips	26.75592018796759	0
log-power-perc	7	risky	mu	vertex	26.75592018796759	0
log-power-perc	9	risky	mu	ips	8.783120857341146	0
log-power-perc	9	risky	mu	vertex	8.783120857341146	0
log-power-perc	10	risky	mu	ips	40.198719660444425	0
log-power-perc	10	risky	mu	vertex	40.198719660444425	0
log-power-perc	11	risky	mu	ips	49.267294187295875	0
log-power-perc	11	risky	mu	vertex	49.267294187295875	0
log-power-perc	18	risky	mu	ips	25.583103437794307	0
log-power-perc	18	risky	mu	vertex	25.583103437794307	0
log-power-perc	19	risky	mu	ips	12.526690168919306	0
log-power-perc	19	risky	mu	vertex	12.526690168919306	0
log-power-perc	21	risky	mu	ips	16.44136362305195	0
log-power-perc	21	risky	mu	vertex	16.44136362305195	0
log-power-perc	25	risky	mu	ips	18.31182233740594	0
log-power-perc	25	risky	mu	vertex	18.31182233740594	0
log-power-perc	26	risky	mu	ips	18.64419991653876	0
log-power-perc	26	risky	mu	vertex	18.64419991653876	0
log-power-perc	29	risky	mu	ips	11.035226550000305	0
log-power-perc	29	risky	mu	vertex	11.035226550000305	0
log-power-perc	30	risky	mu	ips	9.657322030462552	0
log-power-perc	30	risky	mu	vertex	9.657322030462552	0
log-power-perc	31	risky	mu	ips	17.51301521950076	0
log-power-perc	31	risky	mu	vertex	17.51301521950076	0
log-power-perc	34	risky	mu	ips	11.58409399697585	0
log-power-perc	34	risky	mu	vertex	11.58409399697585	0
log-power-perc	35	risky	mu	ips	10.184065198557416	0
log-power-perc	35	risky	mu	vertex	10.184065198557416	0
log-power-perc	36	risky	mu	ips	18.687194679440022	0
log-power-perc	36	risky	mu	vertex	18.687194679440022	0
log-power-perc	37	risky	mu	ips	17.31768134247045	0
log-power-perc	37	risky	mu	vertex	17.31768134247045	0
log-power-perc	45	risky	mu	ips	9.139553533439235	0
log-power-perc	45	risky	mu	vertex	9.139553533439235	0
log-power-perc	46	risky	mu	ips	17.646394910226114	0
log-power-perc	46	risky	mu	vertex	17.646394910226114	0
log-power-perc	47	risky	mu	ips	36.969059563526265	0
log-power-perc	47	risky	mu	vertex	36.969059563526265	0
log-power-perc	50	risky	mu	ips	12.673057188491503	0
log-power-perc	50	risky	mu	vertex	12.673057188491503	0
log-power-perc	53	risky	mu	ips	13.905729169062829	0
log-power-perc	53	risky	mu	vertex	13.905729169062829	0
log-power-perc	56	risky	mu	ips	16.879183986747538	0
log-power-perc	56	risky	mu	vertex	16.879183986747538	0
log-power-perc	59	risky	mu	ips	9.431177879601666	0
log-power-perc	59	risky	mu	vertex	9.431177879601666	0
log-power-perc	62	risky	mu	ips	50.99833007739665	0
log-power-perc	62	risky	mu	vertex	50.99833007739665	0
log-power-perc	63	risky	mu	ips	19.83545018057478	0
log-power-perc	63	risky	mu	vertex	19.83545018057478	0
log-power-perc	67	risky	mu	ips	19.66491553804787	0
log-power-perc	67	risky	mu	vertex	19.66491553804787	0
log-power-perc	69	risky	mu	ips	37.09980856697162	0
log-power-perc	69	risky	mu	vertex	37.09980856697162	0
log-power-perc	72	risky	mu	ips	14.612449466864932	0
log-power-perc	72	risky	mu	vertex	14.612449466864932	0
log-power-perc	74	risky	mu	ips	20.80390131242658	0
log-power-perc	74	risky	mu	vertex	20.80390131242658	0
log-power-perc	1	risky	sd	ips	0.5289516990339782	0
log-power-perc	1	risky	sd	vertex	0.5289516990339782	0
log-power-perc	2	risky	sd	ips	0.5175357137280021	0
log-power-perc	2	risky	sd	vertex	0.5175357137280021	0
log-power-perc	3	risky	sd	ips	0.5217531827369668	0
log-power-perc	3	risky	sd	vertex	0.5217531827369668	0
log-power-perc	4	risky	sd	ips	0.4722955304226489	0
log-power-perc	4	risky	sd	vertex	0.4722955304226489	0
log-power-perc	5	risky	sd	ips	0.438560265158833	0
log-power-perc	5	risky	sd	vertex	0.438560265158833	0
log-power-perc	6	risky	sd	ips	0.4190942369412506	0
log-power-perc	6	risky	sd	vertex	0.4190942369412506	0
log-power-perc	7	risky	sd	ips	0.5988015363537633	0
log-power-perc	7	risky	sd	vertex	0.5988015363537633	0
log-power-perc	9	risky	sd	ips	0.3469959624654971	0
log-power-perc	9	risky	sd	vertex	0.3469959624654971	0
log-power-perc	10	risky	sd	ips	0.4408994421632445	0
log-power-perc	10	risky	sd	vertex	0.4408994421632445	0
log-power-perc	11	risky	sd	ips	0.4822679317534969	0
log-power-perc	11	risky	sd	vertex	0.4822679317534969	0
log-power-perc	18	risky	sd	ips	0.5659590041567875	0
log-power-perc	18	risky	sd	vertex	0.5659590041567875	0
log-power-perc	19	risky	sd	ips	0.3454406621894648	0
log-power-perc	19	risky	sd	vertex	0.3454406621894648	0
log-power-perc	21	risky	sd	ips	0.414408897853641	0
log-power-perc	21	risky	sd	vertex	0.414408897853641	0
log-power-perc	25	risky	sd	ips	0.5804763438650794	0
log-power-perc	25	risky	sd	vertex	0.5804763438650794	0
log-power-perc	26	risky	sd	ips	0.544137786951957	0
log-power-perc	26	risky	sd	vertex	0.544137786951957	0
log-power-perc	29	risky	sd	ips	0.4146634111823232	0
log-power-perc	29	risky	sd	vertex	0.4146634111823232	0
log-power-perc	30	risky	sd	ips	0.4774912317500754	0
log-power-perc	30	risky	sd	vertex	0.4774912317500754	0
log-power-perc	31	risky	sd	ips	0.5342364850328618	0
log-power-perc	31	risky	sd	vertex	0.5342364850328618	0
log-power-perc	34	risky	sd	ips	0.3959166532142216	0
