subject	term	payoff	d_nu	lo	hi	p_pos
7	memory	20.0	0.0814947366788072	-0.03514056021637309	0.19929375429452445	0.9165
9	memory	20.0	0.0942061702699287	-0.1128084781670523	0.2908300182734354	0.8311
10	memory	20.0	0.027415782944767705	-0.0991453082448188	0.15155521912436007	0.66935
11	memory	20.0	0.05473377500862198	-0.06359202933243754	0.17440449034454591	0.82205
18	memory	20.0	0.06694738717899937	-0.0512886545810576	0.18705022199840335	0.87205
19	memory	20.0	-0.09195309267388697	-0.2832451859885566	0.07751455239764726	0.1526
21	memory	20.0	-0.04487546748808484	-0.19360921437779194	0.09616537283180868	0.2672
25	memory	20.0	0.11853867892883006	-0.0005828180059139943	0.24589779506305937	0.9746
26	memory	20.0	0.05631690909583405	-0.07540022574144649	0.19507579075121745	0.79725
29	memory	20.0	0.048933448680815186	-0.09295086216730775	0.18946280891685943	0.7599
30	memory	20.0	-0.004662836729319266	-0.13683078031120513	0.12401141588459727	0.47565
31	memory	20.0	0.037648122710058136	-0.09172232915834427	0.16551504796205602	0.72305
34	memory	20.0	0.024137242499472664	-0.1328038485819046	0.1789610591486031	0.62555
35	memory	20.0	-0.010972486750743471	-0.2059037789014381	0.16565129052672492	0.46445
36	memory	20.0	0.0661632745148403	-0.06358505849755947	0.1959992633249281	0.8438
37	memory	20.0	0.0056027663811654355	-0.12939526079319666	0.13498412220122594	0.53965
45	memory	20.0	0.07719885060377064	-0.10819973773139618	0.2490474372140624	0.80725
46	memory	20.0	-0.013656535478336087	-0.1528794739646647	0.11678326296198513	0.4294
47	memory	20.0	0.006028426288760638	-0.12396101537221173	0.13614925686455226	0.5395
50	memory	20.0	0.15721632272343028	-0.006663950051329094	0.3247644137153657	0.9695
53	memory	20.0	-0.03500125100302606	-0.18558487763561873	0.10436985365196746	0.3183
56	memory	20.0	0.021363360909585703	-0.11379297176713263	0.15488906090081658	0.6304
59	memory	20.0	0.08173776816564188	-0.08135729306174246	0.2483060206375624	0.8423
62	memory	20.0	0.08507100374538246	-0.04242491336545941	0.21432779813831682	0.90645
63	memory	20.0	0.07126627667365475	-0.058611367705971223	0.2049532976630292	0.86385
67	memory	20.0	0.027095190492229655	-0.10645591683681575	0.1579765882183756	0.66595
69	memory	20.0	0.008966345662291444	-0.12174395695252488	0.13037715468941807	0.5652
72	memory	20.0	-0.0028299044328122113	-0.13814168551649714	0.1262438223689865	0.48725
74	memory	20.0	0.10658981442075247	-0.04531793450320578	0.25970593586791674	0.9172
1	memory	28.0	-0.0025341864514321637	-0.11050942181230976	0.10242998339857429	0.485
2	memory	28.0	0.10031818685590925	-0.003670184620006253	0.20773532328393757	0.9705
3	memory	28.0	0.04957739873965445	-0.045046047464102304	0.14716773093114913	0.85035
4	memory	28.0	-0.0026750755263771596	-0.12674209077717655	0.11637613580251976	0.4869
5	memory	28.0	0.09826621207704234	-0.004972200830508152	0.20318568707656223	0.96875
6	memory	28.0	-0.04332313541305229	-0.19644720393703047	0.0941766256525144	0.2814
7	memory	28.0	0.06340660876970766	-0.03070230245784209	0.1568590507992205	0.9099
9	memory	28.0	0.08815477690136644	-0.07954181565447183	0.25248159938318204	0.8584
10	memory	28.0	-0.006509844056316247	-0.11857146593205653	0.0980168982837066	0.4641
11	memory	28.0	0.06015663174791655	-0.032973072652710635	0.15750901120426392	0.8967
18	memory	28.0	0.04446160936663572	-0.053893697440159545	0.14308634378967178	0.8175
19	memory	28.0	-0.06976316929202797	-0.22370134080370083	0.06833318744243326	0.16515
21	memory	28.0	-0.019994466297827834	-0.14025411139770888	0.09497598878119487	0.3737
25	memory	28.0	0.10440390977445349	0.006961336587665734	0.20866606198162746	0.98225
26	memory	28.0	0.07419974753233767	-0.03463691260196222	0.18949075532607146	0.90655
29	memory	28.0	0.037467577566579355	-0.0841051130756604	0.15560765725765802	0.74075
30	memory	28.0	-0.0035889876495062045	-0.10922816711756238	0.0989410374381196	0.4764
31	memory	28.0	0.03901269361829573	-0.06508516758485368	0.1424011919692812	0.7804
34	memory	28.0	0.03253494149789188	-0.08770188934832371	0.15471930024467812	0.70235
35	memory	28.0	0.003091545076847186	-0.12673408484696763	0.12676986973731574	0.52575
36	memory	28.0	0.05446243367699206	-0.0484680418380826	0.15713996758520796	0.85675
37	memory	28.0	0.007986289116109345	-0.09874535442393882	0.11320218450377062	0.56275
45	memory	28.0	0.06536234270955932	-0.07999003710390261	0.20491641218638934	0.8227
46	memory	28.0	-0.014198796555602496	-0.12040213104661684	0.08738516731339598	0.40015
47	memory	28.0	0.0031850968702151435	-0.10307923393877999	0.1073427962628706	0.5288
50	memory	28.0	0.14473829836275534	0.011063173853793027	0.2846227984999388	0.9832
53	memory	28.0	-0.06233162873703921	-0.1933448665185906	0.05452777112609637	0.1552
56	memory	28.0	-0.0006065389831950356	-0.10765666427979215	0.10333869064348386	0.50135
59	memory	28.0	0.08716200468695119	-0.0465512206699869	0.22575328486836987	0.90545
62	memory	28.0	0.07665795073424117	-0.024214138194725378	0.1798264131623715	0.93105
63	memory	28.0	0.06178304928313554	-0.041023865638753744	0.1693546472807047	0.88395
67	memory	28.0	0.017118271150453432	-0.09370971307107882	0.12339684794800566	0.6261
69	memory	28.0	-0.0033054191690464166	-0.1095593132654757	0.09703042487728161	0.4803
72	memory	28.0	0.013323702815981341	-0.08818106442539474	0.11457531374211334	0.60615
74	memory	28.0	0.07299614213357028	-0.05561456060249551	0.20157403744952335	0.86875
1	memory	-1.0	0.0739205736683575	-0.373449992997205	0.4911506835661973	0.65775
2	memory	-1.0	-0.018695303061673017	-0.5688256036524242	0.4988996478943614	0.47575
3	memory	-1.0	0.03968334597444424	-0.19078522842342757	0.3015666504346007	0.61375
4	memory	-1.0	0.1303478396137474	-0.22165271022038424	0.5080668775791854	0.77425
5	memory	-1.0	-0.0396238323482497	-0.30315484345023136	0.22342252638080481	0.36775
6	memory	-1.0	0.029599844386724465	-0.5008133594815996	0.4832129381358645	0.5771
7	memory	-1.0	-0.1878564794253814	-0.7032134580094915	0.23159000156101	0.2047
9	memory	-1.0	-0.25606856398315275	-0.9596220230624728	0.27290605811292096	0.19985
10	memory	-1.0	0.07831239153314982	-0.16573314058253083	0.3365915483527136	0.74265
11	memory	-1.0	0.06807711254477943	-0.2846278600032347	0.4368671982028712	0.65615
18	memory	-1.0	-0.018213607905892742	-0.4658120409964625	0.3943099168642729	0.4728
19	memory	-1.0	0.10173753341992371	-0.2771637522804446	0.44111621336649043	0.7412
21	memory	-1.0	0.04327095604141269	-0.39494574016985357	0.4455328667682791	0.6059
25	memory	-1.0	0.08040364516155395	-0.4749237812014798	0.6296727971145154	0.6237
26	memory	-1.0	-0.011464984279191424	-0.414109421078926	0.36641174580498315	0.47715
29	memory	-1.0	-0.0681245133059646	-0.6151422600159739	0.4267132374142036	0.4061
30	memory	-1.0	-0.089989362613356	-0.6524770578547547	0.3773834985012871	0.37485
31	memory	-1.0	0.03402086149626606	-0.29604491366046065	0.3628258071611192	0.58895
34	memory	-1.0	0.048603298947421256	-0.3827832736513625	0.4704712146024186	0.6042
35	memory	-1.0	0.027238918188215274	-0.4878809134252458	0.4387921840858444	0.59395
36	memory	-1.0	-0.023128645928003528	-0.3563170745354879	0.284946784078053	0.4456
37	memory	-1.0	-0.05200682932900861	-0.5099055225219972	0.32523148503144106	0.41795
45	memory	-1.0	0.015512385515792653	-0.5426967578844417	0.5185182711664273	0.5388
46	memory	-1.0	0.04679005183269508	-0.35838675908693607	0.4231250905485384	0.6159
47	memory	-1.0	0.03435983209758139	-0.37893872515225996	0.41224791604750816	0.58875
50	memory	-1.0	-0.11486261785431932	-0.6662098627780706	0.31485747843039497	0.3133
53	memory	-1.0	0.1720329488106595	-0.15898443019872882	0.517743647226351	0.8539
56	memory	-1.0	0.2867902421610216	-0.15133982211098013	0.7872101838347029	0.89825
59	memory	-1.0	-0.10398289120191848	-0.6168185119762354	0.29839088550749676	0.3231
62	memory	-1.0	-0.08362934869415815	-0.493204163549998	0.28795080755281754	0.333
63	memory	-1.0	0.06492810010514061	-0.23952886160320455	0.3927821139757585	0.66225
67	memory	-1.0	0.020983336354475482	-0.2855178102940652	0.3100886837074141	0.56725
69	memory	-1.0	0.1099249653943104	-0.0899672734973754	0.34167041117325214	0.85165
72	memory	-1.0	-0.13377561930297552	-0.6317406739671086	0.24336118140494292	0.2782
74	memory	-1.0	-0.09078214031134262	-0.5063518337616814	0.24484960427142122	0.31425
