label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	50	0.09294315534971252	0.09294315534971252
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	53	0.1263716067254699	0.1263716067254699
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	56	0.2067231271932109	0.2067231271932109
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	59	0.128779707008036	0.128779707008036
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	62	0.13165517500089613	0.13165517500089613
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	63	0.09324870800810506	0.09324870800810506
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	67	0.08873900067346614	0.08873900067346614
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	69	0.1136512681961648	0.1136512681961648
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	72	0.0858846456551958	0.0858846456551958
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	74	0.21674144111730165	0.21674144111730165
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	1	0.22146698080415783	0.22146698080415783
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	2	0.34476832377086025	0.34476832377086025
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	3	0.21539255984172256	0.21539255984172256
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	4	0.2438870689320314	0.2438870689320314
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	5	0.19745818811087767	0.19745818811087767
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	6	0.25661104270070456	0.25661104270070456
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	7	0.3991266248319986	0.3991266248319986
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	9	0.17534399398517508	0.17534399398517508
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	10	0.2579656174158299	0.2579656174158299
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	11	0.287302935687403	0.287302935687403
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	18	0.38764190304711743	0.38764190304711743
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd112	19	0.3742715133817576	0.3742715133817576
