label	which	kind	condition	lo	mid	hi	varies	p_gt0
log-power-percmempsd.pathfinder.klw	safe	mu	vertex	6.342619269381222	9.282977029033571	13.482356011387072	0	
log-power-percmempsd.pathfinder.klw	safe	sd	ips	0.4550802601802094	0.5904246510318129	0.8079631846753165	1	
log-power-percmempsd.pathfinder.klw	safe	sd	vertex	0.4697221608860302	0.6200542732139213	0.8623794723874654	1	
log-power-percmempsd.pathfinder.klw	safe	sd	delta	-0.2232991293545879	-0.048130067339098845	0.11252653996391039	1	0.28029166666666666
log-power-percmemx.pathfinder.klw	risky	mu	ips	13.404323935457963	17.898946117488865	24.023962975723045	0	
log-power-percmemx.pathfinder.klw	risky	mu	vertex	13.404323935457963	17.898946117488865	24.023962975723045	0	
log-power-percmemx.pathfinder.klw	risky	sd	ips	0.39119984137712177	0.46998929515663146	0.56905811401579	0	
log-power-percmemx.pathfinder.klw	risky	sd	vertex	0.39119984137712177	0.46998929515663146	0.56905811401579	0	
log-power-percmemx.pathfinder.klw	safe	mu	ips	6.477239416239773	9.409693051360753	13.197929317251806	0	
log-power-percmemx.pathfinder.klw	safe	mu	vertex	6.477239416239773	9.409693051360753	13.197929317251806	0	
log-power-percmemx.pathfinder.klw	safe	sd	ips	0.4636062724363661	0.6066490995850745	0.8367948819022815	0	
log-power-percmemx.pathfinder.klw	safe	sd	vertex	0.4636062724363661	0.6066490995850745	0.8367948819022815	0	
log-power-percpsd.pathfinder.klw	risky	mu	ips	13.91223589548302	17.819107268875356	22.732965060128635	0	
log-power-percpsd.pathfinder.klw	risky	mu	vertex	13.91223589548302	17.819107268875356	22.732965060128635	0	
log-power-percpsd.pathfinder.klw	risky	sd	ips	0.39558338335395	0.4806885571483014	0.5918034549595026	1	
log-power-percpsd.pathfinder.klw	risky	sd	vertex	0.38337371725840574	0.4712119651059404	0.5894497649250834	1	
log-power-percpsd.pathfinder.klw	risky	sd	delta	-0.12761302267483457	0.019245074777646386	0.15965471947317206	1	0.6076666666666667
log-power-percpsd.pathfinder.klw	safe	mu	ips	6.373918963377976	9.341841624568591	13.433195532100488	0	
log-power-percpsd.pathfinder.klw	safe	mu	vertex	6.373918963377976	9.341841624568591	13.433195532100488	0	
log-power-percpsd.pathfinder.klw	safe	sd	ips	0.44935443608850045	0.5818296222200896	0.7915245295859575	1	
log-power-percpsd.pathfinder.klw	safe	sd	vertex	0.4696885611208349	0.6210989142008747	0.8603001995270116	1	
log-power-percpsd.pathfinder.klw	safe	sd	delta	-0.23049143838803787	-0.06338483296181746	0.09347808280354676	1	0.21666666666666667
log-power-percx.pathfinder.klw	risky	mu	ips	13.314689172292244	17.76180113840894	23.80283407651417	0	
log-power-percx.pathfinder.klw	risky	mu	vertex	13.314689172292244	17.76180113840894	23.80283407651417	0	
log-power-percx.pathfinder.klw	risky	sd	ips	0.39838807133520854	0.47835864701993186	0.5778444402292415	0	
log-power-percx.pathfinder.klw	risky	sd	vertex	0.39838807133520854	0.47835864701993186	0.5778444402292415	0	
log-power-percx.pathfinder.klw	safe	mu	ips	6.319988679168038	9.301503517574487	13.055736857007629	0	
log-power-percx.pathfinder.klw	safe	mu	vertex	6.319988679168038	9.301503517574487	13.055736857007629	0	
log-power-percx.pathfinder.klw	safe	sd	ips	0.45901203635540044	0.6042823322577364	0.8415356296569165	0	
log-power-percx.pathfinder.klw	safe	sd	vertex	0.45901203635540044	0.6042823322577364	0.8415356296569165	0	
log-power-pmu.klw	risky	mu	ips	15.97177525505362	21.87949316085987	68.01574491928143	1	
log-power-pmu.klw	risky	mu	vertex	14.900212475176431	21.043948422389995	66.96301682312549	1	
log-power-pmu.klw	risky	mu	delta	-0.1345141759565602	0.03849066528413185	0.20630766177870175	1	0.6731666666666667
log-power-pmu.klw	risky	sd	ips	0.43523923059538294	0.5327762941031726	0.7116877836115959	0	
log-power-pmu.klw	risky	sd	vertex	0.43523923059538294	0.5327762941031726	0.7116877836115959	0	
log-power-pmu.klw	safe	mu	ips	6.399800906317483	10.63881866841163	66.5470822674235	1	
log-power-pmu.klw	safe	mu	vertex	7.288511096145337	12.257623106859864	82.66098033482712	1	
log-power-pmu.klw	safe	mu	delta	-0.39995509505680354	-0.1523965493556988	0.06051408236101812	1	0.07683333333333334
log-power-pmu.klw	safe	sd	ips	0.5036842451646022	0.6540714212472281	0.8746289163034718	0	
log-power-pmu.klw	safe	sd	vertex	0.5036842451646022	0.6540714212472281	0.8746289163034718	0	
log-power-pmusd.klw	risky	mu	ips	15.502540089479195	20.200438843577047	26.09824462051776	1	
log-power-pmusd.klw	risky	mu	vertex	14.912514373817919	19.623736063372114	25.655193659529477	1	
log-power-pmusd.klw	risky	mu	delta	-0.13655290156992766	0.027886671724265365	0.19080750122544943	1	0.6318333333333334
log-power-pmusd.klw	risky	sd	ips	0.40927676237574984	0.4972349897764532	0.6206703125785856	1	
log-power-pmusd.klw	risky	sd	vertex	0.413451884057737	0.5131472827786461	0.6553318349454275	1	
log-power-pmusd.klw	risky	sd	delta	-0.18319375008493705	-0.03049152310081002	0.12479878359118662	1	0.33925
log-power-pmusd.klw	safe	mu	ips	6.778922133432509	10.226364084117638	15.518549460762442	1	
log-power-pmusd.klw	safe	mu	vertex	7.154316149315508	10.943992594246073	16.799967359146745	1	
log-power-pmusd.klw	safe	mu	delta	-0.2814019948038152	-0.06748725152989393	0.13832465212715658	1	0.26208333333333333
log-power-pmusd.klw	safe	sd	ips	0.47949491689213913	0.6161826827431593	0.8302493091711305	1	
log-power-pmusd.klw	safe	sd	vertex	0.5102938422519647	0.663954743005845	0.910892942487896	1	
log-power-pmusd.klw	safe	sd	delta	-0.24478747873686624	-0.07245567819063127	0.07882998866941276	1	0.17683333333333334
log-power-psd.klw	risky	mu	ips	14.939487936412785	19.490039274695768	25.55748031294735	0	
log-power-psd.klw	risky	mu	vertex	14.939487936412785	19.490039274695768	25.55748031294735	0	
log-power-psd.klw	risky	sd	ips	0.4106641534293859	0.4973329850507174	0.6149104861476367	1	
log-power-psd.klw	risky	sd	vertex	0.41041032181099557	0.5061099062764567	0.639218389783805	1	
log-power-psd.klw	risky	sd	delta	-0.16861072922440626	-0.01981414000664753	0.12412480046162043	1	0.39766666666666667
log-power-psd.klw	safe	mu	ips	6.7372482981543405	10.443881590816453	16.0838518080317	0	
log-power-psd.klw	safe	mu	vertex	6.7372482981543405	10.443881590816453	16.0838518080317	0	
log-power-psd.klw	safe	sd	ips	0.46510155121316715	0.5987573164414224	0.8116798398126678	1	
log-power-psd.klw	safe	sd	vertex	0.508259793705176	0.6704109510147508	0.934886573459559	1	
log-power-psd.klw	safe	sd	delta	-0.2872665149787459	-0.11407823374380724	0.04595166859567771	1	0.079
log-power-psd.pathfinder.klw	risky	mu	ips	15.071415149956094	19.668373236892084	25.824395758733672	0	
log-power-psd.pathfinder.klw	risky	mu	vertex	15.071415149956094	19.668373236892084	25.824395758733672	0	
log-power-psd.pathfinder.klw	risky	sd	ips	0.4109960922770261	0.49505767203486795	0.6097973652525503	1	
log-power-psd.pathfinder.klw	risky	sd	vertex	0.40924294148523704	0.5056000594011248	0.6365056561748272	1	
log-power-psd.pathfinder.klw	risky	sd	delta	-0.16566866504662342	-0.020229528422641203	0.1227274684177664	1	0.3903333333333333
log-power-psd.pathfinder.klw	safe	mu	ips	6.936000829145715	10.63739272084295	16.280908980976033	0	
log-power-psd.pathfinder.klw	safe	mu	vertex	6.936000829145715	10.63739272084295	16.280908980976033	0	
log-power-psd.pathfinder.klw	safe	sd	ips	0.46345393857813605	0.5974123294163592	0.811451460533905	1	
log-power-psd.pathfinder.klw	safe	sd	vertex	0.505000919049297	0.6682164546364555	0.9301697150698306	1	
log-power-psd.pathfinder.klw	safe	sd	delta	-0.28387309477002043	-0.11044711468002008	0.0481003927244171	1	0.08745833333333333
log-power-spmusd.pathfinder.klw	risky	mu	ips	14.547954875782548	18.61791473403141	23.757622861720694	1	
log-power-spmusd.pathfinder.klw	risky	mu	vertex	14.438681795884792	18.764937583960062	24.288736815578883	1	
log-power-spmusd.pathfinder.klw	risky	mu	delta	-0.17598272396203568	-0.008662009942532184	0.15936671376247713	1	0.4605
log-power-spmusd.pathfinder.klw	risky	sd	ips	0.38940670620839485	0.47074059921723266	0.5839180693119067	1	
log-power-spmusd.pathfinder.klw	risky	sd	vertex	0.3927565672678737	0.485841800712633	0.6132040572561183	1	
log-power-spmusd.pathfinder.klw	risky	sd	delta	-0.1787364513827792	-0.030151769326638808	0.11385043114010437	1	0.33645833333333336
log-power-spmusd.pathfinder.klw	safe	mu	ips	6.306419541083893	9.223493721721969	13.430666601281493	1	
log-power-spmusd.pathfinder.klw	safe	mu	vertex	6.940478635813081	10.25994866167702	14.878428652022835	1	
log-power-spmusd.pathfinder.klw	safe	mu	delta	-0.3054266745672424	-0.10187114460519237	0.09042569322145598	1	0.152
log-power-spmusd.pathfinder.klw	safe	sd	ips	0.45339707331090817	0.5860660462599903	0.7892162043799944	1	
log-power-spmusd.pathfinder.klw	safe	sd	vertex	0.4760607505880201	0.6266539321603184	0.8625643227143511	1	
log-power-spmusd.pathfinder.klw	safe	sd	delta	-0.23599909182492793	-0.06505133470261518	0.08586910281825624	1	0.19895833333333332
log-power-spsd.pathfinder.klw	risky	mu	ips	14.118139499014275	18.093905172119612	23.155354887898298	0	
log-power-spsd.pathfinder.klw	risky	mu	vertex	14.118139499014275	18.093905172119612	23.155354887898298	0	
log-power-spsd.pathfinder.klw	risky	sd	ips	0.38833663389814743	0.46810100295986534	0.5791592283164883	1	
log-power-spsd.pathfinder.klw	risky	sd	vertex	0.3918589826058824	0.4812383779106416	0.6047758233454794	1	
log-power-spsd.pathfinder.klw	risky	sd	delta	-0.16542364442872565	-0.027159175438159426	0.10365280968390019	1	0.345125
log-power-spsd.pathfinder.klw	safe	mu	ips	6.446240442974745	9.437668927556938	13.645218268524523	0	
log-power-spsd.pathfinder.klw	safe	mu	vertex	6.446240442974745	9.437668927556938	13.645218268524523	0	
log-power-spsd.pathfinder.klw	safe	sd	ips	0.4360339556583227	0.5643939694080916	0.7699244927202535	1	
log-power-spsd.pathfinder.klw	safe	sd	vertex	0.4760389431801687	0.6315164106126447	0.8812905144024874	1	
log-power-spsd.pathfinder.klw	safe	sd	delta	-0.278730840121366	-0.10947178074101488	0.04366398221683695	1	0.08195833333333333
log-spl3-mem.klw	risky	mu	ips	14.527780494073907	19.30660699213604	25.033676416895702	0	
log-spl3-mem.klw	risky	mu	vertex	14.527780494073907	19.30660699213604	25.033676416895702	0	
log-spl3-mem.klw	risky	sd	ips	0.49872942873811127	0.5790036393747676	0.6854075505687756	0	
log-spl3-mem.klw	risky	sd	vertex	0.49872942873811127	0.5790036393747676	0.6854075505687756	0	
log-spl3-mem.klw	safe	mu	ips	6.761994047168026	12.226683411534086	22.03274377714672	0	
log-spl3-mem.klw	safe	mu	vertex	6.761994047168026	12.226683411534086	22.03274377714672	0	
log-spl3-mem.klw	safe	sd	ips	0.6328389620839379	0.8206042849376927	1.096920854294195	0	
log-spl3-mem.klw	safe	sd	vertex	0.6328389620839379	0.8206042849376927	1.096920854294195	0	
log-spl3-n1.klw	risky	mu	ips	15.743355642647632	20.17956134448977	25.66039369043722	0	
log-spl3-n1.klw	risky	mu	vertex	15.743355642647632	20.17956134448977	25.66039369043722	0	
log-spl3-n1.klw	risky	sd	ips	0.4755549000831544	0.5546028045150324	0.654033872688244	0	
log-spl3-n1.klw	risky	sd	vertex	0.4755549000831544	0.5546028045150324	0.654033872688244	0	
log-spl3-n1.klw	safe	mu	ips	6.875046119924411	12.293117738308148	20.877597189164653	0	
log-spl3-n1.klw	safe	mu	vertex	6.875046119924411	12.293117738308148	20.877597189164653	0	
log-spl3-n1.klw	safe	sd	ips	0.5639120153478379	0.7275539447363841	0.9743975789473454	0	
log-spl3-n1.klw	safe	sd	vertex	0.5639120153478379	0.7275539447363841	0.9743975789473454	0	
log-spl3-n1n2.klw	risky	mu	ips	15.184615662056924	20.51975160823774	27.74493965866242	0	
log-spl3-n1n2.klw	risky	mu	vertex	15.184615662056924	20.51975160823774	27.74493965866242	0	
log-spl3-n1n2.klw	risky	sd	ips	0.4387909865151773	0.5142451266015389	0.6098848951032986	0	
log-spl3-n1n2.klw	risky	sd	vertex	0.4387909865151773	0.5142451266015389	0.6098848951032986	0	
log-spl3-n1n2.klw	safe	mu	ips	7.6049343945434025	12.060318967206875	17.441847442440753	0	
log-spl3-n1n2.klw	safe	mu	vertex	7.6049343945434025	12.060318967206875	17.441847442440753	0	
log-spl3-n1n2.klw	safe	sd	ips	0.5099395237521465	0.6659879335433463	0.9063383769597599	0	
log-spl3-n1n2.klw	safe	sd	vertex	0.5099395237521465	0.6659879335433463	0.9063383769597599	0	
log-spl3-n1n2.mapjitter.klw	risky	mu	ips	15.421954078010248	20.746650591943528	27.779967296273643	0	
log-spl3-n1n2.mapjitter.klw	risky	mu	vertex	15.421954078010248	20.746650591943528	27.779967296273643	0	
log-spl3-n1n2.mapjitter.klw	risky	sd	ips	0.43791557487602517	0.5150693153679098	0.6109314445709227	0	
log-spl3-n1n2.mapjitter.klw	risky	sd	vertex	0.43791557487602517	0.5150693153679098	0.6109314445709227	0	
log-spl3-n1n2.mapjitter.klw	safe	mu	ips	7.942022613975497	12.13180461624657	17.5370581506303	0	
log-spl3-n1n2.mapjitter.klw	safe	mu	vertex	7.942022613975497	12.13180461624657	17.5370581506303	0	
log-spl3-n1n2.mapjitter.klw	safe	sd	ips	0.5110320442523708	0.6637357326326181	0.902185731027048	0	
log-spl3-n1n2.mapjitter.klw	safe	sd	vertex	0.5110320442523708	0.6637357326326181	0.902185731027048	0	
log-spl3-n1n2.pathfinder.klw.ev	risky	mu	ips	15.356869212106846	20.112189729232774	26.7988466452797	0	
log-spl3-n1n2.pathfinder.klw.ev	risky	mu	vertex	15.356869212106846	20.112189729232774	26.7988466452797	0	
log-spl3-n1n2.pathfinder.klw.ev	risky	sd	ips	0.4641673389377938	0.5454843632570963	0.65172731113511	0	
log-spl3-n1n2.pathfinder.klw.ev	risky	sd	vertex	0.4641673389377938	0.5454843632570963	0.65172731113511	0	
log-spl3-n1n2.pathfinder.klw.ev	safe	mu	ips	6.875901978349833	12.278454387851554	22.017144279503913	0	
log-spl3-n1n2.pathfinder.klw.ev	safe	mu	vertex	6.875901978349833	12.278454387851554	22.017144279503913	0	
log-spl3-n1n2.pathfinder.klw.ev	safe	sd	ips	0.6148351201354694	0.8044047959041395	1.0959292675571393	0	
log-spl3-n1n2.pathfinder.klw.ev	safe	sd	vertex	0.6148351201354694	0.8044047959041395	1.0959292675571393	0	
log-spl3-n1n2.pathfinder.klw.free	risky	mu	ips	15.187511759415388	19.93370655621499	26.308492596121724	0	
log-spl3-n1n2.pathfinder.klw.free	risky	mu	vertex	15.187511759415388	19.93370655621499	26.308492596121724	0	
log-spl3-n1n2.pathfinder.klw.free	risky	sd	ips	0.369269085682687	0.4969827449670736	0.6210101534854983	0	
log-spl3-n1n2.pathfinder.klw.free	risky	sd	vertex	0.369269085682687	0.4969827449670736	0.6210101534854983	0	
log-spl3-n1n2.pathfinder.klw.free	safe	mu	ips	6.982380505218152	11.049848166982759	16.646800765701702	0	
log-spl3-n1n2.pathfinder.klw.free	safe	mu	vertex	6.982380505218152	11.049848166982759	16.646800765701702	0	
log-spl3-n1n2.pathfinder.klw.free	safe	sd	ips	0.4996612512298195	0.6821984427202663	0.932368306813713	0	
log-spl3-n1n2.pathfinder.klw.free	safe	sd	vertex	0.4996612512298195	0.6821984427202663	0.932368306813713	0	
log-spl3-n1n2.pathfinder.klw	risky	mu	ips	15.266845227905883	20.614427531148205	27.963378726653605	0	
log-spl3-n1n2.pathfinder.klw	risky	mu	vertex	15.266845227905883	20.614427531148205	27.963378726653605	0	
log-spl3-n1n2.pathfinder.klw	risky	sd	ips	0.43865342870933777	0.5155448194719894	0.610193260138619	0	
log-spl3-n1n2.pathfinder.klw	risky	sd	vertex	0.43865342870933777	0.5155448194719894	0.610193260138619	0	
log-spl3-n1n2.pathfinder.klw	safe	mu	ips	7.66804765008376	12.003769029750451	17.675212989312925	0	
log-spl3-n1n2.pathfinder.klw	safe	mu	vertex	7.66804765008376	12.003769029750451	17.675212989312925	0	
log-spl3-n1n2.pathfinder.klw	safe	sd	ips	0.5128399430649918	0.665251415112974	0.9094035191004256	0	
log-spl3-n1n2.pathfinder.klw	safe	sd	vertex	0.5128399430649918	0.665251415112974	0.9094035191004256	0	
log-spl3-n1n2x.pathfinder.klw	risky	mu	ips	14.808107602838794	20.737741958958303	27.912256379721274	0	
log-spl3-n1n2x.pathfinder.klw	risky	mu	vertex	14.808107602838794	20.737741958958303	27.912256379721274	0	
log-spl3-n1n2x.pathfinder.klw	risky	sd	ips	0.40082870926587805	0.4883330867305471	0.5913781568985189	0	
log-spl3-n1n2x.pathfinder.klw	risky	sd	vertex	0.40082870926587805	0.4883330867305471	0.5913781568985189	0	
log-spl3-n1n2x.pathfinder.klw	safe	mu	ips	8.01325049195534	11.502879071954418	15.6967974466131	0	
log-spl3-n1n2x.pathfinder.klw	safe	mu	vertex	8.01325049195534	11.502879071954418	15.6967974466131	0	
log-spl3-n1n2x.pathfinder.klw	safe	sd	ips	0.5282828816636235	0.6973932672563135	0.9858634943762503	0	
log-spl3-n1n2x.pathfinder.klw	safe	sd	vertex	0.5282828816636235	0.6973932672563135	0.9858634943762503	0	
log-spl3-n2.klw	risky	mu	ips	16.250132014155614	21.369742843293288	28.905550208175722	0	
log-spl3-n2.klw	risky	mu	vertex	16.250132014155614	21.369742843293288	28.905550208175722	0	
log-spl3-n2.klw	risky	sd	ips	0.4432317076116143	0.5144899469660278	0.6060449825305728	0	
log-spl3-n2.klw	risky	sd	vertex	0.4432317076116143	0.5144899469660278	0.6060449825305728	0	
log-spl3-n2.klw	safe	mu	ips	8.033332552597308	13.138071115430808	21.26342528277539	0	
log-spl3-n2.klw	safe	mu	vertex	8.033332552597308	13.138071115430808	21.26342528277539	0	
log-spl3-n2.klw	safe	sd	ips	0.5161188308201834	0.6692146876097322	0.9098871497384775	0	
log-spl3-n2.klw	safe	sd	vertex	0.5161188308201834	0.6692146876097322	0.9098871497384775	0	
log-spl3-null.klw	risky	mu	ips	14.258800915523112	18.795035745461334	24.20437910940132	0	
log-spl3-null.klw	risky	mu	vertex	14.258800915523112	18.795035745461334	24.20437910940132	0	
log-spl3-null.klw	risky	sd	ips	0.4480194252825457	0.5284463487690912	0.6352382085072686	0	
log-spl3-null.klw	risky	sd	vertex	0.4480194252825457	0.5284463487690912	0.6352382085072686	0	
log-spl3-null.klw	safe	mu	ips	6.3905678073629275	10.055791299541395	14.986893409245353	0	
log-spl3-null.klw	safe	mu	vertex	6.3905678073629275	10.055791299541395	14.986893409245353	0	
log-spl3-null.klw	safe	sd	ips	0.5231788925016415	0.6815567822134994	0.9387208360576966	0	
log-spl3-null.klw	safe	sd	vertex	0.5231788925016415	0.6815567822134994	0.9387208360576966	0	
log-spl3-nullind.klw	risky	mu	ips	15.042173416158578	19.543567477703476	25.66348201615515	0	
log-spl3-nullind.klw	risky	mu	vertex	15.042173416158578	19.543567477703476	25.66348201615515	0	
log-spl3-nullind.klw	risky	sd	ips	0.4291435922388209	0.513797694273479	0.6216136387402843	0	
log-spl3-nullind.klw	risky	sd	vertex	0.4291435922388209	0.513797694273479	0.6216136387402843	0	
log-spl3-nullind.klw	safe	mu	ips	6.827366683619832	10.638008281524387	15.886604016429624	0	
log-spl3-nullind.klw	safe	mu	vertex	6.827366683619832	10.638008281524387	15.886604016429624	0	
log-spl3-nullind.klw	safe	sd	ips	0.4903913582337755	0.6454674990930896	0.8839894332189411	0	
log-spl3-nullind.klw	safe	sd	vertex	0.4903913582337755	0.6454674990930896	0.8839894332189411	0	
log-spl3-perc.klw	risky	mu	ips	13.810445719978848	18.250672478289882	23.71712389561628	0	
log-spl3-perc.klw	risky	mu	vertex	13.810445719978848	18.250672478289882	23.71712389561628	0	
log-spl3-perc.klw	risky	sd	ips	0.42212364058451474	0.49768682982980605	0.5935158484602717	0	
log-spl3-perc.klw	risky	sd	vertex	0.42212364058451474	0.49768682982980605	0.5935158484602717	0	
log-spl3-perc.klw	safe	mu	ips	6.396825729807861	9.88464567781957	14.725155757320492	0	
log-spl3-perc.klw	safe	mu	vertex	6.396825729807861	9.88464567781957	14.725155757320492	0	
log-spl3-perc.klw	safe	sd	ips	0.49366805340626996	0.6359070931968278	0.8518453495117665	0	
log-spl3-perc.klw	safe	sd	vertex	0.49366805340626996	0.6359070931968278	0.8518453495117665	0	
log-spl3-percmem.klw	risky	mu	ips	13.904489837262389	18.26381681703931	23.57385657076511	0	
log-spl3-percmem.klw	risky	mu	vertex	13.904489837262389	18.26381681703931	23.57385657076511	0	
log-spl3-percmem.klw	risky	sd	ips	0.4252991335024082	0.5006987697814422	0.5952723463606975	0	
log-spl3-percmem.klw	risky	sd	vertex	0.4252991335024082	0.5006987697814422	0.5952723463606975	0	
log-spl3-percmem.klw	safe	mu	ips	6.362199237889584	9.85730830213571	15.03697945319941	0	
log-spl3-percmem.klw	safe	mu	vertex	6.362199237889584	9.85730830213571	15.03697945319941	0	
log-spl3-percmem.klw	safe	sd	ips	0.49941613137857105	0.6419178462340986	0.8655449019047945	0	
log-spl3-percmem.klw	safe	sd	vertex	0.49941613137857105	0.6419178462340986	0.8655449019047945	0	
log-spl3-percmempsd.pathfinder.klw	risky	mu	ips	13.702166525822264	18.091936593048633	23.46321879470437	0	
log-spl3-percmempsd.pathfinder.klw	risky	mu	vertex	13.702166525822264	18.091936593048633	23.46321879470437	0	
log-spl3-percmempsd.pathfinder.klw	risky	sd	ips	0.42257620594125983	0.5071192881255135	0.6171194052428328	1	
log-spl3-percmempsd.pathfinder.klw	risky	sd	vertex	0.40057664734262394	0.48588560237027356	0.6003658682326307	1	
log-spl3-percmempsd.pathfinder.klw	risky	sd	delta	-0.1071760800037535	0.042120852946719856	0.1893579342491619	1	0.7157083333333333
log-spl3-percmempsd.pathfinder.klw	safe	mu	ips	6.10150179103037	9.350626345901595	13.902662498186974	0	
log-spl3-percmempsd.pathfinder.klw	safe	mu	vertex	6.10150179103037	9.350626345901595	13.902662498186974	0	
log-spl3-percmempsd.pathfinder.klw	safe	sd	ips	0.4792587529393952	0.6175592424810229	0.8242205137689527	1	
log-spl3-percmempsd.pathfinder.klw	safe	sd	vertex	0.5015927945611579	0.660165638702132	0.9037049801194952	1	
log-spl3-percmempsd.pathfinder.klw	safe	sd	delta	-0.24665170542078727	-0.06798123145752638	0.10136149313613668	1	0.21295833333333333
log-spl3-percmemx.pathfinder.klw	risky	mu	ips	13.27539894891112	18.077888167161692	24.1357677599584	0	
log-spl3-percmemx.pathfinder.klw	risky	mu	vertex	13.27539894891112	18.077888167161692	24.1357677599584	0	
log-spl3-percmemx.pathfinder.klw	risky	sd	ips	0.40460339660645706	0.48160943815707347	0.5784596702830413	0	
log-spl3-percmemx.pathfinder.klw	risky	sd	vertex	0.40460339660645706	0.48160943815707347	0.5784596702830413	0	
log-spl3-percmemx.pathfinder.klw	safe	mu	ips	6.502982919699395	9.44708624881401	13.241436773522521	0	
log-spl3-percmemx.pathfinder.klw	safe	mu	vertex	6.502982919699395	9.44708624881401	13.241436773522521	0	
log-spl3-percmemx.pathfinder.klw	safe	sd	ips	0.47956485784617653	0.6247193267859634	0.8609422796122713	0	
log-spl3-percmemx.pathfinder.klw	safe	sd	vertex	0.47956485784617653	0.6247193267859634	0.8609422796122713	0	
log-spl3-percx.pathfinder.klw	risky	mu	ips	13.343277636677628	17.983644409344578	24.001685182943504	0	
log-spl3-percx.pathfinder.klw	risky	mu	vertex	13.343277636677628	17.983644409344578	24.001685182943504	0	
log-spl3-percx.pathfinder.klw	risky	sd	ips	0.41128329591223495	0.48741574132929383	0.5824242742474838	0	
log-spl3-percx.pathfinder.klw	risky	sd	vertex	0.41128329591223495	0.48741574132929383	0.5824242742474838	0	
log-spl3-percx.pathfinder.klw	safe	mu	ips	6.488022022310755	9.433825125374874	13.256989626476546	0	
log-spl3-percx.pathfinder.klw	safe	mu	vertex	6.488022022310755	9.433825125374874	13.256989626476546	0	
log-spl3-percx.pathfinder.klw	safe	sd	ips	0.48008619264651764	0.6221878427952643	0.8574994675093728	0	
log-spl3-percx.pathfinder.klw	safe	sd	vertex	0.48008619264651764	0.6221878427952643	0.8574994675093728	0	
log-spl5-mem.klw	risky	mu	ips	15.218821616584908	19.88563394819958	25.691254581502854	0	
log-spl5-mem.klw	risky	mu	vertex	15.218821616584908	19.88563394819958	25.691254581502854	0	
log-spl5-mem.klw	risky	sd	ips	0.5217101602805942	0.6133794004785321	0.7311171694615699	0	
log-spl5-mem.klw	risky	sd	vertex	0.5217101602805942	0.6133794004785321	0.7311171694615699	0	
log-spl5-mem.klw	safe	mu	ips	6.851860280056315	12.762512877970495	23.083059984430893	0	
log-spl5-mem.klw	safe	mu	vertex	6.851860280056315	12.762512877970495	23.083059984430893	0	
log-spl5-mem.klw	safe	sd	ips	0.6387047707758302	0.8393392647918214	1.1412209614884952	0	
log-spl5-mem.klw	safe	sd	vertex	0.6387047707758302	0.8393392647918214	1.1412209614884952	0	
log-spl5-n1.klw	risky	mu	ips	14.948269933360972	18.945862301914143	23.906015889555874	0	
log-spl5-n1.klw	risky	mu	vertex	14.948269933360972	18.945862301914143	23.906015889555874	0	
log-spl5-n1.klw	risky	sd	ips	0.45344476981786486	0.5514073650583751	0.6770628888555599	0	
log-spl5-n1.klw	risky	sd	vertex	0.45344476981786486	0.5514073650583751	0.6770628888555599	0	
log-spl5-n1.klw	safe	mu	ips	6.552159127541837	10.958204545587941	18.307618711532914	0	
log-spl5-n1.klw	safe	mu	vertex	6.552159127541837	10.958204545587941	18.307618711532914	0	
log-spl5-n1.klw	safe	sd	ips	0.5292923692894462	0.696168840931316	0.9493512109914182	0	
log-spl5-n1.klw	safe	sd	vertex	0.5292923692894462	0.696168840931316	0.9493512109914182	0	
log-spl5-n1n2.klw	risky	mu	ips	13.88586026845893	17.504787625641438	22.00968932820988	0	
log-spl5-n1n2.klw	risky	mu	vertex	13.88586026845893	17.504787625641438	22.00968932820988	0	
log-spl5-n1n2.klw	risky	sd	ips	0.42064233480393487	0.503120972573841	0.6123974008766987	0	
log-spl5-n1n2.klw	risky	sd	vertex	0.42064233480393487	0.503120972573841	0.6123974008766987	0	
log-spl5-n1n2.klw	safe	mu	ips	6.413724005812964	9.454363849581743	13.344270619982577	0	
log-spl5-n1n2.klw	safe	mu	vertex	6.413724005812964	9.454363849581743	13.344270619982577	0	
log-spl5-n1n2.klw	safe	sd	ips	0.4905789927170817	0.6319141351068156	0.8592073590725463	0	
log-spl5-n1n2.klw	safe	sd	vertex	0.4905789927170817	0.6319141351068156	0.8592073590725463	0	
log-spl5-n1n2.mapjitter.klw	risky	mu	ips	13.824953752792199	17.504529705145597	21.875061701910454	0	
log-spl5-n1n2.mapjitter.klw	risky	mu	vertex	13.824953752792199	17.504529705145597	21.875061701910454	0	
log-spl5-n1n2.mapjitter.klw	risky	sd	ips	0.41788217466850225	0.5013245862807689	0.6139438492591537	0	
log-spl5-n1n2.mapjitter.klw	risky	sd	vertex	0.41788217466850225	0.5013245862807689	0.6139438492591537	0	
log-spl5-n1n2.mapjitter.klw	safe	mu	ips	6.444140484667195	9.46223594498026	13.301447988566373	0	
log-spl5-n1n2.mapjitter.klw	safe	mu	vertex	6.444140484667195	9.46223594498026	13.301447988566373	0	
log-spl5-n1n2.mapjitter.klw	safe	sd	ips	0.48861670894449877	0.6311480149896014	0.8554759404826012	0	
log-spl5-n1n2.mapjitter.klw	safe	sd	vertex	0.48861670894449877	0.6311480149896014	0.8554759404826012	0	
