model	var	subject	mean	lo	hi	p_gt0
flexible1_noisefix	n1_evidence_sd_spline5	53	0.22982597769466748	-0.7310036936005845	0.9577478316524334	0.73975
flexible1_noisefix	n1_evidence_sd_spline5	56	0.25765483327639227	-0.9262079106987952	1.0730994672020908	0.75325
flexible1_noisefix	n1_evidence_sd_spline5	59	0.34264825849666514	-0.5793014260461614	1.0726168386384005	0.823
flexible1_noisefix	n1_evidence_sd_spline5	62	0.4593335722477168	-0.44096288608534107	1.3316880771066109	0.8751
flexible1_noisefix	n1_evidence_sd_spline5	63	0.52235975578333	-0.3166715418624452	1.4412348107242077	0.90445
flexible1_noisefix	n1_evidence_sd_spline5	67	0.24368439240798362	-0.8176748954361228	0.9951046241431664	0.74755
flexible1_noisefix	n1_evidence_sd_spline5	69	0.4302632520527517	-0.5124406925059015	1.2684228794675312	0.8626
flexible1_noisefix	n1_evidence_sd_spline5	72	0.4589063726638032	-0.45960816013141564	1.3235034063969724	0.87095
flexible1_noisefix	n1_evidence_sd_spline5	74	0.5586382802258291	-0.14566442890333386	1.3852939448384531	0.94115
flexible1_noisefix	n1_evidence_sd_spline1	-1	0.5957922327545696	0.19934352473969497	1.0295375283704356	0.9984
flexible1_noisefix	n1_evidence_sd_spline2	-1	0.36702165071723214	0.13138110701107567	0.61737375782141	0.99905
flexible1_noisefix	n1_evidence_sd_spline3	-1	0.542306390102823	0.08151535458796566	1.0099589276430685	0.98995
flexible1_noisefix	n1_evidence_sd_spline4	-1	0.2736976931628269	-0.3523306668494027	0.8908447302381922	0.8077
flexible1_noisefix	n1_evidence_sd_spline5	-1	0.4471151519189594	-0.09896984125664117	0.9811309052891728	0.9486
flexible1_noisefix	n2_evidence_sd_spline1	1	0.591680307096465	-0.1875449014022537	1.4701110833112563	0.9366
flexible1_noisefix	n2_evidence_sd_spline1	2	0.46789579585936236	-0.303739480285438	1.2365482777051433	0.89785
flexible1_noisefix	n2_evidence_sd_spline1	3	0.33095694555011324	-0.6479043092891986	1.1241505353455772	0.80245
flexible1_noisefix	n2_evidence_sd_spline1	4	0.25957527529507124	-0.754572490988654	1.0493687140152674	0.7511
flexible1_noisefix	n2_evidence_sd_spline1	5	0.2305902405550818	-0.8481932010514601	1.0367125444748357	0.72545
flexible1_noisefix	n2_evidence_sd_spline1	6	0.5659639675850687	-0.21932402105447907	1.4174159313111636	0.9289
flexible1_noisefix	n2_evidence_sd_spline1	7	0.6176042579397397	-0.062302338264242425	1.4131719143679478	0.9652
flexible1_noisefix	n2_evidence_sd_spline1	9	0.8513322208972637	0.1007626064945765	1.9016810775198079	0.9877
flexible1_noisefix	n2_evidence_sd_spline1	10	0.4514661636606429	-0.3847534396274154	1.2252695816729358	0.87905
flexible1_noisefix	n2_evidence_sd_spline1	11	0.13263239063096663	-1.0109542408479335	0.9398143338570034	0.65515
flexible1_noisefix	n2_evidence_sd_spline1	18	0.5777096072260353	-0.152096692676483	1.3758296371141296	0.94645
flexible1_noisefix	n2_evidence_sd_spline1	19	0.4392053156008824	-0.4641930884630075	1.2688577628770485	0.86725
flexible1_noisefix	n2_evidence_sd_spline1	21	0.6171025638555567	-0.08607296859928838	1.4402644290742554	0.95975
flexible1_noisefix	n2_evidence_sd_spline1	25	0.2882496517756972	-0.6069484549899864	1.0527450882532137	0.7725
flexible1_noisefix	n2_evidence_sd_spline1	26	0.45583570662900363	-0.37968384340534395	1.247696466011227	0.88595
flexible1_noisefix	n2_evidence_sd_spline1	29	0.7482525372393477	0.06176685437911193	1.6495846666142029	0.98495
flexible1_noisefix	n2_evidence_sd_spline1	30	0.7128241339667629	0.04343980946053862	1.5891365777932287	0.98195
flexible1_noisefix	n2_evidence_sd_spline1	31	0.4490198836607935	-0.363220040688689	1.211082794911248	0.88415
flexible1_noisefix	n2_evidence_sd_spline1	34	0.5176535233407902	-0.28512202030642975	1.339572606434281	0.9124
flexible1_noisefix	n2_evidence_sd_spline1	35	0.43015945914077264	-0.56288605168122	1.3142567592552523	0.8477
flexible1_noisefix	n2_evidence_sd_spline1	36	0.38284087139553274	-0.5195851620303882	1.1887656040043049	0.83505
flexible1_noisefix	n2_evidence_sd_spline1	37	0.45683400159165477	-0.39697667494433825	1.2602445921296275	0.8822
flexible1_noisefix	n2_evidence_sd_spline1	45	0.27364216241868805	-0.8360985420988756	1.1245024784358872	0.7545
flexible1_noisefix	n2_evidence_sd_spline1	46	0.6121805702741493	-0.1472899370207793	1.4768197949795627	0.94875
flexible1_noisefix	n2_evidence_sd_spline1	47	0.22582452097240793	-0.7550357652877022	0.9992801611348969	0.72435
flexible1_noisefix	n2_evidence_sd_spline1	50	0.19443651917204444	-1.015500678968837	1.0522900779958961	0.69885
flexible1_noisefix	n2_evidence_sd_spline1	53	0.3457335694209255	-0.5957130597720354	1.1206073219766126	0.8107
flexible1_noisefix	n2_evidence_sd_spline1	56	0.09656886140932966	-1.0394007088561592	0.9136401261990366	0.62165
flexible1_noisefix	n2_evidence_sd_spline1	59	0.5268665892402153	-0.3659436776804507	1.4624618423945817	0.8994
flexible1_noisefix	n2_evidence_sd_spline1	62	0.655872275163855	-0.06730122109649014	1.500437982649891	0.9642
flexible1_noisefix	n2_evidence_sd_spline1	63	0.24909108254404505	-0.7852143869861319	1.04785359633116	0.73945
flexible1_noisefix	n2_evidence_sd_spline1	67	0.632358842378524	-0.09188484274658612	1.4715675946665356	0.9579
flexible1_noisefix	n2_evidence_sd_spline1	69	0.2646014467312724	-0.6908190756516799	1.0180675091183728	0.759
flexible1_noisefix	n2_evidence_sd_spline1	72	0.7182396244794385	-0.05333813979463933	1.7033058617520946	0.9667
flexible1_noisefix	n2_evidence_sd_spline1	74	0.6251928835326968	-0.14415518445445807	1.503286383498148	0.94885
flexible1_noisefix	n2_evidence_sd_spline2	1	0.28931033870594947	-0.15444391312746766	0.7247038168359544	0.9056
flexible1_noisefix	n2_evidence_sd_spline2	2	-0.0036553168580526346	-0.4581775493919964	0.4110591232292141	0.50075
flexible1_noisefix	n2_evidence_sd_spline2	3	0.19957009341913406	-0.24508388865559563	0.6381907413401107	0.81615
flexible1_noisefix	n2_evidence_sd_spline2	4	0.17693410206526522	-0.27413315788794346	0.606864220052969	0.79715
flexible1_noisefix	n2_evidence_sd_spline2	5	0.18692157330133238	-0.26195815157926344	0.6236740229026018	0.79965
flexible1_noisefix	n2_evidence_sd_spline2	6	0.35869192488328927	-0.09070584358805056	0.8352055934937639	0.9417
flexible1_noisefix	n2_evidence_sd_spline2	7	-0.034595827532956445	-0.4721868306519837	0.38087421139551036	0.44505
flexible1_noisefix	n2_evidence_sd_spline2	9	0.7274501619903218	0.22785545287946524	1.3037834306259222	0.9975
flexible1_noisefix	n2_evidence_sd_spline2	10	-0.00039860749158973673	-0.4500016245990477	0.4185711103876728	0.5065
flexible1_noisefix	n2_evidence_sd_spline2	11	0.14465020038711437	-0.3303933393412455	0.589072393836693	0.7427
flexible1_noisefix	n2_evidence_sd_spline2	18	-0.08799841456333721	-0.5751761331217111	0.36430294541018754	0.3575
flexible1_noisefix	n2_evidence_sd_spline2	19	0.2584249788472256	-0.1986351278749338	0.706223494723676	0.87255
flexible1_noisefix	n2_evidence_sd_spline2	21	0.3256540592405276	-0.09530764078833451	0.7590515369006077	0.9363
flexible1_noisefix	n2_evidence_sd_spline2	25	0.0649676302258471	-0.39130237078735547	0.508083243161837	0.6204
flexible1_noisefix	n2_evidence_sd_spline2	26	0.24187290372533884	-0.20380454836570705	0.6855449524060855	0.8644
flexible1_noisefix	n2_evidence_sd_spline2	29	0.5516688822955608	0.15151598588758775	0.9880572828258483	0.99685
flexible1_noisefix	n2_evidence_sd_spline2	30	0.757971965109111	0.35915645961129045	1.1929748583308164	1.0
flexible1_noisefix	n2_evidence_sd_spline2	31	0.32021642494376873	-0.09589729415423916	0.7432887967489139	0.93865
flexible1_noisefix	n2_evidence_sd_spline2	34	0.1303477024397928	-0.2922613387348442	0.5482502723508456	0.7301
flexible1_noisefix	n2_evidence_sd_spline2	35	0.05383992756222528	-0.4754119095273552	0.5455713763139576	0.5928
flexible1_noisefix	n2_evidence_sd_spline2	36	0.32300741577920716	-0.11228346665687697	0.7635758229291321	0.9287
flexible1_noisefix	n2_evidence_sd_spline2	37	0.14575092506436477	-0.3046129714466094	0.5787033290005875	0.75085
flexible1_noisefix	n2_evidence_sd_spline2	45	-0.1557086259161112	-0.7610237497451253	0.3644050856676667	0.302
flexible1_noisefix	n2_evidence_sd_spline2	46	0.39655550613504775	-0.046961292545902485	0.852597683219455	0.9607
flexible1_noisefix	n2_evidence_sd_spline2	47	0.2708179815467773	-0.17446742865564321	0.7181410033074634	0.88855
flexible1_noisefix	n2_evidence_sd_spline2	50	-0.05817841707741303	-0.6006701341145788	0.452600904608642	0.41175
flexible1_noisefix	n2_evidence_sd_spline2	53	0.45109600033164654	0.042385755838927106	0.8713373171823825	0.986
flexible1_noisefix	n2_evidence_sd_spline2	56	0.1442900063457963	-0.3059375624881015	0.5898001609424947	0.7478
flexible1_noisefix	n2_evidence_sd_spline2	59	0.4770742672372319	-5.794172764958645e-05	0.9765410823921482	0.97495
flexible1_noisefix	n2_evidence_sd_spline2	62	0.18208723630761298	-0.26082342982507933	0.6078781425736127	0.7995
flexible1_noisefix	n2_evidence_sd_spline2	63	0.20935715435558372	-0.20783766606528567	0.6181276212721943	0.8421
flexible1_noisefix	n2_evidence_sd_spline2	67	0.7596844055343333	0.348515771397797	1.195121758819263	1.0
flexible1_noisefix	n2_evidence_sd_spline2	69	-0.010914711232695436	-0.4606832791146445	0.4122627099689437	0.49105
flexible1_noisefix	n2_evidence_sd_spline2	72	0.6738975505979699	0.23034486278798297	1.1788672654820482	0.99865
flexible1_noisefix	n2_evidence_sd_spline2	74	-0.08876047952585557	-0.6561915027727588	0.4058689121873135	0.38425
flexible1_noisefix	n2_evidence_sd_spline3	1	0.33325427129003804	-0.3375769714889924	0.9230643134959736	0.8639
flexible1_noisefix	n2_evidence_sd_spline3	2	0.29164010566218856	-0.4531047525375039	0.8866519314964305	0.82575
flexible1_noisefix	n2_evidence_sd_spline3	3	0.40688899013204355	-0.21632498630642394	1.0064533086256244	0.91445
flexible1_noisefix	n2_evidence_sd_spline3	4	0.46871725651760116	-0.12520001220957444	1.106588766012358	0.9444
flexible1_noisefix	n2_evidence_sd_spline3	5	0.44043181267859616	-0.14790052486416003	1.0605122022916904	0.9303
flexible1_noisefix	n2_evidence_sd_spline3	6	0.5554505651648333	-0.04213330964718595	1.3065661385837635	0.96645
flexible1_noisefix	n2_evidence_sd_spline3	7	0.44253587745915685	-0.16894983121544277	1.0752956026200202	0.92945
flexible1_noisefix	n2_evidence_sd_spline3	9	0.26158207768602126	-0.5654754170109909	0.8762121302875681	0.79495
flexible1_noisefix	n2_evidence_sd_spline3	10	0.42968218701949645	-0.19155287915426997	1.04953215925505	0.9244
flexible1_noisefix	n2_evidence_sd_spline3	11	0.37266157120268284	-0.2873508418341906	0.976891100167379	0.8913
flexible1_noisefix	n2_evidence_sd_spline3	18	0.47337789002435576	-0.12575495650677382	1.1421986642120436	0.94295
flexible1_noisefix	n2_evidence_sd_spline3	19	0.41699985046612237	-0.21886168377558007	1.0481455390790677	0.91655
flexible1_noisefix	n2_evidence_sd_spline3	21	0.3185621136222153	-0.3701844426733606	0.9082218232503938	0.8494
flexible1_noisefix	n2_evidence_sd_spline3	25	0.427888213391058	-0.19727681220027393	1.0598838509072936	0.9239
flexible1_noisefix	n2_evidence_sd_spline3	26	0.3452132386966928	-0.32566823218991436	0.9411200734126838	0.8705
flexible1_noisefix	n2_evidence_sd_spline3	29	0.36404590357779626	-0.30456306077821027	0.9707563359046515	0.8812
flexible1_noisefix	n2_evidence_sd_spline3	30	0.4288980697770612	-0.16202817780598283	1.023586161071098	0.93005
flexible1_noisefix	n2_evidence_sd_spline3	31	0.36906676737113336	-0.264725425692279	0.9573238135699104	0.8937
flexible1_noisefix	n2_evidence_sd_spline3	34	0.3518314798813291	-0.31232819682440877	0.9395544008257634	0.87855
flexible1_noisefix	n2_evidence_sd_spline3	35	0.4322867915077568	-0.11321452439496266	0.9975880186814388	0.9414
flexible1_noisefix	n2_evidence_sd_spline3	36	0.4082048600430545	-0.19227100821163953	1.0083712845179753	0.9193
flexible1_noisefix	n2_evidence_sd_spline3	37	0.4613982655634835	-0.12969278396989664	1.1131987707953102	0.93925
flexible1_noisefix	n2_evidence_sd_spline3	45	0.5639021841703274	-0.01682503857362317	1.2928152287996577	0.9714
flexible1_noisefix	n2_evidence_sd_spline3	46	0.37852459316297027	-0.2580285621445745	0.9771720949708002	0.8984
flexible1_noisefix	n2_evidence_sd_spline3	47	0.39368393072271884	-0.2452759542234491	0.998460970871942	0.9029
flexible1_noisefix	n2_evidence_sd_spline3	50	0.5622658387617817	-0.045552729401078115	1.3270110410905505	0.9656
flexible1_noisefix	n2_evidence_sd_spline3	53	0.6187473281958261	0.02517061867037507	1.4020958189645722	0.9799
flexible1_noisefix	n2_evidence_sd_spline3	56	0.676613709433178	0.051850423279334805	1.5552577887507861	0.984
flexible1_noisefix	n2_evidence_sd_spline3	59	0.4036323873159143	-0.21911388644999555	1.017052773468479	0.91115
flexible1_noisefix	n2_evidence_sd_spline3	62	0.44579197823136746	-0.16281957182247367	1.0803459596469558	0.9306
flexible1_noisefix	n2_evidence_sd_spline3	63	0.4477064533966277	-0.15991036662125327	1.0711941185735299	0.933
flexible1_noisefix	n2_evidence_sd_spline3	67	0.5103805100170632	-0.07988157564611927	1.2012570550308472	0.9534
flexible1_noisefix	n2_evidence_sd_spline3	69	0.4674402909040559	-0.14162379806163694	1.11666981757824	0.9402
flexible1_noisefix	n2_evidence_sd_spline3	72	0.39005605876236793	-0.24566691225952228	1.000277226009013	0.90155
flexible1_noisefix	n2_evidence_sd_spline3	74	0.23640859427266173	-0.567584824165797	0.8523948125486578	0.77405
flexible1_noisefix	n2_evidence_sd_spline4	1	0.7149328027229958	-0.06960943278440418	1.4944824275465602	0.96525
flexible1_noisefix	n2_evidence_sd_spline4	2	0.672573447732987	-0.16620546884520224	1.4427895373135453	0.94815
flexible1_noisefix	n2_evidence_sd_spline4	3	0.7321372373776579	-0.05257632298758325	1.531904454644002	0.96635
flexible1_noisefix	n2_evidence_sd_spline4	4	0.7836199710852825	0.03574340946790062	1.577710770313659	0.9794
flexible1_noisefix	n2_evidence_sd_spline4	5	0.8226923755687234	0.06949161136024289	1.6815593588701125	0.98185
flexible1_noisefix	n2_evidence_sd_spline4	6	0.8281826840679402	0.08828334623469812	1.6784613390855068	0.9853
flexible1_noisefix	n2_evidence_sd_spline4	7	0.7221083409688703	-0.07651186024377087	1.52025718126233	0.96305
flexible1_noisefix	n2_evidence_sd_spline4	9	0.5428834330573273	-0.5158793816668851	1.3439542378198963	0.88755
flexible1_noisefix	n2_evidence_sd_spline4	10	0.8237372735952616	0.041663342927992605	1.7339024326123107	0.9794
flexible1_noisefix	n2_evidence_sd_spline4	11	0.7221580794542513	-0.0929059974628188	1.533262880898351	0.96335
flexible1_noisefix	n2_evidence_sd_spline4	18	0.7369299111814485	-0.08860126998533839	1.5841457428448458	0.96245
flexible1_noisefix	n2_evidence_sd_spline4	19	0.6901866555430634	-0.11099112145776699	1.4581257570629529	0.95775
flexible1_noisefix	n2_evidence_sd_spline4	21	0.6448252560525826	-0.22992365173553705	1.4363079315557055	0.94085
flexible1_noisefix	n2_evidence_sd_spline4	25	0.7203879165552115	-0.12905821377198684	1.5595375800476203	0.9563
flexible1_noisefix	n2_evidence_sd_spline4	26	0.6922635890802011	-0.1569269743542826	1.4911470967985552	0.9487
flexible1_noisefix	n2_evidence_sd_spline4	29	0.634284998820165	-0.2602193695021878	1.4189284190542553	0.9339
flexible1_noisefix	n2_evidence_sd_spline4	30	0.606773462251167	-0.30445763186342806	1.3811689212980511	0.92275
flexible1_noisefix	n2_evidence_sd_spline4	31	0.6659279256971091	-0.19226027775736781	1.4586488009006109	0.9438
flexible1_noisefix	n2_evidence_sd_spline4	34	0.6758673150593619	-0.1589442994500114	1.4424650449970506	0.9507
flexible1_noisefix	n2_evidence_sd_spline4	35	0.7488149058000697	0.02658893649572026	1.5163534969545482	0.97855
flexible1_noisefix	n2_evidence_sd_spline4	36	0.6862757404078982	-0.12895300333254664	1.4592623977978225	0.95475
flexible1_noisefix	n2_evidence_sd_spline4	37	0.7195739065364527	-0.09166879871961847	1.5203314671581718	0.96265
flexible1_noisefix	n2_evidence_sd_spline4	45	0.9496654913302387	0.20228578746249343	1.8781783686212592	0.99345
flexible1_noisefix	n2_evidence_sd_spline4	46	0.6563060350959625	-0.16618751539541848	1.4187064146067	0.94775
flexible1_noisefix	n2_evidence_sd_spline4	47	0.6727190233609716	-0.165422267146474	1.462386191537479	0.9508
flexible1_noisefix	n2_evidence_sd_spline4	50	0.7167213535148073	-0.06386911640387004	1.491053541605707	0.9652
flexible1_noisefix	n2_evidence_sd_spline4	53	0.715037444549309	-0.06963188843780505	1.500560648030538	0.96395
flexible1_noisefix	n2_evidence_sd_spline4	56	0.8515738917980938	0.07910206698719878	1.7673123203627439	0.98415
flexible1_noisefix	n2_evidence_sd_spline4	59	0.5683017836557495	-0.393963915621051	1.34733901015483	0.9054
flexible1_noisefix	n2_evidence_sd_spline4	62	0.6735143619726734	-0.17166513521006582	1.4574287175236957	0.94955
flexible1_noisefix	n2_evidence_sd_spline4	63	0.6574576994292589	-0.1961134589265531	1.416052497083488	0.94445
flexible1_noisefix	n2_evidence_sd_spline4	67	0.6215595423651307	-0.2831020584394557	1.3989380699945817	0.9293
flexible1_noisefix	n2_evidence_sd_spline4	69	0.7853783796298051	-0.010969110068426238	1.664456031684346	0.97325
flexible1_noisefix	n2_evidence_sd_spline4	72	0.6142759567581028	-0.31433621420738905	1.390384566859027	0.92375
flexible1_noisefix	n2_evidence_sd_spline4	74	0.7463468950990388	-0.029207353178287307	1.5273695145575996	0.9711
flexible1_noisefix	n2_evidence_sd_spline5	1	0.49122209444371484	-0.44105233112453573	1.3021192994201032	0.8865
flexible1_noisefix	n2_evidence_sd_spline5	2	0.6574798487065419	-0.09406837066056133	1.49682953021689	0.95845
flexible1_noisefix	n2_evidence_sd_spline5	3	0.5677278609335958	-0.3628325350884658	1.4851395557086577	0.91045
flexible1_noisefix	n2_evidence_sd_spline5	4	0.6333912158824961	-0.19012637548335692	1.5501728851799803	0.94265
flexible1_noisefix	n2_evidence_sd_spline5	5	0.6550434550230817	-0.1663807990588688	1.5913985857530275	0.94595
flexible1_noisefix	n2_evidence_sd_spline5	6	0.3115692999484707	-0.635384506192261	1.0291586516288862	0.7873
flexible1_noisefix	n2_evidence_sd_spline5	7	0.5444554520992287	-0.3844353490835248	1.4221927042632339	0.90085
flexible1_noisefix	n2_evidence_sd_spline5	9	0.3616181981255271	-0.66704632354641	1.122268119155646	0.8147
flexible1_noisefix	n2_evidence_sd_spline5	10	0.588038140949861	-0.2864328792463413	1.4843989527714274	0.9211
flexible1_noisefix	n2_evidence_sd_spline5	11	0.5612344469907689	-0.3522143751543242	1.4547176594137554	0.91075
flexible1_noisefix	n2_evidence_sd_spline5	18	0.5387857000782047	-0.392642414642816	1.4120834053343612	0.8986
flexible1_noisefix	n2_evidence_sd_spline5	19	0.5301841795095676	-0.24190666784401454	1.2554757325086656	0.92265
flexible1_noisefix	n2_evidence_sd_spline5	21	0.45082721940019954	-0.41087240100240835	1.1746309470359073	0.87655
flexible1_noisefix	n2_evidence_sd_spline5	25	0.5381744118495053	-0.39995110935432754	1.4140830028553848	0.9008
flexible1_noisefix	n2_evidence_sd_spline5	26	0.5386872892846449	-0.4360347780773746	1.4483009496378474	0.8954
flexible1_noisefix	n2_evidence_sd_spline5	29	0.4373066404714224	-0.49264209070316506	1.1803042889619395	0.86335
flexible1_noisefix	n2_evidence_sd_spline5	30	0.48247044126916944	-0.4562665078385301	1.2850115656261585	0.88085
flexible1_noisefix	n2_evidence_sd_spline5	31	0.5416591386737984	-0.3917099282633236	1.4297827411872919	0.89845
flexible1_noisefix	n2_evidence_sd_spline5	34	0.6456871169879685	-0.13980042222943384	1.5233732393882298	0.9496
flexible1_noisefix	n2_evidence_sd_spline5	35	0.5576320360613827	-0.33510421749366925	1.446000067493246	0.91
flexible1_noisefix	n2_evidence_sd_spline5	36	0.5259512767251181	-0.3923526803380884	1.3832910810716095	0.89805
flexible1_noisefix	n2_evidence_sd_spline5	37	0.5333472910244703	-0.388965111183644	1.3963207742705808	0.89765
flexible1_noisefix	n2_evidence_sd_spline5	45	0.880541682918522	0.20731028789915354	1.6991607130366828	0.9957
flexible1_noisefix	n2_evidence_sd_spline5	46	0.6163878413140381	-0.1932376162279619	1.4822064058924718	0.94
flexible1_noisefix	n2_evidence_sd_spline5	47	0.540999109876133	-0.3653302029756894	1.4068406499414707	0.90035
flexible1_noisefix	n2_evidence_sd_spline5	50	0.5200988095458741	-0.24102548864401047	1.2087956894817853	0.9234
flexible1_noisefix	n2_evidence_sd_spline5	53	0.48287181213096864	-0.344267011300379	1.2259509737280279	0.89245
flexible1_noisefix	n2_evidence_sd_spline5	56	0.5821454114546921	-0.3061580550730499	1.478784503738823	0.92045
flexible1_noisefix	n2_evidence_sd_spline5	59	0.369981260285377	-0.6490930160291027	1.1149791616417637	0.8258
flexible1_noisefix	n2_evidence_sd_spline5	62	0.49099336610001704	-0.47433032050546725	1.3205596802322803	0.88125
flexible1_noisefix	n2_evidence_sd_spline5	63	0.4838759409020488	-0.48064906307288663	1.3065402158829398	0.87755
flexible1_noisefix	n2_evidence_sd_spline5	67	0.31094740052241376	-0.7458927292854559	1.0782235663450197	0.7819
flexible1_noisefix	n2_evidence_sd_spline5	69	0.5580577105478047	-0.35428102158859837	1.4478253899217584	0.9088
flexible1_noisefix	n2_evidence_sd_spline5	72	0.5128003961519265	-0.44285640551581573	1.364098169432071	0.8887
flexible1_noisefix	n2_evidence_sd_spline5	74	0.7876719496320082	0.05070071612839899	1.753399507520976	0.9821
flexible1_noisefix	n2_evidence_sd_spline1	-1	0.45503619999407985	0.035322362895747264	0.9242093748089621	0.98325
flexible1_noisefix	n2_evidence_sd_spline2	-1	0.23886536765979707	0.013478770349903916	0.471285410849991	0.97955
flexible1_noisefix	n2_evidence_sd_spline3	-1	0.42451813118541265	-0.012157702823062428	0.8714376930279248	0.9715
flexible1_noisefix	n2_evidence_sd_spline4	-1	0.7074409639408176	0.10468044044775565	1.3191789532948694	0.98805
flexible1_noisefix	n2_evidence_sd_spline5	-1	0.5359497049526033	-0.008631751190671317	1.078259025083044	0.97325
