subject	session	stimulation_condition	mask	r_En1	abs_err	log_abs_err	post_spread	log_abs_err_low	post_spread_low	log_abs_err_high	post_spread_high
56	2	ips	NPC12r	0.2267630937290677	24.463702984698582	0.809666176294773	15.881676917505382	1.060559958753286	17.461146021812308	0.5030182199565902	13.951214678908036
56	2	ips	NPCr2cm-cluster	-0.07692402551530302	29.828342826361677	0.9371667256266728	19.7082802369731	1.3038821931656857	21.197501567045094	0.4889589319678797	17.88812083355177
56	3	vertex	NPC12r	0.05401651049168756	27.153721201282718	0.8823560047510752	17.661108387317977	1.1434957491553408	18.373913590085376	0.5631852060347504	16.789902028380045
56	3	vertex	NPCr2cm-cluster	0.02391328585201762	26.119526594289017	0.8751019374616203	18.183224931358613	1.1890818346139551	18.32597102725164	0.4913487298309894	18.008757480822695
59	1	baseline	NPC12r	0.1142121709709828	27.699777110331382	0.8544200923151785	18.7920605659198	1.1201011586262115	18.690122117685114	0.5704161938447638	18.90102925196377
59	1	baseline	NPCr2cm-cluster	0.12873440543469936	26.53662171897972	0.8249772508056674	18.663832682300526	1.089563905863672	17.831130910642464	0.542143240226421	19.5539621623488
59	2	vertex	NPC12r	0.2728892629161371	25.705064372719377	0.7854223663020381	17.955692402538606	1.0329643696580573	16.142404758149834	0.5208085006456035	19.894034367230056
59	2	vertex	NPCr2cm-cluster	0.24917521496467998	26.163323302075316	0.808627383682671	18.633569708324575	1.0631916803091883	17.283488337854305	0.5365069286681179	20.076760138827282
59	3	ips	NPC12r	0.13872474946291122	24.86964486592728	0.7971029673215542	12.861039913659956	0.9508353659657495	11.263279649607515	0.6327683342881039	14.568990540750498
59	3	ips	NPCr2cm-cluster	0.25573685666825324	23.045830998253823	0.7416924302209605	13.41001820726992	0.8951357270892898	11.822607169768197	0.5776668370168846	15.10690586804762
62	1	baseline	NPC12r	0.22115210226725482	21.156301881694628	0.713667064782252	14.553658401504359	0.8643083120138528	13.046200474883012	0.5295499848325174	16.396106978486003
62	1	baseline	NPCr2cm-cluster	0.2630062561909297	21.71589920298238	0.7322653262094394	14.673964073393412	0.9111206248101407	14.242668215651744	0.5136644056974711	15.20110345507768
62	2	vertex	NPC12r	0.21884662318739115	23.401212139156613	0.7836269935992245	16.546834920574906	1.0593776276025133	16.040547782868316	0.4465984409285382	17.165630311105183
62	2	vertex	NPCr2cm-cluster	0.21220258243944692	24.77442546391772	0.8148849282601643	16.62657362262293	1.0988852198249686	16.030569549089535	0.4677734607920698	17.35502304583042
62	3	ips	NPC12r	0.030512861101012912	28.81294661552103	0.926857116820432	21.69770636700618	1.291525003801275	20.942570325838904	0.4811519216216236	22.62065041732175
62	3	ips	NPCr2cm-cluster	0.004692290155593197	30.0080271314113	0.948660317316901	21.568707081557736	1.2976861662495143	20.881209437493695	0.5220731686214851	22.40898197985823
63	1	baseline	NPC12r	0.388975478350388	18.747849317595165	0.6479352016537562	13.291608421338807	0.8060169782177216	12.542494459032122	0.4547241414089094	14.207192153046979
63	1	baseline	NPCr2cm-cluster	0.4179603594702846	19.762496067540276	0.6758686365105548	14.342498843465526	0.8361926509313358	13.473352571067094	0.4799170633296005	15.4047887319525
63	2	vertex	NPC12r	0.036432278288383524	25.91843454633472	0.8734410405402543	17.822554774273417	1.1166714216385076	18.63100015427192	0.5761594636423891	16.83445486538636
63	2	vertex	NPCr2cm-cluster	0.0017097450671516694	26.711657529155584	0.8996308111013992	18.326375879823054	1.1364219735854293	19.0963450602888	0.6102193902875849	17.385302437031584
63	3	ips	NPC12r	0.3145981857028672	20.946555110546928	0.714811527456023	17.662418817539145	0.9714193306115972	17.019482485306185	0.40117976804365485	18.448229890268316
63	3	ips	NPCr2cm-cluster	0.3054555625343923	21.823334943218338	0.7469784072378215	18.33106919303047	1.0155099091436752	17.28531282520782	0.41877323824177815	19.60921586481371
67	1	baseline	NPC12r	-0.12567286998373367	33.02202061423135	0.9637921345383224	19.30251813943563	1.353837179722952	18.23061261431904	0.5737470893536928	20.37442366455222
67	1	baseline	NPCr2cm-cluster	-0.10450649732765538	31.825676514984064	0.9434798820321806	20.656280780442007	1.3342035598177058	19.74707746759466	0.5527562042466556	21.565484093289346
67	2	ips	NPC12r	0.11249235325517415	32.03948600834844	0.9474238555544859	24.978070742720917	1.4110194496033839	25.184175271108245	0.4838282615055878	24.771966214333588
67	2	ips	NPCr2cm-cluster	-0.03328612026423899	33.29389212271827	0.9837759071806098	25.486104570515412	1.460900708532307	25.787153820921173	0.5066511058289129	25.18505532010965
67	3	vertex	NPC12r	0.06540404708913522	27.40446582900987	0.8355366787956982	19.742355979238436	1.222586127448897	19.425595469051906	0.4484872301424991	20.059116489424976
67	3	vertex	NPCr2cm-cluster	0.08175684285020778	30.69652829880818	0.9288806819114449	24.325141896426036	1.3912245957192888	24.243954074946814	0.466536768103601	24.406329717905273
69	1	baseline	NPC12r	0.1855913472010137	24.220033205263245	0.8249318909861137	18.17340266876075	1.0247238606265892	16.916301780576084	0.5452231334894485	19.93334391221929
69	1	baseline	NPCr2cm-cluster	0.15488198451286408	25.60094132328145	0.847862675121544	18.63410031849912	1.0824196048846801	18.083967117295344	0.519482973453154	19.404286800184412
69	2	ips	NPC12r	-0.07875422071124522	26.472039740976214	0.902570159251649	20.729250464424357	1.1602626023142617	21.185974398640017	0.541800738963991	20.089836956522426
69	2	ips	NPCr2cm-cluster	0.14335882277946863	26.216303509493386	0.8766619197566593	20.050893807412862	1.0785055678364324	18.313855315132734	0.5940808124449769	22.482747696605045
69	3	vertex	NPC12r	-0.057784923444608095	29.120490514908727	0.9581562186888357	20.629407027336118	1.263332603438536	20.86350014855203	0.530909280039255	20.30167665763385
69	3	vertex	NPCr2cm-cluster	0.1384928640972409	30.30715584532001	0.9881014989326363	22.510242800662937	1.3343046939478715	22.951100624961473	0.5034170259113067	21.893041846644987
72	1	baseline	NPC12r	0.3060371251562375	22.792192098672228	0.7843977223354446	18.77158641082008	1.001679754826844	17.083836207260656	0.552130722086018	20.57573318014223
72	1	baseline	NPCr2cm-cluster	0.4659624057756368	23.747438692198003	0.8063698667498178	20.83353166918821	0.9994683189601868	19.121569308460714	0.599954279904251	22.66356039962105
72	2	ips	NPC12r	0.16785983853131511	25.715026506276853	0.8631013469217425	20.195798597056328	1.0951911927981748	18.18666988841418	0.6150053047779699	22.34348790629449
72	2	ips	NPCr2cm-cluster	0.18850758231747924	26.13958762548589	0.8820693567710823	21.50610724048396	1.1522831412519232	20.34577499429503	0.5932201388777698	22.74646240020317
72	3	vertex	NPC12r	0.024472786959689685	22.03398639909496	0.8139586027977698	15.934167832833333	0.9902176314549646	15.119613558331327	0.6255437790607685	16.804898264197547
72	3	vertex	NPCr2cm-cluster	0.29647360557347957	24.562195776932626	0.8544673460870259	20.626956180216546	1.1281712315105363	19.353384393530224	0.5618873306343074	21.988360503915715
74	1	baseline	NPC12r	0.13995340637556972	29.193590101203103	0.9083805847752159	18.633490788689482	1.1540435614192075	18.071069792371706	0.6081258355436704	19.32089422863342
74	1	baseline	NPCr2cm-cluster	0.06259203156785306	30.850148467414503	0.9457298533230599	18.761999883122048	1.1986414702346277	18.685786295153626	0.6366156548755884	18.855149823972344
74	2	ips	NPC12r	-0.017528632801982757	33.545964682499715	1.0471562418333877	22.54512355721504	1.3811696693453068	22.133578765873867	0.638917608207709	23.04812274663205
74	2	ips	NPCr2cm-cluster	0.10572272532346917	33.813676823454905	1.049298113049657	21.851397439790322	1.3836408762018275	21.207870987102112	0.6406569580858935	22.6379297708537
74	3	vertex	NPC12r	0.1722751190188676	29.78025007980979	0.9227267407223025	20.18060900768323	1.2429621413372485	20.269204379578916	0.5313279177484799	20.072325775366274
74	3	vertex	NPCr2cm-cluster	0.17176047689419746	29.154329791777414	0.9127448448520865	20.244401336267504	1.2371523142480465	20.706559604019933	0.516246826701469	19.679541231236758
