order	ratio	n_safe	cause_mean	cause_lo	cause_hi	p_cause_below1	effect_mean	effect_lo	effect_hi	p_effect_below0	n_draws
Risky second	2.0	21.0	1.0138656208779657	0.998772371607884	1.0292562569935826	0.0375	0.046984783317810065	-0.0008571461128991471	0.09429133882991433	0.0375	80
Risky second	2.0	22.4	1.0134811279241274	1.000591825688255	1.0276146813151372	0.025	0.04391197370808847	0.0037254516372758205	0.09100544400503492	0.0125	80
Risky second	2.0	23.799999999999997	1.013250705225048	1.0017186253750396	1.0264689036212713	0.0125	0.0413687618416053	0.005156297066370006	0.08714628568838462	0.0	80
Risky second	2.0	25.2	1.0129676438539774	1.0013298440196	1.0267157616509108	0.0125	0.03894654512074257	0.0029922658916944904	0.082506567639616	0.025	80
Risky second	2.0	26.599999999999998	1.012607848803595	0.9997394921763418	1.0272855476029052	0.0375	0.036763395771664	-0.005155869199726406	0.07802390753624878	0.05	80
Risky second	2.0	28.0	1.0121950545782918	0.9978409377310141	1.0275954393405242	0.0625	0.03501055268925011	-0.01663054150087057	0.08141132117554645	0.0875	80
Risky second	2.2	7.0	1.0301100030517292	1.0024574867408758	1.0874065670758601	0.0125	0.049793016018099975	0.00880975051395371	0.09122657527858408	0.025	80
Risky second	2.2	8.4	1.0346718026195145	1.008859239256452	1.0794493041684685	0.0	0.07454494544596765	0.02832558496180126	0.11821029708367391	0.0125	80
Risky second	2.2	9.8	1.0340578523946051	1.0133497353255536	1.0643055380284276	0.0	0.08341805081952336	0.04047480533049437	0.12787070690808125	0.0	80
Risky second	2.2	11.2	1.0304846776927037	1.0116328480974703	1.05017289367519	0.0	0.08348674564909239	0.03660059183763427	0.1256936903019719	0.0	80
Risky second	2.2	12.6	1.0259230761703024	1.0090676185070186	1.0449653472358955	0.0	0.07858100424855484	0.03971954877542763	0.1281973610988495	0.0	80
Risky second	2.2	14.0	1.0214571416301177	1.0037985007288333	1.0408697254287675	0.0125	0.07074849344481951	0.01846140081123716	0.11293034378856627	0.0125	80
Risky second	2.2	15.399999999999999	1.017622582982527	1.0001430610109077	1.038341055223066	0.025	0.06179768311349423	0.009409176061201539	0.10757354353229578	0.025	80
Risky second	2.2	16.799999999999997	1.0146282630954495	0.9976179231606439	1.0351123845170105	0.0625	0.053084459541912855	0.002372788367742203	0.10401060068340512	0.025	80
Risky second	2.2	18.2	1.0124928643499913	0.9960783666023949	1.0306569341076242	0.075	0.04542994465939052	-0.0016863711933986821	0.0979540689523547	0.0375	80
Risky second	2.2	19.6	1.0111260181607211	0.9963559280458558	1.0260634284622479	0.0875	0.03927352825582839	-0.0028362090089914353	0.08934589102731479	0.0375	80
Risky second	2.2	21.0	1.0103721219220396	0.9975832086077131	1.0247084848423003	0.0625	0.0347570622692411	-0.001471972497911525	0.08307517853380855	0.0375	80
Risky second	2.2	22.4	1.0100331105795033	0.9984017521184967	1.023498651447848	0.05	0.03174359987345983	-0.00013621637116284458	0.07671798131778232	0.0375	80
Risky second	2.2	23.799999999999997	1.0098807951655235	0.9980798469267532	1.0223238093904095	0.1	0.02985102957489697	-0.005999555008034998	0.07330124346151343	0.0625	80
Risky second	2.2	25.2	1.009713650218551	0.9964164762876904	1.0229341705839818	0.1	0.028632433501501908	-0.011407839544624872	0.06988256023562871	0.1125	80
Risky second	2.2	26.599999999999998	1.0095135566145623	0.9946099992115752	1.0225965341444105	0.075	0.027997339206373047	-0.021343229200796322	0.06866909465126095	0.1125	80
Risky second	2.2	28.0	1.009310816398004	0.9930315510151241	1.022417365790862	0.1	0.027871925467392034	-0.02965868984798421	0.0726573075735276	0.1	80
Risky second	2.4000000000000004	7.0	1.0275653255584387	1.000034460074757	1.085506378171967	0.025	0.03362400228551463	-0.003943878946265843	0.07428537384424648	0.0375	80
Risky second	2.4000000000000004	8.4	1.0320180189311432	1.0069363184084332	1.0755937271798353	0.0125	0.05909835428512315	0.01954763366484769	0.09966240021761094	0.0125	80
Risky second	2.4000000000000004	9.8	1.0311748705635768	1.0106421792561056	1.059921028000621	0.0	0.06992403963248528	0.029223192920085985	0.10999976298539647	0.0	80
Risky second	2.4000000000000004	11.2	1.0275077461537818	1.0086686520238501	1.0455303489813748	0.0	0.07217038652692423	0.031178084757443904	0.113158999535126	0.0	80
Risky second	2.4000000000000004	12.6	1.0228702717509752	1.0064300831597615	1.0401362274987966	0.0	0.06886583098789925	0.030015207496029976	0.10815555879337245	0.0	80
Risky second	2.4000000000000004	14.0	1.0183331040287709	0.9995954302164243	1.0384528328202616	0.0375	0.0616527406090127	0.0185512707110971	0.09846777025970369	0.0125	80
Risky second	2.4000000000000004	15.399999999999999	1.0144443916089803	0.9963479911574289	1.035452881362548	0.0375	0.05247748678077611	0.01079768686094944	0.09421210222713033	0.025	80
Risky second	2.4000000000000004	16.799999999999997	1.0114191210531849	0.9942828393882732	1.032045107029025	0.075	0.04323204058190129	0.004564046026876625	0.0888793437374132	0.025	80
Risky second	2.4000000000000004	18.2	1.009279292713704	0.9933785532194497	1.0244291863186514	0.1625	0.035374091551897954	0.0009751420283441695	0.0835358471881101	0.025	80
Risky second	2.4000000000000004	19.6	1.0079374068944122	0.9934674256570205	1.0220349116367777	0.175	0.029704012456912888	-0.0024265675515749495	0.07730273493894665	0.0875	80
Risky second	2.4000000000000004	21.0	1.0072415720721477	0.9956596009425004	1.021233162398004	0.1875	0.026284599069056114	-0.010214126429558431	0.07303703631898416	0.1	80
Risky second	2.4000000000000004	22.4	1.0069988270710524	0.9952820409469135	1.0203568305865474	0.1625	0.02462984068542087	-0.015287143136603754	0.0667147146912603	0.125	80
Risky second	2.4000000000000004	23.799999999999997	1.0069875376685533	0.993269873388077	1.0205320256918742	0.175	0.02401467131671488	-0.017865331520771667	0.06332188773542934	0.15	80
Risky second	2.4000000000000004	25.2	1.0070138700614488	0.9909010919392036	1.0204937630533224	0.2	0.02378918060210347	-0.020981920523193007	0.06317016294832024	0.15	80
Risky second	2.4000000000000004	26.599999999999998	1.0070679139666132	0.9888926994135409	1.0203103035430747	0.225	0.02380806097405313	-0.030761786254305666	0.0688521505412327	0.1375	80
Risky second	2.4000000000000004	28.0	1.0071881105110507	0.9873159562760947	1.0213704778660309	0.2375	0.02417483777764798	-0.036541382145135776	0.07146731473218029	0.1375	80
Risky second	2.6	7.0	1.025216844683312	0.9980252346029242	1.0829531179757625	0.0375	0.02168779547095215	-0.011589526821794335	0.055610702627581936	0.075	80
Risky second	2.6	8.4	1.0294679104142375	1.0053264473635295	1.0717047698153597	0.0125	0.0455363610176351	0.010635318983090034	0.08473686754680235	0.025	80
Risky second	2.6	9.8	1.0284687365719518	1.0082830057437637	1.0559804450434491	0.0	0.0579016382967692	0.0221175208978251	0.09700483489341642	0.0	80
Risky second	2.6	11.2	1.0247264815212964	1.0061825229533867	1.0428224248588085	0.0	0.062141355069859794	0.02712012978198546	0.09906523432025145	0.0	80
Risky second	2.6	12.6	1.0200114506046867	1.003078234140013	1.0378850165619915	0.025	0.06008116791812682	0.023732017153238506	0.09327298291975462	0.0125	80
Risky second	2.6	14.0	1.0154131495886474	0.9960499448416259	1.036089110863047	0.0375	0.053105798770935665	0.014742401485214439	0.09237251068436915	0.0125	80
Risky second	2.6	15.399999999999999	1.0114889464151398	0.9932524829029812	1.0331752374303054	0.05	0.04371559284942837	0.006907053739120741	0.08754843874842122	0.025	80
Risky second	2.6	16.799999999999997	1.0084582085513856	0.9916706486096195	1.0263181684114164	0.1875	0.03473885656181979	0.001540800307024942	0.08141780213012813	0.025	80
Risky second	2.6	18.2	1.0063461605955317	0.9912673471004139	1.0208441206206504	0.2125	0.028083003334016123	-0.006453935484781279	0.07559550071089319	0.075	80
Risky second	2.6	19.6	1.0050694353179381	0.9911553643329987	1.0195507752201183	0.3	0.024130423476095408	-0.016261711008649964	0.07073818628784907	0.0875	80
Risky second	2.6	21.0	1.0044820685959064	0.9903450076939407	1.0191954385936082	0.3	0.022190019950020047	-0.016794016693275876	0.06638073324003275	0.1125	80
Risky second	2.6	22.4	1.0043989339431865	0.9896926020222404	1.0190284597226318	0.3375	0.02134649786273459	-0.021509266611120837	0.06136256067400196	0.15	80
Risky second	2.6	23.799999999999997	1.004607717861853	0.9896043096275245	1.0189806983500826	0.3125	0.020926919046809905	-0.023996994066844957	0.058401084101964436	0.15	80
Risky second	2.6	25.2	1.0049245466860914	0.9876931068116297	1.0188485435070707	0.3125	0.020614084743796262	-0.027619103978355947	0.060556251451916385	0.1625	80
Risky second	2.6	26.599999999999998	1.0053489183454454	0.9863050287528102	1.0205018581019238	0.2875	0.02064937275693592	-0.03630594225627439	0.06458550276113574	0.1625	80
Risky second	2.6	28.0	1.005926946799604	0.9855193732743838	1.0214814476897878	0.275	0.021474556278556385	-0.03911525317951609	0.0676392664677512	0.2	80
Risky second	2.8	7.0	1.0229924613187211	0.9963483862661129	1.079816502962292	0.0625	0.013511501215648264	-0.015386913511331337	0.04150615221743348	0.175	80
Risky second	2.8	8.4	1.0270222222482077	1.003905230868409	1.067966175337411	0.0125	0.034481415225860595	0.0012524695328989348	0.07089591898756749	0.025	80
Risky second	2.8	9.8	1.0259355368214493	1.0055828679010372	1.0525754538359204	0.0125	0.0478411236441202	0.011560215796816726	0.0843064891400015	0.0	80
Risky second	2.8	11.2	1.0221110900106813	1.003838866252935	1.0405442495673856	0.0	0.053532156044216815	0.022126463834211112	0.0891326511937177	0.0	80
Risky second	2.8	12.6	1.0173248406371067	0.9998217329600813	1.0359212699009506	0.0375	0.05218905472339389	0.016052948155658702	0.08834698494453704	0.0125	80
Risky second	2.8	14.0	1.0126815047348163	0.9930959454632968	1.0333332384057388	0.05	0.045257479727749184	0.008601521255129915	0.08683958463259837	0.025	80
Risky second	2.8	15.399999999999999	1.008745197931315	0.9907792893200377	1.0308863519962612	0.1625	0.036273374757841224	0.0033328504288003373	0.08142234202152027	0.025	80
Risky second	2.8	16.799999999999997	1.0057391461227876	0.9896948229783011	1.0215652991117472	0.2875	0.028800539434106993	-0.006957585577947959	0.0749581661697265	0.0625	80
Risky second	2.8	18.2	1.0036929690613738	0.9871951633770051	1.0200003158926079	0.3375	0.02415650738557005	-0.016901648286549737	0.06938470248119222	0.0875	80
Risky second	2.8	19.6	1.0025297958758181	0.9852682570688539	1.0193636790848568	0.375	0.02163520035985943	-0.02547542323253631	0.0647505896997122	0.125	80
Risky second	2.8	21.0	1.0021125860785702	0.9852261790404939	1.0176489056949758	0.425	0.020145049268120864	-0.02335069162199627	0.05892041695778525	0.1375	80
Risky second	2.8	22.4	1.0022670525929993	0.986120301626427	1.0177569030436093	0.425	0.019095707631754905	-0.02543399631721299	0.05683205242914363	0.2	80
Risky second	2.8	23.799999999999997	1.0027925045172144	0.9855526803651019	1.017451532502069	0.4	0.018350588811150113	-0.02766429904697534	0.05475610130685695	0.1875	80
Risky second	2.8	25.2	1.0035158483121505	0.9855947440619229	1.0205538699356107	0.3375	0.018012211733871953	-0.0322640427433362	0.059238084418786106	0.2125	80
Risky second	2.8	26.599999999999998	1.0044445474059436	0.9850917220751976	1.022503445642579	0.35	0.018580856565984644	-0.03673299427395445	0.06387450376855769	0.2375	80
Risky second	2.8	28.0	1.00562796362955	0.9853866312600648	1.02657019696908	0.3	0.020684246943789335	-0.036640554634932876	0.06715828365122065	0.2375	80
Risky second	3.0	7.0	1.0208542271548136	0.9949235337979977	1.076620642038309	0.1	0.008184002057890508	-0.016938411189729857	0.03246043377609392	0.275	80
Risky second	3.0	8.4	1.0247130583061148	1.0015164760578483	1.0645662187153326	0.0125	0.025948710465772816	-0.005381742052237015	0.059572871000022516	0.0625	80
Risky second	3.0	9.8	1.023547730531583	1.0030549377000355	1.049697911190797	0.0125	0.03962126599437781	0.0058263498706793955	0.0758139426213364	0.0	80
Risky second	3.0	11.2	1.019641739853545	1.00139121223231	1.0386102793992775	0.025	0.04614826145455403	0.014147273273297092	0.08234460529636174	0.0	80
Risky second	3.0	12.6	1.0147965000315535	0.9967913831698236	1.034201097649162	0.05	0.04510476913112456	0.010158129213990005	0.08373174153243042	0.0125	80
Risky second	3.0	14.0	1.0101285637584605	0.9906738087428628	1.0312808365258854	0.1625	0.0384798760663306	0.005363158193255781	0.0798730567429625	0.025	80
Risky second	3.0	15.399999999999999	1.0062074759663924	0.9888596520613128	1.0263388741079866	0.2625	0.030892365177815916	-0.004454458995605896	0.07611491331667972	0.05	80
Risky second	3.0	16.799999999999997	1.0032611029608796	0.9850884131060326	1.0212154910327207	0.3875	0.025563572610811706	-0.014260825487347384	0.07018364813038826	0.0875	80
Risky second	3.0	18.2	1.0013257867798582	0.9801204342109332	1.019974704695455	0.4875	0.022421774686503186	-0.024554226544800394	0.06484375600101484	0.125	80
Risky second	3.0	19.6	1.0003343354832492	0.981715437894956	1.018049087229054	0.5	0.020258562617948877	-0.0247509141551615	0.06009985157625896	0.15	80
Risky second	3.0	21.0	1.0001618925591242	0.9812020484860424	1.0162703592688536	0.4875	0.01848843331418156	-0.027027163072886228	0.056265459161895334	0.15	80
Risky second	3.0	22.4	1.000647444462944	0.9829052025567324	1.0176159281032886	0.4875	0.017149265843057662	-0.027682634918512982	0.052983856892569306	0.2	80
Risky second	3.0	23.799999999999997	1.0016025162662925	0.982927773506869	1.019904373409861	0.4625	0.016467775148232736	-0.029825741782459662	0.05902353518780729	0.2375	80
Risky second	3.0	25.2	1.0028625270109939	0.9847770347048707	1.022683687349485	0.4	0.01673882876805055	-0.03316483532009806	0.05988568556030395	0.25	80
Risky second	3.0	26.599999999999998	1.0044369196175442	0.9854274310624311	1.0259207573976319	0.325	0.01864690636188966	-0.03249014270220125	0.05865537013702976	0.275	80
Risky second	3.0	28.0	1.0063681296817815	0.9885436977396785	1.0276798513278678	0.3	0.02304839308374205	-0.02803671423696505	0.06837512569481065	0.2375	80
Risky second	3.2	7.0	1.0187897150960072	0.9925282714486792	1.073466367912172	0.1	0.004836733742437397	-0.01717687378468377	0.028746171310770115	0.375	80
Risky second	3.2	8.4	1.0225368867106273	0.9980270819537731	1.0620880940331157	0.05	0.01953898721107756	-0.009056997385867419	0.05000651094854418	0.125	80
Risky second	3.2	9.8	1.0212859848430564	0.9990922256427386	1.0473264304517735	0.0375	0.03292556546561788	0.001837991389533758	0.06887413204123112	0.0125	80
Risky second	3.2	11.2	1.017305159781923	0.9989553852771892	1.0369566874600884	0.0375	0.03975429119887735	0.007815514162939135	0.0755763098936466	0.0125	80
Risky second	3.2	12.6	1.0124174634203698	0.9939764082311902	1.0307812465753703	0.075	0.038884995433528045	0.006501873299841377	0.07943530968789805	0.0125	80
Risky second	3.2	14.0	1.0077488094949707	0.9887299205168907	1.029258832060549	0.225	0.03320589523354494	2.809705909769645e-05	0.07220248670777708	0.025	80
Risky second	3.2	15.399999999999999	1.0038741601079135	0.9851429616628283	1.0230894784230897	0.3625	0.02767875919416208	-0.01142647079060816	0.07018555128548923	0.075	80
Risky second	3.2	16.799999999999997	1.0010280353801067	0.9785449719762296	1.0211526187118212	0.4625	0.024086881508357548	-0.019635922535482856	0.06594193875751421	0.1125	80
Risky second	3.2	18.2	0.9992567366865185	0.9761953806821647	1.0194368330585328	0.5625	0.021447099668787988	-0.027598279759495654	0.06043639561443429	0.125	80
Risky second	3.2	19.6	0.998506279031407	0.977736379199168	1.0157721733306109	0.575	0.019083448241034827	-0.02739239455087833	0.056352039167385015	0.175	80
Risky second	3.2	21.0	0.9986667104539784	0.9794572234827903	1.017258377231422	0.5375	0.01713947705328999	-0.028449381629257562	0.05324310560469254	0.2125	80
Risky second	3.2	22.4	0.999590939022346	0.9807932915749991	1.02013244563598	0.5125	0.015975932350152596	-0.028934511152135772	0.05651017439952785	0.225	80
Risky second	3.2	23.799999999999997	1.0010999782569472	0.9820381633419321	1.0209853719183515	0.4625	0.015940079514407558	-0.028992753970348666	0.05599605778917284	0.275	80
Risky second	3.2	25.2	1.0030305742551187	0.9853796110360041	1.023348076242464	0.4	0.01751315565414959	-0.02787674893235791	0.05606407283966429	0.2625	80
Risky second	3.2	26.599999999999998	1.0053820590055598	0.9881339902662316	1.0256448266718077	0.3125	0.021718438697004634	-0.022972850096726696	0.06279554094881626	0.2	80
Risky second	3.2	28.0	1.0081738105490168	0.9896055781625724	1.028780027225149	0.2875	0.029624624065495132	-0.022219240888069255	0.07660248789090102	0.1875	80
Risky second	3.4000000000000004	7.0	1.0168076914033741	0.9899233293818913	1.0704666613916591	0.1125	0.002783236958689457	-0.01615238283256523	0.02405767427589612	0.4125	80
Risky second	3.4000000000000004	8.4	1.0204740837528965	0.9949984163948093	1.0590150278929895	0.0625	0.01474476080638879	-0.013045172805140903	0.042870524851758914	0.15	80
Risky second	3.4000000000000004	9.8	1.019136761391652	0.9957197159573831	1.04543194317295	0.0375	0.027419136571455366	-0.002122518069803908	0.06306070228149119	0.0875	80
Risky second	3.4000000000000004	11.2	1.0150924104983001	0.996523108127218	1.0355361538590644	0.075	0.03419463257608838	0.0032922790024735417	0.06987261033339387	0.0125	80
Risky second	3.4000000000000004	12.6	1.0101820780943522	0.9913659199091743	1.0298434997799517	0.1875	0.03369385596228387	0.0020807562026021603	0.07493889560766692	0.0125	80
Risky second	3.4000000000000004	14.0	1.005539749655361	0.9872159550226925	1.0272562583896243	0.3	0.029597234351638895	-0.006746819973117936	0.06705316395920138	0.0375	80
Risky second	3.4000000000000004	15.399999999999999	1.0017470914560125	0.9791070194236255	1.0229539108769963	0.4375	0.026043755877702367	-0.016840004417765952	0.06608454558605768	0.1	80
Risky second	3.4000000000000004	16.799999999999997	0.9990483315354293	0.974740084477352	1.020904238200848	0.5625	0.02331046321787005	-0.025193994781430716	0.05970648394491956	0.125	80
Risky second	3.4000000000000004	18.2	0.997503477089183	0.9741118843660747	1.0172865104022935	0.6	0.02062500499790293	-0.026780026619687355	0.0552264544049763	0.15	80
Risky second	3.4000000000000004	19.6	0.9970749075749887	0.9753905273062238	1.0169922008429855	0.6125	0.018184689490876045	-0.02822938247140253	0.0540758058535236	0.2125	80
Risky second	3.4000000000000004	21.0	0.9976686271178746	0.9776383909267629	1.0199831354928446	0.5875	0.0165069789872794	-0.02917096315521822	0.05311030154369719	0.2375	80
Risky second	3.4000000000000004	22.4	0.9991487888603867	0.9798981781219723	1.0216017837889155	0.5625	0.01601628410757715	-0.029319473771820013	0.05240047480260418	0.25	80
Risky second	3.4000000000000004	23.799999999999997	1.0013380975426425	0.9831005647028428	1.0242176355730217	0.4875	0.017192103286368426	-0.026785656798411293	0.05623074858426558	0.2375	80
Risky second	3.4000000000000004	25.2	1.0040611383263323	0.9868252108637416	1.0267445491843186	0.3625	0.020905874235585303	-0.025869968352474355	0.06160911289152769	0.2125	80
Risky second	3.4000000000000004	26.599999999999998	1.0072892239340567	0.9888125847440146	1.029062944762844	0.3	0.028659032795599587	-0.01825164096813754	0.07234712953960597	0.175	80
Risky second	3.4000000000000004	28.0	1.0110005671784534	0.9892409683996262	1.033388415478486	0.2125	0.04096276076560105	-0.011093520595771634	0.0988670699500481	0.1	80
Risky second	3.6	7.0	1.014926089507726	0.9871893186430214	1.0677252864781908	0.15	0.0015261204566901858	-0.01683706873024107	0.022180482926589782	0.425	80
Risky second	3.6	8.4	1.0185101279909912	0.992062152211913	1.0568504312211806	0.0875	0.011119381168104724	-0.017942737495582454	0.037901225915404665	0.225	80
Risky second	3.6	9.8	1.0170905443239193	0.9928961860424912	1.0439812038902652	0.05	0.022824867285348518	-0.0062923544408926444	0.05688288390530391	0.1125	80
Risky second	3.6	11.2	1.0129974713426695	0.9950475961823909	1.034370060536654	0.1375	0.02941044502359802	-0.0006813535739543879	0.0642932461684353	0.0375	80
Risky second	3.6	12.6	1.0080870695874142	0.9889499591417973	1.0294274983430072	0.3125	0.029661552602717755	-0.002074244779721493	0.06868204478793753	0.05	80
Risky second	3.6	14.0	1.0035013990277322	0.9820334583075867	1.025355266832062	0.375	0.02740902333070232	-0.012428810238476872	0.06493548723202068	0.1	80
Risky second	3.6	15.399999999999999	0.9998312986436109	0.9755486938730435	1.0222927517223264	0.5375	0.02521067925416756	-0.020659826865579253	0.06157622864437257	0.1	80
Risky second	3.6	16.799999999999997	0.9973344889200859	0.9728164959003129	1.0188669506911774	0.6125	0.022704843538975082	-0.02535033304762237	0.05578596681948038	0.1375	80
Risky second	3.6	18.2	0.9960883447357975	0.9723968352539443	1.0171622539131782	0.625	0.019998016099573346	-0.02744155145674331	0.05335409556736177	0.175	80
Risky second	3.6	19.6	0.9960734022757567	0.9735327837279655	1.019377299534667	0.6375	0.01785794497197127	-0.02759724640575886	0.05323804743209493	0.225	80
Risky second	3.6	21.0	0.997209582329943	0.9769630870139988	1.0217846419971472	0.6	0.016867535514525887	-0.028905680073435934	0.052884734049096285	0.25	80
Risky second	3.6	22.4	0.9993646140201763	0.9803181907829555	1.0246623711624596	0.575	0.01750336119404184	-0.027700372686060907	0.05627815010292663	0.2375	80
Risky second	3.6	23.799999999999997	1.0023487130535575	0.9852196535429236	1.0274546409422214	0.4375	0.02056792950180525	-0.02308157671676699	0.06308541356277618	0.25	80
Risky second	3.6	25.2	1.0059549891236912	0.9876402104231341	1.0299946125005106	0.3375	0.0275891597097615	-0.015377841353430345	0.06773073901245878	0.15	80
Risky second	3.6	26.599999999999998	1.0101074916731396	0.9876351639568391	1.0334399469315865	0.2625	0.04002112674118001	-0.01316713189362601	0.0960761410995734	0.1	80
Risky second	3.6	28.0	1.0147323378798407	0.9829117994915306	1.0499436797608124	0.1875	0.05710894316001135	-0.01962061617619344	0.13029554176167904	0.0875	80
Risky second	3.8000000000000003	7.0	1.0131377186102806	0.9842697578621815	1.0652653258195668	0.2	0.0007089095549300872	-0.016906474267883904	0.018916606037556277	0.475	80
Risky second	3.8000000000000003	8.4	1.0166343261491235	0.9894031441840089	1.0550541874910757	0.1375	0.008312215410358285	-0.02203561914835276	0.035224358729020994	0.25	80
Risky second	3.8000000000000003	9.8	1.0151406157234806	0.9905804150161012	1.0414791103962509	0.15	0.018944318092968787	-0.010131779125808413	0.051631193237812206	0.1375	80
Risky second	3.8000000000000003	11.2	1.0110163689440443	0.9939778184622516	1.0334382775065818	0.2875	0.025401229582141506	-0.005756801325455807	0.05990594621162734	0.0875	80
Risky second	3.8000000000000003	12.6	1.0061310364920626	0.9867200650691695	1.0288959801111577	0.3625	0.026764079779045945	-0.004416611613314114	0.06320722801830388	0.0875	80
Risky second	3.8000000000000003	14.0	1.0016360304726366	0.9787865292498471	1.0242239175093995	0.4	0.026158672790580772	-0.01698255248025974	0.06244071118183448	0.1	80
Risky second	3.8000000000000003	15.399999999999999	0.9981347997313588	0.9736044168183441	1.0203639100719268	0.5875	0.024658752225336956	-0.021088398674826928	0.05997339675851988	0.1125	80
Risky second	3.8000000000000003	16.799999999999997	0.9959026170885246	0.9708832770244844	1.0177191208951166	0.6375	0.02220988820057509	-0.026229146857529254	0.055352960080705935	0.15	80
Risky second	3.8000000000000003	18.2	0.9950369793771934	0.9701497163575995	1.0194284357579895	0.6625	0.019765414102947194	-0.02691686750613377	0.0524280105405103	0.175	80
Risky second	3.8000000000000003	19.6	0.9955357446730904	0.9726585473050616	1.021503380976986	0.6625	0.018286313095597077	-0.02674801780435313	0.05356219086145265	0.2125	80
Risky second	3.8000000000000003	21.0	0.9973260450917565	0.9768632784497213	1.024657702036994	0.6375	0.01834844557620415	-0.027056788683343522	0.05599885235511924	0.2	80
Risky second	3.8000000000000003	22.4	1.0002651821572979	0.9817283825041099	1.0277419577028113	0.5125	0.02062094960986885	-0.023982436186919597	0.06299261414907803	0.1875	80
Risky second	3.8000000000000003	23.799999999999997	1.004130652536397	0.9855487683781039	1.0305600482596715	0.375	0.0265282965206597	-0.01635303657508044	0.06610107398821038	0.1625	80
Risky second	3.8000000000000003	25.2	1.0086633258257076	0.9859514718922183	1.033001503202502	0.2875	0.038130434308339414	-0.017989052393057203	0.08929117922687613	0.0875	80
Risky second	3.8000000000000003	26.599999999999998	1.013728472763334	0.9810600907791298	1.0499601282470616	0.2125	0.05569219677033579	-0.013684826243701955	0.12269693250935057	0.075	80
Risky second	3.8000000000000003	28.0	1.0192045705287103	0.974098116367293	1.0756355515095786	0.2125	0.07927798637440661	-0.034178598763296326	0.2136234860127787	0.1	80
Risky second	4.0	7.0	1.011430413703414	0.9816040320144092	1.063084200578745	0.2125	0.00011474675161820408	-0.01758426659276345	0.016880498423083593	0.525	80
Risky second	4.0	8.4	1.0148387940957797	0.987003866173055	1.053605980636324	0.175	0.006069309410414292	-0.024590040960654428	0.03175735102859814	0.3125	80
Risky second	4.0	9.8	1.0132822291209191	0.9887364413406918	1.040034011281361	0.1875	0.01565115680004902	-0.013642335706265402	0.047703007609778664	0.175	80
Risky second	4.0	11.2	1.0091466543929353	0.9922995144609287	1.0326526943636025	0.325	0.022170290467739957	-0.008932643019386306	0.056614342628333966	0.1375	80
Risky second	4.0	12.6	1.0043141858111035	0.9845985316647733	1.0282641375369543	0.4	0.024806591276819105	-0.007794191401511999	0.060523095534566036	0.125	80
Risky second	4.0	14.0	0.9999480326029497	0.9766896870153302	1.0227411241787876	0.4625	0.02539174112969575	-0.018263024551473526	0.06207294535932965	0.1125	80
Risky second	4.0	15.399999999999999	0.9966683429472127	0.9712406455747189	1.018891139411436	0.6	0.024197914314588	-0.024621146576480332	0.06162605214896622	0.125	80
Risky second	4.0	16.799999999999997	0.9947716466082642	0.9686992117732005	1.019524354469846	0.65	0.021935708221906925	-0.02603047621966568	0.05624460555988359	0.15	80
Risky second	4.0	18.2	0.9943763493858844	0.9687562650172038	1.020750141421862	0.675	0.02006193712146931	-0.025337458786646117	0.054876596742366585	0.1875	80
Risky second	4.0	19.6	0.9954927242230502	0.9728291872689677	1.024174303350928	0.6625	0.019548082382233795	-0.024965099204494304	0.055447804687659356	0.2125	80
Risky second	4.0	21.0	0.99804233481462	0.9774881710673307	1.0275765323606403	0.6375	0.02103751362229141	-0.02356094611874804	0.061379247343147945	0.1875	80
Risky second	4.0	22.4	1.001851643374227	0.9835423798032802	1.0307202128416424	0.5125	0.025631895632766948	-0.018165220288847057	0.06725134372331226	0.15	80
Risky second	4.0	23.799999999999997	1.006642871786092	0.9841751549450825	1.031873926029911	0.35	0.035587062054432725	-0.011261335669758047	0.07946034487481698	0.1	80
Risky second	4.0	25.2	1.0120910126907527	0.9801374541323205	1.0460497968377076	0.225	0.052408795052912585	-0.010725230467152602	0.11455169349642427	0.075	80
Risky second	4.0	26.599999999999998	1.0180065814781447	0.9731668310994614	1.0729840203743168	0.2125	0.0766717805335794	-0.027231366588729693	0.19906923238391883	0.0625	80
Risky second	4.0	28.0	1.0242381034522903	0.9652449121044425	1.0975169532694848	0.225	0.10418169553507114	-0.030766933249740447	0.2709704839069304	0.1125	80
