label	order	role	position	stimulation_condition	payoff	objective_ev	lo	perceived_ev	hi
log-power-n1n2	Risky second	risky	2	vertex	33.44607888294205	18.395343385618126	15.993968088952075	16.58819972743903	17.121002401220956
log-power-n1n2	Risky second	risky	2	vertex	35.910386636203285	19.750712649911808	16.868033324338047	17.523343006386384	18.128554971447983
log-power-n1n2	Risky second	risky	2	vertex	38.55626463343953	21.205945548391746	17.767502912834132	18.495753707226328	19.176065196838014
log-power-n1n2	Risky second	risky	2	vertex	41.397090973816184	22.7684000355989	18.705676912028093	19.508390467393816	20.26387625772118
log-power-n1n2	Risky second	risky	2	vertex	44.44722945510957	24.445976200310266	19.667004986059837	20.55340012364072	21.397782341664676
log-power-n1n2	Risky second	risky	2	vertex	47.722102200000165	26.247156210000092	20.657656534076416	21.636823878832658	22.5827620128148
log-power-n1n2	Risky second	risky	2	vertex	51.23826763347237	28.181047198409804	21.663931632096507	22.75522188004812	23.815165178322086
log-power-n1n2	Risky second	risky	2	vertex	55.01350420559078	30.25742731307493	22.690262616330823	23.909054267294337	25.097836735414518
log-power-n1n2	Risky second	risky	2	vertex	59.0669002829722	32.48679515563471	23.745568660378364	25.094333989489186	26.431073435988075
log-power-n1n2	Risky second	risky	2	vertex	63.4189506634631	34.88042286490471	24.817593793024578	26.32315052140563	27.823045040025153
log-power-n1n2	Risky second	risky	2	vertex	68.0916602020204	37.450413111111224	25.884972087475813	27.583411860685658	29.269386111804202
log-power-n1n2	Risky second	risky	2	vertex	73.10865507174931	40.209760289462125	27.006970726376128	28.882923081784114	30.810271207656683
log-power-n1n2	Risky second	risky	2	vertex	78.49530222265639	43.17241622246102	28.089790248888974	30.218231566128637	32.401965928578015
log-power-n1n2	Risky second	risky	2	vertex	84.27883764212618	46.3533607031694	29.21428838591444	31.595347771150486	34.081836572600785
log-power-n1n2	Risky second	risky	2	vertex	90.48850406563211	49.768677236097666	30.348307930264493	33.00373876333854	35.80098359261295
log-power-n1n2	Risky second	risky	2	vertex	97.15569883397539	53.43563435868647	31.519591536434397	34.44259090199524	37.611692090447455
log-power-n1n2	Risky second	risky	2	vertex	104.31413264464811	57.37277295455647	32.678570409377144	35.928125311670655	39.46962680606976
log-power-n1n2	Risky second	risky	2	vertex	111.99999999999996	61.59999999999998	33.82050530864686	37.45829687089899	41.41081296112879
log-power-n1n2	Risky second	safe	1	ips	6.999999999999999	6.999999999999999	7.535958899914418	7.877010140930335	8.214991147643923
log-power-n1n2	Risky second	safe	1	ips	7.253297248054695	7.253297248054695	7.745340743967339	8.094029794699154	8.433965009260977
log-power-n1n2	Risky second	safe	1	ips	7.515760138376834	7.515760138376834	7.968334981805913	8.317667021533119	8.661926032138766
log-power-n1n2	Risky second	safe	1	ips	7.78772033267541	7.78772033267541	8.189356601655684	8.550271217923303	8.89812088617703
log-power-n1n2	Risky second	safe	1	ips	8.069521493944878	8.069521493944878	8.42119157236895	8.78879232042867	9.138884000159376
log-power-n1n2	Risky second	safe	1	ips	8.361519720735515	8.361519720735515	8.660736380952674	9.033328443277739	9.389301228194652
log-power-n1n2	Risky second	safe	1	ips	8.664083997137997	8.664083997137997	8.904644519405835	9.284814822617665	9.644057877812662
log-power-n1n2	Risky second	safe	1	ips	8.977596659050825	8.977596659050825	9.154517750830399	9.546429783117526	9.918985485789145
log-power-n1n2	Risky second	safe	1	ips	9.302453877319767	9.302453877319767	9.412621345920277	9.814626930727037	10.197164175290053
log-power-n1n2	Risky second	safe	1	ips	9.639066158359887	9.639066158359887	9.680128810884652	10.091594402702004	10.480895983040591
log-power-n1n2	Risky second	safe	1	ips	9.987858862892702	9.987858862892702	9.950019854343088	10.375349255265213	10.771046096146582
log-power-n1n2	Risky second	safe	1	ips	10.34927274345405	10.34927274345405	10.224277102171438	10.66802392969659	11.076096234132185
log-power-n1n2	Risky second	safe	1	ips	10.723764501351818	10.723764501351818	10.511996266066316	10.968389169351166	11.387340663386865
log-power-n1n2	Risky second	safe	1	ips	11.111807363777396	11.111807363777396	10.812570818291853	11.27966559154481	11.712262131946785
log-power-n1n2	Risky second	safe	1	ips	11.513891681800072	11.513891681800072	11.122595732240379	11.599933727753623	12.04372907581318
log-power-n1n2	Risky second	safe	1	ips	11.930525550000045	11.930525550000045	11.4325571583859	11.93002386621703	12.393887048978831
log-power-n1n2	Risky second	safe	1	ips	12.36223544852308	12.36223544852308	11.750144998751416	12.269855463239645	12.749569392521908
log-power-n1n2	Risky second	safe	1	ips	12.809566908368096	12.809566908368096	12.082035057963811	12.620286996213814	13.107784785926238
log-power-n1n2	Risky second	safe	1	ips	13.273085200748401	13.273085200748401	12.42642356437028	12.979715576386303	13.48016095056495
log-power-n1n2	Risky second	safe	1	ips	13.753376051397698	13.753376051397698	12.779462094773262	13.350021619654797	13.872449530804928
log-power-n1n2	Risky second	safe	1	ips	14.25104638072347	14.25104638072347	13.13398869706765	13.734578436822666	14.277406184889761
log-power-n1n2	Risky second	safe	1	ips	14.766725070743053	14.766725070743053	13.50459233014159	14.13154282645285	14.693868534284908
log-power-n1n2	Risky second	safe	1	ips	15.301063759771553	15.301063759771553	13.884866210520068	14.540093410131497	15.118897610729725
log-power-n1n2	Risky second	safe	1	ips	15.854737665865779	15.854737665865779	14.279169636960184	14.955662771888816	15.55567870118359
log-power-n1n2	Risky second	safe	1	ips	16.428446440064768	16.428446440064768	14.684243492776694	15.388075714999271	16.014226219326606
log-power-n1n2	Risky second	safe	1	ips	17.02291505050511	17.02291505050511	15.109565004141631	15.832791529651695	16.481591694556982
log-power-n1n2	Risky second	safe	1	ips	17.638894698528226	17.638894698528226	15.54217765058844	16.290875722108716	16.969686835132805
log-power-n1n2	Risky second	safe	1	ips	18.27716376793733	18.27716376793733	15.977135357959408	16.76448362961665	17.472022754114807
log-power-n1n2	Risky second	safe	1	ips	18.93852880860355	18.93852880860355	16.43923707070815	17.2516259437317	17.994375788330736
log-power-n1n2	Risky second	safe	1	ips	19.6238255556641	19.6238255556641	16.903344678780826	17.7542135149219	18.53330462527272
log-power-n1n2	Risky second	safe	1	ips	20.33391998560055	20.33391998560055	17.382609703405887	18.270462803383815	19.08532153197417
log-power-n1n2	Risky second	safe	1	ips	21.069709410531548	21.069709410531548	17.879758126161697	18.801504691017406	19.655623042401768
log-power-n1n2	Risky second	safe	1	ips	21.832123612102944	21.832123612102944	18.38394019656124	19.346578691717394	20.24538119520459
log-power-n1n2	Risky second	safe	1	ips	22.622126016408032	22.622126016408032	18.907950991316838	19.911827038602596	20.851486424244122
log-power-n1n2	Risky second	safe	1	ips	23.440714911422706	23.440714911422706	19.44559196373549	20.49382504973582	21.485088893129515
log-power-n1n2	Risky second	safe	1	ips	24.288924708493855	24.288924708493855	19.992498012749547	21.09305416574435	22.12569379229102
log-power-n1n2	Risky second	safe	1	ips	25.16782724947517	25.16782724947517	20.53996481994514	21.706220156379	22.795315379020852
log-power-n1n2	Risky second	safe	1	ips	26.078533161162035	26.078533161162035	21.136874753564538	22.34511827490924	23.48460973968984
log-power-n1n2	Risky second	safe	1	ips	27.0221932587371	27.0221932587371	21.72580425068163	22.995587869314242	24.19957226925222
log-power-n1n2	Risky second	safe	1	ips	27.999999999999996	27.999999999999996	22.344488412800068	23.665943750300784	24.934268134174573
log-power-n1n2	Risky second	safe	1	vertex	6.999999999999999	6.999999999999999	7.551979564412686	7.927928872953907	8.31339065493446
log-power-n1n2	Risky second	safe	1	vertex	7.253297248054695	7.253297248054695	7.774447229066036	8.147490353939114	8.536886681277768
log-power-n1n2	Risky second	safe	1	vertex	7.515760138376834	7.515760138376834	7.999765837763352	8.373835905405763	8.76291767996231
log-power-n1n2	Risky second	safe	1	vertex	7.78772033267541	7.78772033267541	8.234601329916263	8.608121304350549	8.998901298163457
log-power-n1n2	Risky second	safe	1	vertex	8.069521493944878	8.069521493944878	8.474413851058051	8.850530679164482	9.235709902148043
log-power-n1n2	Risky second	safe	1	vertex	8.361519720735515	8.361519720735515	8.7209535520617	9.100648449027453	9.480047782432589
log-power-n1n2	Risky second	safe	1	vertex	8.664083997137997	8.664083997137997	8.974588256286918	9.356243726950488	9.73967009663473
log-power-n1n2	Risky second	safe	1	vertex	8.977596659050825	8.977596659050825	9.235544470499626	9.620947941519859	10.00868806922601
log-power-n1n2	Risky second	safe	1	vertex	9.302453877319767	9.302453877319767	9.503513538316357	9.892587714235965	10.281351890170452
log-power-n1n2	Risky second	safe	1	vertex	9.639066158359887	9.639066158359887	9.77669349456853	10.174852734693047	10.56401880420025
log-power-n1n2	Risky second	safe	1	vertex	9.987858862892702	9.987858862892702	10.057488901827298	10.462519955013516	10.855485652242677
log-power-n1n2	Risky second	safe	1	vertex	10.34927274345405	10.34927274345405	10.345374917076418	10.76075487530445	11.161047081036532
log-power-n1n2	Risky second	safe	1	vertex	10.723764501351818	10.723764501351818	10.639560789099953	11.067971800360315	11.46821516742242
log-power-n1n2	Risky second	safe	1	vertex	11.111807363777396	11.111807363777396	10.944888085746898	11.383663344728411	11.791768273911886
log-power-n1n2	Risky second	safe	1	vertex	11.513891681800072	11.513891681800072	11.262702631897735	11.707105616085741	12.130521334414578
log-power-n1n2	Risky second	safe	1	vertex	11.930525550000045	11.930525550000045	11.582300229729903	12.040525860422179	12.474557766281604
log-power-n1n2	Risky second	safe	1	vertex	12.36223544852308	12.36223544852308	11.918523342413735	12.386613539069394	12.832309054378507
log-power-n1n2	Risky second	safe	1	vertex	12.809566908368096	12.809566908368096	12.254533607513794	12.7414366934498	13.201582212773399
log-power-n1n2	Risky second	safe	1	vertex	13.273085200748401	13.273085200748401	12.600053085291865	13.105170841829636	13.584903143707676
log-power-n1n2	Risky second	safe	1	vertex	13.753376051397698	13.753376051397698	12.961094230325216	13.478768227680508	13.978137651593888
log-power-n1n2	Risky second	safe	1	vertex	14.25104638072347	14.25104638072347	13.325759544480547	13.864463045594167	14.381018330006675
log-power-n1n2	Risky second	safe	1	vertex	14.766725070743053	14.766725070743053	13.705172076487464	14.261396263404775	14.797415522539232
log-power-n1n2	Risky second	safe	1	vertex	15.301063759771553	15.301063759771553	14.09357046223445	14.670648919496886	15.228499986216825
log-power-n1n2	Risky second	safe	1	vertex	15.854737665865779	15.854737665865779	14.484852004810305	15.090807946999355	15.675825789180982
log-power-n1n2	Risky second	safe	1	vertex	16.428446440064768	16.428446440064768	14.897152196891462	15.521745425390684	16.14153177111709
log-power-n1n2	Risky second	safe	1	vertex	17.02291505050511	17.02291505050511	15.321763525191933	15.96591330750337	16.61364905462386
log-power-n1n2	Risky second	safe	1	vertex	17.638894698528226	17.638894698528226	15.760718498138594	16.425734626698073	17.109661230382336
log-power-n1n2	Risky second	safe	1	vertex	18.27716376793733	18.27716376793733	16.20596516384056	16.89771701558631	17.612695409322452
log-power-n1n2	Risky second	safe	1	vertex	18.93852880860355	18.93852880860355	16.648810967069572	17.380597168851175	18.134891832936418
log-power-n1n2	Risky second	safe	1	vertex	19.6238255556641	19.6238255556641	17.10937249087012	17.883607228073977	18.67438919970535
log-power-n1n2	Risky second	safe	1	vertex	20.33391998560055	20.33391998560055	17.585615604934247	18.395750635075608	19.235509175860326
log-power-n1n2	Risky second	safe	1	vertex	21.069709410531548	21.069709410531548	18.07680833699445	18.924513189057905	19.805530605181414
log-power-n1n2	Risky second	safe	1	vertex	21.832123612102944	21.832123612102944	18.569770905974057	19.469997460040645	20.38459812965725
log-power-n1n2	Risky second	safe	1	vertex	22.622126016408032	22.622126016408032	19.074842788100387	20.029780533761027	20.98703703185055
log-power-n1n2	Risky second	safe	1	vertex	23.440714911422706	23.440714911422706	19.60274347770311	20.605627448005414	21.614867782845284
log-power-n1n2	Risky second	safe	1	vertex	24.288924708493855	24.288924708493855	20.14431125129587	21.194682144479472	22.25516990312135
log-power-n1n2	Risky second	safe	1	vertex	25.16782724947517	25.16782724947517	20.711460986518276	21.804195868223534	22.921330358798826
log-power-n1n2	Risky second	safe	1	vertex	26.078533161162035	26.078533161162035	21.27524322557731	22.4277986072496	23.601238580960803
log-power-n1n2	Risky second	safe	1	vertex	27.0221932587371	27.0221932587371	21.85087536061546	23.069036085085244	24.313163391026347
log-power-n1n2	Risky second	safe	1	vertex	27.999999999999996	27.999999999999996	22.44642008032017	23.727769922641826	25.041032580914024
