label	subject	order	cell	by	stimulation_condition	parameter	median	lo	hi
log-power-n1n2	31	Risky second	7.0	n_safe	ips	slope	3.0928884614080765	1.9227058867696574	4.402901985627388
log-power-n1n2	34	Risky second	7.0	n_safe	ips	slope	3.2989606219263514	2.04977161836537	4.954975768741574
log-power-n1n2	35	Risky second	7.0	n_safe	ips	slope	2.956340219878382	1.9075119057157544	4.422887426811623
log-power-n1n2	36	Risky second	7.0	n_safe	ips	slope	3.2346717621984347	2.2368987036144468	4.320964725854251
log-power-n1n2	37	Risky second	7.0	n_safe	ips	slope	3.3437678034533906	2.29334794695858	4.506013785148505
log-power-n1n2	45	Risky second	7.0	n_safe	ips	slope	2.2295288199620416	1.2507679101715663	3.3673345158464993
log-power-n1n2	46	Risky second	7.0	n_safe	ips	slope	2.4079010239611796	1.5637384758404882	3.3150764954241354
log-power-n1n2	47	Risky second	7.0	n_safe	ips	slope	3.0879150070983012	2.2434638775459184	4.073826320983746
log-power-n1n2	50	Risky second	7.0	n_safe	ips	slope	2.904519543180995	1.448896280900846	5.091612513692531
log-power-n1n2	53	Risky second	7.0	n_safe	ips	slope	2.818878459372067	1.8415691222407806	3.936508053259768
log-power-n1n2	56	Risky second	7.0	n_safe	ips	slope	2.415228727608423	1.3165319659074357	3.6632068376533007
log-power-n1n2	59	Risky second	7.0	n_safe	ips	slope	2.862372851963606	1.8504728430999096	4.0187847610575
log-power-n1n2	62	Risky second	7.0	n_safe	ips	slope	2.96121715891465	1.81712833407851	4.458520941093794
log-power-n1n2	63	Risky second	7.0	n_safe	ips	slope	3.3259414733829145	2.1895538353426294	4.6275468313871775
log-power-n1n2	67	Risky second	7.0	n_safe	ips	slope	3.751500439015521	2.5664854535798276	5.294847856978354
log-power-n1n2	69	Risky second	7.0	n_safe	ips	slope	3.0722202643061145	1.921366887353903	4.3273334411246624
log-power-n1n2	72	Risky second	7.0	n_safe	ips	slope	3.8948695030035556	2.7691931396669545	5.388304345748121
log-power-n1n2	74	Risky second	7.0	n_safe	ips	slope	2.347441593350977	1.4789280481617975	3.280209392478227
log-power-n1n2	1	Risky second	7.0	n_safe	ips	rnp	1.091391511362135	0.9996215985814981	1.2279863818147403
log-power-n1n2	2	Risky second	7.0	n_safe	ips	rnp	0.567786234153838	0.2608699686369989	0.8843105023284671
log-power-n1n2	3	Risky second	7.0	n_safe	ips	rnp	1.061165850846379	0.9630591862450625	1.1989018798206268
log-power-n1n2	4	Risky second	7.0	n_safe	ips	rnp	1.1100291103466766	0.9771713471058839	1.3082839196634246
log-power-n1n2	5	Risky second	7.0	n_safe	ips	rnp	1.051149214286387	0.8161790935485825	1.2590793084425458
log-power-n1n2	6	Risky second	7.0	n_safe	ips	rnp	1.0365568992185277	0.9547629601724543	1.1569600037544097
log-power-n1n2	7	Risky second	7.0	n_safe	ips	rnp	0.7324433340562828	0.4107344377562742	0.9293631823822831
log-power-n1n2	9	Risky second	7.0	n_safe	ips	rnp	1.1184346279353075	0.9769756798697209	1.2378480711867803
log-power-n1n2	10	Risky second	7.0	n_safe	ips	rnp	0.9276731499360031	0.7382432577442931	1.086911154336851
log-power-n1n2	11	Risky second	7.0	n_safe	ips	rnp	0.8625813372824247	0.753540886909683	0.9534038288208522
log-power-n1n2	18	Risky second	7.0	n_safe	ips	rnp	0.793246229268871	0.6951106307540719	0.9147647004718636
log-power-n1n2	19	Risky second	7.0	n_safe	ips	rnp	1.0022271456589693	0.5190601956668747	1.3161398595279405
log-power-n1n2	21	Risky second	7.0	n_safe	ips	rnp	0.7811062275612712	0.5555010825549502	0.9883737054820436
log-power-n1n2	25	Risky second	7.0	n_safe	ips	rnp	0.7456975884031396	0.6504490807588824	0.8308745124928845
log-power-n1n2	26	Risky second	7.0	n_safe	ips	rnp	0.8259204644714534	0.7143403946720015	0.9455895808447783
log-power-n1n2	29	Risky second	7.0	n_safe	ips	rnp	0.9475001649707024	0.6020153147607563	1.0967091132890314
log-power-n1n2	30	Risky second	7.0	n_safe	ips	rnp	0.8349650606639492	0.5935201824927353	0.9882998348244297
log-power-n1n2	31	Risky second	7.0	n_safe	ips	rnp	1.0178673938503702	0.888897502115355	1.1649364497739079
log-power-n1n2	34	Risky second	7.0	n_safe	ips	rnp	0.9950997316897867	0.8376496246783504	1.094327008998429
log-power-n1n2	35	Risky second	7.0	n_safe	ips	rnp	3.2058630467031937	2.4470322747249074	4.190594532482126
log-power-n1n2	36	Risky second	7.0	n_safe	ips	rnp	1.133758261394893	0.9895332199965244	1.3315645378600365
log-power-n1n2	37	Risky second	7.0	n_safe	ips	rnp	0.918993672048005	0.8263837861702774	1.0249904810999984
log-power-n1n2	45	Risky second	7.0	n_safe	ips	rnp	1.5602672097995303	1.165572572275832	1.9458392083508116
log-power-n1n2	46	Risky second	7.0	n_safe	ips	rnp	1.2462522962385587	1.0391116042479496	1.5340312846516304
log-power-n1n2	47	Risky second	7.0	n_safe	ips	rnp	0.9204999142272083	0.8025244425623155	1.0670090483672436
log-power-n1n2	50	Risky second	7.0	n_safe	ips	rnp	1.3059734290312282	0.7877157273369176	1.6803279902596977
log-power-n1n2	53	Risky second	7.0	n_safe	ips	rnp	1.1097034682754792	0.9312219683075823	1.3361008261503764
log-power-n1n2	56	Risky second	7.0	n_safe	ips	rnp	0.8887181623461149	0.5580035885186552	1.0563783727551035
log-power-n1n2	59	Risky second	7.0	n_safe	ips	rnp	1.6680946038975737	1.343494260648586	2.1789893801952185
log-power-n1n2	62	Risky second	7.0	n_safe	ips	rnp	0.6738840414617289	0.4446432878647295	0.8372109532685321
log-power-n1n2	63	Risky second	7.0	n_safe	ips	rnp	0.9903931980649303	0.8714061652844864	1.1348700154808353
log-power-n1n2	67	Risky second	7.0	n_safe	ips	rnp	1.275936538872966	1.091076085897243	1.4887711547782374
log-power-n1n2	69	Risky second	7.0	n_safe	ips	rnp	1.0738246212402975	0.9087389379715812	1.2914123747567294
log-power-n1n2	72	Risky second	7.0	n_safe	ips	rnp	0.9633833374143712	0.8691029223253179	1.0763589702765763
log-power-n1n2	74	Risky second	7.0	n_safe	ips	rnp	1.6556785335283295	1.2942879453296778	2.2993948235888038
log-power-n1n2	1	Risky second	7.0	n_safe	ips	logfrac_star	0.6852904987413639	0.5974585277249921	0.8032127406877503
log-power-n1n2	2	Risky second	7.0	n_safe	ips	logfrac_star	0.031826721100645765	-0.7458962048794924	0.474889969569324
log-power-n1n2	3	Risky second	7.0	n_safe	ips	logfrac_star	0.6572051637661274	0.5601965919577514	0.7792430381509987
log-power-n1n2	4	Risky second	7.0	n_safe	ips	logfrac_star	0.7022232412599175	0.574743739294491	0.8665532930085035
log-power-n1n2	5	Risky second	7.0	n_safe	ips	logfrac_star	0.6477210561920637	0.3947155286352357	0.8282177470015972
log-power-n1n2	6	Risky second	7.0	n_safe	ips	logfrac_star	0.6337415476737529	0.5515448221288924	0.7436328794262437
log-power-n1n2	7	Risky second	7.0	n_safe	ips	logfrac_star	0.2864677000116652	-0.2919714106986176	0.52458132186934
log-power-n1n2	9	Risky second	7.0	n_safe	ips	logfrac_star	0.7097670548026958	0.5745434808360558	0.8112114463130966
log-power-n1n2	10	Risky second	7.0	n_safe	ips	logfrac_star	0.5227611832976399	0.2943551084568858	0.6811768708040002
log-power-n1n2	11	Risky second	7.0	n_safe	ips	logfrac_star	0.45001117029613313	0.3148650010142209	0.5501202804977073
log-power-n1n2	18	Risky second	7.0	n_safe	ips	logfrac_star	0.3662153987017944	0.23415273554900076	0.5087485957079431
log-power-n1n2	19	Risky second	7.0	n_safe	ips	logfrac_star	0.6000616699699912	-0.05789841784848998	0.872540104248529
log-power-n1n2	21	Risky second	7.0	n_safe	ips	logfrac_star	0.35079287677357873	0.009952278997386889	0.5861425923241533
log-power-n1n2	25	Risky second	7.0	n_safe	ips	logfrac_star	0.30440186218912113	0.16774473947316257	0.41256049739506456
log-power-n1n2	26	Risky second	7.0	n_safe	ips	logfrac_star	0.40658020066904593	0.2614413137437245	0.5418903497966212
log-power-n1n2	29	Risky second	7.0	n_safe	ips	logfrac_star	0.5439088327887074	0.09036459662869815	0.6901509811749493
log-power-n1n2	30	Risky second	7.0	n_safe	ips	logfrac_star	0.41747160223263735	0.0761529407314387	0.5860678498749257
log-power-n1n2	31	Risky second	7.0	n_safe	ips	logfrac_star	0.6155466489554777	0.48006365466572964	0.7505035365596032
log-power-n1n2	34	Risky second	7.0	n_safe	ips	logfrac_star	0.5929246867583072	0.4206816198105585	0.6879765713346137
log-power-n1n2	35	Risky second	7.0	n_safe	ips	logfrac_star	1.762818336212987	1.4927129665130259	2.0306796137629823
log-power-n1n2	36	Risky second	7.0	n_safe	ips	logfrac_star	0.7233750099180476	0.5873150587133077	0.8841915958566819
log-power-n1n2	37	Risky second	7.0	n_safe	ips	logfrac_star	0.5133609584011419	0.4071410194588739	0.6225203264522557
log-power-n1n2	45	Risky second	7.0	n_safe	ips	logfrac_star	1.0426940955734398	0.7510494452462692	1.2635303537153575
log-power-n1n2	46	Risky second	7.0	n_safe	ips	logfrac_star	0.817977885560669	0.6362031218545957	1.0257360959152029
log-power-n1n2	47	Risky second	7.0	n_safe	ips	logfrac_star	0.514998629265164	0.3778440341524164	0.6626964531945593
log-power-n1n2	50	Risky second	7.0	n_safe	ips	logfrac_star	0.8647856860854009	0.35921899192123025	1.1168260069477483
log-power-n1n2	53	Risky second	7.0	n_safe	ips	logfrac_star	0.7019298346754437	0.5265793808671262	0.8875925416934399
log-power-n1n2	56	Risky second	7.0	n_safe	ips	logfrac_star	0.47986187928942514	0.014447113344994591	0.652683429390787
log-power-n1n2	59	Risky second	7.0	n_safe	ips	logfrac_star	1.1095190200156742	0.8931108778264701	1.376698182038803
log-power-n1n2	62	Risky second	7.0	n_safe	ips	logfrac_star	0.20313977255104565	-0.2126459187198021	0.4201577945899671
log-power-n1n2	63	Risky second	7.0	n_safe	ips	logfrac_star	0.5881837558132834	0.4601899100468466	0.7243551206770786
log-power-n1n2	67	Risky second	7.0	n_safe	ips	logfrac_star	0.8415174500152278	0.6850014447489415	0.9957880520976932
log-power-n1n2	69	Risky second	7.0	n_safe	ips	logfrac_star	0.6690636885632136	0.5021395777116568	0.8535734833845312
log-power-n1n2	72	Risky second	7.0	n_safe	ips	logfrac_star	0.5605331202084674	0.45754327762065905	0.6714210215469201
log-power-n1n2	74	Risky second	7.0	n_safe	ips	logfrac_star	1.1020479156086707	0.8557976954911869	1.4304829634877347
log-power-n1n2	1	Risky second	7.0	n_safe	vertex	slope	2.8193759435126395	1.5915056011428497	4.322876275615175
log-power-n1n2	2	Risky second	7.0	n_safe	vertex	slope	1.5907977676901357	0.8621344921107131	2.5290916552900247
log-power-n1n2	3	Risky second	7.0	n_safe	vertex	slope	4.332221520381761	2.7143966661516035	6.3380899354744695
log-power-n1n2	4	Risky second	7.0	n_safe	vertex	slope	3.30311949887372	1.9635169103123105	4.918837694288518
log-power-n1n2	5	Risky second	7.0	n_safe	vertex	slope	3.0178107830889713	1.6207597724320761	4.728740013897259
log-power-n1n2	6	Risky second	7.0	n_safe	vertex	slope	3.5616080530490457	2.389051502585965	4.98338761609792
log-power-n1n2	7	Risky second	7.0	n_safe	vertex	slope	2.1378337703342294	1.0511335369043517	3.3692947009269423
log-power-n1n2	9	Risky second	7.0	n_safe	vertex	slope	3.9617940689973365	2.008372959968454	6.317347279864453
log-power-n1n2	10	Risky second	7.0	n_safe	vertex	slope	2.582191893825213	1.049226229192056	4.299606029390761
log-power-n1n2	11	Risky second	7.0	n_safe	vertex	slope	3.967817519720449	2.671635521334711	5.531444694341504
log-power-n1n2	18	Risky second	7.0	n_safe	vertex	slope	4.610856413398901	2.8188313463103967	6.768890470181104
log-power-n1n2	19	Risky second	7.0	n_safe	vertex	slope	2.2066810896207407	0.8783838280206047	3.90807751854689
log-power-n1n2	21	Risky second	7.0	n_safe	vertex	slope	2.3750706770454206	1.4373761057244199	3.5368444752150685
log-power-n1n2	25	Risky second	7.0	n_safe	vertex	slope	5.10152748339986	3.599148386570988	6.812048470264101
log-power-n1n2	26	Risky second	7.0	n_safe	vertex	slope	3.72553436178449	2.6105524150700465	4.943001927855199
log-power-n1n2	29	Risky second	7.0	n_safe	vertex	slope	2.481003624658645	1.3792673540499596	3.7418248261496476
log-power-n1n2	30	Risky second	7.0	n_safe	vertex	slope	3.1309548829951037	1.6557658019641668	4.9227588165877885
log-power-n1n2	31	Risky second	7.0	n_safe	vertex	slope	2.5848245786550983	1.3400472409953843	4.1711494731179215
log-power-n1n2	34	Risky second	7.0	n_safe	vertex	slope	3.183426994635777	1.8753260614421576	4.802261714546599
log-power-n1n2	35	Risky second	7.0	n_safe	vertex	slope	4.3384309634207865	2.2958556716534564	7.085311711113993
log-power-n1n2	36	Risky second	7.0	n_safe	vertex	slope	3.39667287150995	2.099114359122986	4.928780085891146
log-power-n1n2	37	Risky second	7.0	n_safe	vertex	slope	3.4443509615390067	2.137722863558932	4.967925030581078
log-power-n1n2	45	Risky second	7.0	n_safe	vertex	slope	3.190405402380301	2.0418305796028804	4.570410428581714
log-power-n1n2	46	Risky second	7.0	n_safe	vertex	slope	2.5216142785951097	1.5468500231868554	3.68804466628707
log-power-n1n2	47	Risky second	7.0	n_safe	vertex	slope	2.234207911354886	1.480645327757137	3.0854876896049923
log-power-n1n2	50	Risky second	7.0	n_safe	vertex	slope	4.892781509076633	2.7174668789188137	7.505750342575301
log-power-n1n2	53	Risky second	7.0	n_safe	vertex	slope	3.4914260214434734	2.085805536189643	5.2142461061476455
log-power-n1n2	56	Risky second	7.0	n_safe	vertex	slope	3.3166406382687432	1.9241398601111164	5.053109837102775
log-power-n1n2	59	Risky second	7.0	n_safe	vertex	slope	4.446826495563083	2.7533442903273473	6.51561957103841
log-power-n1n2	62	Risky second	7.0	n_safe	vertex	slope	4.640907484278047	2.6499623324262034	7.365557358720587
log-power-n1n2	63	Risky second	7.0	n_safe	vertex	slope	4.083841052502047	2.487023422491992	6.195832957932617
log-power-n1n2	67	Risky second	7.0	n_safe	vertex	slope	3.2247209734068942	1.9451582594121348	4.826665584762342
log-power-n1n2	69	Risky second	7.0	n_safe	vertex	slope	3.127364761329696	1.6795704352451515	4.861000856691212
log-power-n1n2	72	Risky second	7.0	n_safe	vertex	slope	6.350692354416484	3.9950410781353427	9.837224115360922
log-power-n1n2	74	Risky second	7.0	n_safe	vertex	slope	1.814699515707054	0.9622959065367802	2.8481871292452507
log-power-n1n2	1	Risky second	7.0	n_safe	vertex	rnp	1.151532923359551	1.001179467799756	1.445402938985959
log-power-n1n2	2	Risky second	7.0	n_safe	vertex	rnp	0.7992308365633831	0.4474780835351661	1.1272822033535577
log-power-n1n2	3	Risky second	7.0	n_safe	vertex	rnp	1.0922873221612948	0.9843177006516451	1.2716465282630625
log-power-n1n2	4	Risky second	7.0	n_safe	vertex	rnp	1.1054773233631734	0.9851610072217631	1.3246382257572975
log-power-n1n2	5	Risky second	7.0	n_safe	vertex	rnp	1.0923932981617699	0.8843124770019789	1.3112531180371825
log-power-n1n2	6	Risky second	7.0	n_safe	vertex	rnp	1.035215230785271	0.9551233082151726	1.1810537656838234
log-power-n1n2	7	Risky second	7.0	n_safe	vertex	rnp	0.7547963388210646	0.45875416049008044	0.9185449874607381
log-power-n1n2	9	Risky second	7.0	n_safe	vertex	rnp	1.1429772312202187	0.9744365022856984	1.275313334938394
log-power-n1n2	10	Risky second	7.0	n_safe	vertex	rnp	1.0162850435014743	0.8356624248947758	1.2781565345225987
log-power-n1n2	11	Risky second	7.0	n_safe	vertex	rnp	0.8742097455242879	0.754039118541972	0.9746877219450831
log-power-n1n2	18	Risky second	7.0	n_safe	vertex	rnp	0.8506849081921177	0.777367891721094	0.9402914429753394
log-power-n1n2	19	Risky second	7.0	n_safe	vertex	rnp	1.0642225118418436	0.618467239695967	1.3971027320124318
log-power-n1n2	21	Risky second	7.0	n_safe	vertex	rnp	0.8686556598042164	0.6762662133591142	1.0120535737835281
log-power-n1n2	25	Risky second	7.0	n_safe	vertex	rnp	0.8256513416597789	0.7405326996804577	0.8948506314789965
log-power-n1n2	26	Risky second	7.0	n_safe	vertex	rnp	0.8460159604768738	0.7469892624608552	0.9559368149012517
log-power-n1n2	29	Risky second	7.0	n_safe	vertex	rnp	0.9807210946942477	0.8142540636536937	1.1311203270089385
log-power-n1n2	30	Risky second	7.0	n_safe	vertex	rnp	0.8818282504996164	0.692536274976442	0.9992456443575177
log-power-n1n2	31	Risky second	7.0	n_safe	vertex	rnp	1.037374879733858	0.8711118480382541	1.2479342395443076
log-power-n1n2	34	Risky second	7.0	n_safe	vertex	rnp	0.999745777879522	0.8497898861769654	1.1388413705850178
log-power-n1n2	35	Risky second	7.0	n_safe	vertex	rnp	2.5718939233993776	1.9429633710316736	3.344160282455874
log-power-n1n2	36	Risky second	7.0	n_safe	vertex	rnp	1.1227868824405531	0.9889239467432035	1.3466685488473533
log-power-n1n2	37	Risky second	7.0	n_safe	vertex	rnp	0.9247499897768836	0.8185723210417274	1.0283244188964213
log-power-n1n2	45	Risky second	7.0	n_safe	vertex	rnp	1.3249234663184737	1.0883297110419512	1.5984131006224471
log-power-n1n2	46	Risky second	7.0	n_safe	vertex	rnp	1.257474628378773	1.04527722489262	1.5994212360874382
log-power-n1n2	47	Risky second	7.0	n_safe	vertex	rnp	0.9111451810635307	0.723241260826547	1.159745462918059
log-power-n1n2	50	Risky second	7.0	n_safe	vertex	rnp	1.075148504023808	0.7676208572079694	1.2927946828837078
log-power-n1n2	53	Risky second	7.0	n_safe	vertex	rnp	1.0907084254531818	0.9551193373664778	1.2988205664037096
log-power-n1n2	56	Risky second	7.0	n_safe	vertex	rnp	1.001215709953473	0.8555807278813441	1.182233344950587
log-power-n1n2	59	Risky second	7.0	n_safe	vertex	rnp	1.2608745556246805	1.1300771531904972	1.47442565393018
log-power-n1n2	62	Risky second	7.0	n_safe	vertex	rnp	0.820944417868837	0.6531582062859668	0.9198553974471175
log-power-n1n2	63	Risky second	7.0	n_safe	vertex	rnp	0.9985782797798244	0.9191631301085218	1.131453031328472
log-power-n1n2	67	Risky second	7.0	n_safe	vertex	rnp	1.3616255929177776	1.1148327569745475	1.697932396570939
log-power-n1n2	69	Risky second	7.0	n_safe	vertex	rnp	1.1347255845913817	0.9746244480068859	1.3789048587155623
log-power-n1n2	72	Risky second	7.0	n_safe	vertex	rnp	0.9811413786892083	0.9274547145107066	1.027805972595168
log-power-n1n2	74	Risky second	7.0	n_safe	vertex	rnp	2.223774568271682	1.5347044790168765	3.8775928422796664
log-power-n1n2	1	Risky second	7.0	n_safe	vertex	logfrac_star	0.7389310322634517	0.5990157735210935	0.9662251338459643
log-power-n1n2	2	Risky second	7.0	n_safe	vertex	logfrac_star	0.37373153262612835	-0.20629072172242494	0.717646603025274
log-power-n1n2	3	Risky second	7.0	n_safe	vertex	logfrac_star	0.6861109590018319	0.5820304332284878	0.8381495404685769
log-power-n1n2	4	Risky second	7.0	n_safe	vertex	logfrac_star	0.6981142090623065	0.5828868084620172	0.8789763856776249
log-power-n1n2	5	Risky second	7.0	n_safe	vertex	logfrac_star	0.6862079763869173	0.47489220247640457	0.8688202593766994
log-power-n1n2	6	Risky second	7.0	n_safe	vertex	logfrac_star	0.6324463583031121	0.5519221723680471	0.7642440624923089
log-power-n1n2	7	Risky second	7.0	n_safe	vertex	logfrac_star	0.31652968469088516	-0.1814038105946124	0.5128726045005675
log-power-n1n2	9	Risky second	7.0	n_safe	vertex	logfrac_star	0.7314734651774327	0.5719410769581225	0.8410289020084543
log-power-n1n2	10	Risky second	7.0	n_safe	vertex	logfrac_star	0.6139908651651844	0.4183064552672989	0.8432558305415884
log-power-n1n2	11	Risky second	7.0	n_safe	vertex	logfrac_star	0.4634020520101766	0.31552596899833957	0.5721988559147949
log-power-n1n2	18	Risky second	7.0	n_safe	vertex	logfrac_star	0.43612352113941866	0.3459954367042314	0.5362715947015262
log-power-n1n2	19	Risky second	7.0	n_safe	vertex	logfrac_star	0.6600814970272224	0.11732594409599806	0.9322376157428531
log-power-n1n2	21	Risky second	7.0	n_safe	vertex	logfrac_star	0.45702851917917964	0.20666852569967806	0.6098185087129538
log-power-n1n2	25	Risky second	7.0	n_safe	vertex	logfrac_star	0.4062543016551048	0.2974515133908752	0.4867385339129927
log-power-n1n2	26	Risky second	7.0	n_safe	vertex	logfrac_star	0.43061994669941006	0.30613253243771354	0.5527735391117582
log-power-n1n2	29	Risky second	7.0	n_safe	vertex	logfrac_star	0.5783698337741512	0.39235415631967935	0.7210455821122325
log-power-n1n2	30	Risky second	7.0	n_safe	vertex	logfrac_star	0.4720790314730816	0.2304423398636402	0.5970823603497689
log-power-n1n2	31	Risky second	7.0	n_safe	vertex	logfrac_star	0.6345303687541303	0.45985210366498336	0.8193265764340125
log-power-n1n2	34	Risky second	7.0	n_safe	vertex	logfrac_star	0.597582746314085	0.43507084661746287	0.7278484046614244
log-power-n1n2	35	Risky second	7.0	n_safe	vertex	logfrac_star	1.5424795634323765	1.2620513190626126	1.8050526261736446
log-power-n1n2	36	Risky second	7.0	n_safe	vertex	logfrac_star	0.7136508832802188	0.5866991512874816	0.8954708011015348
log-power-n1n2	37	Risky second	7.0	n_safe	vertex	logfrac_star	0.5196051414037454	0.3976434726878039	0.625767699679716
log-power-n1n2	45	Risky second	7.0	n_safe	vertex	logfrac_star	0.8791916972493219	0.6824811395006339	1.0668483241759503
log-power-n1n2	46	Risky second	7.0	n_safe	vertex	logfrac_star	0.8269424472939535	0.6421191379473997	1.0674788363963852
log-power-n1n2	47	Risky second	7.0	n_safe	vertex	logfrac_star	0.5047839708278247	0.2738245821499694	0.7460375523727708
log-power-n1n2	50	Risky second	7.0	n_safe	vertex	logfrac_star	0.6702957960348173	0.33337757604756524	0.8546432966468633
log-power-n1n2	53	Risky second	7.0	n_safe	vertex	logfrac_star	0.6846644174360117	0.5519180140970575	0.8592935959853902
log-power-n1n2	56	Risky second	7.0	n_safe	vertex	logfrac_star	0.5990519723021066	0.44186217398187	0.7652423148634449
log-power-n1n2	59	Risky second	7.0	n_safe	vertex	logfrac_star	0.829642572706321	0.720122908305886	0.9861055275182213
log-power-n1n2	62	Risky second	7.0	n_safe	vertex	logfrac_star	0.4005371283327377	0.17190108367265824	0.5142982027734784
log-power-n1n2	63	Risky second	7.0	n_safe	vertex	logfrac_star	0.5964142689288949	0.5135453365892723	0.7213396756038356
log-power-n1n2	67	Risky second	7.0	n_safe	vertex	logfrac_star	0.9065162755614855	0.7065414006612664	1.127248274085792
log-power-n1n2	69	Risky second	7.0	n_safe	vertex	logfrac_star	0.7242278467623113	0.5721339370280756	0.9191266042320158
log-power-n1n2	72	Risky second	7.0	n_safe	vertex	logfrac_star	0.5787982878591111	0.5225256897305351	0.6252634073581764
log-power-n1n2	74	Risky second	7.0	n_safe	vertex	logfrac_star	1.397043008085568	1.0261748395983332	1.9530515543391782
log-power-n1n2	1	Risky second	10.0	n_safe	ips	slope	3.4345418754367256	2.4545414659433056	4.606977405857975
log-power-n1n2	2	Risky second	10.0	n_safe	ips	slope	1.4753453663953942	0.9217442683159678	2.171792234914965
log-power-n1n2	3	Risky second	10.0	n_safe	ips	slope	4.106621179804587	3.058924735149486	5.507130699215368
log-power-n1n2	4	Risky second	10.0	n_safe	ips	slope	2.8486854512786373	1.948200145144083	3.806233393868029
log-power-n1n2	5	Risky second	10.0	n_safe	ips	slope	2.853820726260846	1.8512614387814998	3.8616368052282803
log-power-n1n2	6	Risky second	10.0	n_safe	ips	slope	3.28475314669884	2.417347166022726	4.303262465366243
log-power-n1n2	7	Risky second	10.0	n_safe	ips	slope	1.7652847542602221	0.9746519885579209	2.5621623213314852
log-power-n1n2	9	Risky second	10.0	n_safe	ips	slope	3.8694369596460785	2.390455338962221	5.6495472654201775
log-power-n1n2	10	Risky second	10.0	n_safe	ips	slope	2.808421393247545	1.8548386198518365	3.8664676741415116
log-power-n1n2	11	Risky second	10.0	n_safe	ips	slope	3.735270890745112	2.8266331211661253	4.854123325811688
log-power-n1n2	18	Risky second	10.0	n_safe	ips	slope	3.6196998542542556	2.413178802098337	4.975532306394278
log-power-n1n2	19	Risky second	10.0	n_safe	ips	slope	1.8257394109394698	0.8772229077306459	3.063027065955038
log-power-n1n2	21	Risky second	10.0	n_safe	ips	slope	1.6193935903612355	1.065923926282755	2.234992091629587
log-power-n1n2	25	Risky second	10.0	n_safe	ips	slope	4.137647150483916	3.0832186853507237	5.446680963350854
log-power-n1n2	26	Risky second	10.0	n_safe	ips	slope	3.3890128054684636	2.610645011547175	4.21287882997506
log-power-n1n2	29	Risky second	10.0	n_safe	ips	slope	2.2254821333329025	1.2994784990770678	3.130597602167687
log-power-n1n2	30	Risky second	10.0	n_safe	ips	slope	2.536007206641942	1.5935567275131373	3.5668313128969076
log-power-n1n2	31	Risky second	10.0	n_safe	ips	slope	3.1141288844635913	2.0760964015769034	4.2292479681849775
log-power-n1n2	34	Risky second	10.0	n_safe	ips	slope	3.0657704004586503	2.0101357734383543	4.346311441629794
log-power-n1n2	35	Risky second	10.0	n_safe	ips	slope	3.0193558037317	2.1064992505844984	4.2783538617117145
log-power-n1n2	36	Risky second	10.0	n_safe	ips	slope	3.19125770735575	2.34055598285335	4.083129523985514
log-power-n1n2	37	Risky second	10.0	n_safe	ips	slope	3.267145882097604	2.3709454335973663	4.23768927201444
log-power-n1n2	45	Risky second	10.0	n_safe	ips	slope	2.1797830948688395	1.3116708829705563	3.1604737441039568
log-power-n1n2	46	Risky second	10.0	n_safe	ips	slope	2.431669286989658	1.689167451712557	3.196240460711142
log-power-n1n2	47	Risky second	10.0	n_safe	ips	slope	3.059300031967309	2.3417557956174253	3.866458420260492
log-power-n1n2	50	Risky second	10.0	n_safe	ips	slope	2.6433141014992954	1.3927255070839106	4.423299418205436
log-power-n1n2	53	Risky second	10.0	n_safe	ips	slope	2.6819802729680466	1.8623100160184758	3.5643075963979376
log-power-n1n2	56	Risky second	10.0	n_safe	ips	slope	2.512077229291134	1.5231363588980722	3.588234885627385
log-power-n1n2	59	Risky second	10.0	n_safe	ips	slope	2.674562140362669	1.8012660172975727	3.636405230851597
log-power-n1n2	62	Risky second	10.0	n_safe	ips	slope	2.843985000576977	1.864060129048693	4.078016103048867
log-power-n1n2	63	Risky second	10.0	n_safe	ips	slope	3.1973532669333284	2.2303593914569584	4.241611971279908
log-power-n1n2	67	Risky second	10.0	n_safe	ips	slope	3.5085543027034682	2.5071434163686135	4.727436845441934
log-power-n1n2	69	Risky second	10.0	n_safe	ips	slope	2.9495274242969596	1.9710165254789456	3.9753915184331325
log-power-n1n2	72	Risky second	10.0	n_safe	ips	slope	3.7418142280618216	2.771870304258805	4.910803977278258
log-power-n1n2	74	Risky second	10.0	n_safe	ips	slope	2.277714611454996	1.5428663647923972	3.059617998064497
log-power-n1n2	1	Risky second	10.0	n_safe	ips	rnp	1.093370367808404	1.0155744846258565	1.1902737816316338
log-power-n1n2	2	Risky second	10.0	n_safe	ips	rnp	0.7337279383114443	0.46528506043082	0.9566613143526758
log-power-n1n2	3	Risky second	10.0	n_safe	ips	rnp	1.0269933764680843	0.9549927778603111	1.112072509459735
log-power-n1n2	4	Risky second	10.0	n_safe	ips	rnp	1.1247798673692253	1.0119004042445738	1.2683067529936396
log-power-n1n2	5	Risky second	10.0	n_safe	ips	rnp	1.0226023144722047	0.8574289804117218	1.1670264065980254
log-power-n1n2	6	Risky second	10.0	n_safe	ips	rnp	1.0868219840164137	1.0054699653517558	1.1989624106818784
log-power-n1n2	7	Risky second	10.0	n_safe	ips	rnp	0.7437588706041829	0.5303622933241181	0.875665436917228
log-power-n1n2	9	Risky second	10.0	n_safe	ips	rnp	1.2424616938518902	1.1319416070621522	1.367877852765311
